Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,-55.426758,108.2769,28300.826,34.855639934539795,,12.112954860322834,8.917319951704977
313.953,56.876953,108.2769,28300.826,34.855639934539795,0.8188360901153994,12.112954860322834,8.917319951704977
747.563,230.55768,108.2769,28300.826,34.855639934539795,0.6915876253907697,12.112954860322834,8.917319951704977
1164.609,425.101,108.2769,28300.826,34.855639934539795,0.6349839302289437,12.112954860322834,8.917319951704977
1626.844,628.9048,108.2769,28300.826,34.855639934539795,0.6134203402415966,12.112954860322834,8.917319951704977
1984.234,839.76855,108.2769,28300.826,34.855639934539795,0.5767794776220949,12.112954860322834,8.917319951704977
2382.5,1050.2527,108.2769,28300.826,34.855639934539795,0.5591803987408185,12.112954860322834,8.917319951704977
2588.766,1253.9652,108.2769,28300.826,34.855639934539795,0.5156127668549417,12.112954860322834,8.917319951704977
2773.766,1449.8411,108.2769,28300.826,34.855639934539795,0.47730230307819765,12.112954860322834,8.917319951704977
2874.563,1641.2981,108.2769,28300.826,34.855639934539795,0.4290269164391249,12.112954860322834,8.917319951704977
3050.234,1831.2616,108.2769,28300.826,34.855639934539795,0.3996324216437165,12.112954860322834,8.917319951704977
3270.0159,2026.9023,108.2769,28300.826,34.855639934539795,0.38015521575904265,12.112954860322834,8.917319951704977
3535.7659,2224.0151,108.2769,28300.826,34.855639934539795,0.3709948104878776,12.112954860322834,8.917319951704977
3917.109,2420.5017,108.2769,28300.826,34.855639934539795,0.38206935267821246,12.112954860322834,8.917319951704977
4656.5156,2617.1326,108.2769,28300.826,34.855639934539795,0.43796331316918596,12.112954860322834,8.917319951704977
4765.8276,2815.0984,108.2769,28300.826,34.855639934539795,0.4093159391665783,12.112954860322834,8.917319951704977
5145.156,3014.552,108.2769,28300.826,34.855639934539795,0.4140990088541533,12.112954860322834,8.917319951704977
5368.8276,3215.496,108.2769,28300.826,34.855639934539795,0.40108041465142213,12.112954860322834,8.917319951704977
5652.4834,3418.21,108.2769,28300.826,34.855639934539795,0.3952728812967412,12.112954860322834,8.917319951704977
5946.3433,3622.959,108.2769,28300.826,34.855639934539795,0.3907248846530607,12.112954860322834,8.917319951704977
6264.39,3829.9478,108.2769,28300.826,34.855639934539795,0.38861600251580763,12.112954860322834,8.917319951704977
6920.015,4040.898,108.2769,28300.826,34.855639934539795,0.4160564680856906,12.112954860322834,8.917319951704977
8002.312,4265.6206,108.2769,28300.826,34.855639934539795,0.4669514760234292,12.112954860322834,8.917319951704977
9131.78,4533.888,108.2769,28300.826,34.855639934539795,0.5035044646279259,12.112954860322834,8.917319951704977
10497.719,4874.694,108.2769,28300.826,34.855639934539795,0.5356425524440118,12.112954860322834,8.917319951704977
11828.516,5202.971,108.2769,28300.826,34.855639934539795,0.5601332407209831,12.112954860322834,8.917319951704977
12293.469,5421.039,108.2769,28300.826,34.855639934539795,0.5590309781559624,12.112954860322834,8.917319951704977
12485.187,5620.796,108.2769,28300.826,34.855639934539795,0.549802818331836,12.112954860322834,8.917319951704977
13017.702,5829.0337,108.2769,28300.826,34.855639934539795,0.5522225274476248,12.112954860322834,8.917319951704977
13719.671,6059.309,108.2769,28300.826,34.855639934539795,0.5583488117171322,12.112954860322834,8.917319951704977
14548.249,6384.817,108.2769,28300.826,34.855639934539795,0.5611281467618543,12.112954860322834,8.917319951704977
15013.858,6769.1177,108.2769,28300.826,34.855639934539795,0.5491420193264117,12.112954860322834,8.917319951704977
15397.469,7050.394,108.2769,28300.826,34.855639934539795,0.5421069527725628,12.112954860322834,8.917319951704977
15822.156,7268.1694,108.2769,28300.826,34.855639934539795,0.5406334383253458,12.112954860322834,8.917319951704977
16162.0,7474.0566,108.2769,28300.826,34.855639934539795,0.5375537309738894,12.112954860322834,8.917319951704977
16411.25,7687.467,108.2769,28300.826,34.855639934539795,0.5315733414578414,12.112954860322834,8.917319951704977
16819.344,7903.0767,108.2769,28300.826,34.855639934539795,0.530119801343025,12.112954860322834,8.917319951704977
17028.203,8110.6587,108.2769,28300.826,34.855639934539795,0.5236926233496277,12.112954860322834,8.917319951704977
17377.531,8312.836,108.2769,28300.826,34.855639934539795,0.5216330789454497,12.112954860322834,8.917319951704977
17676.016,8516.596,108.2769,28300.826,34.855639934539795,0.5181835092251558,12.112954860322834,8.917319951704977
18072.422,8720.512,108.2769,28300.826,34.855639934539795,0.5174685495945147,12.112954860322834,8.917319951704977
18381.11,8932.329,108.2769,28300.826,34.855639934539795,0.5140484442996098,12.112954860322834,8.917319951704977
19166.062,9156.113,108.2769,28300.826,34.855639934539795,0.5222746853265946,12.112954860322834,8.917319951704977
19280.719,9399.931,108.2769,28300.826,34.855639934539795,0.5124698928499503,12.112954860322834,8.917319951704977
19424.719,9677.66,108.2769,28300.826,34.855639934539795,0.5017863578875967,12.112954860322834,8.917319951704977
19673.703,9955.043,108.2769,28300.826,34.855639934539795,0.4939924121046252,12.112954860322834,8.917319951704977
20004.422,10151.3125,108.2769,28300.826,34.855639934539795,0.49254657295272014,12.112954860322834,8.917319951704977
20331.969,10350.8545,108.2769,28300.826,34.855639934539795,0.49090742268985366,12.112954860322834,8.917319951704977
20671.484,10555.623,108.2769,28300.826,34.855639934539795,0.4893630762068171,12.112954860322834,8.917319951704977
20917.5,10758.114,108.2769,28300.826,34.855639934539795,0.48568834707780567,12.112954860322834,8.917319951704977
21208.078,10953.741,108.2769,28300.826,34.855639934539795,0.4835109056087025,12.112954860322834,8.917319951704977
21520.531,11151.713,108.2769,28300.826,34.855639934539795,0.4818105092295353,12.112954860322834,8.917319951704977
21838.766,11349.951,108.2769,28300.826,34.855639934539795,0.48028423400846004,12.112954860322834,8.917319951704977
22057.797,11551.441,108.2769,28300.826,34.855639934539795,0.47631030424298487,12.112954860322834,8.917319951704977
22336.906,11754.178,108.2769,28300.826,34.855639934539795,0.47377770224757176,12.112954860322834,8.917319951704977
22615.922,11956.824,108.2769,28300.826,34.855639934539795,0.4713094606534281,12.112954860322834,8.917319951704977
22954.938,12157.841,108.2769,28300.826,34.855639934539795,0.4703605385473051,12.112954860322834,8.917319951704977
23206.281,12355.494,108.2769,28300.826,34.855639934539795,0.4675797470521019,12.112954860322834,8.917319951704977
23488.188,12548.325,108.2769,28300.826,34.855639934539795,0.46576019401752056,12.112954860322834,8.917319951704977
23782.406,12736.217,108.2769,28300.826,34.855639934539795,0.46446894397480215,12.112954860322834,8.917319951704977
