Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,11.99585,101.07695,23146.148,27.22063660621643,,6.33535522305834,5.125882909932509
146.453,147.08005,101.07695,23146.148,27.22063660621643,0.004281578390336811,6.33535522305834,5.125882909932509
392.156,339.13477,101.07695,23146.148,27.22063660621643,0.1352044339497547,6.33535522305834,5.125882909932509
545.532,571.6532,101.07695,23146.148,27.22063660621643,0.04788206741309388,6.33535522305834,5.125882909932509
796.61,791.22723,101.07695,23146.148,27.22063660621643,0.006757095692999147,6.33535522305834,5.125882909932509
1037.953,983.3281,101.07695,23146.148,27.22063660621643,0.05262752745066494,6.33535522305834,5.125882909932509
1241.875,1185.342,101.07695,23146.148,27.22063660621643,0.045522294916960165,6.33535522305834,5.125882909932509
1457.188,1400.359,101.07695,23146.148,27.22063660621643,0.03899908591067191,6.33535522305834,5.125882909932509
1675.25,1619.0947,101.07695,23146.148,27.22063660621643,0.03352054917176535,6.33535522305834,5.125882909932509
1848.313,1827.301,101.07695,23146.148,27.22063660621643,0.011368204411265933,6.33535522305834,5.125882909932509
2063.4849,2026.9818,101.07695,23146.148,27.22063660621643,0.01769002525775687,6.33535522305834,5.125882909932509
2284.8909,2232.8945,101.07695,23146.148,27.22063660621643,0.02275662264662177,6.33535522305834,5.125882909932509
2530.7188,2448.5925,101.07695,23146.148,27.22063660621643,0.0324517682486098,6.33535522305834,5.125882909932509
2710.3599,2674.454,101.07695,23146.148,27.22063660621643,0.0132476502474818,6.33535522305834,5.125882909932509
2904.438,2905.6829,101.07695,23146.148,27.22063660621643,0.0004286199257824366,6.33535522305834,5.125882909932509
3104.766,3136.1897,101.07695,23146.148,27.22063660621643,0.010121117018158479,6.33535522305834,5.125882909932509
3363.188,3368.8975,101.07695,23146.148,27.22063660621643,0.0016976452104372204,6.33535522305834,5.125882909932509
3483.6719,3588.803,101.07695,23146.148,27.22063660621643,0.030178243823707988,6.33535522305834,5.125882909932509
3678.282,3800.9666,101.07695,23146.148,27.22063660621643,0.03335377766033165,6.33535522305834,5.125882909932509
3850.4219,4011.2046,101.07695,23146.148,27.22063660621643,0.041757164325291266,6.33535522305834,5.125882909932509
4021.8909,4200.5415,101.07695,23146.148,27.22063660621643,0.044419553996355395,6.33535522305834,5.125882909932509
4165.875,4381.1333,101.07695,23146.148,27.22063660621643,0.05167180964383243,6.33535522305834,5.125882909932509
4340.438,4558.8833,101.07695,23146.148,27.22063660621643,0.05032793925405692,6.33535522305834,5.125882909932509
4501.141,4731.921,101.07695,23146.148,27.22063660621643,0.0512714442849048,6.33535522305834,5.125882909932509
4709.141,4899.677,101.07695,23146.148,27.22063660621643,0.0404608823562514,6.33535522305834,5.125882909932509
4828.9062,5069.0747,101.07695,23146.148,27.22063660621643,0.04973559022538059,6.33535522305834,5.125882909932509
4985.25,5238.3516,101.07695,23146.148,27.22063660621643,0.05077009177072363,6.33535522305834,5.125882909932509
5126.235,5412.158,101.07695,23146.148,27.22063660621643,0.05577641290342731,6.33535522305834,5.125882909932509
5325.8276,5598.7676,101.07695,23146.148,27.22063660621643,0.051248373116696555,6.33535522305834,5.125882909932509
5517.2495,5845.3174,101.07695,23146.148,27.22063660621643,0.059462219354045893,6.33535522305834,5.125882909932509
5802.0625,6231.6445,101.07695,23146.148,27.22063660621643,0.07403953335559559,6.33535522305834,5.125882909932509
6080.2026,6789.2886,101.07695,23146.148,27.22063660621643,0.11662210071749916,6.33535522305834,5.125882909932509
6397.6245,7366.994,101.07695,23146.148,27.22063660621643,0.15152022442079865,6.33535522305834,5.125882909932509
6627.9995,7896.5786,101.07695,23146.148,27.22063660621643,0.19139698184950074,6.33535522305834,5.125882909932509
6858.9995,8271.618,101.07695,23146.148,27.22063660621643,0.20595110117736568,6.33535522305834,5.125882909932509
7010.6094,8470.815,101.07695,23146.148,27.22063660621643,0.2082851171254813,6.33535522305834,5.125882909932509
7206.2495,8640.112,101.07695,23146.148,27.22063660621643,0.198974862027744,6.33535522305834,5.125882909932509
7365.5776,8805.303,101.07695,23146.148,27.22063660621643,0.19546673434001977,6.33535522305834,5.125882909932509
7547.0317,8962.58,101.07695,23146.148,27.22063660621643,0.1875635821166619,6.33535522305834,5.125882909932509
