Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
0,90.21899999999732,278.55774,150.26734000000002,90.21899999999732
0,188.54699999999136,437.61398,159.05624,98.32799999999403
0,287.68799999999464,593.88947,156.27548999999993,99.14100000000329
0,393.75,747.68445,153.79498,106.06200000000536
0,486.5629999999946,899.70844,152.02399000000003,92.81299999999459
0,587.406999999992,1049.8119,150.10345999999993,100.84399999999738
0,689.0310000000027,1198.1316,148.3197,101.62400000001071
0,805.2660000000033,1345.3802,147.24860000000012,116.23500000000058
0,892.9850000000006,1492.5481,147.16789999999992,87.71899999999732
0,996.1410000000031,1640.4873,147.93920000000003,103.15600000000256
0,1107.4850000000006,1789.6826,149.1953000000001,111.34399999999744
0,1219.593999999997,1940.286,150.60339999999997,112.10899999999651
0,1317.656999999992,2092.2969,152.01089999999976,98.06299999999487
0,1423.281000000003,2245.726,153.4291000000003,105.62400000001094
0,1529.375,2400.6614,154.93539999999985,106.0939999999971
0,1651.843999999997,2557.2446,156.58320000000003,122.4689999999971
0,1749.125,2715.6123,158.3676999999998,97.2810000000029
0,1849.6879999999944,2875.8481,160.23580000000038,100.56299999999442
0,1957.8129999999944,3037.9626,162.11449999999968,108.125
0,2063.156999999992,3201.9014,163.93880000000036,105.34399999999755
0,2144.2969999999914,3367.5686,165.66719999999987,81.13999999999942
0,2232.0469999999914,3534.858,167.28940000000011,87.75
0,2317.5160000000037,3703.6777,168.8197,85.46900000001233
0,2406.2189999999973,3873.9697,170.29199999999992,88.70299999999361
0,2479.625,4045.7183,171.7485999999999,73.40600000000268
0,2559.437999999994,4218.9595,173.24119999999994,79.81299999999419
0,2640.25,4393.7847,174.82520000000022,80.81200000000581
0,2737.4219999999914,4570.3193,176.53459999999995,97.17199999999139
0,2805.9689999999973,4748.673,178.35369999999966,68.54700000000594
0,2889.7660000000037,4928.9116,180.2386000000006,83.79700000000639
0,2966.687999999994,5111.109,182.19740000000002,76.92199999999048
0,3083.6100000000006,5295.344,184.23499999999967,116.92200000000639
0,3190.5,5481.3926,186.04860000000008,106.88999999999942
0,3308.2350000000006,5668.327,186.9344000000001,117.73500000000058
0,3430.9219999999914,5855.0,186.67299999999977,122.6869999999908
0,3593.656999999992,6041.4966,186.4966000000004,162.73500000000058
0,3748.6410000000033,6229.1675,187.67089999999916,154.9840000000113
0,4061.921999999992,6417.2974,188.12990000000082,313.2809999999886
0,4601.625,6602.199,184.90159999999923,539.7030000000082
0,5119.516000000003,6791.0947,188.89570000000003,517.8910000000033
0,5532.0,7033.681,242.58629999999994,412.48399999999674
3,5995.141000000003,7401.317,367.6360000000004,463.14100000000326
4,6528.187999999995,7701.839,300.52199999999993,533.0469999999914
5,6981.093999999997,7938.6133,236.77430000000004,452.9060000000027
6,7225.281000000003,8147.68,209.0667000000003,244.18700000000536
6,7452.562999999995,8330.209,182.52900000000045,227.28199999999197
6,7692.5,8505.703,175.49399999999878,239.93700000000536
6,7963.766000000003,8687.525,181.82200000000012,271.26600000000326
6,8228.766000000003,8891.305,203.78000000000065,265.0
7,8551.187999999995,9119.556,228.2510000000002,322.4219999999914
7,8862.281000000003,9337.148,217.59199999999873,311.09300000000803
8,9191.906999999992,9558.725,221.57700000000114,329.6259999999893
8,9520.656999999992,9780.876,222.15099999999984,328.75
9,9911.421999999991,10030.977,250.10100000000057,390.7649999999994
10,10351.671999999991,10273.655,242.67799999999988,440.25
10,10880.077999999994,10496.75,223.09499999999935,528.4060000000027
11,11354.202999999994,10704.287,207.53700000000026,474.125
11,11840.141000000003,10860.237,155.9499999999989,485.9380000000092
10,12081.531000000004,10991.724,131.487000000001,241.39000000000124
9,12392.952999999994,11132.057,140.33300000000054,311.42199999998957
9,12683.0,11305.093,173.03600000000006,290.04700000000594
9,13100.406999999992,11504.858,199.76499999999942,417.40699999999197
10,13601.235,11689.8955,185.03750000000036,500.8280000000086
9,13861.641000000003,11824.859,134.96349999999984,260.4060000000027
9,14102.156999999992,11966.917,142.05799999999908,240.5159999999887
9,14433.156999999992,12130.143,163.22600000000057,331.0
9,14803.391000000003,12322.801,192.65799999999945,370.2340000000113
10,15204.593999999996,12516.417,193.61599999999999,401.20299999999224
10,15478.702999999994,12651.582,135.16500000000087,274.10899999999856
9,15757.985,12766.84,115.25799999999981,279.2820000000065
9,16081.171999999991,12903.248,136.40799999999945,323.1869999999908
9,16435.25,13052.32,149.07200000000012,354.0780000000086
9,16736.906999999992,13194.274,141.95399999999972,301.65699999999197
9,16995.11,13317.938,123.66400000000067,258.2030000000086
8,17239.843999999997,13433.033,115.09499999999935,244.73399999999674
8,17536.812999999995,13562.526,129.4930000000004,296.9689999999973
8,17777.781000000003,13695.723,133.19700000000012,240.96800000000803
8,18061.17199999999,13823.394,127.67100000000028,283.3909999999887
8,18366.54699999999,13952.744,129.35000000000036,305.375
8,18729.594,14099.459,146.71500000000015,363.0470000000096
9,19021.141000000003,14258.3125,158.85349999999926,291.5470000000023
9,19271.75,14391.338,133.02549999999974,250.60899999999674
9,19499.952999999998,14514.844,123.5059999999994,228.2029999999977
9,19724.156999999992,14640.61,125.76600000000144,224.20399999999427
9,19920.656999999992,14766.532,125.92199999999866,196.5
8,20118.702999999998,14888.098,121.56600000000071,198.04600000000573
8,20337.235,15009.97,121.87199999999939,218.53200000000288
6,20585.79699999999,15124.09,114.1200000000008,248.5619999999908
5,20773.735,15242.891,118.80099999999948,187.9380000000092
4,20982.781000000003,15365.697,122.8060000000005,209.0460000000021
3,21178.844,15494.267,128.5699999999997,196.06299999999828
3,21386.17199999999,15626.598,132.33100000000013,207.32799999999042
2,21561.312999999995,15747.768,121.17000000000007,175.14100000000326
2,21800.5,15871.14,123.37199999999939,239.18700000000536
0,22068.391000000003,16010.568,139.42799999999988,267.89100000000326
1,22346.156999999992,16200.651,190.08300000000054,277.7659999999887
2,22548.344,16407.113,206.46200000000135,202.187000000009
2,22795.156999999992,16584.719,177.60599999999977,246.812999999991
2,23045.219,16766.477,181.757999999998,250.062000000009
3,23333.86,16961.965,195.4880000000012,288.6409999999996
3,23556.077999999998,17135.426,173.46099999999933,222.21799999999712
3,23816.735,17294.771,159.34500000000116,260.6570000000029
3,24085.75,17450.271,155.5,269.0149999999994
3,24399.92199999999,17610.857,160.58599999999933,314.1719999999914
3,24643.577999999998,17792.049,181.1919999999991,243.65600000000632
3,24908.656999999992,17999.525,207.4760000000024,265.07899999999427
4,25188.952999999998,18192.148,192.6229999999996,280.29600000000573
3,25484.812999999995,18333.326,141.17799999999988,295.85999999999694
2,25738.985,18463.707,130.38099999999758,254.17200000000594
0,26001.312999999995,18605.79,142.08300000000236,262.32799999999406
0,26273.5,18779.81,174.02000000000044,272.18700000000536
0,26557.016000000003,18970.582,190.7719999999972,283.51600000000326
0,26791.516000000003,19160.402,189.8199999999997,234.5
0,27011.437999999995,19345.38,184.9780000000028,219.92199999999139
0,27240.781000000003,19532.244,186.86399999999776,229.34300000000803
0,27489.469,19728.28,196.03600000000006,248.68799999999828
0,27677.937999999995,19931.06,202.78000000000247,188.46899999999368
0,27890.077999999998,20123.338,192.27799999999843,212.14000000000306
0,28111.452999999998,20293.271,169.9330000000009,221.375
0,28362.719,20463.28,170.0089999999982,251.26600000000326
0,28544.25,20638.693,175.41300000000047,181.53099999999904
0,28766.077999999998,20817.83,179.13700000000244,221.8279999999977
0,29001.42199999999,20996.469,178.6389999999992,235.34399999999368
0,29382.937999999995,21167.684,171.21500000000015,381.51600000000326
0,29913.687999999995,21332.486,164.80199999999968,530.75
0,30378.156999999992,21516.287,183.80099999999948,464.4689999999973
0,30572.61,21776.84,260.5529999999999,194.45300000000861
2,30807.141000000003,22136.89,360.0499999999993,234.53100000000268
3,31078.25,22434.898,298.00800000000163,271.10899999999674
3,31228.969,22638.545,203.6469999999972,150.71900000000096
3,31381.891000000003,22830.521,191.9760000000024,152.9220000000023
3,31580.875,23031.736,201.21500000000015,198.98399999999674
3,31723.11,23238.139,206.40299999999843,142.23500000000058
3,31905.406999999992,23444.611,206.47200000000157,182.29699999999139
3,32110.827999999998,23649.566,204.9549999999981,205.42100000000573
3,32326.391000000003,23856.74,207.1740000000027,215.56300000000556
3,32437.29699999999,24071.635,214.8949999999968,110.90599999998813
3,32590.485,24284.979,213.34400000000096,153.1880000000092
3,32802.391,24466.72,181.7410000000018,211.90600000000268
2,33080.0,24608.516,141.79599999999846,277.60899999999674
1,33298.312999999995,24739.62,131.10399999999936,218.31299999999464
0,33526.702999999994,24905.71,166.09000000000015,228.38999999999942
0,33751.875,25207.092,301.3820000000014,225.17200000000594
3,34061.016,25596.482,389.3899999999994,309.14100000000326
3,34280.75,25760.486,164.00400000000081,219.73399999999674
0,34510.29699999999,25864.824,104.33799999999974,229.54699999999139
0,34757.577999999994,26008.871,144.04699999999866,247.28100000000268
0,35054.735,26179.426,170.5550000000003,297.1570000000065
0,35297.61,26353.281,173.85499999999956,242.875
0,35559.187999999995,26515.857,162.57600000000093,261.57799999999406
0,35809.5,26663.02,147.16300000000047,250.31200000000536
0,36110.29699999999,26802.064,139.04399999999805,300.7969999999914
0,36328.36,26950.207,148.14300000000003,218.0630000000092
0,36551.891,27123.307,173.10000000000218,223.53100000000268
0,36738.141,27293.953,170.64600000000064,186.25
0,36949.735,27455.033,161.0799999999981,211.59399999999732
0,37128.625,27612.844,157.8110000000015,178.88999999999942
0,37321.516,27773.031,160.18699999999808,192.89100000000326
0,37516.235,27937.303,164.27200000000084,194.71899999999732
0,37729.29699999999,28104.873,167.5699999999997,213.0619999999908
0,37915.79699999999,28274.469,169.59600000000137,186.5
0,38099.219,28446.318,171.84899999999834,183.42200000000594
0,38289.36,28621.91,175.59200000000055,190.14100000000326
0,38497.281,28799.725,177.8149999999987,207.9210000000021
0,38656.375,28975.523,175.7980000000025,159.09399999999732
0,38948.235,29162.084,186.56099999999788,291.8600000000006
0,39261.328,29416.355,254.27100000000064,313.09300000000076
3,39457.11,29786.23,369.875,195.78199999999924
3,39618.469,30053.787,267.5570000000007,161.35899999999674
