Speed,Actual,Predicted_sum,Predicted,rate
0,221.656,293.33084,293.33084,221.656
0,576.047,581.6384,288.30762,354.391
0,869.703,866.4927,284.85428,293.65599999999995
0,1172.203,1148.4922,281.9995,302.5
0,1513.703,1428.5214,280.0292,341.5
0,1782.953,1707.198,278.6767,269.25
0,2081.031,1984.9012,277.70328,298.078
0,2401.5,2261.8792,276.97797,320.46900000000005
0,2683.047,2538.3005,276.42142,281.547
0,2966.422,2814.312,276.01147,283.375
0,3292.156,3090.0437,275.73166,325.7339999999999
0,3552.391,3365.6265,275.5829,260.2350000000001
0,3887.312,3641.2136,275.58725,334.9209999999998
0,4185.562,3916.9873,275.77368,298.25
0,4435.625,4193.154,276.16638,250.0630000000001
0,4721.672,4469.8696,276.7159,286.04699999999957
0,5077.609,4746.952,277.08258,355.9370000000008
0,5397.75,5023.6826,276.73044,320.1409999999996
0,5745.484,5299.7046,276.02176,347.7340000000004
0,6100.781,5576.8213,277.11667,355.29699999999957
0,6424.391,5854.353,277.53174,323.6099999999997
0,6754.438,6132.2793,277.92636,330.0470000000005
0,7105.328,6410.4805,278.20108,350.8900000000003
0,7423.047,6688.8447,278.36447,317.71899999999914
0,7740.922,6967.3022,278.45755,317.875
0,8091.016,7245.8003,278.49802,350.09400000000005
0,8401.125,7524.317,278.51678,310.1090000000004
0,8725.719,7802.841,278.52383,324.59399999999914
0,9089.531,8081.3667,278.52606,363.8120000000017
0,9396.906,8359.892,278.5246,307.375
0,9706.25,8638.417,278.52518,309.34399999999914
0,10054.531,8916.946,278.52917,348.28100000000086
0,10353.266,9195.481,278.53522,298.73499999999876
0,10681.031,9474.021,278.54013,327.76500000000124
0,11056.078,9752.569,278.54752,375.04699999999866
0,11378.234,10031.13,278.5605,322.15600000000086
0,11712.719,10309.727,278.59647,334.48499999999876
0,12086.531,10588.373,278.64642,373.8120000000017
0,12402.75,10866.983,278.61032,316.21899999999914
0,12956.188,11145.354,278.3704,553.4380000000001
0,13384.156,11423.731,278.37833,427.96800000000076
0,13927.172,11704.445,280.71417,543.0159999999996
0,14586.141,11999.374,294.92865,658.9689999999991
1,15350.875,12296.943,297.56885,764.7340000000004
2,15558.609,12581.078,284.1348,207.73400000000038
3,15841.953,12844.993,263.91495,283.34399999999914
0,16200.280999999999,13117.643,272.6491,358.3279999999995
0,16587.391,13399.885,282.24203,387.1100000000006
0,17215.609,13691.109,291.22443,628.2180000000008
1,17682.047,13974.169,283.05945,466.4379999999983
1,18163.422,14264.75,290.58124,481.375
2,18517.438,14544.782,280.0319,354.0159999999996
2,18856.516,14817.241,272.45856,339.07800000000134
1,19206.812,15093.048,275.80652,350.2960000000021
0,20168.969,15424.541,331.49298,962.1569999999992
2,20662.938,15845.945,421.40408,493.9689999999973
5,20885.969,16164.608,318.6633,223.03100000000268
6,21227.078,16470.023,305.41476,341.1090000000004
7,21538.969,16753.186,283.16272,311.8909999999996
7,21809.469,17021.76,268.57462,270.5
5,22101.234,17309.158,287.3988,291.7649999999994
5,22388.906,17622.523,313.36618,287.67199999999866
6,22685.031,17903.34,280.81644,296.125
4,22972.438,18282.72,379.38092,287.40699999999924
6,23258.109,18634.828,352.10776,285.6710000000021
6,23784.969,19370.404,735.5763,526.8600000000006
8,24996.984,21116.768,1746.364,1212.0149999999994
14,27435.094,23082.305,1965.538,2438.1100000000006
19,29932.797,24998.98,1916.6757,2497.7029999999977
24,30415.297,25688.934,689.95325,482.5
24,31229.062,26538.422,849.4879,813.765000000003
25,32289.766,27821.38,1282.9597,1060.703999999998
27,33211.719,28990.59,1169.209,921.9529999999977
28,34511.375,30269.021,1278.4316,1299.6560000000027
30,34946.0,30751.979,482.9562,434.625
29,35047.781,31006.75,254.77141,101.78100000000268
27,35047.781,31259.19,252.43922,0.0
26,35047.781,31477.37,218.1805,0.0
22,35047.781,31742.441,265.07187,0.0
20,36082.312,32702.463,960.0208,1034.5309999999954
21,37426.172,34131.2,1428.7351,1343.8600000000006
23,39590.016,36183.215,2052.0142,2163.8440000000046
28,41262.281,37637.316,1454.1014,1672.2649999999994
30,42140.562,38915.316,1278.0016,878.2809999999954
32,43203.031,40285.035,1369.72,1062.4690000000046
33,45728.062,42462.08,2177.044,2525.0309999999954
37,47421.172,44092.82,1630.7407,1693.1100000000006
39,47858.109,44737.7,644.88025,436.9369999999981
38,49440.5,46103.137,1365.4371,1582.3910000000033
40,50310.969,47170.242,1067.1051,870.4689999999973
40,51851.266,48732.164,1561.9231,1540.297000000006
42,53426.938,50183.96,1451.7952,1575.6719999999987
43,55002.734,51870.72,1686.7568,1575.7959999999948
45,56793.75,53460.09,1589.3723,1791.0160000000033
46,58899.297,55836.17,2376.0823,2105.5469999999987
49,61641.141,58611.633,2775.461,2741.8440000000046
52,65156.938,61740.027,3128.3936,3515.7969999999987
55,71009.688,66701.62,4961.591,5852.749999999993
61,71171.375,67885.695,1184.0753,161.68700000000536
60,72425.25,69510.41,1624.714,1253.875
61,75273.875,71793.69,2283.2788,2848.625
63,76008.25,72994.01,1200.3173,734.375
63,76562.031,73502.35,508.346,553.7810000000027
62,76977.031,73902.625,400.275,415.0
61,77866.531,74364.36,461.733,889.5
60,77886.047,74970.53,606.16907,19.51600000000326
59,79183.344,75954.71,984.17926,1297.2969999999914
59,79368.234,76709.17,754.4608,184.88999999999942
58,80768.188,77768.88,1059.7125,1399.953999999998
58,81432.641,78832.67,1063.7894,664.4530000000086
58,81874.0,79362.65,529.97736,441.35899999999674
57,81874.0,79670.62,307.97226,0.0
56,81874.0,79873.0,202.38329,0.0
54,81874.0,80098.836,225.83272,0.0
53,81874.0,80248.06,149.22905,0.0
50,81874.0,80387.65,139.58853,0.0
47,81874.0,80548.46,160.81128,0.0
45,81874.0,80797.32,248.85703,0.0
43,83072.75,82143.414,1346.0922,1198.75
44,84575.234,83912.06,1768.6516,1502.4839999999967
45,87366.344,86653.42,2741.3562,2791.1100000000006
48,91212.609,90217.32,3563.9006,3846.2649999999994
52,93710.828,92576.98,2359.6555,2498.2189999999973
54,93901.578,93466.445,889.4671,190.75
54,94607.156,94231.13,764.6899,705.5780000000086
54,95152.234,94716.96,485.82706,545.0779999999941
53,95590.359,95220.57,503.60876,438.125
52,96134.625,96074.53,853.95935,544.2660000000033
52,96772.375,96615.65,541.11835,637.75
51,97185.0,97131.945,516.2974,412.625
50,97941.0,98080.34,948.4015,756.0
50,98753.766,99095.54,1015.1968,812.7660000000033
50,99477.797,99982.44,886.8996,724.0310000000027
50,100104.516,100560.64,578.20593,626.7189999999973
49,100790.203,101307.18,746.5362,685.6869999999908
49,101416.625,101766.414,459.23676,626.4220000000059
48,102122.156,102173.29,406.87534,705.5310000000027
47,102845.953,102975.65,802.359,723.7969999999914
47,104249.125,104074.266,1098.6144,1403.172000000006
47,106700.641,106095.586,2021.3212,2451.5160000000033
49,110364.922,109007.84,2912.2595,3664.2810000000027
52,115843.797,112606.43,3598.5894,5478.875
56,117025.922,114236.49,1630.0651,1182.125
57,118157.469,115102.28,865.78815,1131.5469999999914
57,119469.953,116042.79,940.5082,1312.4839999999967
57,121329.438,116945.93,903.1415,1859.4850000000006
57,122297.078,117589.12,643.18823,967.6399999999994
56,123852.156,118666.47,1077.3552,1555.0780000000086
56,125828.641,120107.234,1440.7628,1976.4850000000006
57,127454.406,121342.98,1235.7434,1625.7649999999994
57,129935.688,122926.664,1583.6887,2481.281999999992
58,132304.062,124669.57,1742.9036,2368.3740000000107
59,134150.281,126199.53,1529.9606,1846.2189999999828
60,135119.328,126758.43,558.90137,969.0470000000205
59,135622.469,127030.16,271.73,503.14100000000326
57,135927.922,127959.19,929.03235,305.4529999999795
57,136811.375,129196.195,1237.009,883.4530000000086
57,137697.141,130780.945,1584.7462,885.7660000000033
58,138505.672,132623.16,1842.2128,808.5309999999881
59,140756.094,134974.81,2351.6611,2250.4220000000205
61,142385.047,137252.33,2277.5125,1628.9529999999795
63,143276.953,138480.22,1227.8837,891.9060000000172
63,144513.75,140141.8,1661.5704,1236.7969999999914
64,145326.094,141972.16,1830.363,812.3440000000119
65,146295.438,143676.31,1704.1624,969.3439999999828
66,146878.172,144853.2,1176.8949,582.7339999999967
66,147681.156,145963.84,1110.6459,802.9839999999967
66,148380.312,147256.83,1292.9916,699.1560000000172
66,149263.484,149042.11,1785.2798,883.1719999999914
67,150899.922,151146.33,2104.219,1636.4379999999946
68,152603.141,153709.98,2563.6514,1703.2190000000119
70,154552.391,155921.95,2211.9678,1949.25
71,156404.234,158056.2,2134.248,1851.8429999999935
72,157710.25,160228.48,2172.2888,1306.0160000000033
73,160262.531,162156.66,1928.1775,2552.280999999988
74,161078.141,163321.83,1165.1779,815.6100000000151
74,162694.188,164608.05,1286.2255,1616.0469999999914
74,165216.719,166725.92,2117.8804,2522.5310000000172
75,167690.297,169773.73,3047.8083,2473.5779999999795
77,171236.031,173013.16,3239.4148,3545.7339999999967
79,172637.312,175695.25,2682.0864,1401.2810000000172
80,175466.297,178461.67,2766.4255,2828.984999999986
82,176645.328,179893.78,1432.1093,1179.0310000000172
82,177684.016,180652.67,758.8876,1038.6879999999946
81,178828.062,181730.58,1077.909,1144.046000000002
81,179459.656,182668.28,937.7004,631.5939999999828
80,181186.453,184188.3,1520.0082,1726.7970000000205
80,182405.422,186085.64,1897.3387,1218.9689999999828
81,183860.422,187492.88,1407.23,1455.0
81,183949.562,187856.75,363.8773,89.14000000001397
79,184368.938,188404.23,547.4839,419.3759999999893
78,185477.516,189579.83,1175.5942,1108.5780000000086
78,185487.406,190373.08,793.2507,9.889999999984866
77,186161.25,191126.33,753.2563,673.8440000000119
76,187540.078,192421.95,1295.6262,1378.8280000000086
76,188329.25,193700.12,1278.1748,789.1719999999914
76,188958.016,194382.08,681.958,628.7660000000033
75,189719.938,194983.08,600.9991,761.9219999999914
74,190606.156,196375.69,1392.6028,886.2179999999935
74,192283.469,198374.95,1999.2667,1677.3130000000237
75,194440.891,200665.81,2290.863,2157.4219999999914
76,196488.672,203092.84,2427.034,2047.7809999999881
77,199152.891,205697.56,2604.7222,2664.219000000012
79,199626.094,206977.69,1280.1282,473.2030000000086
78,201724.891,208577.88,1600.1862,2098.7969999999914
79,202072.906,209395.31,817.43304,348.01499999998487
78,202072.906,209610.17,214.85522,0.0
76,202072.906,209822.08,211.90826,0.0
75,202072.906,209990.64,168.55705,0.0
72,202828.578,210756.25,765.6119,755.6720000000205
72,203839.547,211845.75,1089.4994,1010.9689999999828
71,205210.781,213611.38,1765.6301,1371.2339999999967
72,207284.672,215470.64,1859.2656,2073.8910000000033
