Speed,Actual,Predicted_sum,Predicted,rate
12,926.2659999999996,1848.7234,1848.7234,926.2659999999996
14,3868.7969999999987,5472.458,3623.7346,2942.530999999999
22,6157.953999999998,8716.414,3243.956,2289.1569999999992
27,6844.484999999997,9386.429,670.0146,686.530999999999
26,7919.5,10432.307,1045.8783,1075.015000000003
27,9996.546999999999,12185.071,1752.7643,2077.0469999999987
30,11209.312999999998,13713.139,1528.0671,1212.7659999999996
32,12036.875999999997,14503.102,789.9625,827.5629999999983
32,12931.594000000001,15345.852,842.7504,894.7180000000044
32,14703.249999999996,16556.893,1211.0414,1771.6559999999954
33,15836.094000000001,17786.447,1229.5542,1132.8440000000046
34,16949.484999999997,18688.943,902.4968,1113.390999999996
34,17664.406999999996,19471.688,782.7451,714.9219999999987
34,18383.296999999995,19918.104,446.4167,718.8899999999994
33,18679.641,20184.959,266.85455,296.3440000000046
31,18679.641,20445.23,260.27094,0.0
29,18679.641,20715.002,269.77133,0.0
27,18679.641,20974.305,259.303,0.0
25,18679.641,21226.264,251.95856,0.0
20,18679.641,21487.834,261.56946,0.0
16,18875.796999999995,21761.86,274.02475,196.1559999999954
12,19243.156999999996,22088.521,326.66232,367.3600000000006
11,19709.859999999997,22584.447,495.92493,466.70300000000134
11,20822.859999999997,23513.207,928.7597,1113.0
13,22523.626,25165.08,1651.8737,1700.7660000000033
18,25012.766,27289.809,2124.7288,2489.1399999999994
23,29353.999999999996,30600.148,3310.339,4341.233999999997
31,32203.829,33623.617,3023.4668,2849.829000000005
36,32600.516,34368.586,744.9698,396.6869999999981
36,33181.516,34640.78,272.19537,581.0
34,33789.532,34930.26,289.47952,608.015999999996
32,34760.719000000005,35789.367,859.1072,971.1870000000054
32,35910.891,36716.2,926.8312,1150.1719999999987
32,36874.126000000004,37428.21,712.0133,963.2350000000006
32,37340.704000000005,37765.18,336.9678,466.57800000000134
30,38205.376000000004,38205.914,440.73422,864.6719999999987
29,38761.172,38857.746,651.8314,555.7959999999948
29,39259.407,39153.266,295.5182,498.2350000000006
27,39329.735,39403.668,250.4012,70.32800000000134
23,39329.735,39661.71,258.0436,0.0
18,39399.797,39933.19,271.4818,70.06199999999808
13,39766.5,40222.582,289.3888,366.70300000000134
11,40092.126000000004,40520.332,297.74823,325.62600000000384
8,40415.204000000005,40831.27,310.9372,323.07800000000134
6,40762.391,41181.844,350.57242,347.1869999999981
5,41211.329000000005,41754.95,573.1052,448.9380000000019
7,42113.907,42546.586,791.6353,902.5779999999941
10,43162.376000000004,43410.953,864.3666,1048.4690000000046
13,44099.0,44196.75,785.798,936.6239999999962
15,45587.297,45067.098,870.3479,1488.2969999999987
17,47028.219000000005,45907.61,840.5112,1440.922000000006
19,47571.563,46382.36,474.7511,543.3439999999973
18,48318.297,46880.848,498.48798,746.7339999999967
17,49505.265999999996,47851.348,970.49866,1186.9689999999973
19,50668.73500000001,48707.8,856.4547,1163.4690000000119
20,51213.48500000001,49324.47,616.66815,544.75
20,51949.954000000005,49979.004,654.5349,736.4689999999973
20,52984.75000000001,51082.812,1103.8076,1034.796000000002
22,53793.75000000001,52239.08,1156.2662,809.0
24,54346.438,52854.63,615.5496,552.6879999999946
24,54431.11000000001,53158.535,303.9076,84.67200000000594
22,54431.11000000001,53424.523,265.98853,0.0
19,54431.11000000001,53698.746,274.22244,0.0
14,54673.954000000005,54168.723,469.97812,242.84399999999732
14,55262.61000000001,55032.926,864.20496,588.6560000000027
15,56606.063,56345.46,1312.535,1343.452999999994
18,58204.844000000005,58143.98,1798.5197,1598.7810000000027
23,60264.938,60067.02,1923.0397,2060.0939999999973
27,62586.579000000005,62301.46,2234.4414,2321.6410000000033
32,64629.438,64327.973,2026.5099,2042.8589999999967
36,64931.11000000001,65043.84,715.8672,301.67200000000594
36,65918.141,66092.25,1048.4094,987.0309999999881
37,66985.157,67604.42,1512.1754,1067.0160000000033
39,68791.407,69127.54,1523.1208,1806.25
41,69758.43800000001,70304.74,1177.2034,967.0310000000027
42,70566.126,71564.945,1260.2002,807.6879999999946
43,72070.391,73056.34,1491.3964,1504.2649999999994
45,73110.46900000001,74007.12,950.77124,1040.0780000000086
45,73717.96900000001,75330.54,1323.4253,607.5
46,75855.376,76985.64,1655.103,2137.406999999992
48,77144.626,78378.08,1392.4384,1289.25
49,78232.36000000002,79730.24,1352.1674,1087.7340000000113
50,79057.891,81238.52,1508.2804,825.5309999999881
51,81260.73500000002,83053.11,1814.5876,2202.844000000012
53,82378.95400000001,84557.56,1504.4541,1118.2189999999973
54,83185.73500000002,85576.76,1019.1928,806.7810000000027
54,83991.68800000001,86589.52,1012.7685,805.9529999999941
54,84710.86000000002,87652.266,1062.7388,719.1720000000059
54,85741.797,88745.44,1093.1702,1030.9369999999908
54,86736.922,89936.15,1190.7074,995.125
54,87587.56300000001,91388.06,1451.9147,850.6410000000033
55,88657.907,92569.086,1181.0259,1070.3439999999973
55,89504.48500000002,93662.23,1093.1403,846.5780000000086
55,90193.61000000002,94787.52,1125.3002,689.125
55,91170.797,95835.94,1048.4105,977.1869999999908
55,91568.98500000002,96471.63,635.69794,398.1880000000092
54,91568.98500000002,96993.93,522.3004,0.0
53,91568.98500000002,97619.805,625.8782,0.0
52,92307.00000000001,98573.06,953.25946,738.0149999999994
52,92972.73500000002,99420.54,847.4769,665.7350000000006
51,93895.23500000002,100845.14,1424.6031,922.5
52,95239.84400000001,102344.125,1498.9855,1344.6089999999967
53,96025.032,103433.24,1089.1198,785.1879999999946
53,96693.61000000002,104512.04,1078.798,668.5780000000086
53,97504.18800000001,105793.64,1281.6016,810.5779999999941
53,98646.016,107230.016,1436.3733,1141.827999999994
54,98827.34400000001,107491.73,261.71286,181.32800000000861
52,98827.34400000001,107672.07,180.34224,0.0
46,98844.93800000001,108367.63,695.55994,17.593999999997322
46,100075.31300000001,109531.125,1163.4901,1230.375
46,100449.297,110467.04,935.9167,373.98399999999674
46,100575.641,111095.62,628.57623,126.34399999999732
45,101160.18800000001,112067.08,971.46356,584.5470000000059
45,102345.46900000001,113355.74,1288.6638,1185.2810000000027
46,103002.32900000001,114342.734,986.9929,656.8600000000006
46,103853.34400000001,115227.73,884.9934,851.0149999999994
46,104476.09400000001,116221.414,993.6906,622.75
46,105861.907,117630.984,1409.5682,1385.8129999999946
