Speed,Actual,Predicted_sum,Predicted,rate
19,687.1879999999983,803.2144,803.2144,687.1879999999983
20,1070.0469999999987,1421.3069,618.0924,382.8590000000004
20,1948.344000000001,2333.2036,911.89667,878.2970000000023
22,2676.969000000001,2950.2622,617.0586,728.625
22,3337.844000000001,3607.1384,656.8762,660.875
23,3772.5780000000013,4043.3013,436.16284,434.7340000000004
22,3807.6569999999992,4402.488,359.18655,35.078999999997905
21,3807.6569999999992,4728.5557,326.068,0.0
19,3807.6569999999992,5068.073,339.5175,0.0
18,3807.6569999999992,5392.74,324.667,0.0
16,3807.6569999999992,5725.0957,332.35532,0.0
15,3986.2659999999996,6046.0225,320.92688,178.60900000000038
13,4372.437999999998,6375.4873,329.465,386.17199999999866
12,4761.985000000001,6702.1245,326.63705,389.5470000000023
11,5114.671999999999,7018.4287,316.30408,352.6869999999981
9,5443.985000000001,7350.6323,332.20377,329.3130000000019
8,5872.578000000001,7711.8286,361.19644,428.59300000000076
8,6212.656999999999,8026.658,314.82944,340.0789999999979
6,6542.860000000001,8332.674,306.01523,330.20300000000134
2,6882.719000000001,8654.394,321.72012,339.8590000000004
0,7664.391,9071.74,417.34714,781.6719999999987
1,8145.391,9528.724,456.98303,481.0
3,8473.687999999998,9884.422,355.69812,328.29699999999866
2,8826.297000000002,10228.744,344.32233,352.609000000004
1,9457.766,10615.252,386.50732,631.4689999999973
1,10289.094000000001,11189.865,574.6138,831.3280000000013
4,10635.077999999998,11689.004,499.1391,345.98399999999674
6,10939.984999999997,12051.408,362.4048,304.90699999999924
5,11269.469000000001,12392.685,341.2768,329.484000000004
4,11602.907000000003,12759.215,366.53046,333.4380000000019
3,11938.954000000002,13331.178,571.9633,336.04699999999866
5,12535.844000000001,14118.251,787.0731,596.8899999999994
8,13351.172000000002,14937.758,819.5071,815.3280000000013
11,13822.077999999998,15439.291,501.53342,470.9059999999954
12,14132.282000000003,15782.625,343.33383,310.2040000000052
10,14267.907000000003,16106.7295,324.10416,135.625
8,14370.844000000001,16452.502,345.7733,102.93699999999808
7,14624.344000000001,16811.377,358.87433,253.5
6,14928.282000000003,17182.496,371.11993,303.9380000000019
5,15245.047000000002,17607.748,425.2525,316.7649999999994
5,15535.827999999998,18119.992,512.2439,290.7809999999954
6,16118.749999999996,18790.87,670.8769,582.9219999999987
8,17167.859999999997,19949.42,1158.5499,1049.1100000000006
12,19202.844,21735.816,1786.3956,2034.984000000004
18,23550.282000000003,24614.844,2879.028,4347.438000000002
28,24057.313,25767.516,1152.6727,507.0309999999954
29,25190.344,27162.66,1395.1444,1133.0310000000027
32,26299.922000000002,28539.568,1376.9076,1109.5780000000013
34,26848.297000000002,29243.098,703.52966,548.375
34,27166.391,29743.502,500.404,318.0939999999973
33,27166.391,30277.182,533.6801,0.0
32,27166.391,31047.871,770.68976,0.0
32,27428.891,31847.914,800.0425,262.5
32,28229.969,32607.975,760.0613,801.0780000000013
32,28767.859999999997,33312.07,704.09564,537.890999999996
32,28833.766,33911.176,599.1059,65.90600000000268
31,29376.077999999998,34861.11,949.9321,542.3119999999981
32,30051.484999999997,35709.535,848.42596,675.4069999999992
32,30670.359999999997,36628.586,919.0503,618.875
33,31179.813,37214.848,586.26105,509.45300000000134
32,31179.813,37901.793,686.9438,0.0
32,31865.124999999996,38609.562,707.7687,685.3119999999981
32,32053.438,39157.0,547.4387,188.31300000000192
31,32053.438,39732.977,575.9748,0.0
31,32053.438,40067.305,334.32965,0.0
29,32053.438,40366.836,299.53043,0.0
25,32053.438,40803.617,436.7813,0.0
25,32053.438,41186.742,383.1244,0.0
23,32053.438,41614.17,427.43045,0.0
23,32053.438,41944.85,330.68094,0.0
20,32053.438,42298.562,353.70972,0.0
19,32053.438,42688.38,389.81604,0.0
18,32053.438,43127.586,439.20514,0.0
17,32725.547000000002,43910.125,782.53796,672.109000000004
19,33572.547000000006,44711.133,801.00854,847.0
20,35479.625,46175.484,1464.3517,1907.077999999994
24,37781.86,48162.023,1986.5405,2302.2350000000006
29,40919.57800000001,50755.32,2593.2986,3137.718000000008
35,43763.235,53150.355,2395.0366,2843.656999999992
39,46725.704,55313.004,2162.6487,2962.4689999999973
43,47295.28200000001,56187.48,874.4776,569.5780000000086
43,49401.469,57777.55,1590.0704,2106.186999999991
45,51804.485,59650.49,1872.9357,2403.0160000000033
