Speed,Actual,Predicted_sum,Predicted,rate
0,214.141,352.56485,352.56485,214.141
0,402.938,700.5628,347.99796,188.79700000000003
0,730.563,1044.7876,344.22476,327.625
0,1078.5320000000002,1384.7703,339.98273,347.96900000000005
0,1368.0790000000002,1721.3243,336.55408,289.547
0,1717.297,2055.269,333.94473,349.21799999999985
0,2078.61,2387.2117,331.9426,361.3130000000001
0,2355.032,2717.5947,330.383,276.422
0,2667.969,3046.7722,329.17755,312.9369999999999
0,2995.0,3375.0667,328.29443,327.03099999999995
0,3273.032,3702.7854,327.71866,278.03200000000015
0,3580.375,4030.2668,327.4815,307.34299999999985
0,3949.375,4357.8774,327.61072,369.0
0,4247.7970000000005,4686.0483,328.17096,298.422
0,4554.469000000001,5015.288,329.2398,306.6720000000005
0,4921.719000000001,5346.2124,330.92413,367.25
0,5192.250000000001,5679.5195,333.30695,270.53099999999995
0,5487.469000000001,6015.7207,336.20105,295.21900000000005
0,5804.157,6354.635,338.91397,316.6879999999992
0,6097.5470000000005,6695.686,341.05148,293.3900000000003
0,6410.407,7042.003,346.3169,312.8599999999997
0,7100.157,7422.5396,380.53683,689.75
1,7683.235000000001,7941.1094,518.5699,583.0780000000004
4,7946.829000000001,8408.035,466.92575,263.59400000000005
6,8339.672000000002,8817.61,409.5749,392.84300000000076
7,8787.391000000001,9256.077,438.46674,447.71899999999914
8,9391.875000000002,9856.356,600.27893,604.4840000000004
10,10119.516000000001,10533.271,676.91504,727.6409999999996
12,10780.453000000001,11091.866,558.5947,660.9369999999999
13,11409.438000000002,11604.921,513.0544,628.9850000000006
14,11999.641000000001,12005.057,400.13553,590.2029999999995
13,12411.000000000002,12438.61,433.55383,411.3590000000004
13,12854.016000000001,12877.006,438.39532,443.0159999999996
13,13353.063000000002,13248.92,371.91455,499.0470000000005
12,13521.750000000002,13595.333,346.41345,168.6869999999999
11,13576.266000000001,13930.04,334.70694,54.51599999999962
9,13903.922000000002,14308.837,378.79688,327.65600000000086
8,14577.688000000002,15049.069,740.2328,673.7659999999996
10,15436.782000000001,15983.261,934.1916,859.0939999999991
12,16498.719000000005,17228.72,1245.4608,1061.9370000000017
15,17593.516000000003,18572.367,1343.6473,1094.7969999999987
18,18630.860000000004,19457.889,885.5218,1037.344000000001
19,19360.657000000003,20156.143,698.2533,729.7969999999987
20,19796.000000000004,20541.85,385.70792,435.34300000000076
18,19889.750000000004,20910.242,368.39224,93.75
17,20261.766000000003,21271.766,361.52255,372.0159999999996
15,20905.266000000003,21745.11,473.34296,643.5
15,21490.329,22153.193,408.08392,585.0629999999983
14,22143.344000000005,22497.795,344.6024,653.015000000003
13,22442.438000000002,22806.715,308.91953,299.0939999999973
9,22882.797000000002,23113.768,307.0528,440.3590000000004
4,23276.016000000003,23449.65,335.8832,393.21900000000096
3,23648.360000000004,23902.617,452.9669,372.34400000000096
4,23940.016000000003,24319.2,416.58282,291.65599999999904
4,24417.735000000004,24798.406,479.20782,477.71900000000096
5,25171.735000000004,25538.049,739.64185,754.0
7,26254.625000000004,26946.184,1408.1342,1082.8899999999994
11,28284.922000000002,28937.88,1991.6971,2030.2969999999987
18,30041.063000000002,30405.148,1467.2682,1756.1409999999996
21,30477.797000000002,31065.533,660.3841,436.7340000000004
21,31468.766000000003,31970.633,905.1006,990.969000000001
22,32775.672000000006,33391.016,1420.3809,1306.9060000000027
24,34215.78200000001,35118.72,1727.7051,1440.1100000000006
27,35615.469000000005,36723.965,1605.2455,1399.686999999998
29,36954.203,38190.11,1466.1448,1338.7339999999967
31,37539.65700000001,38875.6,685.4934,585.4540000000052
30,38720.719000000005,39895.965,1020.3645,1181.061999999998
