Speed,Actual,Predicted_sum,Predicted,rate
0,83.37500000000003,289.76205,289.76205,83.37500000000003
0,336.687,580.2816,290.51956,253.31199999999995
0,648.5310000000001,870.813,290.5314,311.84400000000005
0,915.9209999999999,1161.0925,290.2795,267.3899999999999
0,1198.625,1451.1107,290.01822,282.7040000000002
0,1578.703,1740.9105,289.79984,380.078
0,1838.609,2030.5249,289.61432,259.90599999999995
0,2125.531,2319.9846,289.45963,286.922
0,2437.078,2609.3096,289.32507,311.547
0,2695.437,2898.5186,289.20886,258.3589999999999
0,2983.047,3187.6257,289.10715,287.6100000000001
0,3311.968,3476.6455,289.01974,328.9209999999998
0,3576.047,3765.5894,288.94376,264.0790000000002
0,3866.593,4054.4673,288.87805,290.5459999999998
0,4181.734,4343.288,288.82104,315.1410000000001
0,4433.609,4632.0615,288.77322,251.875
0,4717.515,4920.792,288.73032,283.90599999999995
0,5036.421,5209.486,288.69363,318.90599999999995
0,5309.484,5498.15,288.6639,273.0630000000001
0,5599.953,5786.7876,288.63776,290.46900000000005
0,5902.437000000001,6075.4023,288.61475,302.4840000000004
0,6166.734,6363.999,288.59686,264.29699999999957
0,6451.25,6652.5776,288.57877,284.5159999999996
0,6751.312000000001,6941.143,288.56558,300.0620000000008
0,7016.093000000001,7229.6953,288.55215,264.78099999999995
0,7298.2970000000005,7518.2363,288.54077,282.2039999999997
0,7611.968000000001,7806.769,288.5327,313.6710000000003
0,7852.718000000001,8095.293,288.524,240.75
0,8128.7970000000005,8383.809,288.51596,276.0789999999997
0,8438.078,8672.317,288.50925,309.28099999999904
0,8690.687,8960.822,288.50455,252.60900000000038
0,9113.625,9249.321,288.49918,422.9380000000001
0,9319.515000000001,9537.815,288.49448,205.89000000000124
0,9531.062,9826.306,288.4907,211.54699999999866
0,9806.75,10114.793,288.48688,275.6880000000001
0,10099.968,10403.277,288.48422,293.21800000000076
0,10357.203,10691.758,288.48062,257.23499999999876
0,10639.0,10980.235,288.47794,281.7970000000005
0,10942.797,11268.711,288.47528,303.7970000000005
0,11193.984,11557.187,288.47528,251.1869999999999
0,11474.328,11845.659,288.4726,280.34399999999914
0,11769.343,12134.13,288.471,295.01500000000124
0,12024.578,12422.6,288.4699,255.23499999999876
0,12304.890000000001,12711.067,288.4681,280.3120000000017
0,12619.828,12999.534,288.46655,314.9379999999983
0,12853.078,13287.999,288.4652,233.25
0,13122.343,13576.464,288.46454,269.26500000000124
0,13406.765000000001,13864.927,288.46298,284.4220000000005
0,13663.640000000001,14153.39,288.46274,256.875
0,13936.390000000001,14441.853,288.46252,272.75
0,14242.265000000001,14730.314,288.46185,305.875
0,14482.765000000001,15018.776,288.46164,240.5
0,14762.281,15307.238,288.46185,279.5159999999996
0,15062.968,15595.697,288.4594,300.6869999999999
0,15313.203,15884.156,288.4594,250.23499999999876
0,15583.031,16172.615,288.45917,269.82800000000134
0,15882.406,16461.074,288.45917,299.375
0,16136.640000000001,16749.533,288.45895,254.23400000000038
0,16402.953,17037.992,288.45895,266.3130000000001
0,16702.453,17326.451,288.45828,299.5
0,16950.75,17614.91,288.4585,248.29699999999866
0,17227.187,17903.367,288.4576,276.4370000000017
0,17524.437,18191.824,288.45782,297.25
0,17781.984,18480.281,288.45715,257.54699999999866
0,18060.703,18768.74,288.45874,278.71900000000096
0,18343.281,19057.197,288.4576,282.5779999999977
0,18601.031,19345.654,288.45715,257.75
0,18877.578,19634.113,288.45807,276.5470000000023
0,19175.797,19922.572,288.45895,298.2189999999973
0,19417.812,20211.031,288.4585,242.01500000000306
0,19690.125,20499.49,288.45807,272.3129999999983
0,19984.078,20787.947,288.45673,293.95300000000134
0,20238.718,21076.406,288.4585,254.63999999999942
0,20514.921000000002,21364.865,288.4594,276.20300000000134
0,20815.156,21653.324,288.45917,300.23499999999694
0,21057.625,21941.783,288.45963,242.46900000000096
0,21322.953,22230.244,288.4605,265.32800000000134
0,21621.953,22518.705,288.46008,299.0
0,21869.0,22807.168,288.4623,247.04699999999866
0,22134.312,23095.63,288.46298,265.3120000000017
0,22424.421000000002,23384.094,288.46274,290.1090000000004
0,22673.671000000002,23672.559,288.46454,249.25
0,22931.484,23961.025,288.46634,257.8129999999983
0,23222.093,24249.492,288.467,290.6090000000004
0,23474.703,24537.96,288.46967,252.61000000000058
0,23748.75,24826.432,288.47034,274.04699999999866
0,24025.75,25114.904,288.47302,277.0
0,24281.421000000002,25403.379,288.4755,255.6710000000021
