Speed,Actual,Predicted_sum,Predicted,rate
0,235.156,352.24255,352.24255,235.156
0,481.016,693.16516,340.92264,245.86
0,880.3130000000001,1025.4592,332.29407,399.297
0,1329.422,1350.3628,324.90356,449.1089999999999
0,1695.906,1669.9862,319.6234,366.4839999999999
0,2129.813,1985.9626,315.9765,433.90700000000015
0,2552.313,2299.4297,313.46707,422.5
0,2882.844,2611.2366,311.80692,330.53099999999995
0,3232.906,2922.1084,310.87183,350.0619999999999
0,3601.406,3232.783,310.67447,368.5
0,3898.828,3544.0962,311.31317,297.422
0,4234.282,3856.9585,312.86224,335.4540000000002
0,4591.688,4171.9873,315.0289,357.40599999999995
0,4907.0470000000005,4489.0654,317.07834,315.3590000000004
0,5392.6720000000005,4808.731,319.66544,485.625
0,6212.032,5139.087,330.35583,819.3599999999997
0,6858.438,5549.9897,410.90292,646.406
2,7371.391,6012.46,462.4704,512.9529999999995
4,7767.485,6477.2114,464.75137,396.09400000000005
6,8147.438,6890.0083,412.79688,379.95300000000043
7,8672.562999999998,7314.2417,424.23328,525.1249999999991
8,9268.391,7732.5454,418.3039,595.8280000000013
9,9629.953,8061.861,329.31537,361.5619999999999
8,10034.766,8367.718,305.85687,404.8130000000001
7,10429.891,8667.303,299.58533,395.125
6,10743.734999999999,8963.009,295.70627,313.84399999999914
4,11105.219,9326.472,363.46246,361.4840000000004
4,11718.891,9999.768,673.29584,613.6720000000005
6,12404.687999999998,11084.793,1085.0256,685.7969999999987
10,13303.219,12090.059,1005.26526,898.5310000000009
13,13649.421999999999,12801.431,711.37244,346.2029999999995
14,14101.905999999999,13593.396,791.9661,452.4840000000004
15,15175.953,14762.8955,1169.4991,1074.0470000000005
18,15802.641,15647.396,884.5012,626.6880000000001
19,16370.265999999998,16334.088,686.6912,567.6249999999982
19,16852.453,17023.004,688.91565,482.1870000000017
19,17391.735,17723.818,700.81506,539.2819999999992
19,17756.328,18443.477,719.658,364.59300000000076
19,18670.656000000003,19353.076,909.5991,914.3280000000013
20,19743.641,20462.064,1108.9889,1072.984999999997
22,20537.828,21407.104,945.0391,794.1870000000017
23,21444.766,22338.422,931.31854,906.9379999999983
24,22320.735,23323.85,985.4283,875.969000000001
25,23028.906000000003,24492.775,1168.9249,708.1710000000021
26,24589.016,26272.852,1780.0768,1560.109999999997
29,26686.875,28618.111,2345.26,2097.8590000000004
33,29109.578,31284.344,2666.233,2422.7030000000013
37,31885.938000000002,33810.184,2525.8394,2776.3600000000006
41,32539.266,35105.96,1295.7793,653.3279999999977
41,34406.125,37324.51,2218.5493,1866.859000000004
44,36938.032,39801.7,2477.1877,2531.9069999999992
47,38371.155999999995,41245.95,1444.2496,1433.1239999999962
48,38974.282,42451.402,1205.4525,603.1260000000038
48,40116.687999999995,44148.44,1697.0377,1142.4059999999954
49,42253.485,46479.227,2330.7832,2136.797000000006
51,44774.125,49242.574,2763.3477,2520.6399999999994
54,45822.375,50670.24,1427.6653,1048.25
54,46890.390999999996,52184.4,1514.1603,1068.015999999996
55,48858.297,53996.613,1812.2161,1967.9060000000027
56,51441.0,56251.234,2254.6223,2582.7030000000013
58,54977.547,58699.547,2448.311,3536.5469999999987
60,56335.905999999995,61014.19,2314.6436,1358.3589999999967
62,58494.5,62962.21,1948.0195,2158.5940000000046
63,61031.5,65189.297,2227.0854,2537.0
65,63310.985,67255.51,2066.2117,2279.4850000000006
66,65814.094,69799.75,2544.2415,2503.1089999999967
68,68588.078,72576.3,2776.5496,2773.9839999999967
70,70960.641,75237.62,2661.32,2372.563000000009
72,73666.92199999999,77455.82,2218.2007,2706.280999999988
73,76515.094,80224.484,2768.6633,2848.172000000006
75,79177.92199999999,83294.05,3069.5593,2662.827999999994
77,82000.453,86480.734,3186.6855,2822.5310000000027
79,85017.28199999999,89592.78,3112.0442,3016.828999999998
81,87160.563,91681.4,2088.616,2143.2810000000027
82,87305.78199999999,93067.51,1386.1128,145.21899999999732
81,87863.938,94478.89,1411.3794,558.1560000000027
80,89555.03199999999,96392.87,1913.9729,1691.0939999999973
81,91398.969,98319.734,1926.8672,1843.9370000000054
81,93382.641,100402.01,2082.2761,1983.672000000006
82,94935.766,102385.94,1983.9281,1553.125
83,95598.86,103959.19,1573.2518,663.0939999999973
82,97079.875,105710.95,1751.7651,1481.0149999999994
82,98691.17199999999,107880.195,2169.2402,1611.2969999999914
83,101319.219,110451.73,2571.5276,2628.047000000006
84,104595.953,113831.06,3379.3374,3276.7339999999967
86,107545.953,117379.98,3548.9153,2950.0
88,109051.485,119797.0,2417.023,1505.5320000000065
89,110323.54699999999,121642.69,1845.6879,1272.0619999999908
89,111375.141,123432.85,1790.167,1051.5940000000119
89,112469.188,125241.375,1808.5254,1094.0469999999914
89,113611.094,127062.31,1820.9355,1141.9060000000027
89,114541.516,128890.914,1828.6012,930.4220000000059
89,115574.344,130723.305,1832.3912,1032.827999999994
89,116650.969,132541.12,1817.8173,1076.625
89,117622.313,134296.7,1755.5781,971.3439999999973
89,118638.61,135898.61,1601.9116,1016.2970000000059
88,119811.11,137638.56,1739.9493,1172.5
88,120790.75,139480.89,1842.33,979.6399999999994
88,121981.36,141469.33,1988.4409,1190.6100000000006
88,124046.625,143944.28,2474.9597,2065.2649999999994
89,126837.75,147282.97,3338.6855,2791.125
91,129707.75,150194.48,2911.521,2870.0
92,131530.75,152612.53,2418.0405,1822.9999999999854
93,133061.15600000002,154684.84,2072.3171,1530.4060000000172
93,134619.29700000002,156811.98,2127.138,1558.1410000000033
94,136020.43800000002,158697.45,1885.461,1401.1410000000033
94,137177.453,160368.11,1670.6609,1157.0149999999849
93,138398.953,162182.81,1814.702,1221.5
93,139735.641,164074.33,1891.5206,1336.6879999999946
93,140778.532,165955.83,1881.4967,1042.8910000000033
93,142085.90600000002,167795.34,1839.5178,1307.3740000000107
93,143580.75,169575.64,1780.3011,1494.8439999999828
92,145064.782,171600.8,2025.1505,1484.0320000000065
93,146666.43800000002,173588.42,1987.6313,1601.6560000000172
93,148394.782,175499.47,1911.0507,1728.3439999999828
93,149849.18800000002,177402.8,1903.3251,1454.4060000000172
93,151463.11000000002,179309.62,1906.8204,1613.9219999999914
93,153136.032,181240.8,1931.165,1672.9219999999914
93,154689.92200000002,183238.6,1997.7974,1553.890000000014
93,156274.282,185348.53,2109.9387,1584.359999999986
94,157882.23500000002,187268.28,1919.7522,1607.9530000000086
94,159342.266,188975.66,1707.3828,1460.0309999999881
93,160878.79700000002,190803.56,1827.9045,1536.5310000000172
93,162479.48500000002,192705.12,1901.5646,1600.6879999999946
93,163903.56300000002,194611.97,1906.8378,1424.0780000000086
93,165416.875,196516.88,1904.9034,1513.3119999999763
93,167059.641,198420.9,1904.03,1642.7660000000033
93,168402.75,200324.7,1903.8007,1343.1089999999967
93,169895.11000000002,202228.4,1903.7103,1492.3600000000151
93,171479.078,204132.06,1903.6611,1583.9679999999935
93,172888.5,206035.72,1903.6603,1409.4219999999914
93,174395.61000000002,207939.53,1903.8119,1507.1100000000151
93,176081.90600000002,209843.97,1904.43,1686.296000000002
93,177624.73500000002,211749.72,1905.7479,1542.828999999998
93,179269.81300000002,213657.0,1907.2737,1645.0780000000086
93,180986.98500000002,215565.19,1908.1927,1717.1719999999914
93,182546.969,217477.45,1912.2653,1559.9839999999967
93,184210.40600000002,219413.92,1936.4646,1663.4370000000054
93,186046.73500000002,221419.42,2005.5029,1836.328999999998
93,187547.43800000002,223559.47,2140.0413,1500.7030000000086
94,189219.54700000002,225561.61,2002.1434,1672.1089999999967
94,190957.516,227478.55,1916.9426,1737.9689999999828
94,192522.875,229372.95,1894.4106,1565.3589999999967
94,194051.25,231210.23,1837.2775,1528.375
94,195723.61000000002,232918.6,1708.3656,1672.3600000000151
93,197079.594,234755.23,1836.6467,1355.9839999999967
93,198599.032,236687.28,1932.0502,1519.4379999999946
93,200181.625,238673.44,1986.153,1582.5929999999935
93,201626.67200000002,240739.75,2066.313,1445.0470000000205
94,203143.032,242622.7,1882.9573,1516.359999999986
93,204857.266,244669.48,2046.7762,1714.2339999999967
94,206192.42200000002,246670.11,2000.6298,1335.1560000000172
94,207700.65600000002,248592.05,1921.9423,1508.2339999999967
94,209208.625,250489.4,1897.3634,1507.9689999999828
94,210471.219,252327.88,1838.4683,1262.5940000000119
94,211820.594,254033.97,1706.1003,1349.375
93,213293.266,255868.05,1834.0706,1472.6719999999914
93,214508.594,257798.34,1930.2982,1215.3280000000086
93,215850.094,259780.45,1982.1068,1341.5
93,217295.17200000002,261821.56,2041.1069,1445.0780000000086
94,218498.42200000002,263614.3,1792.7616,1203.25
93,219828.844,265471.53,1857.2272,1330.4219999999914
93,221272.078,267486.88,2015.3381,1443.2339999999967
93,222495.766,269728.8,2241.9485,1223.6879999999946
94,223885.828,271949.22,2220.4077,1390.0620000000054
94,226623.125,274572.03,2622.8164,2737.2969999999914
95,229863.641,278106.47,3534.4448,3240.5160000000033
97,233456.56300000002,281189.22,3082.7612,3592.9220000000205
98,235137.219,283677.16,2487.9336,1680.6559999999881
99,236379.078,285692.34,2015.1852,1241.8589999999967
99,237746.15600000002,287549.25,1856.8978,1367.0780000000086
99,239205.98500000002,289272.97,1723.7112,1459.828999999998
98,240514.61000000002,291143.7,1870.7181,1308.625
98,241903.469,293095.4,1951.7327,1388.8589999999967
98,243417.203,295057.62,1962.2112,1513.7339999999967
98,244635.625,297022.06,1964.4495,1218.4219999999914
98,245998.0,298989.47,1967.4213,1362.375
98,247602.75,300960.25,1970.7933,1604.75
98,248983.453,302934.0,1973.7572,1380.7030000000086
98,250479.719,304914.4,1980.4001,1496.2660000000033
98,252151.06300000002,306922.12,2007.7273,1671.3440000000119
98,253507.016,309002.6,2080.4822,1355.9529999999795
98,255024.42200000002,311223.84,2221.2527,1517.4060000000172
99,256653.98500000002,313295.72,2071.8765,1629.5629999999946
99,257976.594,315274.84,1979.1122,1322.6089999999967
99,259273.953,317227.62,1952.7899,1297.3589999999967
99,260689.54700000002,319124.22,1896.5797,1415.5940000000119
99,261805.75,320899.66,1775.4316,1116.2029999999795
98,263077.96900000004,322787.7,1888.0217,1272.2190000000119
98,264432.78200000006,324750.22,1962.5232,1354.8130000000237
98,265899.53200000006,326720.94,1970.7151,1466.75
98,267474.25000000006,328691.66,1970.7035,1574.7179999999935
98,269145.75000000006,330663.12,1971.4688,1671.5
98,270667.21900000004,332636.53,1973.4049,1521.4689999999828
98,272332.03200000006,334612.34,1975.8094,1664.8130000000237
98,274044.406,336590.3,1977.9565,1712.3739999999525
98,275601.53200000006,338574.0,1983.6992,1557.1260000000475
98,277255.84400000004,340584.28,2010.2781,1654.3119999999763
98,279055.438,342668.34,2084.0603,1799.5939999999828
98,280517.46900000004,344897.12,2228.7944,1462.0310000000172
99,282163.313,346972.94,2075.8032,1645.8439999999828
