Speed,Actual,Predicted_sum,Predicted,rate
0,189.73499999999999,329.53452,329.53452,189.73499999999999
0,541.2660000000001,666.7051,337.17056,351.53100000000006
0,1117.953,1007.2919,340.5868,576.6869999999999
0,1625.5,1353.1836,345.89175,507.547
0,2663.297,1721.2971,368.11353,1037.797
1,3275.25,2109.8801,388.58292,611.953
3,3561.672,2484.307,374.42676,286.422
4,4065.1560000000004,2858.792,374.4851,503.4840000000004
5,4459.7029999999995,3239.8633,381.07126,394.54699999999957
6,4790.4529999999995,3621.5388,381.67554,330.75
7,5169.843999999999,3988.854,367.31522,379.3909999999996
7,5593.281,4382.9683,394.11407,423.4370000000008
8,6007.735,4790.0254,407.05707,414.4539999999997
9,6468.9529999999995,5201.6157,411.59024,461.21799999999985
10,6946.641,5608.0005,406.38474,477.6880000000001
11,7305.968999999999,5974.2397,366.23944,359.3279999999995
11,7494.3279999999995,6303.555,329.31525,188.35900000000038
10,7617.75,6617.357,313.8018,123.42200000000048
8,7874.3279999999995,6955.295,337.9381,256.5779999999995
8,8265.969000000001,7274.692,319.39688,391.64100000000053
7,8730.672,7574.277,299.58475,464.7029999999995
5,9218.735,7867.7285,293.45187,488.0630000000001
1,9790.719000000001,8176.2417,308.51315,571.9840000000004
0,10563.594000000001,8511.757,335.51474,772.875
0,11388.203000000001,8864.201,352.4444,824.6090000000004
1,11996.219000000001,9217.699,353.49783,608.0159999999996
2,12336.922,9576.452,358.75327,340.7029999999995
3,12837.922,9957.698,381.24573,501.0
5,13084.75,10312.02,354.32104,246.82799999999952
6,13415.391,10636.896,324.87686,330.6409999999996
5,13713.297,10966.563,329.66663,297.90600000000086
5,14059.766,11291.606,325.04272,346.46899999999914
5,14435.297,11597.477,305.86963,375.53100000000086
3,14794.922,11916.105,318.62912,359.625
3,15316.0,12242.123,326.0177,521.0779999999995
2,16665.078,12640.832,398.70947,1349.0779999999995
5,17024.609000000004,12994.412,353.5802,359.5310000000027
6,17388.172000000002,13307.996,313.5841,363.5629999999983
5,17782.031000000003,13611.461,303.46524,393.8590000000004
4,18166.297000000002,13914.027,302.5667,384.2659999999996
3,18570.235,14217.308,303.27994,403.9379999999983
2,19003.000000000004,14522.402,305.0949,432.76500000000306
1,19396.438000000002,14829.62,307.21744,393.4379999999983
0,19706.094,15146.455,316.83493,309.65599999999904
0,19998.094,15465.194,318.7393,292.0
0,20251.203,15783.388,318.1937,253.10900000000038
0,20502.266000000003,16101.618,318.2306,251.06300000000192
0,20779.172000000002,16420.375,318.75607,276.90599999999904
0,21001.406000000003,16740.012,319.63583,222.23400000000038
0,21245.188000000002,17060.928,320.9166,243.78199999999924
0,21507.422000000002,17383.666,322.73804,262.2340000000004
0,21744.531000000003,17708.826,325.16006,237.10900000000038
0,22010.766000000003,18036.812,327.98666,266.2350000000006
0,22285.828,18368.291,331.47867,275.0619999999981
0,22517.750000000004,18708.1,339.80817,231.9220000000023
0,22773.688000000002,19078.797,370.69705,255.93799999999828
0,22974.141000000003,19617.512,538.71533,200.45300000000134
6,22974.141000000003,19979.16,361.6475,0.0
