time_bucket,time,trs_mt_gr_st\CCP:1,fmsp_af_sp\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,tq_imep_ref\CCP:1,sys_pps_pct\CCP:1,tq_clch_torq\CCP:1,hw_bat_vlt\CCP:1,afm_stk_flw\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_eng_spd\CCP:1,sys_trip_fc\CCP:1,sys_iat\CCP:1,knck_ron_fac\CCP:1,sys_ect\CCP:1,time_to_heat
315.0,315.0151734,0,14.59960938,0.0,45.82421875,33.06884766,355.75,0.0,17.0,13.60253906,0.172485352,4.061889648,0.314453125,690.375,188007.4844,29.484375,1,79.8203125,
316.0,316.0001724,0,14.59960938,0.0,47.953125,36.18164063,393.75,0.0,19.0,13.84619141,0.188720703,4.788208008,0.368164063,752.625,188243.7344,29.5546875,1,80.296875,
317.0,317.0063413,0,14.59960938,0.0,48.7421875,36.86523438,401.5,0.0,18.75,13.81054688,0.192260742,4.891967773,0.380859375,744.5,188741.5,29.5,1,80.296875,
318.0,318.0015803,0,14.59960938,0.0,49.234375,38.04931641,415.875,0.0,31.3125,13.75439453,0.198425293,5.029296875,0.380859375,738.125,188981.6719,29.4921875,1,80.296875,
319.0,319.0181593,0,14.59960938,0.0,47.8828125,36.23046875,394.375,0.0,22.0,13.87451172,0.188964844,4.965209961,0.358398438,738.25,189479.1406,29.46875,1,80.296875,
320.0,320.0054581,0,14.59960938,0.0,48.390625,36.84082031,402.0625,0.0,21.25,13.79638672,0.192108154,4.919433594,0.373046875,737.125,189733.7656,29.4453125,1,80.828125,
321.0,321.0084668,0,14.59960938,0.0,49.4609375,37.63427734,411.0625,0.0,24.125,13.84033203,0.196289063,4.788208008,0.388671875,745.125,190238.5781,29.46875,1,80.828125,
322.0,322.0198355,0,14.59960938,0.0,47.1953125,36.47460938,410.3125,5.377197266,34.0625,14.14013672,0.190216064,7.769775391,0.587890625,1203.0,190487.1406,29.4609375,1,80.828125,
323.0,323.0044139,0,14.59960938,0.375,37.421875,28.61328125,311.375,12.58239746,22.5,14.10888672,0.149230957,7.055664063,0.491210938,1253.0,191236.1406,29.359375,1,81.2890625,
324.0,324.0052821,1,14.59960938,3.7734375,74.828125,65.11230469,719.75,18.14575195,81.1875,13.70898438,0.339538574,13.7298584,0.869140625,712.75,191542.4844,29.3046875,1,81.2890625,
325.0,325.0057303,1,14.59960938,7.9609375,50.6796875,38.96484375,440.3125,17.99316406,42.25,14.02148438,0.203216553,6.591796875,0.497070313,929.5,192545.6875,29.5546875,1,81.2890625,
326.0,326.0002085,1,14.59960938,9.96875,43.66796875,33.36181641,375.0625,20.41015625,32.4375,14.10888672,0.173980713,6.93359375,0.50390625,1149.25,192922.5313,29.421875,1,81.734375,
327.0,327.0017568,1,14.59960938,11.734375,48.5,38.96484375,450.375,37.0513916,43.75,14.13085938,0.205993652,10.60791016,0.776367188,1369.0,193303.4531,29.375,1,81.734375,
328.0,328.000755,1,14.59960938,16.1640625,62.2734375,48.65722656,590.375,0.0,64.3125,14.06689453,0.253723145,14.10522461,1.3828125,1891.875,194564.0781,29.3828125,1,81.734375,
329.0,329.0083741,1,14.59960938,16.65625,25.58984375,18.38378906,199.75,3.356933594,-1.0625,14.08837891,0.095916748,4.922485352,0.359375,1386.625,195334.25,29.421875,1,81.734375,
330.0,330.0089036,2,14.59960938,16.5,47.96484375,37.3046875,427.125,20.41015625,18.875,14.09472656,0.194549561,7.110595703,0.572265625,1068.875,195904.6406,29.234375,1,82.15625,
331.0,331.0121632,2,14.59960938,17.125,48.0546875,37.18261719,425.125,21.70715332,39.5625,14.07910156,0.193908691,7.266235352,0.543945313,1070.25,196272.5156,29.3203125,1,82.15625,
332.0,332.0054429,2,14.59960938,18.4375,59.12890625,46.86279297,538.9375,31.16760254,56.0,14.06689453,0.24597168,10.34545898,0.795898438,1152.0,197086.4219,29.375,1,82.15625,
333.0,333.001543,2,14.59960938,21.0390625,64.1875,51.953125,604.0625,33.67919922,66.4375,14.14306641,0.271362305,12.93334961,0.961914063,1319.75,197610.1563,29.4453125,1,82.7265625,
334.0,334.000963,2,14.59960938,23.9453125,62.01953125,49.89013672,601.0625,33.67919922,66.625,14.15429688,0.260009766,13.32092285,0.958007813,1496.875,198949.0625,29.40625,1,82.7265625,
335.0,335.0022727,2,14.59960938,26.3203125,55.69140625,44.54345703,530.5,31.640625,56.125,14.09472656,0.231994629,12.91503906,1.073242188,1647.125,199602.25,29.3046875,1,82.7265625,
336.0,336.005532,2,14.59960938,28.578125,53.76171875,42.59033203,506.8125,31.640625,52.1875,14.08544922,0.222076416,13.30871582,1.181640625,1785.625,201107.2344,29.234375,1,82.7265625,
337.0,337.0028212,2,14.59960938,30.75,51.4921875,40.02685547,485.6875,31.640625,48.875,14.10253906,0.2081604,13.26599121,1.1953125,1927.875,201916.5156,29.1953125,1,83.1328125,
338.0,338.0112088,2,14.59960938,32.6796875,56.65234375,44.32373047,546.375,35.58959961,57.8125,14.14794922,0.23147583,15.16723633,1.4140625,2048.125,203671.6094,29.1796875,1,83.1328125,
339.0,339.0109037,2,14.59960938,35.203125,58.12890625,47.58300781,585.5,20.36743164,63.375,14.15576172,0.248352051,16.61376953,1.58203125,2209.75,204663.2188,29.1640625,1,83.1328125,
340.0,340.0100087,3,14.59960938,35.625,26.8046875,19.25048828,201.125,8.050537109,6.5,14.12158203,0.100402832,4.794311523,0.356445313,1253.125,205794.2656,28.8515625,1,83.578125,
341.0,341.0092897,3,14.59960938,35.25,42.625,33.984375,407.25,33.99963379,36.1875,14.09960938,0.177215576,10.30273438,0.740234375,1507.125,206167.2188,28.9296875,1,83.578125,
342.0,342.0025255,3,14.59960938,36.2421875,59.31640625,48.53515625,585.6875,36.28234863,64.375,14.13085938,0.253570557,13.95874023,1.159179688,1551.125,206747.9688,29.1015625,1,83.578125,
343.0,343.0007218,3,14.59960938,38.1640625,64.9765625,54.18701172,646.0625,39.01672363,72.75,14.13085938,0.282562256,16.3269043,1.392578125,1627.25,208471.0781,29.2578125,1,83.578125,
344.0,344.0047741,3,14.59960938,40.5390625,68.25390625,56.37207031,678.75,39.35852051,77.125,14.17138672,0.29397583,17.83447266,1.537109375,1729.5,209503.4688,29.21875,1,84.1796875,
345.0,345.0114536,3,14.59960938,42.8828125,66.84375,54.56542969,661.8125,40.04516602,74.5625,14.10595703,0.284698486,17.84362793,1.610351563,1838.0,211695.0469,29.109375,1,84.1796875,
346.0,346.0084831,3,14.59960938,45.1171875,68.0,54.95605469,671.4375,39.1418457,76.0625,14.14013672,0.286560059,18.29528809,1.708984375,1940.625,212806.5313,29.046875,1,84.1796875,
347.0,347.0068746,3,14.59960938,47.109375,56.11328125,43.88427734,541.75,35.3302002,57.125,14.17431641,0.228851318,14.84680176,1.409179688,2012.0,213916.9844,29.015625,1,84.6875,
348.0,348.0037281,3,14.59960938,48.4375,54.984375,43.24951172,533.4375,35.3302002,55.625,14.12744141,0.225524902,14.81323242,1.373046875,2070.0,215881.1406,28.8203125,1,84.6875,
349.0,349.0041515,3,14.59960938,49.7265625,50.6953125,39.62402344,490.1875,33.53881836,49.25,14.15869141,0.206634521,14.02587891,1.341796875,2124.875,216850.5781,28.8671875,1,84.6875,
350.0,350.0082441,3,14.59960938,50.5859375,44.4609375,34.05761719,420.25,29.91333008,39.0625,14.11035156,0.177581787,12.70751953,1.178710938,2171.625,218671.4688,28.796875,1,84.6875,
351.0,351.0044661,3,14.59960938,51.0,39.15625,29.55322266,364.5,27.50549316,30.375,14.15722656,0.15435791,11.48986816,0.9765625,2167.25,219457.4219,28.75,1,85.234375,
352.0,352.0072575,3,14.59960938,51.1640625,34.9609375,26.01318359,317.75,24.33166504,23.3125,14.14941406,0.135681152,10.36376953,0.870117188,2183.5,220773.2656,28.734375,1,85.234375,
353.0,353.013044,3,14.59960938,50.96875,34.8359375,25.85449219,315.0625,24.88708496,22.875,14.15869141,0.134735107,10.36987305,0.869140625,2175.25,221364.8906,28.765625,1,85.234375,
354.0,354.0029128,3,14.59960938,50.8984375,36.671875,27.36816406,335.625,25.75073242,26.0625,14.16210938,0.14276123,10.92224121,0.912109375,2173.75,222555.1875,28.8359375,1,85.59375,
355.0,355.0026717,3,14.59960938,50.84375,36.609375,27.38037109,335.4375,25.75073242,26.0,14.15087891,0.143066406,10.9588623,0.91015625,2174.5,223193.1094,28.890625,1,85.59375,
356.0,356.0125113,3,14.59960938,50.875,37.43359375,28.10058594,344.5625,26.40991211,27.4375,14.12597656,0.146453857,11.19689941,0.956054688,2170.875,224455.6563,28.90625,1,85.59375,
357.0,357.0082637,3,14.59960938,50.8984375,37.51953125,28.25927734,345.9375,26.40991211,27.625,14.15283203,0.147399902,11.08398438,0.967773438,2173.75,225083.5469,28.9453125,1,85.0546875,
358.0,358.0029962,3,14.59960938,50.90625,37.37109375,28.19824219,346.9375,26.40991211,27.6875,14.18066406,0.147125244,11.11755371,0.928710938,2179.875,226408.2031,28.9296875,1,85.0546875,
359.0,359.0108684,3,14.59960938,50.9765625,37.28125,28.13720703,344.875,26.40991211,27.625,14.15576172,0.146759033,11.11450195,0.928710938,2171.75,227065.9375,28.9765625,1,85.0546875,
360.0,360.0039784,3,14.59960938,51.0,37.296875,28.17382813,345.3125,26.40991211,27.4375,14.15576172,0.146942139,11.11755371,0.959960938,2177.125,227711.2969,28.9765625,1,85.0546875,
361.0,361.0023784,3,14.59960938,50.8046875,22.9296875,16.11328125,172.0625,0.0,-0.8125,14.16503906,0.083984375,6.533813477,0.541992188,2155.625,228941.9688,29.0,1,84.0859375,
362.0,362.0073483,3,14.59960938,48.7578125,21.9140625,14.68505859,148.4375,0.0,-21.875,14.17626953,0.076385498,5.264282227,0.0,2063.375,229184.6719,28.9296875,1,84.0859375,
363.0,363.0063477,3,14.59960938,46.5234375,22.95703125,15.30761719,160.375,0.0,-21.75,14.12158203,0.079833984,5.462646484,0.0,1970.875,229184.6719,29.0390625,1,84.0859375,
364.0,364.0044972,3,14.59960938,44.09375,22.69140625,15.27099609,164.5625,0.0,-21.625,14.14306641,0.079986572,5.053710938,0.0,1885.875,229184.6719,29.078125,1,83.0390625,
365.0,365.0076666,3,14.59960938,42.078125,22.3046875,15.234375,171.25,0.0,-21.5,14.14648438,0.079498291,4.776000977,0.0,1781.75,229184.6719,29.2265625,1,83.0390625,
366.0,366.0011111,3,14.59960938,39.6953125,21.8671875,15.29541016,171.375,0.0,-21.375,14.16845703,0.079772949,4.776000977,0.0,1695.5,229184.6719,29.2890625,1,83.0390625,
367.0,367.0005353,3,13.0,38.1796875,24.1796875,17.45605469,195.125,4.928588867,6.0625,14.11035156,0.090881348,5.603027344,0.500976563,1642.75,229392.0313,29.375,1,83.0390625,
368.0,368.0063495,3,13.0,37.2890625,24.66015625,17.87109375,199.125,5.026245117,6.75,14.17626953,0.093078613,5.447387695,0.478515625,1593.375,229713.0156,29.421875,1,82.3359375,
369.0,369.0022777,3,14.59960938,36.6640625,28.6328125,21.06933594,245.25,10.14099121,13.25,14.17431641,0.109863281,6.616210938,0.497070313,1579.25,230381.6719,29.578125,1,82.3359375,
370.0,370.0000767,3,14.59960938,36.125,30.296875,22.31445313,260.4375,10.66589355,15.5,14.17773438,0.116363525,6.695556641,0.5,1542.375,230706.9219,29.5859375,1,82.3359375,
371.0,371.0042757,3,14.59960938,35.75,33.7734375,25.07324219,295.25,15.75927734,20.6875,14.14306641,0.13079834,7.412719727,0.578125,1528.75,231412.2813,29.65625,1,81.8671875,
372.0,372.0039534,3,14.59960938,35.625,35.4296875,26.46484375,314.1875,18.48754883,23.3125,14.17626953,0.138275146,7.763671875,0.618164063,1515.625,231796.7344,29.6953125,1,81.8671875,
373.0,373.0003108,3,14.59960938,35.75,37.83203125,28.58886719,341.5625,19.47937012,27.375,14.15869141,0.149078369,8.279418945,0.653320313,1520.5,232632.8906,29.75,1,81.8671875,
374.0,374.0008382,3,14.59960938,35.875,38.5859375,29.13818359,347.3125,18.73168945,28.4375,14.13232422,0.152099609,8.59375,0.689453125,1535.5,233090.0938,29.7890625,1,81.5703125,
375.0,375.0138276,3,14.59960938,35.953125,36.96875,27.74658203,329.875,17.78564453,25.8125,14.16064453,0.144714355,8.23059082,0.658203125,1539.75,234004.7188,29.734375,1,81.5703125,
376.0,376.0045478,3,14.59960938,36.0,36.9140625,27.66113281,328.625,17.78564453,25.5,14.17431641,0.144287109,8.172607422,0.642578125,1535.625,234450.5625,29.8125,1,81.5703125,
377.0,377.007298,3,14.59960938,36.125,36.09375,26.97753906,319.0625,14.87731934,24.0625,14.18066406,0.140686035,7.781982422,0.612304688,1534.625,234901.9063,29.7734375,1,81.5703125,
378.0,378.0037372,3,14.59960938,36.0,33.7109375,24.97558594,294.8125,14.87731934,20.3125,14.13232422,0.130462646,7.461547852,0.591796875,1539.5,235764.2031,29.78125,1,81.3671875,
379.0,379.001456,3,14.59960938,35.8203125,34.0625,25.29296875,298.375,14.87731934,20.8125,14.17138672,0.131896973,7.415771484,0.560546875,1538.5,236188.4219,29.7890625,1,81.3671875,
380.0,380.0059948,3,14.59960938,35.7265625,34.4140625,25.51269531,301.75,14.87731934,21.375,14.14013672,0.132843018,7.415771484,0.571289063,1521.875,236964.8906,29.796875,1,81.3671875,
381.0,381.0053344,3,14.59960938,35.4765625,27.33984375,18.81103516,217.1875,0.0,2.8125,14.17773438,0.098144531,4.19921875,0.423828125,1489.625,237357.0156,29.8203125,1,81.25,
382.0,382.0103944,5,14.59960938,34.625,34.85546875,24.36523438,265.5625,0.0,14.5,14.11962891,0.127105713,4.8828125,0.309570313,878.5,237888.2813,29.8203125,1,81.25,
383.0,383.0107545,2,14.59960938,31.75,24.0234375,16.12548828,170.3125,0.0,-8.125,14.14501953,0.084106445,5.932617188,0.51171875,2028.875,238126.8281,29.9140625,1,81.25,
384.0,384.0007034,2,14.59960938,29.796875,23.53515625,15.90576172,178.8125,0.0,-9.0625,14.15087891,0.082977295,5.010986328,0.239257813,1809.125,238736.25,29.9296875,1,81.25,
385.0,385.0025117,2,14.59960938,27.28125,23.109375,15.93017578,178.3125,0.0,-21.4375,14.10400391,0.083282471,4.895019531,0.0,1668.625,238813.5,29.921875,1,81.3046875,
386.0,386.0033001,2,14.59960938,23.9296875,25.34375,17.74902344,194.625,0.0,-21.3125,14.11035156,0.092895508,4.678344727,0.0,1456.875,238813.5,29.984375,1,81.3046875,
387.0,387.0067384,2,14.59960938,20.890625,26.578125,18.65234375,196.5625,0.0,-21.8125,14.12744141,0.097320557,4.351806641,0.0,1276.875,238813.5,30.0859375,1,81.3046875,
388.0,388.0030867,2,12.87402344,17.8203125,28.5,19.82421875,216.3125,0.0,-10.0625,14.09179688,0.103393555,3.778076172,0.205078125,1132.125,238813.5,30.1484375,1,81.3515625,
389.0,389.0007149,2,13.0,15.8984375,31.39453125,21.98486328,246.75,0.0,2.75,14.07763672,0.114501953,4.028320313,0.375976563,979.5,239161.75,30.2109375,1,81.3515625,
390.0,390.0151532,2,13.0,13.3125,34.91015625,23.49853516,248.5625,0.0,10.0,14.05712891,0.122589111,4.125976563,0.333007813,813.5,239427.5938,30.2421875,1,81.3515625,
391.0,391.0054515,1,14.59960938,9.3046875,37.67578125,25.12207031,263.5625,0.0,8.6875,13.98242188,0.131011963,3.955078125,0.317382813,804.625,239664.2344,30.34375,1,81.3515625,
392.0,392.0165598,1,14.59960938,6.1484375,39.0,26.37939453,280.875,0.0,9.0625,14.09472656,0.137573242,3.997802734,0.317382813,806.25,240124.5781,30.3671875,1,81.5703125,
393.0,393.0017386,1,14.59960938,3.515625,41.55078125,29.26025391,311.375,0.0,15.1875,14.02148438,0.152618408,4.513549805,0.328125,791.375,240350.1719,30.390625,1,81.5703125,
394.0,394.010208,0,14.59960938,0.75,40.9921875,27.63671875,293.8125,0.0,12.0625,13.83251953,0.144165039,3.662109375,0.295898438,730.5,240780.9688,30.421875,1,81.5703125,
395.0,395.0107373,0,14.59960938,0.015625,41.125,27.41699219,290.9375,0.0,12.0625,13.60253906,0.142974854,3.509521484,0.268554688,686.5,240975.3906,30.421875,1,81.6953125,
396.0,396.0033366,0,14.59960938,0.0,41.90234375,28.36914063,301.6875,0.0,15.5,13.65429688,0.147949219,3.649902344,0.267578125,673.625,241355.625,30.4140625,1,81.6953125,
397.0,397.0075356,0,14.59960938,0.0,42.40625,28.91845703,309.125,0.0,13.1875,13.63232422,0.151641846,3.604125977,0.287109375,680.125,241526.7813,30.46875,1,81.6953125,
398.0,398.0045647,0,14.59960938,0.0,42.29296875,28.72314453,305.75,0.0,12.5625,13.57470703,0.149810791,3.662109375,0.276367188,684.875,241901.5625,30.46875,1,81.6953125,
399.0,399.0055236,0,14.79882813,0.0,42.4609375,28.79638672,300.8125,0.0,12.5,13.61523438,0.15020752,3.704833984,0.2890625,690.25,242097.5156,30.4609375,1,81.9453125,
400.0,400.0057225,0,15.89941406,0.0,44.10546875,31.04248047,314.6875,0.0,11.0625,13.63232422,0.16192627,4.022216797,0.296875,706.25,242479.2031,30.515625,1,81.9453125,
401.0,401.0117114,0,15.89941406,0.0,44.71875,31.59179688,319.9375,0.0,13.5625,13.66064453,0.164733887,3.939819336,0.293945313,688.75,242670.3906,30.4921875,1,81.9453125,
402.0,402.0156601,0,15.89941406,0.0,44.015625,30.55419922,309.625,0.0,13.375,13.61962891,0.159332275,3.866577148,0.286132813,688.125,243080.2188,30.4765625,1,82.09375,
403.0,403.0074886,0,15.89941406,0.0,44.0546875,30.59082031,308.9375,0.0,13.875,13.60253906,0.159515381,3.955078125,0.287109375,688.375,243268.25,30.5078125,1,82.09375,
404.0,404.0082771,0,14.89941406,0.0,44.7421875,32.25097656,347.625,0.0,15.6875,13.65087891,0.168212891,4.190063477,0.307617188,689.125,243670.7813,30.5234375,1,82.09375,
405.0,405.0011257,0,13.29980469,0.0,42.01953125,28.84521484,307.25,0.0,9.25,13.75244141,0.150421143,3.680419922,0.333007813,724.125,243909.4219,30.5390625,1,82.3359375,
406.0,406.0019949,0,13.29980469,0.0,41.71484375,31.38427734,337.0625,0.0,21.8125,13.84326172,0.163696289,5.267333984,0.34375,736.125,244360.8594,30.5625,1,82.3359375,
407.0,407.0032941,0,13.29980469,0.0,41.6171875,29.33349609,320.3125,0.0,8.1875,14.06689453,0.153015137,4.525756836,0.388671875,845.375,244616.625,30.5390625,1,82.3359375,
408.0,408.0028933,0,13.29980469,0.0,40.74609375,28.57666016,308.5625,0.0,8.4375,14.04638672,0.148895264,4.513549805,0.369140625,819.125,245121.7344,30.5546875,1,82.3359375,
409.0,409.0016321,0,14.59960938,0.0,42.73828125,30.40771484,325.5625,0.0,16.125,13.88867188,0.158599854,4.483032227,0.322265625,734.25,245372.5625,30.5546875,1,82.5390625,
410.0,410.001571,0,14.59960938,0.0,43.9453125,31.33544922,336.1875,0.0,13.875,13.88378906,0.163391113,4.446411133,0.330078125,747.625,245609.7188,30.609375,1,82.5390625,
411.0,411.0055998,0,14.59960938,0.0,45.49609375,33.0078125,355.9375,0.0,15.9375,13.92285156,0.172149658,4.388427734,0.340820313,747.375,246085.5938,30.6171875,1,82.5390625,
412.0,412.0051089,0,14.59960938,0.0,42.16015625,31.34765625,357.375,16.3482666,29.5,14.08544922,0.163513184,6.512451172,0.475585938,1085.75,246318.9063,30.640625,1,82.8671875,
413.0,413.0138281,1,14.59960938,2.8125,73.22265625,64.99023438,718.625,22.36633301,77.4375,13.54931641,0.338928223,13.64746094,0.732421875,641.625,246913.3281,30.6171875,1,82.8671875,
414.0,414.0070272,1,14.59960938,7.0859375,55.7734375,43.12744141,483.0,23.87390137,49.3125,14.03369141,0.224884033,7.864379883,0.549804688,892.125,247565.375,30.84375,1,82.8671875,
415.0,415.0050878,1,14.59960938,10.6171875,51.41796875,39.40429688,445.75,24.99694824,42.9375,14.09179688,0.205474854,8.840942383,0.693359375,1242.75,248469.5,30.6875,1,82.8671875,
416.0,416.0057085,1,14.59960938,12.96875,43.9609375,33.69140625,403.5625,23.43444824,37.125,14.10742188,0.175689697,9.436035156,0.767578125,1533.25,248956.7344,30.640625,1,83.1328125,
417.0,417.0006892,1,14.59960938,15.0,33.96875,24.49951172,283.4375,14.51416016,18.625,14.10400391,0.127807617,8.026123047,0.607421875,1730.25,249976.8125,30.4375,1,83.1328125,
418.0,418.0009689,1,14.59960938,15.375,29.609375,21.13037109,241.0,10.42785645,12.6875,14.12304688,0.109558105,7.138061523,0.5390625,1765.75,250393.0781,30.375,1,83.1328125,
419.0,419.0119986,1,14.59960938,15.125,29.20703125,20.94726563,240.75,10.39428711,12.25,14.10107422,0.109283447,7.281494141,0.540039063,1741.875,251158.3125,30.3515625,1,83.21875,
420.0,420.0025483,1,14.59960938,15.0,29.56640625,21.16699219,242.75,10.39428711,12.9375,14.10888672,0.110412598,7.299804688,0.543945313,1722.875,251534.2188,30.421875,1,83.21875,
421.0,421.0049574,1,14.59960938,14.875,29.65234375,21.21582031,243.75,10.39428711,13.0,14.11035156,0.110717773,7.266235352,0.537109375,1712.375,251919.6563,30.453125,1,83.21875,
422.0,422.0036065,1,14.59960938,14.875,29.78515625,21.53320313,247.1875,10.39428711,13.4375,14.09814453,0.112335205,7.330322266,0.530273438,1705.75,252658.0156,30.484375,1,83.21875,
423.0,423.0044856,1,14.59960938,14.875,29.7265625,21.39892578,243.4375,8.837890625,13.25,14.12158203,0.110778809,7.092285156,0.5234375,1715.5,253055.6875,30.515625,1,82.890625,
424.0,424.0004032,1,14.59960938,14.125,25.3203125,18.12744141,204.8125,0.0,-0.8125,14.10888672,0.094543457,6.069946289,0.431640625,1603.625,253744.25,30.515625,1,82.890625,
425.0,425.0110104,1,14.59960938,11.7734375,26.203125,18.38378906,198.375,0.0,-4.5,14.06982422,0.095916748,4.611206055,0.352539063,1350.875,254043.3594,30.5703125,1,82.890625,
426.0,426.0034277,1,14.59960938,9.0,27.23046875,18.24951172,197.5625,0.0,-5.6875,14.05419922,0.095184326,3.433227539,0.240234375,958.25,254291.875,30.609375,1,82.28125,
427.0,427.0012357,1,14.59960938,6.9140625,41.65625,29.04052734,312.0625,0.0,9.375,13.96972656,0.151428223,4.177856445,0.352539063,822.0,254707.0781,30.7734375,1,82.28125,
428.0,428.0021039,1,14.59960938,3.8984375,39.59375,26.72119141,283.625,0.0,12.1875,13.95117188,0.139343262,4.119873047,0.305664063,791.75,254938.9375,30.8984375,1,82.28125,
429.0,429.008612,0,14.59960938,0.875,39.63671875,26.30615234,277.875,0.0,8.75,13.68701172,0.137176514,3.558349609,0.279296875,721.625,255349.2188,30.8671875,1,82.28125,
430.0,430.005471,0,14.59960938,0.125,41.2421875,27.61230469,296.875,0.0,12.8125,13.56201172,0.144012451,3.579711914,0.271484375,668.5,255520.125,30.890625,1,81.734375,
431.0,431.0027601,0,14.59960938,0.0,41.56640625,27.61230469,292.8125,0.0,17.0625,13.53076172,0.144012451,3.497314453,0.260742188,651.625,255881.2031,30.9296875,1,81.734375,
432.0,432.0035492,0,14.59960938,0.0,42.0625,28.55224609,304.0,0.0,14.875,13.49169922,0.148925781,3.604125977,0.26953125,666.75,256060.7813,30.9453125,1,81.734375,
433.0,433.0052792,0,14.59960938,0.0,41.125,27.05078125,287.0,0.0,10.9375,13.60107422,0.141662598,3.305053711,0.272460938,684.75,256414.7031,30.90625,1,81.3671875,
434.0,434.0049594,0,14.59960938,0.0,43.2109375,29.90722656,319.1875,0.0,12.125,13.50439453,0.155975342,3.80859375,0.275390625,676.75,256601.25,30.9453125,1,81.3671875,
435.0,435.0001997,0,14.59960938,0.0,43.0234375,29.41894531,313.0625,0.0,15.125,13.53369141,0.153411865,3.64074707,0.28125,675.375,256964.4063,30.9921875,1,81.3671875,
436.0,436.0060292,0,14.59960938,0.0,42.28125,28.52783203,303.4375,0.0,10.875,13.58056641,0.148773193,3.698730469,0.283203125,681.875,257138.8438,31.0,1,81.1640625,
437.0,437.0068984,0,14.59960938,0.0,41.4609375,27.79541016,294.8125,0.0,10.875,13.64160156,0.144958496,3.485107422,0.268554688,687.625,257531.0469,31.0234375,1,81.1640625,
438.0,438.0074275,0,14.59960938,0.0,42.421875,28.84521484,307.6875,0.0,16.5,13.53710938,0.15045166,3.558349609,0.276367188,674.0,257707.8906,30.984375,1,81.1640625,
439.0,439.0042992,0,14.59960938,0.0,41.859375,28.23486328,301.1875,0.0,9.625,13.65722656,0.147247314,3.518676758,0.279296875,696.75,258077.75,31.03125,1,81.1640625,
440.0,440.0085022,0,14.59960938,0.0,42.296875,28.90625,308.625,0.0,10.0625,13.56835938,0.150726318,4.006958008,0.28515625,692.125,258268.1406,31.046875,1,81.109375,
441.0,441.0092952,0,14.59960938,0.0,41.625,28.05175781,298.5625,0.0,11.625,13.60742188,0.146270752,3.634643555,0.274414063,687.125,258661.3281,31.09375,1,81.109375,
442.0,442.0001859,0,14.59960938,0.0,42.21875,28.58886719,304.4375,0.0,17.625,13.55273438,0.149108887,3.744506836,0.272460938,678.125,258840.7188,31.0859375,1,81.109375,
443.0,443.0051553,0,14.59960938,0.0,41.86328125,28.14941406,299.3125,0.0,12.8125,13.51513672,0.146789551,3.530883789,0.2734375,666.875,259223.4688,31.15625,1,81.1640625,
444.0,444.0018546,0,14.59960938,0.0,43.0390625,29.38232422,312.9375,0.0,14.75,13.52441406,0.153259277,3.765869141,0.28515625,671.125,259421.5313,31.1640625,1,81.1640625,
445.0,445.0181925,0,14.59960938,0.0,45.3828125,33.04443359,356.6875,0.0,20.5625,13.77587891,0.172332764,4.644775391,0.336914063,723.75,259624.7969,31.171875,1,81.1640625,
446.0,446.0031303,0,14.59960938,0.0,45.4375,32.69042969,351.75,0.0,17.8125,13.79150391,0.170471191,4.522705078,0.338867188,728.0,260059.9375,31.1875,1,81.3203125,
447.0,447.0042086,0,14.59960938,0.0,44.703125,32.16552734,344.875,0.0,14.4375,13.89306641,0.167755127,4.516601563,0.333984375,747.125,260297.2031,31.1953125,1,81.3203125,
448.0,448.0154164,0,14.59960938,0.0,44.71875,31.89697266,342.5,0.0,13.875,13.96191406,0.166320801,4.541015625,0.345703125,757.625,260746.7188,31.203125,1,81.3203125,
449.0,449.0034014,0,14.59960938,0.0,50.79296875,39.99023438,439.625,3.094482422,30.4375,13.92138672,0.208526611,6.430053711,0.452148438,767.5,260981.7344,31.203125,1,81.3203125,
450.0,450.0017964,0,14.59960938,0.0,34.7734375,25.85449219,293.5625,14.44702148,20.0,14.10400391,0.13482666,7.266235352,0.490234375,1399.125,261573.3125,31.25,1,81.421875,
451.0,451.0063329,0,14.59960938,2.25,43.71875,33.43505859,383.4375,20.33996582,32.9375,14.06201172,0.174377441,6.854248047,0.477539063,975.875,261929.0938,31.1328125,1,81.421875,
452.0,452.0070414,1,14.59960938,5.546875,78.109375,64.86816406,719.1875,22.02453613,80.8125,14.04785156,0.338256836,15.88439941,0.990234375,816.625,262573.0469,31.2890625,1,81.421875,
453.0,453.00305,1,14.59960938,10.8359375,52.90625,40.50292969,464.75,24.0234375,46.6875,14.13085938,0.211242676,9.289550781,0.67578125,1287.0,263192.8906,31.5390625,1,81.5859375,
454.0,454.0081789,1,14.59960938,12.75,46.2734375,35.98632813,431.0,26.6204834,41.25,14.14941406,0.187683105,9.948730469,0.762695313,1523.5,264129.2813,31.2109375,1,81.5859375,
455.0,455.0123486,1,14.59960938,14.9921875,29.48046875,19.28710938,222.875,0.0,2.0625,14.13525391,0.100585938,5.435180664,0.475585938,1781.75,264661.4688,31.1953125,1,81.5859375,
456.0,456.0016685,2,14.59960938,14.7890625,38.26171875,32.80029297,357.5625,22.19238281,22.1875,14.03222656,0.171081543,10.10742188,0.346679688,834.5,265408.9375,31.015625,1,81.5859375,
