time_bucket,time,sys_iat\CCP:1,knck_ron_fac\CCP:1,hw_bat_vlt\CCP:1,sys_ect\CCP:1,sys_trip_fc\CCP:1,afm_stk_flw\CCP:1,fmsp_af_sp\CCP:1,sys_eng_spd\CCP:1,tq_imep_ref\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_fc_avg_rate\CCP:1,trs_mt_gr_st\CCP:1
43.550000000000004,43.5554558,26.7109375,1,13.98681641,28.328125,30999.875,0.151000977,13.85498047,917.5,430.25,8.5,0.0,6.243896484,5.75,53.6484375,32.29980469,0.446289063,1
44.2,44.2038908,26.7734375,1,14.01806641,28.4296875,31274.90625,0.156799316,13.85498047,784.25,447.375,11.25,0.0,6.689453125,3.125,55.671875,33.02001953,0.3984375,1
44.85,44.8616848,26.8203125,1,13.99951172,28.5234375,31496.17188,0.158203125,13.84228516,842.875,454.375,10.1875,0.0,6.076049805,0.5,56.23828125,33.80126953,0.447265625,0
45.5,45.5212278,26.859375,1,14.00585938,28.609375,31705.84375,0.155883789,13.85498047,828.375,444.75,8.3125,0.0,5.865478516,0.125,55.5234375,33.17871094,0.430664063,0
46.15,46.1508688,26.8515625,1,14.04492188,28.7265625,32032.5625,0.152435303,13.86816406,813.875,435.1875,8.25,0.0,5.889892578,0.0,54.62890625,32.44628906,0.396484375,0
46.800000000000004,46.8010458,26.8515625,1,14.09033203,28.8671875,32388.10938,0.151947021,13.86816406,805.875,434.125,7.8125,0.0,5.718994141,0.0,54.55859375,32.34863281,0.387695313,0
47.45,47.4515488,26.8359375,1,14.04492188,28.9453125,32576.14063,0.151397705,13.86816406,803.375,431.0625,6.9375,0.0,5.63659668,0.0,54.203125,32.2265625,0.3828125,0
48.1,48.1048978,26.8359375,1,14.04492188,28.9453125,32576.14063,0.150054932,13.86816406,790.5,427.8125,6.6875,0.0,5.46875,0.0,54.01953125,31.87255859,0.375,0
48.75,48.7629598,26.8515625,1,14.05419922,29.1953125,33188.875,0.148773193,13.88085938,791.625,423.8125,6.375,0.0,5.484008789,0.0,53.60546875,31.65283203,0.369140625,0
49.4,49.4124208,26.8515625,1,14.10595703,29.296875,33427.46875,0.148284912,13.88085938,782.75,422.4375,6.4375,0.0,5.480957031,0.0,53.4296875,31.62841797,0.373046875,0
50.050000000000004,50.0586168,26.8671875,1,14.10253906,29.3828125,33616.04688,0.148010254,13.88085938,784.625,422.1875,6.0,0.0,5.422973633,0.0,53.4375,31.42089844,0.3828125,0
50.7,50.7072358,26.859375,1,14.08544922,29.5,33912.6875,0.146820068,13.88085938,796.625,418.125,5.4375,0.0,5.377197266,0.0,53.1953125,31.43310547,0.395507813,0
51.35,51.3646808,26.859375,1,14.08544922,29.5,33912.6875,0.145599365,13.89404297,791.5,415.6875,5.1875,0.0,5.407714844,0.0,52.69921875,30.92041016,0.375976563,0
52.0,52.0132718,26.8515625,1,14.09619141,29.6640625,34290.84375,0.144927979,13.89404297,778.875,412.25,4.9375,0.0,5.337524414,0.0,52.73828125,30.87158203,0.362304688,0
52.65,52.6638028,26.8671875,1,14.03222656,29.8046875,34555.98438,0.144104004,13.89404297,768.75,408.6875,5.8125,0.0,5.230712891,0.0,52.453125,30.68847656,0.353515625,0
53.300000000000004,53.3048498,26.8671875,1,14.03222656,29.8046875,34555.98438,0.143341064,13.90673828,771.375,407.0,5.0,0.0,5.261230469,0.0,52.171875,30.51757813,0.35546875,0
53.95,53.9605078,26.9375,1,14.07275391,30.015625,35012.98438,0.143005371,13.90673828,766.75,406.4375,5.5625,0.0,5.291748047,0.0,52.03125,30.43212891,0.353515625,0
54.6,54.6093338,26.8984375,1,14.08251953,30.1171875,35235.3125,0.143066406,13.90673828,781.25,407.875,4.3125,0.0,5.242919922,0.0,52.140625,30.34667969,0.374023438,0
55.25,55.2525738,26.8984375,1,14.08251953,30.1171875,35235.3125,0.142852783,13.90673828,771.25,407.5,4.6875,0.0,5.267333984,0.0,52.06640625,30.39550781,0.374023438,0
55.9,55.9090778,26.90625,1,14.06054688,30.2890625,35610.75,0.144165039,13.90673828,777.25,408.8125,4.25,0.0,5.313110352,0.0,52.4140625,30.68847656,0.369140625,0
56.550000000000004,56.5617068,26.8984375,1,14.09960938,30.4140625,35886.64063,0.143371582,13.91992188,768.875,409.25,5.1875,0.0,5.160522461,0.0,52.19140625,30.51757813,0.353515625,0
57.2,57.2038918,26.9296875,1,14.07617188,30.6484375,36328.45313,0.142242432,13.91992188,760.875,403.875,5.125,0.0,5.187988281,0.0,51.9296875,30.2734375,0.34375,0
57.85,57.8514188,26.953125,1,14.12158203,30.734375,36507.84375,0.142181396,13.91992188,765.75,405.625,5.0,0.0,5.215454102,0.0,51.66796875,30.26123047,0.345703125,0
58.5,58.5020168,26.9296875,1,14.09326172,30.84375,36727.34375,0.141998291,13.93261719,768.875,405.125,5.0,0.0,5.139160156,0.0,51.7890625,30.28564453,0.3515625,0
59.15,59.1687538,26.9375,1,14.04492188,30.9375,36895.3125,0.141906738,13.93261719,770.875,403.5625,4.25,0.0,5.181884766,0.0,51.74609375,30.18798828,0.36328125,0
59.800000000000004,59.8084208,26.9765625,1,14.04492188,31.0625,37121.85938,0.14163208,13.93261719,770.875,402.3125,4.125,0.0,5.139160156,0.0,51.6328125,30.15136719,0.3671875,0
60.45,60.4602828,26.9453125,1,14.03564453,31.171875,37307.46875,0.141021729,13.94580078,768.375,402.0,4.875,0.0,5.218505859,0.0,51.5390625,30.00488281,0.352539063,0
61.1,61.1133478,26.96875,1,14.10253906,31.3359375,37624.79688,0.14151001,13.94580078,763.5,402.6875,4.9375,0.0,5.139160156,0.0,51.61328125,30.09033203,0.34765625,0
61.75,61.7609048,26.9765625,1,14.09619141,31.484375,37886.40625,0.141845703,13.94580078,765.75,404.4375,4.875,0.0,5.160522461,0.0,51.7109375,30.17578125,0.352539063,0
62.400000000000006,62.4035608,26.9609375,1,14.10595703,31.625,38148.03125,0.142089844,13.95849609,758.125,402.25,4.875,0.0,5.17578125,0.0,51.8671875,30.15136719,0.34765625,0
63.050000000000004,63.0601068,26.9609375,1,14.09619141,31.7265625,38330.60938,0.142211914,13.95849609,764.875,404.625,4.8125,0.0,5.160522461,0.0,51.90625,30.2734375,0.364257813,0
63.7,63.7107658,26.9609375,1,14.09326172,31.8671875,38603.89063,0.141387939,13.95849609,772.75,402.625,4.0,0.0,5.17578125,0.0,51.59765625,30.09033203,0.37109375,0
64.35000000000001,64.3642668,26.9609375,1,14.09326172,31.8671875,38603.89063,0.141479492,13.97167969,764.25,402.4375,4.6875,0.0,5.151367188,0.0,51.7421875,30.16357422,0.3515625,0
65.0,65.0139048,26.96875,1,14.00878906,32.0,38871.51563,0.142303467,13.97167969,765.375,404.875,4.75,0.0,5.218505859,0.0,52.03125,30.28564453,0.353515625,0
65.65,65.6624168,26.9765625,1,14.01220703,32.125,39134.59375,0.148712158,13.95849609,781.125,423.375,6.375,0.0,5.422973633,0.0,53.875,31.66503906,0.389648438,0
66.3,66.3039208,27.0390625,1,14.05419922,32.359375,39555.73438,0.145599365,13.97167969,791.0,414.625,6.875,0.0,5.313110352,1.625,52.8828125,31.03027344,0.374023438,1
66.95,66.9526278,27.0390625,1,14.05419922,32.359375,39555.73438,0.1484375,13.95849609,866.625,422.0625,14.3125,7.009887695,5.694580078,2.5,53.40625,31.73828125,0.44140625,1
67.60000000000001,67.6021458,27.046875,1,14.14306641,32.515625,39862.23438,0.152313232,13.99804688,1199.875,441.875,22.75,13.96179199,8.499145508,3.875,51.453125,32.421875,0.634765625,1
68.25,68.2526518,27.0078125,1,14.07617188,32.671875,40278.21875,0.199157715,13.91992188,1537.75,607.125,44.4375,17.45910645,13.36669922,6.2421875,58.8984375,42.12646484,1.158203125,1
68.9,68.9011238,27.0078125,1,14.07617188,32.671875,40278.21875,0.174591064,13.93261719,1848.375,540.8125,36.6875,11.25183105,12.4786377,9.2421875,52.4375,37.32910156,1.057617188,1
69.55,69.5591568,27.0078125,1,14.07617188,32.671875,40278.21875,0.170166016,14.11669922,2130.125,531.0625,32.875,11.12670898,13.21716309,11.125,50.6875,36.19384766,1.248046875,1
70.2,70.2013388,27.0078125,1,14.07617188,32.671875,40278.21875,0.162597656,14.11669922,1951.375,500.0625,17.5,11.12670898,12.45422363,12.625,49.5546875,34.68017578,1.022460938,1
70.85000000000001,70.8551358,27.109375,1,14.11523438,33.2265625,43335.46875,0.149078369,13.99804688,1691.0,453.4375,25.8125,10.94665527,9.912109375,14.5,45.84765625,31.87255859,0.763671875,1
