time_bucket,time,trs_mt_gr_st\CCP:1,fmsp_af_sp\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,tq_imep_ref\CCP:1,sys_pps_pct\CCP:1,tq_clch_torq\CCP:1,hw_bat_vlt\CCP:1,afm_stk_flw\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_eng_spd\CCP:1,sys_trip_fc\CCP:1,sys_iat\CCP:1,knck_ron_fac\CCP:1,sys_ect\CCP:1,time_to_heat
22.05,22.05206953,0,12.54150391,1.125,57.6875,46.04492188,522.0,17.90161133,39.625,14.00878906,0.240112305,8.935546875,0.799804688,959.375,9732.84375,28.9765625,1,28.46875,
22.5,22.51064924,1,12.42724609,2.5859375,60.27734375,49.85351563,554.125,20.97473145,43.5,13.89941406,0.25994873,9.939575195,0.786132813,827.25,10267.15625,29.0078125,1,28.46875,
22.95,22.9514785,1,12.04638672,4.09375,70.3671875,59.59472656,655.1875,23.5748291,59.5625,13.92138672,0.310791016,11.96289063,1.166015625,776.375,10267.15625,29.0078125,1,28.5,
23.400000000000002,23.40229774,1,12.57324219,5.578125,65.875,52.1484375,594.0,24.28588867,51.9375,14.11181641,0.271942139,10.66894531,0.924804688,1058.625,11105.42188,29.109375,1,28.5,
23.85,23.85182696,1,12.44775391,7.6015625,65.84765625,53.72314453,597.3125,25.15869141,50.6875,13.97900391,0.280151367,9.982299805,0.817382813,880.875,11105.42188,29.109375,1,28.5,
24.3,24.30127617,1,12.63720703,8.84375,66.6171875,55.09033203,628.0,30.45349121,55.25,14.13378906,0.28729248,12.50305176,1.080078125,1082.875,11707.17188,29.171875,1,28.5,
24.75,24.75013537,1,12.64794922,10.1015625,66.1953125,54.99267578,632.375,30.34057617,56.5,14.11523438,0.286529541,13.9251709,1.208984375,1248.125,12426.3125,29.1953125,1,28.5,
25.2,25.21016454,1,12.81054688,12.1015625,62.6484375,51.74560547,614.625,30.21850586,53.875,14.14160156,0.269866943,13.98010254,1.06640625,1406.0,12426.3125,29.1953125,1,28.5,
25.650000000000002,25.65347471,1,12.94335938,13.71875,55.46875,45.3125,545.25,21.48742676,42.75,14.18408203,0.237060547,12.92724609,0.825195313,1553.25,13254.78125,29.2265625,1,28.5,
26.1,26.10061548,1,13.06787109,14.625,50.84375,41.17431641,487.875,21.48742676,35.6875,14.14160156,0.214752197,12.86010742,0.830078125,1674.5,13863.10938,29.2109375,1,28.5,
26.55,26.55237629,1,13.13671875,15.1171875,47.6015625,37.98828125,445.8125,16.04919434,29.25,14.12597656,0.1980896,12.26196289,0.907226563,1749.75,13863.10938,29.2109375,1,28.5234375,
27.0,27.00847715,1,13.21826172,15.625,44.30078125,34.63134766,406.25,15.04516602,23.9375,14.12939453,0.180633545,11.74926758,0.80078125,1790.875,14505.59375,29.1640625,1,28.5234375,
27.45,27.45374801,1,13.41992188,15.75,41.97265625,32.75146484,384.3125,15.04516602,20.375,14.12939453,0.170776367,11.40441895,0.764648438,1797.125,15087.70313,29.203125,1,28.5234375,
27.900000000000002,27.90123892,1,13.55371094,15.625,41.0078125,31.78710938,373.375,13.64135742,18.5,14.15087891,0.165344238,11.12060547,0.815429688,1809.875,15087.70313,29.203125,1,28.5234375,
28.35,28.35563988,1,13.55371094,15.5,40.53125,30.68847656,358.375,13.50402832,16.1875,14.16357422,0.159851074,10.57739258,0.841796875,1794.125,15675.17188,29.2734375,1,28.5234375,
28.8,28.80670929,1,13.61523438,15.375,40.17578125,31.09130859,359.0625,13.48876953,16.125,14.15869141,0.16217041,10.73303223,0.81640625,1735.25,15675.17188,29.2734375,1,28.5234375,
29.25,29.26076854,1,13.61523438,15.125,40.0703125,30.84716797,356.5625,13.79394531,15.625,14.14941406,0.160888672,10.64453125,0.861328125,1740.375,16251.5625,29.328125,1,28.5234375,
29.7,29.70262781,1,13.52929688,15.0,41.19140625,31.98242188,375.1875,18.39294434,18.1875,14.15576172,0.167541504,10.79711914,0.923828125,1674.75,16849.60938,29.3671875,1,28.5234375,
30.150000000000002,30.16103704,1,13.52929688,15.0,42.3203125,33.15429688,386.5,18.9239502,20.0625,14.11669922,0.17288208,11.24267578,0.969726563,1697.5,16849.60938,29.3671875,1,28.6015625,
30.6,30.60254628,1,13.49267578,14.875,42.796875,33.22753906,385.625,18.98193359,20.1875,14.11523438,0.173278809,11.47460938,1.022460938,1731.5,17531.45313,29.3984375,1,28.6015625,
31.05,31.05575549,1,13.46826172,15.1171875,43.92578125,34.08203125,396.5,18.98193359,21.75,14.16064453,0.179260254,11.77978516,1.061523438,1717.375,18268.3125,29.484375,1,28.6015625,
31.5,31.50204481,1,13.44384766,15.3515625,44.1640625,34.15527344,396.3125,18.98193359,21.8125,14.12597656,0.178100586,11.71875,1.018554688,1751.625,18268.3125,29.484375,1,28.6015625,
31.95,31.95670456,1,13.51708984,15.625,43.76953125,33.50830078,395.875,18.64013672,22.0625,14.15283203,0.174530029,11.65771484,1.053710938,1802.375,19004.73438,29.5546875,1,28.6015625,
32.4,32.40478431,1,13.578125,15.8671875,43.234375,32.33642578,383.0,17.20581055,20.75,14.16357422,0.168670654,11.12060547,0.951171875,1826.375,19744.34375,29.5546875,1,28.6015625,
32.85,32.85261407,1,13.67773438,15.875,41.9140625,31.20117188,367.125,15.85998535,17.3125,14.15869141,0.162750244,10.9375,0.93359375,1808.75,19744.34375,29.5859375,1,28.6015625,
33.300000000000004,33.30897383,1,13.82958984,15.75,38.890625,28.07617188,325.1875,0.0,10.3125,14.15576172,0.146606445,9.838867188,0.768554688,1775.375,20410.28125,29.5703125,1,28.6015625,
33.75,33.7530536,1,13.80419922,15.3125,37.34375,27.60009766,318.8125,0.0,4.3125,14.13867188,0.143951416,9.902954102,0.776367188,1746.625,20410.28125,29.5703125,1,28.75,
34.2,34.20037337,1,13.81689453,14.75,36.79296875,27.50244141,321.9375,0.0,4.0,14.14941406,0.143463135,9.140014648,0.73828125,1667.625,20967.6875,29.609375,1,28.75,
34.65,34.6536629,1,13.82958984,14.078125,36.0546875,27.34375,324.1875,0.0,3.8125,14.16064453,0.142913818,8.819580078,0.678710938,1585.0,21499.60938,29.609375,1,28.75,
35.1,35.10029115,1,13.85498047,13.3984375,34.01953125,25.37841797,301.9375,0.0,0.375,14.12744141,0.132354736,7.217407227,0.568359375,1505.25,21499.60938,29.609375,1,28.75,
35.550000000000004,35.55127935,1,13.85498047,12.078125,34.515625,26.02539063,294.6875,0.0,-1.1875,14.16210938,0.135528564,7.113647461,0.5234375,1362.625,21928.98438,29.609375,1,28.75,
36.0,36.01941745,1,13.74072266,10.375,35.6640625,26.72119141,297.5,0.0,-1.875,14.11669922,0.139373779,6.524658203,0.439453125,1112.75,22274.70313,29.5703125,1,28.75,
36.45,36.45179566,1,13.27685547,8.8046875,46.109375,36.71875,411.4375,0.0,20.9375,14.03076172,0.191467285,7.766723633,0.559570313,887.25,22274.70313,29.5703125,1,28.75,
36.9,36.9032278,1,13.22998047,7.140625,52.359375,40.55175781,457.125,0.0,24.3125,14.09326172,0.211975098,7.12890625,0.67578125,890.375,22622.67188,29.671875,1,28.9921875,
37.35,37.35078186,1,13.22998047,5.703125,52.01953125,39.53857422,447.25,0.0,18.625,14.12597656,0.206207275,6.488037109,0.629882813,914.5,23111.35938,29.671875,1,28.9921875,
37.800000000000004,37.80612026,1,13.24169922,3.8046875,49.9140625,37.43896484,413.5,0.0,13.625,14.05566406,0.195220947,5.422973633,0.474609375,822.25,23111.35938,29.765625,1,28.9921875,
38.25,38.26665956,0,13.18310547,1.890625,50.609375,39.35546875,432.0,0.0,22.5,13.86523438,0.20526123,5.990600586,0.467773438,753.25,23466.39063,29.796875,1,28.9921875,
38.7,38.70296889,0,13.22998047,0.5390625,51.0625,38.84277344,426.5625,0.0,20.75,13.82275391,0.201385498,5.37109375,0.462890625,754.125,23466.39063,29.796875,1,28.9921875,
39.15,39.15727819,0,13.16015625,0.125,49.6484375,38.22021484,418.9375,0.0,25.375,13.89306641,0.199310303,5.798339844,0.439453125,775.75,23805.5625,29.8046875,1,28.9921875,
39.6,39.6034875,0,13.22998047,0.125,49.890625,38.0859375,417.8125,0.0,16.25,13.83056641,0.198608398,5.53894043,0.4375,760.125,24115.70313,29.765625,1,28.9921875,
40.050000000000004,40.05669679,0,13.16015625,0.0,50.3828125,38.85498047,426.0625,0.0,25.6875,13.89794922,0.202636719,5.596923828,0.453125,759.875,24115.70313,29.765625,1,28.9921875,
40.5,40.50435608,0,13.21826172,0.0,50.55859375,38.62304688,421.4375,0.0,18.1875,13.92626953,0.200012207,5.474853516,0.458007813,763.125,24433.84375,29.765625,1,29.296875,
40.95,40.95030623,0,13.17138672,0.0,50.640625,39.20898438,430.0,0.0,23.625,13.92919922,0.204467773,5.73425293,0.452148438,757.25,24776.64063,29.7421875,1,29.296875,
41.4,41.40248694,0,13.18310547,0.0,49.9921875,38.72070313,425.3125,0.0,23.375,13.92285156,0.201904297,5.529785156,0.456054688,774.25,24776.64063,29.7421875,1,29.296875,
41.85,41.85330768,0,13.16015625,0.0,50.59765625,39.34326172,432.9375,0.0,26.75,13.99169922,0.205200195,5.712890625,0.466796875,762.25,25097.64063,29.734375,1,29.296875,
42.300000000000004,42.30411844,0,13.20654297,0.0,50.671875,39.19677734,431.125,0.0,21.3125,13.91357422,0.204437256,5.438232422,0.447265625,753.625,25097.64063,29.734375,1,29.296875,
42.75,42.75314921,0,13.19482422,0.0,50.48828125,38.87939453,429.75,0.0,21.25,13.97900391,0.203979492,5.850219727,0.450195313,774.125,25423.65625,29.7265625,1,29.296875,
43.2,43.20951002,0,13.18310547,0.0,51.11328125,39.30664063,432.25,0.0,24.5625,13.84960938,0.204956055,5.740356445,0.455078125,745.625,25722.54688,29.7109375,1,29.296875,
43.65,43.65947085,0,13.18310547,0.0,51.5234375,39.6484375,436.0,0.0,22.0,13.94482422,0.206756592,5.725097656,0.481445313,769.75,25722.54688,29.7109375,1,29.296875,
44.1,44.10406048,0,13.19482422,0.0,50.50390625,39.11132813,430.0625,0.0,23.6875,13.89306641,0.203948975,5.679321289,0.455078125,765.5,26059.71875,29.671875,1,29.640625,
44.550000000000004,44.55027003,0,13.16015625,0.0,50.84375,39.42871094,433.1875,0.0,17.75,14.02148438,0.205596924,5.95703125,0.470703125,791.625,26399.71875,29.703125,1,29.640625,
45.0,45.00670958,0,13.18310547,0.0,51.0546875,39.74609375,435.75,0.0,30.625,13.93554688,0.206359863,5.630493164,0.440429688,741.125,26399.71875,29.703125,1,29.640625,
45.45,45.45769913,0,13.19482422,0.0,50.7734375,39.20898438,431.5,0.0,21.1875,13.89941406,0.204467773,5.764770508,0.467773438,775.125,26726.0,29.6875,1,29.640625,
45.9,45.91064867,0,13.20654297,0.0,50.4765625,39.14794922,430.1875,0.0,18.375,14.01513672,0.204162598,5.786132813,0.47265625,797.75,27051.25,29.6640625,1,29.640625,
46.35,46.35147823,0,13.20654297,0.0,50.640625,39.16015625,430.0625,0.0,20.9375,13.95410156,0.204193115,5.764770508,0.452148438,784.125,27051.25,29.6640625,1,29.640625,
46.800000000000004,46.80143777,0,13.19482422,0.0,50.73828125,39.33105469,433.0,0.0,23.75,14.00585938,0.20513916,5.783081055,0.45703125,778.25,27347.59375,29.6171875,1,29.640625,
47.25,47.2588274,0,13.21826172,0.0,50.79296875,39.0625,428.4375,0.0,21.5625,13.96679688,0.203735352,5.764770508,0.4609375,772.125,27667.57813,29.6953125,1,29.640625,
47.7,47.70827705,0,13.19482422,0.0,50.82421875,39.16015625,430.3125,0.0,22.75,13.94970703,0.204193115,5.694580078,0.45703125,775.25,27667.57813,29.6953125,1,30.0,
48.15,48.1515867,0,13.22998047,0.0,50.890625,39.59960938,435.1875,0.0,20.9375,13.89941406,0.206512451,5.838012695,0.443359375,754.25,27987.53125,29.6171875,1,30.0,
48.6,48.60615635,0,13.16015625,0.0,52.6484375,40.69824219,448.4375,0.0,20.875,13.95556641,0.212219238,5.853271484,0.502929688,787.75,28321.8125,29.6171875,1,30.0,
49.050000000000004,49.052876,0,13.21826172,0.0,50.9375,39.36767578,433.25,0.0,21.8125,14.02148438,0.205322266,5.700683594,0.465820313,778.625,28321.8125,29.671875,1,30.0,
49.5,49.50735565,0,13.24169922,0.0,50.28515625,39.05029297,426.75,0.0,21.8125,14.03076172,0.202728271,5.718994141,0.439453125,778.875,28627.79688,29.6015625,1,30.0,
49.95,49.95271503,0,13.19482422,0.0,51.3984375,39.91699219,440.0625,0.0,25.9375,13.90869141,0.2081604,5.798339844,0.458007813,770.75,28924.6875,29.6328125,1,30.0,
50.4,50.40540322,0,13.18310547,0.0,51.296875,40.33203125,443.75,0.0,22.5625,14.00244141,0.210327148,6.115722656,0.486328125,797.625,28924.6875,29.6328125,1,30.0,
50.85,50.85690138,0,13.17138672,0.0,51.52734375,40.74707031,449.25,0.0,34.625,13.91503906,0.212493896,7.165527344,0.481445313,793.125,29232.79688,29.65625,1,30.421875,
51.300000000000004,51.31974948,0,13.21826172,0.0,51.078125,39.69726563,437.6875,0.0,27.0,14.01220703,0.207000732,5.804443359,0.44921875,772.625,29553.3125,29.640625,1,30.421875,
51.75,51.75571767,0,13.24169922,0.0,50.81640625,39.28222656,432.625,0.0,21.6875,14.02929688,0.204833984,5.850219727,0.469726563,811.5,29553.3125,29.640625,1,30.421875,
52.2,52.20430578,0,13.26513672,0.0,50.296875,38.95263672,428.375,0.0,22.0,13.96337891,0.203125,5.810546875,0.442382813,787.5,29864.84375,29.6328125,1,30.421875,
52.65,52.6549636,0,13.19482422,0.0,51.9453125,40.35644531,444.625,0.0,29.6875,13.94189453,0.211914063,5.902099609,0.482421875,782.125,30179.57813,29.6171875,1,30.421875,
53.1,53.10773286,0,13.26513672,0.0,51.1328125,39.41650391,433.875,0.0,20.6875,13.99316406,0.205535889,5.770874023,0.473632813,797.75,30179.57813,29.6171875,1,30.421875,
53.550000000000004,53.55163282,0,13.26513672,0.0,51.04296875,39.18457031,430.6875,0.0,22.75,13.96972656,0.204376221,5.822753906,0.44921875,780.0,30500.39063,29.6015625,1,30.421875,
54.0,54.0087419,0,13.25341797,0.0,51.05078125,39.50195313,435.0625,0.0,23.75,14.06347656,0.205993652,5.737304688,0.442382813,773.875,30810.26563,29.6015625,1,30.421875,
54.45,54.45284277,0,13.25341797,0.0,50.96484375,39.58740234,437.0,0.0,22.5,14.01806641,0.206451416,5.923461914,0.459960938,778.625,30810.26563,29.609375,1,30.90625,
54.9,54.90280275,0,13.27685547,0.0,51.0390625,39.72167969,437.3125,0.0,20.9375,13.95556641,0.206451416,5.877685547,0.462890625,786.875,31126.98438,29.609375,1,30.90625,
55.35,55.35353274,0,13.25341797,0.0,51.54296875,39.89257813,440.125,0.0,21.625,13.93554688,0.208068848,5.899047852,0.453125,775.75,31126.98438,29.609375,1,30.90625,
55.800000000000004,55.81228273,0,13.26513672,0.0,52.3515625,40.99121094,452.9375,0.0,20.1875,14.04931641,0.213745117,5.98449707,0.501953125,805.875,31461.89063,29.640625,1,30.90625,
56.25,56.25303228,0,13.25341797,0.0,51.98828125,40.44189453,446.125,0.0,22.6875,13.99169922,0.210205078,5.810546875,0.46875,771.75,31791.42188,29.6171875,1,30.90625,
56.7,56.70385164,0,13.26513672,0.0,51.15625,39.99023438,440.375,0.0,21.4375,14.00244141,0.208557129,5.895996094,0.454101563,786.75,31791.42188,29.6171875,1,30.90625,
57.15,57.151501,0,13.21826172,0.0,52.3125,40.85693359,450.25,0.0,25.5625,14.02783203,0.213043213,5.932617188,0.465820313,774.625,32092.64063,29.625,1,30.90625,
57.6,57.61068034,0,13.26513672,0.0,53.15625,41.62597656,459.5625,0.0,20.8125,13.95410156,0.217102051,5.935668945,0.489257813,781.0,32397.625,29.6171875,1,30.90625,
58.050000000000004,58.0587697,0,13.22998047,0.0,52.64453125,41.17431641,454.125,0.0,27.625,13.99023438,0.21472168,5.810546875,0.475585938,770.0,32397.625,29.6171875,1,31.359375,
58.5,58.50497905,0,13.25341797,0.0,52.1484375,40.625,447.8125,0.0,24.1875,14.10107422,0.211883545,5.944824219,0.462890625,779.75,32753.65625,29.609375,1,31.359375,
58.95,58.96534838,0,13.30029297,0.0,52.0703125,40.67382813,448.5,0.625610352,23.375,14.05419922,0.212097168,6.872558594,0.474609375,805.625,33074.35938,29.640625,1,31.359375,
59.4,59.40020787,0,13.25341797,0.0,62.7578125,47.43652344,543.3125,8.746337891,53.5,14.15429688,0.247406006,7.019042969,1.083984375,1169.625,33074.35938,29.640625,1,31.359375,
59.85,59.85537737,0,13.64013672,0.0,41.15234375,31.17675781,374.4375,8.209228516,25.9375,14.15283203,0.16317749,8.828735352,0.430664063,1460.5,33580.4375,29.6953125,1,31.359375,
60.300000000000004,60.30985687,0,13.35986328,0.75,47.0625,37.63427734,422.1875,9.103393555,31.1875,14.10400391,0.196289063,7.78503418,0.454101563,885.875,33912.29688,29.5625,1,31.359375,
60.75,60.75504638,1,12.86572266,2.6171875,63.73828125,55.87158203,617.0,12.65869141,61.4375,13.75097656,0.305267334,11.5234375,0.731445313,665.5,33912.29688,29.5625,1,31.359375,
61.2,61.20107589,1,13.32421875,4.2421875,63.87109375,46.94824219,536.9375,12.79907227,53.5,14.14160156,0.244812012,7.919311523,1.094726563,1181.625,34478.45313,29.6328125,1,31.359375,
61.65,61.66153539,1,13.35986328,5.8515625,50.02734375,38.63525391,443.375,13.13476563,35.4375,14.05566406,0.201477051,7.6171875,0.374023438,913.25,34478.45313,29.6328125,1,31.9375,
62.1,62.1020249,1,13.32421875,7.21875,54.6328125,44.73876953,505.5,14.87731934,44.25,14.08837891,0.233337402,9.34753418,0.583007813,923.375,35026.46875,29.7421875,1,31.9375,
62.550000000000004,62.56137402,1,13.3359375,8.234375,60.21875,47.63183594,542.8125,16.1529541,49.0,14.18701172,0.248413086,8.91418457,0.793945313,988.75,35365.5,29.6875,1,31.9375,
63.0,63.00545317,1,13.37207031,9.421875,56.20703125,43.70117188,499.0625,19.59533691,44.4375,14.16357422,0.227905273,9.002685547,0.762695313,1103.75,35365.5,29.6875,1,31.9375,
63.45,63.4564323,1,13.37207031,10.484375,50.484375,39.2578125,444.25,19.66552734,36.1875,14.14648438,0.203094482,8.938598633,0.740234375,1255.375,35887.28125,29.71875,1,31.9375,
63.9,63.90119143,1,13.38378906,11.6171875,45.75390625,35.26611328,406.3125,20.14465332,30.625,14.10742188,0.183898926,9.210205078,0.689453125,1355.75,36388.03125,29.7109375,1,31.9375,
64.35000000000001,64.35243055,1,13.44384766,12.453125,45.59375,34.85107422,411.8125,22.47314453,31.375,14.16210938,0.181732178,9.948730469,0.802734375,1447.75,36388.03125,29.7109375,1,31.9375,
64.8,64.80674966,1,13.49267578,13.34375,44.92578125,34.33837891,409.3125,23.48327637,31.8125,14.16845703,0.179748535,10.67504883,0.879882813,1571.125,36874.15625,29.6484375,1,32.546875,
65.25,65.25926896,1,13.55371094,14.4453125,44.859375,34.47265625,405.1875,23.06518555,31.875,14.14794922,0.179779053,11.39221191,0.993164063,1687.375,37451.4375,29.6640625,1,32.546875,
65.7,65.70666905,1,13.97167969,15.25,35.68359375,24.09667969,282.3125,0.0,7.25,14.19189453,0.121582031,6.036376953,0.569335938,1807.625,37451.4375,29.6640625,1,32.546875,
66.15,66.15193915,1,13.97167969,15.1640625,28.8125,21.16699219,247.9375,0.0,-6.0,14.15722656,0.110717773,6.634521484,0.4375,1551.125,38065.28125,29.6640625,1,32.546875,
66.60000000000001,66.61265927,1,13.98486328,14.9296875,31.859375,24.19433594,259.125,13.94042969,8.875,14.13232422,0.126159668,7.080078125,0.438476563,1260.75,38371.20313,29.5546875,1,32.546875,
67.05,67.0622681,2,13.35986328,15.125,59.1484375,46.00830078,526.75,27.04162598,51.5625,14.14160156,0.239959717,9.698486328,1.020507813,1090.75,38736.90625,29.6015625,1,32.546875,
67.5,67.50737951,2,13.35986328,15.875,67.734375,54.6875,623.125,30.86242676,61.1875,14.18701172,0.285186768,11.9934082,1.303710938,994.375,38736.90625,29.6015625,1,32.546875,
67.95,67.95520964,2,13.37207031,17.1015625,68.3515625,54.98046875,628.9375,31.89697266,62.75,14.14941406,0.286682129,12.2253418,1.157226563,1063.625,39516.01563,29.890625,1,32.546875,
68.4,68.41676968,2,13.37207031,18.4609375,67.60546875,54.61425781,627.625,32.03125,63.0,14.13867188,0.284790039,12.99743652,1.047851563,1151.125,40280.64063,29.890625,1,33.1875,
68.85000000000001,68.8500995,2,13.39599609,19.65625,65.7421875,53.19824219,611.8125,32.03125,61.3125,14.15283203,0.277435303,12.98828125,1.043945313,1230.0,40280.64063,29.9765625,1,33.1875,
69.3,69.3152493,2,13.40771484,20.78125,64.078125,51.84326172,606.625,32.03125,61.3125,14.19775391,0.270324707,13.25073242,1.10546875,1322.75,41030.67188,29.9296875,1,33.1875,
69.75,69.75189911,2,13.44384766,22.1484375,62.6015625,50.51269531,597.6875,32.03125,59.6875,14.17431641,0.262512207,13.21105957,1.112304688,1381.625,41030.67188,29.9296875,1,33.1875,
70.2,70.20655893,2,13.46826172,23.265625,61.1953125,48.93798828,587.0625,32.03125,58.6875,14.15722656,0.255218506,13.25073242,1.176757813,1461.875,41794.53125,29.8671875,1,33.1875,
70.65,70.66052874,2,13.49267578,24.46875,58.87890625,47.58300781,573.5,37.42675781,57.0,14.10742188,0.247619629,13.31481934,1.165039063,1536.875,42608.45313,29.890625,1,33.1875,
71.10000000000001,71.10767856,2,13.49267578,25.5390625,66.203125,57.37304688,694.6875,44.94934082,73.625,14.13085938,0.303100586,18.4387207,2.04296875,1616.75,42608.45313,29.890625,1,33.1875,
71.55,71.55276824,2,13.55371094,27.8203125,77.8671875,66.23535156,800.8125,44.94934082,88.625,14.13720703,0.345367432,24.77722168,2.50390625,1742.625,43694.0,29.921875,1,33.9140625,
72.0,72.00358781,2,13.62792969,29.8203125,78.2734375,66.27197266,800.0625,41.31774902,89.1875,14.18554688,0.345703125,25.18615723,2.168945313,1884.375,45381.32813,29.953125,1,33.9140625,
