Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
0,214.141,327.6291,327.6291,214.141,666.0384924090953,896747.635722461,41.13647502782176
0,402.938,613.6306,286.00156,188.79700000000003,666.0384924090953,896747.635722461,41.13647502782176
0,730.563,917.52496,303.89435,327.625,666.0384924090953,896747.635722461,41.13647502782176
0,1078.5320000000002,1231.3274,313.8025,347.96900000000005,666.0384924090953,896747.635722461,41.13647502782176
0,1368.0790000000002,1548.6995,317.372,289.547,666.0384924090953,896747.635722461,41.13647502782176
0,1717.297,1866.1809,317.48148,349.21799999999985,666.0384924090953,896747.635722461,41.13647502782176
0,2078.61,2183.2888,317.1079,361.3130000000001,666.0384924090953,896747.635722461,41.13647502782176
0,2355.032,2499.2666,315.9779,276.422,666.0384924090953,896747.635722461,41.13647502782176
0,2667.969,2814.7788,315.51227,312.9369999999999,666.0384924090953,896747.635722461,41.13647502782176
0,2995.0,3129.4697,314.69095,327.03099999999995,666.0384924090953,896747.635722461,41.13647502782176
0,3273.032,3443.3691,313.89935,278.03200000000015,666.0384924090953,896747.635722461,41.13647502782176
0,3580.375,3756.5164,313.14728,307.34299999999985,666.0384924090953,896747.635722461,41.13647502782176
0,3949.375,4068.929,312.41263,369.0,666.0384924090953,896747.635722461,41.13647502782176
0,4247.7970000000005,4380.5835,311.65448,298.422,666.0384924090953,896747.635722461,41.13647502782176
0,4554.469000000001,4691.5747,310.99136,306.6720000000005,666.0384924090953,896747.635722461,41.13647502782176
0,4921.719000000001,5002.911,311.33624,367.25,666.0384924090953,896747.635722461,41.13647502782176
0,5192.250000000001,5314.74,311.82886,270.53099999999995,666.0384924090953,896747.635722461,41.13647502782176
0,5487.469000000001,5628.863,314.12256,295.21900000000005,666.0384924090953,896747.635722461,41.13647502782176
0,5804.157,5946.5337,317.6707,316.6879999999992,666.0384924090953,896747.635722461,41.13647502782176
0,6097.5470000000005,6271.772,325.2384,293.3900000000003,666.0384924090953,896747.635722461,41.13647502782176
0,6410.407,6617.0674,345.2954,312.8599999999997,666.0384924090953,896747.635722461,41.13647502782176
0,7100.157,7039.907,422.83972,689.75,666.0384924090953,896747.635722461,41.13647502782176
1,7683.235000000001,7640.5664,600.65894,583.0780000000004,666.0384924090953,896747.635722461,41.13647502782176
