Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
0,949.875,455.59778,455.59778,949.875,164.4389145252459,162448.8183626722,40.66146635343007
0,1671.0780000000013,856.77325,401.17548,721.2030000000013,164.4389145252459,162448.8183626722,40.66146635343007
0,2199.8899999999994,1259.189,402.41577,528.8119999999981,164.4389145252459,162448.8183626722,40.66146635343007
0,2708.6399999999994,1654.6036,395.4147,508.75,164.4389145252459,162448.8183626722,40.66146635343007
0,3232.5780000000013,2038.8823,384.27866,523.9380000000019,164.4389145252459,162448.8183626722,40.66146635343007
0,3732.3120000000054,2411.8552,372.973,499.734000000004,164.4389145252459,162448.8183626722,40.66146635343007
0,4198.859000000004,2774.5093,362.65408,466.54699999999866,164.4389145252459,162448.8183626722,40.66146635343007
0,4651.389999999999,3128.2854,353.77618,452.5309999999954,164.4389145252459,162448.8183626722,40.66146635343007
0,5142.797000000006,3479.4062,351.12082,491.4070000000065,164.4389145252459,162448.8183626722,40.66146635343007
0,5589.422000000006,3827.6387,348.2323,446.625,164.4389145252459,162448.8183626722,40.66146635343007
0,6048.656000000003,4173.8438,346.2052,459.23399999999674,164.4389145252459,162448.8183626722,40.66146635343007
0,6522.359000000004,4518.4136,344.56985,473.70300000000134,164.4389145252459,162448.8183626722,40.66146635343007
0,6955.406000000003,4861.4375,343.0237,433.04699999999866,164.4389145252459,162448.8183626722,40.66146635343007
0,7404.047000000006,5202.8013,341.36386,448.64100000000326,164.4389145252459,162448.8183626722,40.66146635343007
0,7881.297000000006,5542.2197,339.41824,477.25,164.4389145252459,162448.8183626722,40.66146635343007
0,8293.047000000006,5879.1714,336.95166,411.75,164.4389145252459,162448.8183626722,40.66146635343007
0,8721.797000000006,6212.7925,333.62115,428.75,164.4389145252459,162448.8183626722,40.66146635343007
0,9176.312000000005,6542.566,329.7734,454.5149999999994,164.4389145252459,162448.8183626722,40.66146635343007
0,9584.719000000005,6872.829,330.2632,408.40699999999924,164.4389145252459,162448.8183626722,40.66146635343007
0,10008.922000000006,7202.019,329.19012,424.20300000000134,164.4389145252459,162448.8183626722,40.66146635343007
0,10405.719000000005,7529.98,327.96112,396.79699999999866,164.4389145252459,162448.8183626722,40.66146635343007
0,10761.343,7856.1895,326.20953,355.62399999999616,164.4389145252459,162448.8183626722,40.66146635343007
0,11111.953000000001,8179.709,323.51974,350.6100000000006,164.4389145252459,162448.8183626722,40.66146635343007
0,11486.875,8499.89,320.18073,374.92199999999866,164.4389145252459,162448.8183626722,40.66146635343007
0,11782.969000000005,8820.634,320.74405,296.0940000000046,164.4389145252459,162448.8183626722,40.66146635343007
0,12128.109000000004,9140.033,319.3997,345.1399999999994,164.4389145252459,162448.8183626722,40.66146635343007
