Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
0,83.37500000000003,348.99792,348.99792,83.37500000000003,44.83578840456166,5096.144323052797,18.637076794776156
0,336.687,648.6427,299.64478,253.31199999999995,44.83578840456166,5096.144323052797,18.637076794776156
0,648.5310000000001,961.8105,313.1678,311.84400000000005,44.83578840456166,5096.144323052797,18.637076794776156
0,915.9209999999999,1283.1462,321.33582,267.3899999999999,44.83578840456166,5096.144323052797,18.637076794776156
0,1198.625,1606.72,323.57376,282.7040000000002,44.83578840456166,5096.144323052797,18.637076794776156
0,1578.703,1930.7817,324.06177,380.078,44.83578840456166,5096.144323052797,18.637076794776156
0,1838.609,2253.4795,322.69763,259.90599999999995,44.83578840456166,5096.144323052797,18.637076794776156
0,2125.531,2575.786,322.3063,286.922,44.83578840456166,5096.144323052797,18.637076794776156
0,2437.078,2896.7373,320.9515,311.547,44.83578840456166,5096.144323052797,18.637076794776156
0,2695.437,3216.126,319.38867,258.3589999999999,44.83578840456166,5096.144323052797,18.637076794776156
0,2983.047,3534.4624,318.33655,287.6100000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,3311.968,3851.0588,316.59644,328.9209999999998,44.83578840456166,5096.144323052797,18.637076794776156
0,3576.047,4166.2764,315.21765,264.0790000000002,44.83578840456166,5096.144323052797,18.637076794776156
0,3866.593,4480.1523,313.876,290.5459999999998,44.83578840456166,5096.144323052797,18.637076794776156
0,4181.734,4793.464,313.3116,315.1410000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,4433.609,5105.6826,312.2189,251.875,44.83578840456166,5096.144323052797,18.637076794776156
0,4717.515,5416.637,310.95453,283.90599999999995,44.83578840456166,5096.144323052797,18.637076794776156
0,5036.421,5727.018,310.38104,318.90599999999995,44.83578840456166,5096.144323052797,18.637076794776156
0,5309.484,6037.0103,309.99225,273.0630000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,5599.953,6345.924,308.9134,290.46900000000005,44.83578840456166,5096.144323052797,18.637076794776156
0,5902.437000000001,6654.266,308.3423,302.4840000000004,44.83578840456166,5096.144323052797,18.637076794776156
0,6166.734,6962.1333,307.86722,264.29699999999957,44.83578840456166,5096.144323052797,18.637076794776156
0,6451.25,7269.593,307.45972,284.5159999999996,44.83578840456166,5096.144323052797,18.637076794776156
0,6751.312000000001,7576.719,307.12662,300.0620000000008,44.83578840456166,5096.144323052797,18.637076794776156
0,7016.093000000001,7883.6255,306.90646,264.78099999999995,44.83578840456166,5096.144323052797,18.637076794776156
0,7298.2970000000005,8190.326,306.7006,282.2039999999997,44.83578840456166,5096.144323052797,18.637076794776156
0,7611.968000000001,8495.976,305.64938,313.6710000000003,44.83578840456166,5096.144323052797,18.637076794776156
0,7852.718000000001,8800.948,304.97293,240.75,44.83578840456166,5096.144323052797,18.637076794776156
0,8128.7970000000005,9105.2295,304.2808,276.0789999999997,44.83578840456166,5096.144323052797,18.637076794776156
0,8438.078,9408.82,303.5908,309.28099999999904,44.83578840456166,5096.144323052797,18.637076794776156
0,8690.687,9711.625,302.80453,252.60900000000038,44.83578840456166,5096.144323052797,18.637076794776156
0,9113.625,10012.698,301.073,422.9380000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,9319.515000000001,10312.365,299.66708,205.89000000000124,44.83578840456166,5096.144323052797,18.637076794776156
0,9531.062,10610.64,298.2748,211.54699999999866,44.83578840456166,5096.144323052797,18.637076794776156
0,9806.75,10907.732,297.09305,275.6880000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,10099.968,11204.182,296.4491,293.21800000000076,44.83578840456166,5096.144323052797,18.637076794776156
0,10357.203,11500.006,295.82434,257.23499999999876,44.83578840456166,5096.144323052797,18.637076794776156
0,10639.0,11793.989,293.98294,281.7970000000005,44.83578840456166,5096.144323052797,18.637076794776156
0,10942.797,12068.574,274.5851,303.7970000000005,44.83578840456166,5096.144323052797,18.637076794776156
0,11193.984,12265.661,197.08676,251.1869999999999,44.83578840456166,5096.144323052797,18.637076794776156
0,11474.328,12588.4,322.7397,280.34399999999914,44.83578840456166,5096.144323052797,18.637076794776156
0,11769.343,12869.303,280.90186,295.01500000000124,44.83578840456166,5096.144323052797,18.637076794776156
0,12024.578,13167.034,297.73105,255.23499999999876,44.83578840456166,5096.144323052797,18.637076794776156
0,12304.890000000001,13473.419,306.3843,280.3120000000017,44.83578840456166,5096.144323052797,18.637076794776156
0,12619.828,13782.304,308.88513,314.9379999999983,44.83578840456166,5096.144323052797,18.637076794776156
0,12853.078,14091.137,308.83328,233.25,44.83578840456166,5096.144323052797,18.637076794776156
0,13122.343,14399.139,308.00208,269.26500000000124,44.83578840456166,5096.144323052797,18.637076794776156
0,13406.765000000001,14706.231,307.09244,284.4220000000005,44.83578840456166,5096.144323052797,18.637076794776156
0,13663.640000000001,15012.558,306.32626,256.875,44.83578840456166,5096.144323052797,18.637076794776156
0,13936.390000000001,15318.298,305.74,272.75,44.83578840456166,5096.144323052797,18.637076794776156
0,14242.265000000001,15623.608,305.31036,305.875,44.83578840456166,5096.144323052797,18.637076794776156
0,14482.765000000001,15928.61,305.00198,240.5,44.83578840456166,5096.144323052797,18.637076794776156
0,14762.281,16233.392,304.78113,279.5159999999996,44.83578840456166,5096.144323052797,18.637076794776156
0,15062.968,16538.01,304.61826,300.6869999999999,44.83578840456166,5096.144323052797,18.637076794776156
0,15313.203,16842.492,304.48276,250.23499999999876,44.83578840456166,5096.144323052797,18.637076794776156
0,15583.031,17146.818,304.32602,269.82800000000134,44.83578840456166,5096.144323052797,18.637076794776156
0,15882.406,17450.895,304.07578,299.375,44.83578840456166,5096.144323052797,18.637076794776156
0,16136.640000000001,17754.7,303.80533,254.23400000000038,44.83578840456166,5096.144323052797,18.637076794776156
0,16402.953,18059.062,304.3635,266.3130000000001,44.83578840456166,5096.144323052797,18.637076794776156
0,16702.453,18363.541,304.47937,299.5,44.83578840456166,5096.144323052797,18.637076794776156
