Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
39,46725.704,51820.73,2753.9756,2962.4689999999973,241.52722928961563,127398.71647098793,65.1128179839125
43,47295.28200000001,52530.527,709.79706,569.5780000000086,241.52722928961563,127398.71647098793,65.1128179839125
43,49401.469,53629.023,1098.4946,2106.186999999991,241.52722928961563,127398.71647098793,65.1128179839125
45,51804.485,54929.797,1300.7749,2403.0160000000033,241.52722928961563,127398.71647098793,65.1128179839125
47,53850.625,56154.867,1225.0684,2046.1399999999994,241.52722928961563,127398.71647098793,65.1128179839125
49,54365.719,56588.684,433.81476,515.0939999999973,241.52722928961563,127398.71647098793,65.1128179839125
48,55036.391,57025.836,437.1537,670.6720000000059,241.52722928961563,127398.71647098793,65.1128179839125
48,55093.18800000001,57239.887,214.05006,56.79700000000594,241.52722928961563,127398.71647098793,65.1128179839125
45,56028.5,57687.95,448.0618,935.3119999999908,241.52722928961563,127398.71647098793,65.1128179839125
45,56637.922000000006,57993.523,305.57233,609.4220000000059,241.52722928961563,127398.71647098793,65.1128179839125
44,56793.11,58186.934,193.4111,155.18799999999464,241.52722928961563,127398.71647098793,65.1128179839125
42,56793.11,58353.535,166.60016,0.0,241.52722928961563,127398.71647098793,65.1128179839125
40,56793.11,58495.414,141.87947,0.0,241.52722928961563,127398.71647098793,65.1128179839125
37,56793.11,58675.38,179.96594,0.0,241.52722928961563,127398.71647098793,65.1128179839125
33,57553.25,59110.02,434.64008,760.1399999999994,241.52722928961563,127398.71647098793,65.1128179839125
33,58122.40700000001,59527.11,417.08868,569.1570000000065,241.52722928961563,127398.71647098793,65.1128179839125
32,59177.594,60298.56,771.45056,1055.1869999999908,241.52722928961563,127398.71647098793,65.1128179839125
33,60860.90700000001,61405.44,1106.8833,1683.3130000000092,241.52722928961563,127398.71647098793,65.1128179839125
35,62629.766,62474.266,1068.8229,1768.8589999999967,241.52722928961563,127398.71647098793,65.1128179839125
37,62918.53200000001,62947.242,472.9774,288.76600000000326,241.52722928961563,127398.71647098793,65.1128179839125
36,63509.875,63595.348,648.10693,591.3429999999935,241.52722928961563,127398.71647098793,65.1128179839125
36,64911.235,64550.312,954.96344,1401.3600000000006,241.52722928961563,127398.71647098793,65.1128179839125
37,66187.61,65532.277,981.9651,1276.375,241.52722928961563,127398.71647098793,65.1128179839125
38,66879.516,66204.87,672.5869,691.9060000000027,241.52722928961563,127398.71647098793,65.1128179839125
38,66989.266,66638.336,433.46594,109.75,241.52722928961563,127398.71647098793,65.1128179839125
36,68319.594,67660.07,1021.73755,1330.327999999994,241.52722928961563,127398.71647098793,65.1128179839125
37,70067.094,69122.43,1462.358,1747.5,241.52722928961563,127398.71647098793,65.1128179839125
39,71278.0,70234.74,1112.3135,1210.9060000000027,241.52722928961563,127398.71647098793,65.1128179839125
40,71967.094,71056.02,821.28156,689.0939999999973,241.52722928961563,127398.71647098793,65.1128179839125
40,73821.68800000001,72123.68,1067.6588,1854.5940000000119,241.52722928961563,127398.71647098793,65.1128179839125
41,74951.422,72995.99,872.3129,1129.7339999999967,241.52722928961563,127398.71647098793,65.1128179839125
41,76352.719,74155.36,1159.371,1401.2969999999914,241.52722928961563,127398.71647098793,65.1128179839125
42,77808.016,75470.02,1314.6675,1455.297000000006,241.52722928961563,127398.71647098793,65.1128179839125
43,80124.422,77728.78,2258.7559,2316.4060000000027,241.52722928961563,127398.71647098793,65.1128179839125
46,82669.844,80166.9,2438.1155,2545.4219999999914,241.52722928961563,127398.71647098793,65.1128179839125
49,84287.157,81533.03,1366.1354,1617.3130000000092,241.52722928961563,127398.71647098793,65.1128179839125
50,84859.93800000001,82378.586,845.5578,572.7810000000027,241.52722928961563,127398.71647098793,65.1128179839125
50,85225.266,82936.41,557.8231,365.32799999999406,241.52722928961563,127398.71647098793,65.1128179839125
49,85225.266,83419.99,483.58383,0.0,241.52722928961563,127398.71647098793,65.1128179839125
48,85225.266,83691.06,271.06784,0.0,241.52722928961563,127398.71647098793,65.1128179839125
45,85601.219,84405.11,714.0489,375.95299999999406,241.52722928961563,127398.71647098793,65.1128179839125
45,86159.469,85667.62,1262.5089,558.25,241.52722928961563,127398.71647098793,65.1128179839125
46,86835.719,86947.66,1280.0426,676.25,241.52722928961563,127398.71647098793,65.1128179839125
47,88241.516,88746.78,1799.1257,1405.797000000006,241.52722928961563,127398.71647098793,65.1128179839125
49,90354.57800000001,91200.766,2453.9834,2113.0620000000054,241.52722928961563,127398.71647098793,65.1128179839125
52,91331.875,92600.86,1400.0928,977.2969999999914,241.52722928961563,127398.71647098793,65.1128179839125
53,91869.032,93231.766,630.9097,537.1570000000065,241.52722928961563,127398.71647098793,65.1128179839125
52,92695.86,94012.8,781.0345,826.8279999999941,241.52722928961563,127398.71647098793,65.1128179839125
52,92787.375,94386.0,373.20148,91.51499999999942,241.52722928961563,127398.71647098793,65.1128179839125
50,92787.375,94736.93,350.92908,0.0,241.52722928961563,127398.71647098793,65.1128179839125
48,92787.375,95200.32,463.38806,0.0,241.52722928961563,127398.71647098793,65.1128179839125
46,94312.36,96451.41,1251.0829,1524.9850000000006,241.52722928961563,127398.71647098793,65.1128179839125
47,96502.672,97893.305,1441.8954,2190.3120000000054,241.52722928961563,127398.71647098793,65.1128179839125
48,97923.657,99705.96,1812.6565,1420.9850000000006,241.52722928961563,127398.71647098793,65.1128179839125
50,99183.81300000001,100749.47,1043.506,1260.1560000000027,241.52722928961563,127398.71647098793,65.1128179839125
50,100899.047,101992.72,1243.252,1715.2339999999967,241.52722928961563,127398.71647098793,65.1128179839125
51,101499.81300000001,102640.65,647.9271,600.7660000000033,241.52722928961563,127398.71647098793,65.1128179839125
50,102126.422,103304.055,663.4037,626.6089999999967,241.52722928961563,127398.71647098793,65.1128179839125
49,103585.766,104541.88,1237.8309,1459.3439999999973,241.52722928961563,127398.71647098793,65.1128179839125
50,104585.922,105290.164,748.27856,1000.1560000000027,241.52722928961563,127398.71647098793,65.1128179839125
49,106401.21900000001,106607.21,1317.0482,1815.297000000006,241.52722928961563,127398.71647098793,65.1128179839125
50,109264.563,108102.57,1495.3627,2863.3439999999828,241.52722928961563,127398.71647098793,65.1128179839125
51,111644.516,110064.43,1961.8589,2379.9530000000086,241.52722928961563,127398.71647098793,65.1128179839125
53,113967.86000000002,111551.445,1487.0173,2323.344000000012,241.52722928961563,127398.71647098793,65.1128179839125
54,116350.0,112499.72,948.2729,2382.139999999985,241.52722928961563,127398.71647098793,65.1128179839125
54,117387.36000000002,113108.79,609.0679,1037.3600000000151,241.52722928961563,127398.71647098793,65.1128179839125
53,119249.67199999999,113722.26,613.47186,1862.3119999999763,241.52722928961563,127398.71647098793,65.1128179839125
52,121342.54699999999,114506.55,784.2883,2092.875,241.52722928961563,127398.71647098793,65.1128179839125
52,121587.17199999999,114780.76,274.20856,244.625,241.52722928961563,127398.71647098793,65.1128179839125
49,122557.266,115194.36,413.60092,970.0940000000119,241.52722928961563,127398.71647098793,65.1128179839125
48,122770.641,115384.25,189.89154,213.375,241.52722928961563,127398.71647098793,65.1128179839125
44,122770.641,115690.19,305.9414,0.0,241.52722928961563,127398.71647098793,65.1128179839125
41,124823.891,116563.42,873.2359,2053.25,241.52722928961563,127398.71647098793,65.1128179839125
41,126905.125,118168.38,1604.9595,2081.2339999999967,241.52722928961563,127398.71647098793,65.1128179839125
43,128406.67199999999,119396.875,1228.4933,1501.5469999999914,241.52722928961563,127398.71647098793,65.1128179839125
44,129854.157,120152.664,755.7879,1447.4850000000151,241.52722928961563,127398.71647098793,65.1128179839125
44,129908.532,120560.35,407.688,54.375,241.52722928961563,127398.71647098793,65.1128179839125
42,130885.67199999999,121272.18,711.83,977.1399999999849,241.52722928961563,127398.71647098793,65.1128179839125
42,131810.688,121817.516,545.3345,925.0160000000033,241.52722928961563,127398.71647098793,65.1128179839125
41,131842.625,122290.49,472.9761,31.937000000005355,241.52722928961563,127398.71647098793,65.1128179839125
40,131842.625,122541.87,251.37848,0.0,241.52722928961563,127398.71647098793,65.1128179839125
38,131842.625,122688.336,146.46571,0.0,241.52722928961563,127398.71647098793,65.1128179839125
33,131842.625,122868.164,179.82501,0.0,241.52722928961563,127398.71647098793,65.1128179839125
29,131861.891,123170.61,302.4492,19.26600000000326,241.52722928961563,127398.71647098793,65.1128179839125
27,132466.094,123595.08,424.4692,604.2030000000086,241.52722928961563,127398.71647098793,65.1128179839125
26,132944.907,124102.56,507.48712,478.81299999999464,241.52722928961563,127398.71647098793,65.1128179839125
25,133795.73500000002,124968.48,865.9161,850.8280000000086,241.52722928961563,127398.71647098793,65.1128179839125
26,135184.704,126052.65,1084.1732,1388.9689999999828,241.52722928961563,127398.71647098793,65.1128179839125
28,135590.047,126741.16,688.5102,405.3429999999935,241.52722928961563,127398.71647098793,65.1128179839125
28,136301.719,127429.88,688.7249,711.6720000000205,241.52722928961563,127398.71647098793,65.1128179839125
28,137306.563,128446.945,1017.06,1004.8439999999828,241.52722928961563,127398.71647098793,65.1128179839125
29,139838.469,130782.734,2335.7866,2531.9060000000172,241.52722928961563,127398.71647098793,65.1128179839125
34,141699.954,132620.94,1838.2036,1861.484999999986,241.52722928961563,127398.71647098793,65.1128179839125
37,142208.375,133393.12,772.18896,508.4210000000021,241.52722928961563,127398.71647098793,65.1128179839125
37,142915.75,133970.52,577.3892,707.375,241.52722928961563,127398.71647098793,65.1128179839125
36,143756.797,134921.4,950.8899,841.0469999999914,241.52722928961563,127398.71647098793,65.1128179839125
37,144568.907,135673.73,752.33026,812.1100000000151,241.52722928961563,127398.71647098793,65.1128179839125
37,144887.375,136261.16,587.42145,318.4679999999935,241.52722928961563,127398.71647098793,65.1128179839125
36,146111.282,137127.38,866.2169,1223.9070000000065,241.52722928961563,127398.71647098793,65.1128179839125
37,146416.578,137397.84,270.46414,305.2960000000021,241.52722928961563,127398.71647098793,65.1128179839125
34,146416.578,137608.33,210.49178,0.0,241.52722928961563,127398.71647098793,65.1128179839125
28,146416.578,137914.88,306.5468,0.0,241.52722928961563,127398.71647098793,65.1128179839125
25,146433.719,138416.27,501.3841,17.14100000000326,241.52722928961563,127398.71647098793,65.1128179839125
24,147635.36000000002,139201.92,785.6584,1201.6410000000033,241.52722928961563,127398.71647098793,65.1128179839125
25,148381.813,139905.48,703.56616,746.4529999999795,241.52722928961563,127398.71647098793,65.1128179839125
26,148451.75,140217.86,312.38235,69.93700000000536,241.52722928961563,127398.71647098793,65.1128179839125
23,149115.657,140681.2,463.3363,663.9070000000065,241.52722928961563,127398.71647098793,65.1128179839125
23,149335.391,140962.08,280.87967,219.73399999999674,241.52722928961563,127398.71647098793,65.1128179839125
20,149335.391,141293.39,331.3202,0.0,241.52722928961563,127398.71647098793,65.1128179839125
17,150041.141,141963.45,670.0604,705.75,241.52722928961563,127398.71647098793,65.1128179839125
18,150605.891,142683.1,719.6389,564.75,241.52722928961563,127398.71647098793,65.1128179839125
19,151217.719,143354.33,671.2417,611.8280000000086,241.52722928961563,127398.71647098793,65.1128179839125
20,151530.125,143809.92,455.5868,312.4059999999881,241.52722928961563,127398.71647098793,65.1128179839125
19,151692.766,144390.3,580.37805,162.64100000000326,241.52722928961563,127398.71647098793,65.1128179839125
19,152835.938,145254.94,864.63605,1143.1719999999914,241.52722928961563,127398.71647098793,65.1128179839125
20,155026.594,147217.08,1962.1414,2190.6560000000172,241.52722928961563,127398.71647098793,65.1128179839125
26,155332.0,147886.86,669.78656,305.4059999999881,241.52722928961563,127398.71647098793,65.1128179839125
26,155379.797,148343.44,456.57394,47.796999999991385,241.52722928961563,127398.71647098793,65.1128179839125
25,155934.86000000002,148904.84,561.40576,555.0630000000237,241.52722928961563,127398.71647098793,65.1128179839125
25,156249.407,149324.34,419.5038,314.5469999999914,241.52722928961563,127398.71647098793,65.1128179839125
24,156260.969,149572.5,248.16359,11.562000000005355,241.52722928961563,127398.71647098793,65.1128179839125
22,157252.141,150409.23,836.7296,991.1719999999914,241.52722928961563,127398.71647098793,65.1128179839125
23,158122.907,151189.1,779.86304,870.7660000000033,241.52722928961563,127398.71647098793,65.1128179839125
24,158767.625,151897.3,708.20166,644.7179999999935,241.52722928961563,127398.71647098793,65.1128179839125
25,159099.704,152375.97,478.67966,332.0789999999979,241.52722928961563,127398.71647098793,65.1128179839125
24,159759.625,153114.73,738.7623,659.9210000000021,241.52722928961563,127398.71647098793,65.1128179839125
25,160739.11000000002,153965.73,850.9936,979.4850000000151,241.52722928961563,127398.71647098793,65.1128179839125
26,161954.844,155272.58,1306.8456,1215.7339999999967,241.52722928961563,127398.71647098793,65.1128179839125
29,163114.813,156111.42,838.8501,1159.9689999999828,241.52722928961563,127398.71647098793,65.1128179839125
30,163433.172,156583.33,471.90985,318.35899999999674,241.52722928961563,127398.71647098793,65.1128179839125
29,163503.828,157045.08,461.74893,70.65600000001723,241.52722928961563,127398.71647098793,65.1128179839125
27,165057.391,158245.6,1200.5156,1553.5629999999946,241.52722928961563,127398.71647098793,65.1128179839125
29,167775.422,160759.83,2514.2356,2718.030999999988,241.52722928961563,127398.71647098793,65.1128179839125
34,170914.172,164358.69,3598.8584,3138.75,241.52722928961563,127398.71647098793,65.1128179839125
40,173633.188,167168.08,2809.394,2719.0160000000033,241.52722928961563,127398.71647098793,65.1128179839125
44,174595.094,168185.16,1017.0835,961.9060000000172,241.52722928961563,127398.71647098793,65.1128179839125
44,176264.532,169461.05,1275.8931,1669.4379999999946,241.52722928961563,127398.71647098793,65.1128179839125
45,179349.704,172630.47,3169.4238,3085.1719999999914,241.52722928961563,127398.71647098793,65.1128179839125
49,187269.954,180730.8,8100.3223,7920.25,241.52722928961563,127398.71647098793,65.1128179839125
57,194570.98500000002,190421.56,9690.762,7301.031000000017,241.52722928961563,127398.71647098793,65.1128179839125
64,195334.98500000002,191766.47,1344.9017,764.0,241.52722928961563,127398.71647098793,65.1128179839125
64,196794.0,193162.61,1396.1454,1459.0149999999849,241.52722928961563,127398.71647098793,65.1128179839125
65,199919.125,195403.48,2240.8792,3125.125,241.52722928961563,127398.71647098793,65.1128179839125
67,202839.704,197935.02,2531.5247,2920.578999999998,241.52722928961563,127398.71647098793,65.1128179839125
69,205614.094,200326.03,2391.0164,2774.390000000014,241.52722928961563,127398.71647098793,65.1128179839125
71,207178.328,201082.34,756.3177,1564.2339999999967,241.52722928961563,127398.71647098793,65.1128179839125
70,210071.969,202572.55,1490.202,2893.6410000000033,241.52722928961563,127398.71647098793,65.1128179839125
71,213943.016,204259.64,1687.0879,3871.0469999999914,241.52722928961563,127398.71647098793,65.1128179839125
72,215738.907,205109.31,849.6703,1795.8910000000033,241.52722928961563,127398.71647098793,65.1128179839125
72,215827.078,205220.8,111.49183,88.1710000000021,241.52722928961563,127398.71647098793,65.1128179839125
68,216498.98500000002,205443.47,222.67146,671.9070000000065,241.52722928961563,127398.71647098793,65.1128179839125
66,218388.688,206125.98,682.5184,1889.7029999999795,241.52722928961563,127398.71647098793,65.1128179839125
66,219010.532,206225.94,99.95766,621.8440000000119,241.52722928961563,127398.71647098793,65.1128179839125
63,219020.657,206329.47,103.53405,10.125,241.52722928961563,127398.71647098793,65.1128179839125
53,219020.657,206414.48,85.01669,0.0,241.52722928961563,127398.71647098793,65.1128179839125
42,219020.657,206544.03,129.54053,0.0,241.52722928961563,127398.71647098793,65.1128179839125
38,219020.657,206908.53,364.49417,0.0,241.52722928961563,127398.71647098793,65.1128179839125
37,219020.657,207263.14,354.6163,0.0,241.52722928961563,127398.71647098793,65.1128179839125
36,219020.657,207529.78,266.63617,0.0,241.52722928961563,127398.71647098793,65.1128179839125
34,219020.657,207815.11,285.32944,0.0,241.52722928961563,127398.71647098793,65.1128179839125
33,219098.907,208035.95,220.83752,78.25,241.52722928961563,127398.71647098793,65.1128179839125
25,219570.188,208251.1,215.13747,471.2809999999881,241.52722928961563,127398.71647098793,65.1128179839125
21,219906.828,208806.64,555.53973,336.64000000001397,241.52722928961563,127398.71647098793,65.1128179839125
21,220320.188,209380.55,573.90265,413.35999999998603,241.52722928961563,127398.71647098793,65.1128179839125
21,220725.282,210012.1,631.54785,405.0940000000119,241.52722928961563,127398.71647098793,65.1128179839125
21,221611.657,211218.44,1206.3369,886.375,241.52722928961563,127398.71647098793,65.1128179839125
24,222315.032,212053.98,835.5394,703.375,241.52722928961563,127398.71647098793,65.1128179839125
25,223065.282,213051.94,997.9458,750.25,241.52722928961563,127398.71647098793,65.1128179839125
27,223525.828,213899.36,847.4295,460.5460000000021,241.52722928961563,127398.71647098793,65.1128179839125
28,224667.98500000002,214965.28,1065.9216,1142.1570000000065,241.52722928961563,127398.71647098793,65.1128179839125
30,225250.98500000002,215867.5,902.22406,583.0,241.52722928961563,127398.71647098793,65.1128179839125
31,226242.313,217045.83,1178.3293,991.3279999999795,241.52722928961563,127398.71647098793,65.1128179839125
33,227537.063,218232.83,1186.9993,1294.75,241.52722928961563,127398.71647098793,65.1128179839125
35,227923.704,218913.73,680.906,386.64100000000326,241.52722928961563,127398.71647098793,65.1128179839125
35,228616.391,219671.23,757.50745,692.6870000000054,241.52722928961563,127398.71647098793,65.1128179839125
35,230142.704,221328.8,1657.561,1526.3129999999946,241.52722928961563,127398.71647098793,65.1128179839125
38,231441.391,222557.86,1229.0586,1298.6870000000054,241.52722928961563,127398.71647098793,65.1128179839125
39,233934.25,225224.89,2667.0356,2492.8589999999967,241.52722928961563,127398.71647098793,65.1128179839125
43,240289.42200000002,230838.34,5613.4487,6355.1720000000205,241.52722928961563,127398.71647098793,65.1128179839125
50,242714.20400000003,233502.94,2664.5913,2424.7820000000065,241.52722928961563,127398.71647098793,65.1128179839125
53,242851.45400000003,233774.55,271.61353,137.25,241.52722928961563,127398.71647098793,65.1128179839125
50,242851.45400000003,233999.92,225.37401,0.0,241.52722928961563,127398.71647098793,65.1128179839125
48,242851.45400000003,234253.39,253.47618,0.0,241.52722928961563,127398.71647098793,65.1128179839125
46,242851.45400000003,234542.77,289.37033,0.0,241.52722928961563,127398.71647098793,65.1128179839125
44,243569.891,234994.84,452.07196,718.4369999999763,241.52722928961563,127398.71647098793,65.1128179839125
43,244786.891,235650.17,655.3341,1217.0,241.52722928961563,127398.71647098793,65.1128179839125
43,245376.82799999998,236216.95,566.77594,589.9369999999763,241.52722928961563,127398.71647098793,65.1128179839125
43,245376.82799999998,236442.97,226.0192,0.0,241.52722928961563,127398.71647098793,65.1128179839125
40,245609.891,236810.44,367.46213,233.06300000002375,241.52722928961563,127398.71647098793,65.1128179839125
39,246014.92200000002,237186.95,376.51343,405.03100000001723,241.52722928961563,127398.71647098793,65.1128179839125
38,246014.92200000002,237497.45,310.49445,0.0,241.52722928961563,127398.71647098793,65.1128179839125
36,247086.17200000002,238035.73,538.28467,1071.25,241.52722928961563,127398.71647098793,65.1128179839125
36,247325.82799999998,238455.77,420.02512,239.65599999995902,241.52722928961563,127398.71647098793,65.1128179839125
35,247325.82799999998,238913.19,457.4272,0.0,241.52722928961563,127398.71647098793,65.1128179839125
34,248284.266,239693.92,780.7302,958.4380000000237,241.52722928961563,127398.71647098793,65.1128179839125
35,248623.641,240190.19,496.26895,339.375,241.52722928961563,127398.71647098793,65.1128179839125
34,249414.641,241001.72,811.5237,791.0,241.52722928961563,127398.71647098793,65.1128179839125
35,249512.70400000003,241617.22,615.4995,98.06300000002375,241.52722928961563,127398.71647098793,65.1128179839125
35,249512.70400000003,242076.86,459.6402,0.0,241.52722928961563,127398.71647098793,65.1128179839125
34,249512.70400000003,242671.34,594.4807,0.0,241.52722928961563,127398.71647098793,65.1128179839125
34,249512.70400000003,243217.61,546.2724,0.0,241.52722928961563,127398.71647098793,65.1128179839125
34,250196.29700000002,244008.38,790.7652,683.5929999999935,241.52722928961563,127398.71647098793,65.1128179839125
