Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
13,10400.766,10114.352,622.05566,496.75,1180.1630311443275,3099429.193879087,65.04951660985449
14,11147.969,10738.711,624.359,747.2029999999995,1180.1630311443275,3099429.193879087,65.04951660985449
15,11555.39,11244.614,505.9037,407.4210000000003,1180.1630311443275,3099429.193879087,65.04951660985449
15,12047.671999999999,11743.743,499.12848,492.28199999999924,1180.1630311443275,3099429.193879087,65.04951660985449
15,12507.953,12244.384,500.64084,460.28100000000086,1180.1630311443275,3099429.193879087,65.04951660985449
15,12893.75,12743.944,499.5603,385.7970000000005,1180.1630311443275,3099429.193879087,65.04951660985449
15,13258.625,13226.894,482.94882,364.875,1180.1630311443275,3099429.193879087,65.04951660985449
15,13664.796999999999,13643.539,416.64575,406.17199999999866,1180.1630311443275,3099429.193879087,65.04951660985449
14,14034.984,14158.748,515.20935,370.1870000000017,1180.1630311443275,3099429.193879087,65.04951660985449
14,14460.25,14778.486,619.7388,425.2659999999996,1180.1630311443275,3099429.193879087,65.04951660985449
15,14891.39,15291.138,512.6512,431.1399999999994,1180.1630311443275,3099429.193879087,65.04951660985449
15,15282.594,15784.713,493.57553,391.2039999999997,1180.1630311443275,3099429.193879087,65.04951660985449
15,15659.812,16233.683,448.96985,377.21800000000076,1180.1630311443275,3099429.193879087,65.04951660985449
14,16231.453,16893.498,659.8156,571.6409999999996,1180.1630311443275,3099429.193879087,65.04951660985449
15,16857.186999999998,17610.643,717.14484,625.7340000000004,1180.1630311443275,3099429.193879087,65.04951660985449
16,17649.14,18477.541,866.89795,791.9530000000013,1180.1630311443275,3099429.193879087,65.04951660985449
18,18534.624999999996,19220.428,742.88654,885.484999999997,1180.1630311443275,3099429.193879087,65.04951660985449
19,19314.468999999997,19974.305,753.8761,779.844000000001,1180.1630311443275,3099429.193879087,65.04951660985449
20,20204.061999999998,20758.021,783.71747,889.5930000000008,1180.1630311443275,3099429.193879087,65.04951660985449
21,21264.406,21735.742,977.72,1060.344000000001,1180.1630311443275,3099429.193879087,65.04951660985449
23,22030.983999999997,22324.977,589.2344,766.5779999999977,1180.1630311443275,3099429.193879087,65.04951660985449
23,22640.608999999997,22858.738,533.76184,609.625,1180.1630311443275,3099429.193879087,65.04951660985449
23,23119.515999999996,23458.826,600.0877,478.90699999999924,1180.1630311443275,3099429.193879087,65.04951660985449
23,24193.327999999998,24316.326,857.50037,1073.8120000000017,1180.1630311443275,3099429.193879087,65.04951660985449
24,25496.906,25482.844,1166.5171,1303.5780000000013,1180.1630311443275,3099429.193879087,65.04951660985449
26,26875.952999999998,26728.252,1245.4087,1379.0469999999987,1180.1630311443275,3099429.193879087,65.04951660985449
28,28207.874999999996,28056.043,1327.7905,1331.9219999999987,1180.1630311443275,3099429.193879087,65.04951660985449
30,30067.202999999998,29795.736,1739.6935,1859.3280000000013,1180.1630311443275,3099429.193879087,65.04951660985449
33,32566.233999999997,31707.951,1912.2144,2499.030999999999,1180.1630311443275,3099429.193879087,65.04951660985449
36,34719.0,33729.42,2021.471,2152.7659999999996,1180.1630311443275,3099429.193879087,65.04951660985449
39,36198.89,35291.793,1562.3728,1479.8899999999994,1180.1630311443275,3099429.193879087,65.04951660985449
41,37055.203,35956.523,664.73114,856.3130000000019,1180.1630311443275,3099429.193879087,65.04951660985449
40,38622.234000000004,37137.48,1180.9552,1567.0310000000027,1180.1630311443275,3099429.193879087,65.04951660985449
41,40555.812,38919.33,1781.8492,1933.577999999994,1180.1630311443275,3099429.193879087,65.04951660985449
43,43042.25,40809.676,1890.3458,2486.438000000002,1180.1630311443275,3099429.193879087,65.04951660985449
45,45252.609000000004,42792.92,1983.2477,2210.359000000004,1180.1630311443275,3099429.193879087,65.04951660985449
47,47800.156,45378.766,2585.8445,2547.5469999999987,1180.1630311443275,3099429.193879087,65.04951660985449
50,50496.969000000005,47503.957,2125.1929,2696.813000000002,1180.1630311443275,3099429.193879087,65.04951660985449
52,52894.672,49618.26,2114.3057,2397.702999999994,1180.1630311443275,3099429.193879087,65.04951660985449
54,55224.906,51766.953,2148.6912,2330.234000000004,1180.1630311443275,3099429.193879087,65.04951660985449
56,57132.078,53252.977,1486.0226,1907.1719999999987,1180.1630311443275,3099429.193879087,65.04951660985449
57,57895.484000000004,53926.62,673.6456,763.4060000000027,1180.1630311443275,3099429.193879087,65.04951660985449
56,59051.719000000005,54865.94,939.3211,1156.2350000000006,1180.1630311443275,3099429.193879087,65.04951660985449
56,60305.031,55844.957,979.01636,1253.311999999998,1180.1630311443275,3099429.193879087,65.04951660985449
56,61398.859000000004,56590.35,745.3957,1093.8280000000013,1180.1630311443275,3099429.193879087,65.04951660985449
55,63357.156,58081.45,1491.0966,1958.2969999999987,1180.1630311443275,3099429.193879087,65.04951660985449
56,65406.89,59722.816,1641.368,2049.7339999999967,1180.1630311443275,3099429.193879087,65.04951660985449
57,67152.67199999999,61299.203,1576.3856,1745.7819999999992,1180.1630311443275,3099429.193879087,65.04951660985449
58,68414.54699999999,62385.684,1086.4817,1261.875,1180.1630311443275,3099429.193879087,65.04951660985449
58,69712.0,63424.66,1038.9768,1297.4530000000086,1180.1630311443275,3099429.193879087,65.04951660985449
58,70767.344,64487.004,1062.3425,1055.3439999999973,1180.1630311443275,3099429.193879087,65.04951660985449
58,72430.469,65609.81,1122.8125,1663.125,1180.1630311443275,3099429.193879087,65.04951660985449
58,74462.578,67155.45,1545.6396,2032.1089999999967,1180.1630311443275,3099429.193879087,65.04951660985449
59,75866.828,68138.29,982.8365,1404.25,1180.1630311443275,3099429.193879087,65.04951660985449
59,76282.31199999999,68458.53,320.2434,415.48399999999674,1180.1630311443275,3099429.193879087,65.04951660985449
57,76760.56199999999,68700.85,242.31802,478.25,1180.1630311443275,3099429.193879087,65.04951660985449
55,76760.56199999999,68890.45,189.60194,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
52,76760.56199999999,69256.086,365.6331,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
50,78647.5,70138.47,882.3802,1886.9380000000092,1180.1630311443275,3099429.193879087,65.04951660985449
50,80667.828,71580.7,1442.2383,2020.327999999994,1180.1630311443275,3099429.193879087,65.04951660985449
51,82075.078,72997.38,1416.6768,1407.25,1180.1630311443275,3099429.193879087,65.04951660985449
52,84682.578,74409.016,1411.6335,2607.5,1180.1630311443275,3099429.193879087,65.04951660985449
53,86543.875,75824.44,1415.4211,1861.297000000006,1180.1630311443275,3099429.193879087,65.04951660985449
54,87528.859,76913.9,1089.458,984.9839999999967,1180.1630311443275,3099429.193879087,65.04951660985449
54,89337.06199999999,78431.76,1517.8568,1808.202999999994,1180.1630311443275,3099429.193879087,65.04951660985449
55,91329.25,80184.125,1752.3676,1992.1880000000092,1180.1630311443275,3099429.193879087,65.04951660985449
56,94664.42199999999,83231.38,3047.2612,3335.1719999999914,1180.1630311443275,3099429.193879087,65.04951660985449
59,97205.984,85762.3,2530.9128,2541.5620000000054,1180.1630311443275,3099429.193879087,65.04951660985449
61,99121.078,87623.58,1861.2826,1915.0939999999973,1180.1630311443275,3099429.193879087,65.04951660985449
62,101986.094,90144.27,2520.693,2865.0160000000033,1180.1630311443275,3099429.193879087,65.04951660985449
64,105045.828,92929.125,2784.8518,3059.7339999999967,1180.1630311443275,3099429.193879087,65.04951660985449
66,107572.953,95618.84,2689.716,2527.125,1180.1630311443275,3099429.193879087,65.04951660985449
68,108607.609,96569.62,950.77594,1034.6560000000027,1180.1630311443275,3099429.193879087,65.04951660985449
67,110526.875,98285.77,1716.1597,1919.2660000000033,1180.1630311443275,3099429.193879087,65.04951660985449
68,112098.234,99712.375,1426.6027,1571.3589999999967,1180.1630311443275,3099429.193879087,65.04951660985449
68,113962.844,101615.35,1902.9731,1864.6100000000006,1180.1630311443275,3099429.193879087,65.04951660985449
69,115763.42199999999,103066.336,1450.982,1800.577999999994,1180.1630311443275,3099429.193879087,65.04951660985449
69,117195.125,104982.11,1915.7749,1431.7030000000086,1180.1630311443275,3099429.193879087,65.04951660985449
70,119320.75,106480.086,1497.9794,2125.625,1180.1630311443275,3099429.193879087,65.04951660985449
70,121699.984,109422.2,2942.117,2379.2339999999967,1180.1630311443275,3099429.193879087,65.04951660985449
72,127454.703,113963.44,4541.2324,5754.718999999997,1180.1630311443275,3099429.193879087,65.04951660985449
75,134782.15600000002,119100.11,5136.6694,7327.453000000009,1180.1630311443275,3099429.193879087,65.04951660985449
78,135185.54700000002,120041.24,941.1294,403.39100000000326,1180.1630311443275,3099429.193879087,65.04951660985449
77,135909.437,120378.82,337.5802,723.8899999999849,1180.1630311443275,3099429.193879087,65.04951660985449
75,135909.437,120705.586,326.76868,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
73,135909.437,121058.3,352.71317,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
71,135909.437,121407.914,349.61804,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
69,135909.437,121657.07,249.15724,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
67,135909.437,121763.87,106.80031,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
61,135909.437,122479.07,715.20386,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
60,137737.969,123851.28,1372.2117,1828.5320000000065,1180.1630311443275,3099429.193879087,65.04951660985449
60,140545.25,125787.43,1936.1521,2807.280999999988,1180.1630311443275,3099429.193879087,65.04951660985449
61,142360.29700000002,127772.71,1985.2837,1815.0470000000205,1180.1630311443275,3099429.193879087,65.04951660985449
62,145382.125,129881.22,2108.5117,3021.8279999999795,1180.1630311443275,3099429.193879087,65.04951660985449
63,149010.062,133813.17,3931.9558,3627.9370000000054,1180.1630311443275,3099429.193879087,65.04951660985449
66,157463.187,141018.89,7205.713,8453.125,1180.1630311443275,3099429.193879087,65.04951660985449
71,165834.03100000002,147952.36,6933.4614,8370.844000000012,1180.1630311443275,3099429.193879087,65.04951660985449
75,172135.78100000002,155326.55,7374.183,6301.75,1180.1630311443275,3099429.193879087,65.04951660985449
79,175037.609,159559.1,4232.549,2901.8279999999795,1180.1630311443275,3099429.193879087,65.04951660985449
81,178974.42200000002,163908.8,4349.6987,3936.8130000000237,1180.1630311443275,3099429.193879087,65.04951660985449
83,182424.40600000002,167834.77,3925.9734,3449.9839999999967,1180.1630311443275,3099429.193879087,65.04951660985449
85,182729.78100000002,168567.27,732.50195,305.375,1180.1630311443275,3099429.193879087,65.04951660985449
83,184602.969,170718.02,2150.7556,1873.1879999999946,1180.1630311443275,3099429.193879087,65.04951660985449
84,186592.719,172329.8,1611.7838,1989.75,1180.1630311443275,3099429.193879087,65.04951660985449
84,186642.79700000002,172851.55,521.75775,50.078000000008615,1180.1630311443275,3099429.193879087,65.04951660985449
82,186642.79700000002,173602.84,751.29083,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
81,187185.79700000002,174337.02,734.1643,543.0,1180.1630311443275,3099429.193879087,65.04951660985449
80,187919.203,174622.2,285.1932,733.4059999999881,1180.1630311443275,3099429.193879087,65.04951660985449
78,187919.203,174685.38,63.166134,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
75,187919.203,174743.72,58.34693,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
72,187919.203,174879.19,135.46564,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
69,187919.203,175398.83,519.63745,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
68,187919.203,175753.9,355.07275,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
66,188868.844,176262.92,509.0161,949.6410000000033,1180.1630311443275,3099429.193879087,65.04951660985449
65,189019.594,176551.08,288.15207,150.75,1180.1630311443275,3099429.193879087,65.04951660985449
63,189019.594,176823.3,272.21124,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
61,189019.594,177165.02,341.72174,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
59,189019.594,177764.31,599.297,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
58,189156.375,178333.4,569.096,136.78099999998813,1180.1630311443275,3099429.193879087,65.04951660985449
56,191156.812,180011.39,1677.977,2000.4370000000054,1180.1630311443275,3099429.193879087,65.04951660985449
57,193925.437,182048.25,2036.8539,2768.625,1180.1630311443275,3099429.193879087,65.04951660985449
58,197721.719,185401.45,3353.2065,3796.2820000000065,1180.1630311443275,3099429.193879087,65.04951660985449
61,200769.703,187518.4,2116.9521,3047.9839999999967,1180.1630311443275,3099429.193879087,65.04951660985449
62,204300.609,190281.73,2763.328,3530.905999999988,1180.1630311443275,3099429.193879087,65.04951660985449
64,208108.39,194049.2,3767.474,3807.7810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
67,210794.04700000002,196249.81,2200.605,2685.6570000000065,1180.1630311443275,3099429.193879087,65.04951660985449
68,213092.89,198382.94,2133.1277,2298.8429999999935,1180.1630311443275,3099429.193879087,65.04951660985449
69,216070.359,201329.73,2946.8044,2977.4689999999828,1180.1630311443275,3099429.193879087,65.04951660985449
71,218939.359,203714.62,2384.889,2869.0,1180.1630311443275,3099429.193879087,65.04951660985449
72,222557.469,206890.08,3175.4497,3618.110000000015,1180.1630311443275,3099429.193879087,65.04951660985449
74,226552.484,210361.77,3471.6807,3995.014999999985,1180.1630311443275,3099429.193879087,65.04951660985449
76,229543.53100000002,213809.77,3447.997,2991.0470000000205,1180.1630311443275,3099429.193879087,65.04951660985449
78,231276.04700000002,215583.12,1773.3625,1732.5160000000033,1180.1630311443275,3099429.193879087,65.04951660985449
78,234813.64,218142.45,2559.3218,3537.5929999999935,1180.1630311443275,3099429.193879087,65.04951660985449
79,243039.40600000002,223314.56,5172.1147,8225.766000000003,1180.1630311443275,3099429.193879087,65.04951660985449
82,250458.859,229164.14,5849.578,7419.4529999999795,1180.1630311443275,3099429.193879087,65.04951660985449
85,252520.516,231017.94,1853.7948,2061.6570000000065,1180.1630311443275,3099429.193879087,65.04951660985449
85,254029.42200000002,233213.78,2195.8486,1508.9060000000172,1180.1630311443275,3099429.193879087,65.04951660985449
86,256828.516,234812.88,1599.088,2799.0939999999828,1180.1630311443275,3099429.193879087,65.04951660985449
86,260976.109,238770.45,3957.5784,4147.5929999999935,1180.1630311443275,3099429.193879087,65.04951660985449
88,262727.89,239734.73,964.282,1751.7809999999881,1180.1630311443275,3099429.193879087,65.04951660985449
87,265943.82800000004,242341.38,2606.64,3215.9380000000237,1180.1630311443275,3099429.193879087,65.04951660985449
88,270450.45300000004,246913.17,4571.803,4506.625,1180.1630311443275,3099429.193879087,65.04951660985449
90,279881.422,252352.45,5439.283,9430.968999999983,1180.1630311443275,3099429.193879087,65.04951660985449
92,291199.922,262593.53,10241.073,11318.5,1180.1630311443275,3099429.193879087,65.04951660985449
96,299667.07800000004,269560.5,6966.973,8467.156000000017,1180.1630311443275,3099429.193879087,65.04951660985449
98,300389.64,270128.38,567.87427,722.5619999999763,1180.1630311443275,3099429.193879087,65.04951660985449
96,300389.64,270431.06,302.6779,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
94,300389.64,270595.7,164.63802,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
91,300389.64,271018.5,422.79807,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
89,301644.01600000006,271597.75,579.25824,1254.3760000000475,1180.1630311443275,3099429.193879087,65.04951660985449
87,302915.57800000004,272726.34,1128.5992,1271.5619999999763,1180.1630311443275,3099429.193879087,65.04951660985449
86,304693.60900000005,274610.72,1884.385,1778.0310000000172,1180.1630311443275,3099429.193879087,65.04951660985449
86,307863.57800000004,276570.1,1959.3724,3169.9689999999828,1180.1630311443275,3099429.193879087,65.04951660985449
86,310171.48400000005,278485.72,1915.6359,2307.9060000000172,1180.1630311443275,3099429.193879087,65.04951660985449
86,311353.26600000006,280476.84,1991.1257,1181.7820000000065,1180.1630311443275,3099429.193879087,65.04951660985449
86,313076.01600000006,283370.97,2894.1272,1722.75,1180.1630311443275,3099429.193879087,65.04951660985449
87,315281.64,286439.84,3068.8691,2205.6239999999525,1180.1630311443275,3099429.193879087,65.04951660985449
88,317161.82800000004,289519.7,3079.8586,1880.1880000000237,1180.1630311443275,3099429.193879087,65.04951660985449
89,319061.922,292676.8,3157.1187,1900.0939999999828,1180.1630311443275,3099429.193879087,65.04951660985449
90,321174.70300000004,295715.75,3038.951,2112.7810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
91,322435.85900000005,296867.8,1152.0643,1261.1560000000172,1180.1630311443275,3099429.193879087,65.04951660985449
90,324067.60900000005,297898.22,1030.4128,1631.75,1180.1630311443275,3099429.193879087,65.04951660985449
89,325924.39,299560.4,1662.1981,1856.780999999959,1180.1630311443275,3099429.193879087,65.04951660985449
89,327035.32800000004,300531.84,971.44366,1110.9380000000237,1180.1630311443275,3099429.193879087,65.04951660985449
88,327430.672,300903.25,371.41226,395.34399999998277,1180.1630311443275,3099429.193879087,65.04951660985449
86,327446.922,301101.1,197.84915,16.25,1180.1630311443275,3099429.193879087,65.04951660985449
83,328050.39,301813.62,712.52124,603.4679999999935,1180.1630311443275,3099429.193879087,65.04951660985449
82,329054.98400000005,302337.75,524.1324,1004.594000000041,1180.1630311443275,3099429.193879087,65.04951660985449
80,330292.57800000004,303196.25,858.4879,1237.5939999999828,1180.1630311443275,3099429.193879087,65.04951660985449
79,331194.922,304204.5,1008.2506,902.3439999999828,1180.1630311443275,3099429.193879087,65.04951660985449
78,332862.64,305778.22,1573.73,1667.7179999999935,1180.1630311443275,3099429.193879087,65.04951660985449
78,335240.20300000004,307434.84,1656.638,2377.5630000000237,1180.1630311443275,3099429.193879087,65.04951660985449
78,337083.01600000006,309063.5,1628.6616,1842.8130000000237,1180.1630311443275,3099429.193879087,65.04951660985449
78,339415.14,310761.6,1698.0785,2332.1239999999525,1180.1630311443275,3099429.193879087,65.04951660985449
78,342118.89,313197.28,2435.6797,2703.75,1180.1630311443275,3099429.193879087,65.04951660985449
79,344219.14,315724.06,2526.7695,2100.25,1180.1630311443275,3099429.193879087,65.04951660985449
80,347025.51600000006,318137.62,2413.57,2806.3760000000475,1180.1630311443275,3099429.193879087,65.04951660985449
81,350418.422,320421.94,2284.3079,3392.905999999959,1180.1630311443275,3099429.193879087,65.04951660985449
82,353758.26600000006,323067.62,2645.6846,3339.844000000041,1180.1630311443275,3099429.193879087,65.04951660985449
83,357066.95300000004,325277.62,2210.0042,3308.6869999999763,1180.1630311443275,3099429.193879087,65.04951660985449
84,360470.51600000006,327573.1,2295.46,3403.5630000000237,1180.1630311443275,3099429.193879087,65.04951660985449
85,363484.70300000004,329914.06,2340.9783,3014.1869999999763,1180.1630311443275,3099429.193879087,65.04951660985449
86,366387.45300000004,331355.66,1441.5985,2902.75,1180.1630311443275,3099429.193879087,65.04951660985449
86,367097.23400000005,332141.3,785.64905,709.7810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
85,368796.70300000004,333040.38,899.0686,1699.4689999999828,1180.1630311443275,3099429.193879087,65.04951660985449
84,371559.57800000004,335302.94,2262.559,2762.875,1180.1630311443275,3099429.193879087,65.04951660985449
85,375115.57800000004,337840.88,2537.9478,3556.0,1180.1630311443275,3099429.193879087,65.04951660985449
86,378385.76600000006,340342.22,2501.3562,3270.1880000000237,1180.1630311443275,3099429.193879087,65.04951660985449
87,381646.26600000006,342853.16,2510.9246,3260.5,1180.1630311443275,3099429.193879087,65.04951660985449
88,384325.01600000006,345389.28,2536.1313,2678.75,1180.1630311443275,3099429.193879087,65.04951660985449
89,386823.01600000006,347959.88,2570.606,2498.0,1180.1630311443275,3099429.193879087,65.04951660985449
90,389584.39,350689.28,2729.4211,2761.3739999999525,1180.1630311443275,3099429.193879087,65.04951660985449
91,392580.23400000005,354645.06,3955.7935,2995.844000000041,1180.1630311443275,3099429.193879087,65.04951660985449
93,395150.20300000004,357545.38,2900.316,2569.9689999999828,1180.1630311443275,3099429.193879087,65.04951660985449
94,397873.57800000004,360321.8,2776.453,2723.375,1180.1630311443275,3099429.193879087,65.04951660985449
95,400678.20300000004,363104.06,2782.2515,2804.625,1180.1630311443275,3099429.193879087,65.04951660985449
96,401774.45300000004,364858.03,1753.9757,1096.25,1180.1630311443275,3099429.193879087,65.04951660985449
96,403242.26600000006,366486.72,1628.6989,1467.8130000000237,1180.1630311443275,3099429.193879087,65.04951660985449
96,405217.047,368159.44,1672.725,1974.780999999959,1180.1630311443275,3099429.193879087,65.04951660985449
96,406791.26600000006,369863.3,1703.8602,1574.219000000041,1180.1630311443275,3099429.193879087,65.04951660985449
96,408470.07800000004,371479.88,1616.5764,1678.8119999999763,1180.1630311443275,3099429.193879087,65.04951660985449
96,409953.57800000004,372474.03,994.14087,1483.5,1180.1630311443275,3099429.193879087,65.04951660985449
95,411767.297,374058.75,1584.7341,1813.7189999999828,1180.1630311443275,3099429.193879087,65.04951660985449
95,413682.07800000004,375798.03,1739.2701,1914.7810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
95,416083.35900000005,377627.4,1829.3878,2401.2810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
95,418438.672,380373.2,2745.781,2355.3129999999655,1180.1630311443275,3099429.193879087,65.04951660985449
96,421736.07800000004,382334.47,1961.292,3297.4060000000172,1180.1630311443275,3099429.193879087,65.04951660985449
96,425259.51600000006,385170.0,2835.5205,3523.4380000000237,1180.1630311443275,3099429.193879087,65.04951660985449
97,428265.672,388255.78,3085.7715,3006.155999999959,1180.1630311443275,3099429.193879087,65.04951660985449
98,431422.172,391353.66,3097.8755,3156.5,1180.1630311443275,3099429.193879087,65.04951660985449
99,434600.26600000006,394519.4,3165.7644,3178.094000000041,1180.1630311443275,3099429.193879087,65.04951660985449
100,437142.89,397715.4,3196.0042,2542.6239999999525,1180.1630311443275,3099429.193879087,65.04951660985449
101,439923.70300000004,399623.3,1907.8975,2780.8130000000237,1180.1630311443275,3099429.193879087,65.04951660985449
101,441857.07800000004,400353.06,729.7573,1933.375,1180.1630311443275,3099429.193879087,65.04951660985449
100,441857.07800000004,400413.97,60.911625,0.0,1180.1630311443275,3099429.193879087,65.04951660985449
96,443275.01600000006,401062.72,648.75995,1417.9380000000237,1180.1630311443275,3099429.193879087,65.04951660985449
95,444990.32800000004,402509.84,1447.115,1715.3119999999763,1180.1630311443275,3099429.193879087,65.04951660985449
95,446882.70300000004,404051.75,1541.921,1892.375,1180.1630311443275,3099429.193879087,65.04951660985449
95,449331.922,407108.16,3056.4102,2449.2189999999828,1180.1630311443275,3099429.193879087,65.04951660985449
96,452021.39,409881.44,2773.2947,2689.4679999999935,1180.1630311443275,3099429.193879087,65.04951660985449
97,454301.95300000004,411739.62,1858.1863,2280.5630000000237,1180.1630311443275,3099429.193879087,65.04951660985449
97,456791.95300000004,414628.88,2889.2385,2490.0,1180.1630311443275,3099429.193879087,65.04951660985449
98,459454.45300000004,416755.6,2126.712,2662.5,1180.1630311443275,3099429.193879087,65.04951660985449
98,461770.45300000004,419786.94,3031.3362,2316.0,1180.1630311443275,3099429.193879087,65.04951660985449
99,464274.26600000006,421952.4,2165.4739,2503.8130000000237,1180.1630311443275,3099429.193879087,65.04951660985449
99,466866.797,425021.06,3068.653,2592.530999999959,1180.1630311443275,3099429.193879087,65.04951660985449
100,469083.047,427069.22,2048.1594,2216.25,1180.1630311443275,3099429.193879087,65.04951660985449
100,471476.64,429046.16,1976.9382,2393.5929999999935,1180.1630311443275,3099429.193879087,65.04951660985449
100,474176.51600000006,432119.47,3073.306,2699.8760000000475,1180.1630311443275,3099429.193879087,65.04951660985449
101,476689.26600000006,434297.1,2177.6392,2512.75,1180.1630311443275,3099429.193879087,65.04951660985449
101,479185.70300000004,437406.97,3109.8796,2496.4369999999763,1180.1630311443275,3099429.193879087,65.04951660985449
102,481839.82800000004,439473.06,2066.1016,2654.125,1180.1630311443275,3099429.193879087,65.04951660985449
102,484048.01600000006,441487.56,2014.4943,2208.1880000000237,1180.1630311443275,3099429.193879087,65.04951660985449
102,486072.45300000004,444698.47,3210.9136,2024.4369999999763,1180.1630311443275,3099429.193879087,65.04951660985449
103,488406.07800000004,446808.34,2109.8735,2333.625,1180.1630311443275,3099429.193879087,65.04951660985449
103,490219.01600000006,448835.75,2027.4069,1812.9380000000237,1180.1630311443275,3099429.193879087,65.04951660985449
103,492323.047,452204.16,3368.42,2104.030999999959,1180.1630311443275,3099429.193879087,65.04951660985449
104,494573.85900000005,455860.53,3656.3687,2250.8120000000345,1180.1630311443275,3099429.193879087,65.04951660985449
105,496295.85900000005,458019.9,2159.3633,1722.0,1180.1630311443275,3099429.193879087,65.04951660985449
105,498162.797,459990.6,1970.6985,1866.9379999999655,1180.1630311443275,3099429.193879087,65.04951660985449
105,500229.57800000004,462014.16,2023.5564,2066.7810000000172,1180.1630311443275,3099429.193879087,65.04951660985449
105,502001.76600000006,464122.12,2107.9624,1772.1880000000237,1180.1630311443275,3099429.193879087,65.04951660985449
105,503723.45300000004,466022.66,1900.5234,1721.6869999999763,1180.1630311443275,3099429.193879087,65.04951660985449
105,503842.51600000006,466159.3,136.67084,119.06300000002375,1180.1630311443275,3099429.193879087,65.04951660985449
102,504937.95300000004,466355.56,196.2584,1095.4369999999763,1180.1630311443275,3099429.193879087,65.04951660985449
100,506109.14,466632.72,277.1529,1171.1869999999763,1180.1630311443275,3099429.193879087,65.04951660985449
98,507405.32800000004,466935.16,302.44418,1296.1880000000237,1180.1630311443275,3099429.193879087,65.04951660985449
96,508838.89,467321.0,385.85083,1433.5619999999763,1180.1630311443275,3099429.193879087,65.04951660985449
94,510606.14,468200.47,879.45764,1767.25,1180.1630311443275,3099429.193879087,65.04951660985449
93,512939.20300000004,469935.1,1734.6305,2333.0630000000237,1180.1630311443275,3099429.193879087,65.04951660985449
