Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE
0,126.23399999999998,339.36954,339.36954,126.23399999999998,614.5581745312375,908991.6631883243,40.70087951899348
0,373.95300000000003,628.7317,289.36212,247.71900000000005,614.5581745312375,908991.6631883243,40.70087951899348
0,687.9369999999999,931.10223,302.37054,313.9839999999999,614.5581745312375,908991.6631883243,40.70087951899348
0,968.203,1240.3776,309.27533,280.2660000000001,614.5581745312375,908991.6631883243,40.70087951899348
0,1313.703,1551.5151,311.1375,345.5,614.5581745312375,908991.6631883243,40.70087951899348
0,1669.078,1861.8002,310.285,355.375,614.5581745312375,908991.6631883243,40.70087951899348
0,1935.406,2171.3406,309.54047,266.328,614.5581745312375,908991.6631883243,40.70087951899348
0,2228.234,2479.6135,308.27295,292.828,614.5581745312375,908991.6631883243,40.70087951899348
0,2560.562,2786.6511,307.0375,332.328,614.5581745312375,908991.6631883243,40.70087951899348
0,2825.89,3092.5403,305.8892,265.328,614.5581745312375,908991.6631883243,40.70087951899348
0,3111.187,3397.3591,304.81885,285.297,614.5581745312375,908991.6631883243,40.70087951899348
0,3422.719,3701.153,303.79388,311.53200000000015,614.5581745312375,908991.6631883243,40.70087951899348
0,3688.078,4003.9065,302.75345,265.3589999999999,614.5581745312375,908991.6631883243,40.70087951899348
0,3976.4529999999995,4305.4995,301.59323,288.37499999999955,614.5581745312375,908991.6631883243,40.70087951899348
0,4277.672,4605.823,300.3235,301.21900000000005,614.5581745312375,908991.6631883243,40.70087951899348
0,4529.25,4905.6,299.77692,251.57800000000043,614.5581745312375,908991.6631883243,40.70087951899348
0,4780.64,5204.1772,298.57718,251.39000000000033,614.5581745312375,908991.6631883243,40.70087951899348
0,5042.937,5502.289,298.11206,262.29699999999957,614.5581745312375,908991.6631883243,40.70087951899348
0,5248.797,5800.148,297.85873,205.85999999999967,614.5581745312375,908991.6631883243,40.70087951899348
0,5500.031,6096.9565,296.8086,251.23400000000038,614.5581745312375,908991.6631883243,40.70087951899348
0,5774.125,6393.2754,296.3188,274.09400000000005,614.5581745312375,908991.6631883243,40.70087951899348
0,6015.515,6689.224,295.94882,241.39000000000033,614.5581745312375,908991.6631883243,40.70087951899348
0,6292.609,6984.8853,295.661,277.09400000000005,614.5581745312375,908991.6631883243,40.70087951899348
0,6585.781,7280.322,295.4365,293.17199999999957,614.5581745312375,908991.6631883243,40.70087951899348
0,6806.625,7575.5864,295.26453,220.84400000000005,614.5581745312375,908991.6631883243,40.70087951899348
0,7065.172,7870.7305,295.14413,258.54699999999957,614.5581745312375,908991.6631883243,40.70087951899348
0,7362.156,8165.825,295.0945,296.9840000000004,614.5581745312375,908991.6631883243,40.70087951899348
0,7594.797,8461.005,295.17923,232.64099999999962,614.5581745312375,908991.6631883243,40.70087951899348
0,7860.25,8756.56,295.55457,265.45300000000043,614.5581745312375,908991.6631883243,40.70087951899348
0,8184.124999999999,9053.086,296.52597,323.8749999999991,614.5581745312375,908991.6631883243,40.70087951899348
0,8452.765,9351.608,298.5226,268.64000000000124,614.5581745312375,908991.6631883243,40.70087951899348
0,8784.453,9653.656,302.04797,331.6880000000001,614.5581745312375,908991.6631883243,40.70087951899348
0,9152.765,9963.177,309.52005,368.3119999999999,614.5581745312375,908991.6631883243,40.70087951899348
0,9442.624999999998,10300.327,337.15073,289.85999999999876,614.5581745312375,908991.6631883243,40.70087951899348
0,9946.812,10753.841,453.5133,504.1870000000017,614.5581745312375,908991.6631883243,40.70087951899348
2,10410.062,11314.688,560.8473,463.25,614.5581745312375,908991.6631883243,40.70087951899348
5,10691.405999999999,11738.658,423.96927,281.34399999999914,614.5581745312375,908991.6631883243,40.70087951899348
6,10882.233999999999,12100.809,362.15024,190.82799999999952,614.5581745312375,908991.6631883243,40.70087951899348
6,11145.374999999998,12411.39,310.58127,263.1409999999996,614.5581745312375,908991.6631883243,40.70087951899348
5,11360.858999999999,12688.896,277.50723,215.48400000000038,614.5581745312375,908991.6631883243,40.70087951899348
