Speed,gear,Predicted_sum,Predicted
15.99818638,1.0,19740.236,864.39514
18.38469587,1.0,20736.613,996.3766
20.74324324,1.0,21902.63,1166.0175
23.51569602,1.0,23198.295,1295.6637
26.62614679,1.0,24439.104,1240.8094
29.02608817,1.0,25494.596,1055.4921
30.89659091,2.0,26289.832,795.2355
31.60795455,2.0,26910.754,620.9211
31.73230088,2.0,27467.508,556.75464
31.784776,3.0,28008.535,541.02734
31.88400901,3.0,28568.867,560.33276
31.93470982,3.0,29147.072,578.2051
32.01836993,3.0,29734.207,587.1357
32.09513274,3.0,30317.156,582.9486
32.16891892,3.0,30878.516,561.35895
32.15167511,3.0,31411.164,532.6481
32.01192801,3.0,31925.059,513.89453
31.81884766,3.0,32433.262,508.2039
31.62942478,3.0,32944.145,510.8843
31.43679617,3.0,33469.94,525.7952
31.31584821,3.0,34020.555,550.6143
31.34236726,3.0,34583.438,562.8834
31.37168142,3.0,35149.992,566.5554
31.38727679,3.0,35725.246,575.2522
31.3993284,3.0,36320.76,595.51605
31.45054408,3.0,36940.51,619.75055
31.47536599,3.0,37587.164,646.6504
31.5,3.0,38243.74,656.57275
31.50553097,3.0,38855.535,611.7985
31.5,3.0,39332.83,477.2926
31.1694552,3.0,39650.656,317.8286
29.22453962,3.0,39911.727,261.06882
26.58509291,4.0,40147.668,235.94148
24.00652174,4.0,40382.457,234.78862
21.96581135,4.0,40615.31,232.85164
19.02878289,4.0,40851.4,236.0895
15.57196101,3.0,41104.63,253.23164
13.05033186,3.0,41363.895,259.2643
10.37317005,2.0,41627.797,263.90118
6.737486173,2.0,41890.395,262.59662
2.665433114,1.0,42158.15,267.75314
0.0,0.0,42430.13,271.9808
0.0,0.0,42690.06,259.93015
0.0,0.0,42934.65,244.59175
0.0,0.0,43167.69,233.04149
0.0,0.0,43392.78,225.08806
0.0,0.0,43612.617,219.83536
0.0,0.0,43829.062,216.44438
0.0,0.0,44043.35,214.28773
0.0,0.0,44256.28,212.93066
0.0,0.0,44468.363,212.08339
0.0,0.0,44679.918,211.55646
0.0,0.0,44891.145,211.22668
0.0,0.0,45102.16,211.01408
0.0,0.0,45313.02,210.86008
0.0,0.0,45523.73,210.70953
0.0,0.0,45734.22,210.4901
0.0,0.0,45944.312,210.09192
0.0,0.0,46153.66,209.34958
0.0,0.0,46361.69,208.03238
0.0,0.0,46567.598,205.90633
0.0,0.0,46771.043,203.44525
0.0,0.0,46978.723,207.68054
0.0,0.0,47262.95,284.22733
2.030074668,0.0,47710.0,447.05115
5.207099781,1.0,48200.5,490.5019
7.034249442,1.0,48728.492,527.9938
8.607992257,1.0,49397.12,668.6289
11.10599662,1.0,50152.445,755.3248
13.59346847,1.0,50904.207,751.7603
15.796875,1.0,51623.465,719.25616
17.38541667,1.0,52384.82,761.35394
19.05915179,1.0,53257.812,872.99335
21.03195383,1.0,54234.113,976.30225
23.23110795,1.0,55242.51,1008.3967
25.22522523,1.0,56242.508,999.9963
26.98089489,2.0,57281.72,1039.2091
28.56422018,2.0,58442.734,1161.0151
30.35379464,2.0,59724.555,1281.822
32.38839286,3.0,61099.68,1375.1266
34.5606333,3.0,62509.098,1409.4175
36.51914414,3.0,63912.62,1403.5239
38.22522523,3.0,65353.906,1441.2859
39.97002841,3.0,66846.484,1492.5802
41.74651989,3.0,68356.56,1510.0746
43.152724,3.0,69959.04,1602.4764
44.68855574,3.0,71672.35,1713.3131
46.57547433,3.0,73308.305,1635.9501
48.32080966,3.0,74633.67,1325.3638
49.16779591,3.0,75638.36,1004.69135
49.30259487,3.0,76478.38,840.0217
49.21651786,3.0,77266.484,788.09955
49.30126953,4.0,78010.85,744.3657
49.30157633,4.0,78774.92,764.0723
49.29535398,4.0,79560.67,785.74945
49.2317023,4.0,80386.625,825.9552
49.23243916,4.0,81244.92,858.2947
49.20284598,4.0,82113.09,868.1739
49.17382813,4.0,82933.97,820.87885
49.13378906,4.0,83601.25,667.28485
48.96365792,4.0,84022.914,421.6637
47.89752252,4.0,84300.86,277.94727
45.92097622,4.0,84539.87,239.00945
43.77606534,4.0,84772.72,232.85535
41.76140763,4.0,85003.21,230.4947
39.68552928,4.0,85235.28,232.06755
37.50193584,4.0,85494.82,259.53778
36.05126953,4.0,85803.305,308.48596
34.90577029,4.0,86204.15,400.84082
34.43338068,4.0,86721.96,517.8114
34.44956752,4.0,87291.37,569.40295
34.49929617,4.0,87864.87,573.4991
34.55921053,4.0,88435.17,570.3022
34.63727679,4.0,89000.9,565.7256
34.68454392,4.0,89573.14,572.23987
34.73665653,4.0,90166.195,593.0525
34.78484513,4.0,90794.305,628.10785
34.86549831,4.0,91450.24,655.9363
34.87549268,4.0,92113.22,662.9788
34.86599099,4.0,92715.04,601.8203
34.80959624,4.0,93150.26,435.21713
34.49001359,4.0,93397.19,246.92589
32.99951604,5.0,93566.73,169.53603
30.03434685,5.0,93733.945,167.21953
26.584375,5.0,93914.11,180.1661
23.3087358,4.0,94119.5,205.39005
20.06271502,4.0,94340.3,220.79698
16.74183559,3.0,94581.414,241.11546
13.4304548,3.0,94833.2,251.78822
10.22663288,2.0,95101.52,268.32324
7.976213728,2.0,95372.3,270.77045
5.766523783,1.0,95637.77,265.48004
2.061462942,1.0,95900.57,262.7949
0.0,0.0,96160.85,260.28357
0.0,0.0,96405.1,244.2522
0.0,0.0,96627.76,222.65805
0.0,0.0,96823.45,195.6975
0.0,0.0,96973.43,149.97617
0.0,0.0,97096.3,122.870895
