Speed,gear,Predicted_sum,Predicted
68.54355642,5.0,239957.77,1086.2039
68.56131417,5.0,241033.39,1075.6216
68.51949606,5.0,242113.86,1080.4738
68.52906813,5.0,243197.88,1084.0167
68.54847935,5.0,244278.08,1080.2007
68.54952567,5.0,245373.45,1095.3727
68.58496094,5.0,246507.78,1134.3241
68.60066372,5.0,247742.06,1234.2802
68.7944116,5.0,249093.03,1350.9749
69.14257813,5.0,250536.98,1443.9475
69.59694602,5.0,252057.08,1520.1008
70.15371622,5.0,253642.81,1585.7291
70.79082207,5.0,255295.05,1652.2354
71.47459178,5.0,257044.44,1749.3864
72.19545201,5.0,258957.36,1912.9269
73.06222098,5.0,261080.25,2122.8857
74.2582348,5.0,263334.6,2254.3406
75.56714527,5.0,265603.97,2269.3865
76.92599432,5.0,267743.94,2139.9836
78.02034065,5.0,269674.7,1930.7538
78.90108817,5.0,271352.1,1677.4149
79.52892736,5.279279279,272801.4,1449.3239
79.92117117,6.0,274208.3,1406.9099
80.39484797,6.0,275740.75,1532.449
80.9395411,6.0,277435.6,1694.8293
81.63778409,6.0,279308.75,1873.1589
82.51381138,6.0,281341.88,2033.1372
83.56615991,6.0,283479.7,2137.8215
84.74972098,6.0,285632.94,2153.2356
85.93957856,6.0,287713.44,2080.509
86.95485343,6.0,289699.88,1986.4424
87.81089565,6.0,291608.53,1908.6619
88.62514077,6.0,293409.72,1801.1938
89.24746622,6.0,295114.25,1704.5276
89.71219308,6.0,296791.2,1676.9513
90.12386364,6.0,298516.22,1725.0468
90.55053491,6.0,300359.12,1842.8976
91.03445871,6.0,302390.5,2031.3857
91.77027027,6.0,304591.0,2200.491
92.66506594,6.0,306893.34,2302.35
93.62908221,6.0,309233.12,2339.779
94.70530687,6.0,311482.28,2249.156
95.67975788,6.0,313513.4,2031.1176
96.23629261,6.0,315360.3,1846.9034
96.66216216,6.0,317050.97,1690.6707
96.8272017,6.0,318647.7,1596.7098
96.83196023,6.0,320254.53,1606.8522
96.85761543,6.0,321919.84,1665.3077
96.98067801,6.0,323616.25,1696.3921
97.08714489,6.0,325330.7,1714.4425
97.21516628,6.0,327053.66,1722.956
97.35255682,6.0,328765.1,1711.4373
97.48615057,6.0,330442.03,1676.9313
97.54532658,6.0,332092.8,1650.7864
97.59786932,6.0,333718.5,1625.6757
97.60494088,6.0,335324.22,1605.7181
97.59098011,6.0,336917.75,1593.5305
97.59232955,6.0,338486.66,1568.8973
97.53245739,6.0,340045.2,1558.5366
97.42734375,6.0,341634.3,1589.1367
97.42194602,6.0,343233.4,1599.0835
97.4149534,6.0,344815.94,1582.5446
97.35915998,6.0,346395.28,1579.3527
97.30284091,6.0,347983.4,1588.1158
97.27167793,6.0,349567.94,1584.5336
97.25490057,6.0,351122.8,1554.8868
97.1818892,6.0,352649.34,1526.5465
97.07685811,6.0,354163.7,1514.3407
97.02530103,6.0,355644.84,1481.1409
96.90085227,6.0,357115.94,1471.101
96.83011364,6.0,358604.66,1488.707
96.75,6.0,360181.0,1576.3408
96.75133727,6.0,361948.56,1767.5491
96.83277027,6.0,364053.94,2105.3826
97.2997607,6.0,366542.88,2488.952
98.37718187,6.0,369236.47,2693.594
99.68644426,6.0,371944.0,2707.5415
100.9215909,6.0,374606.9,2662.9197
102.1748479,6.0,377168.66,2561.7522
103.1731534,6.0,379664.62,2495.965
103.9945313,6.0,382208.6,2543.9602
105.0062641,6.0,384772.34,2563.756
105.8923295,6.0,387363.9,2591.5564
106.715453,6.0,390054.28,2690.3862
107.7738636,6.0,392778.2,2723.9043
108.8108108,6.0,395463.0,2684.8174
109.6303977,6.0,398171.28,2708.2842
110.6414063,6.0,400847.72,2676.437
111.4014205,6.0,403524.6,2676.8755
112.2445528,6.0,406202.94,2678.3496
112.9700994,6.0,408899.88,2696.9343
113.6756021,6.0,411641.47,2741.5835
114.4296875,6.0,414394.78,2753.3264
115.2240991,6.0,417069.06,2674.269
115.8465909,6.0,419624.4,2555.339
116.3886364,6.0,422016.38,2391.9702
116.6397727,6.0,424286.94,2270.5708
116.75,6.0,426513.53,2226.582
116.75,6.0,428776.9,2263.3716
116.7659144,6.0,431120.38,2343.4841
116.8590935,6.0,433515.22,2394.8289
116.9733372,6.0,435885.9,2370.6968
117.0,6.0,438139.4,2253.502
117.0,6.0,440077.8,1938.4136
116.9204545,6.0,441383.84,1306.0358
116.0763889,6.0,442032.25,648.4023
114.2386364,6.0,442377.47,345.22787
111.9590909,6.0,442678.03,300.57773
109.8363675,6.0,442932.47,254.43575
107.4309544,6.0,443153.34,220.86446
105.2008523,6.0,443286.56,133.22495
102.9657397,6.0,443255.16,-31.42018
99.96393107,6.0,443129.53,-125.6331
95.82615428,6.0,443028.78,-100.74884
92.08117898,6.0,443049.1,20.299404
89.60824887,6.0,443183.03,133.93393
87.65568694,6.0,443270.12,87.09879
85.11102351,6.0,443311.66,41.52326
82.37053571,6.0,443358.38,46.72164
79.81126302,6.0,443407.22,48.829353
77.33607827,6.0,443424.88,17.662868
74.65039063,6.0,443400.2,-24.6742
71.21303013,6.0,443369.16,-31.02258
67.45602876,6.0,443350.16,-19.01187
63.48478982,6.0,443350.44,0.27872622
59.48527378,6.0,443371.97,21.546856
55.43623311,6.0,443417.25,45.275295
51.51660156,6.0,443490.56,73.322876
47.72012061,5.210526316,443608.34,117.79413
44.07355011,4.0,443766.66,158.31299
39.79255757,4.0,443946.3,179.66365
35.13884943,4.509090909,444141.84,195.54262
30.27183315,5.0,444352.0,210.16394
25.1514104,4.840707965,444577.1,225.10425
19.76946272,3.850877193,444817.72,240.62827
14.37571674,3.0,445070.7,252.97427
9.00453404,2.4375,445332.4,261.71048
3.759471792,1.0,445608.75,276.34143
0.0,0.247787611,445900.97,292.21106
0.0,0.0,446182.06,281.08267
0.0,0.0,446442.56,260.49664
0.0,0.0,446686.72,244.16495
0.0,0.0,446919.38,232.64975
0.0,0.0,447144.22,224.8403
0.0,0.0,447363.78,219.56897
0.0,0.0,447579.75,215.96074
0.0,0.0,447793.16,213.39812
0.0,0.0,448004.6,211.42552
0.0,0.0,448214.25,209.66975
0.0,0.0,448422.03,207.77695
0.0,0.0,448627.38,205.35783
0.0,0.0,448829.3,201.9351
0.0,0.0,449026.16,196.85013
0.0,0.0,449214.97,188.81998
0.0,0.0,449388.7,173.72478
0.0,0.0,449527.97,139.27133
0.0,0.0,449650.16,122.19124
0.0,0.0,450189.72,539.57324
0.0,0.0,450668.1,478.37723
