Speed,gear,Predicted_sum,Predicted
32.38799779,2.0,61367.938,1326.3055
34.33833052,3.0,62704.207,1336.2682
36.18191964,3.0,64100.668,1396.4602
37.94863108,3.0,65568.75,1468.08
39.56658221,3.0,67162.89,1594.1443
41.68296596,3.0,68754.055,1591.1621
43.47663288,3.0,70255.9,1501.8457
44.86851283,3.0,71705.09,1449.1932
46.2109375,3.0,73074.27,1369.1802
47.51004464,3.0,74240.66,1166.3846
48.17560529,3.0,75221.53,980.8786
48.40843187,3.0,76135.98,914.4428
48.55629185,3.0,77047.32,911.3406
48.66692243,3.0,77974.5,927.17993
48.79164278,3.0,78909.02,934.5197
48.86559959,3.0,79841.57,932.54706
48.90185547,3.0,80757.945,916.37256
48.80803571,3.0,81663.734,905.79016
48.6932714,3.0,82554.14,890.4033
48.6882673,4.0,83387.055,832.9107
48.68044801,4.0,84125.375,738.31647
48.57038103,4.0,84651.92,526.5503
48.0359933,4.0,84965.21,313.28668
46.27025719,4.0,85201.85,236.63942
43.91145833,4.0,85420.266,218.41666
41.464774,4.0,85638.41,218.13882
39.15956858,4.0,85863.734,225.33086
36.95647321,4.0,86114.07,250.33351
35.21533203,4.0,86439.37,325.29385
34.29954955,4.0,86922.2,482.83926
34.26699561,4.0,87536.37,614.16077
34.44420631,4.0,88195.266,658.89685
34.76891447,4.0,88827.58,632.3118
34.94026549,4.0,89429.26,601.6791
35.06919643,4.0,90019.17,589.91064
35.15154867,4.0,90618.92,599.74744
35.26967076,4.0,91236.25,617.32806
35.38695652,4.0,91868.94,632.6845
35.49916295,4.0,92500.31,631.3765
35.56284265,4.0,93092.45,592.13763
35.43604812,4.0,93615.51,523.0521
35.18141593,4.0,94027.29,411.78024
34.67522321,4.0,94304.82,277.53464
33.14181083,4.0,94516.55,211.72281
30.36931818,4.0,94719.234,202.68999
28.11257102,5.0,94910.055,190.81967
25.56333705,4.0,95116.76,206.70412
22.32862216,4.0,95334.63,217.87646
18.7296875,4.0,95562.63,227.99667
14.51597691,3.0,95807.97,245.33627
10.65576604,3.0,96067.6,259.6322
8.189541104,2.0,96340.16,272.55173
6.188964844,1.0,96609.64,269.48236
3.053977273,1.0,96870.97,261.32776
0.0,0.0,97133.234,262.2675
0.0,0.0,97380.94,247.70494
0.0,0.0,97606.586,225.65202
0.0,0.0,97804.664,198.07552
0.0,0.0,97956.37,151.70477
0.0,0.0,98080.26,123.888535
