Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0,0.0,75.490456,99.64735921880644,23530.6772273057,33.171780424614255,,6.757642972393086,3.2246171094516405
0,313.95300000000043,232.26682,99.64735921880644,23530.6772273057,33.171780424614255,0.26018601510417266,6.757642972393086,3.2246171094516405
0,747.5630000000001,426.26895,99.64735921880644,23530.6772273057,33.171780424614255,0.42978859306841033,6.757642972393086,3.2246171094516405
0,1164.6090000000004,628.27783,99.64735921880644,23530.6772273057,33.171780424614255,0.4605246653597905,6.757642972393086,3.2246171094516405
0,1626.844,832.2858,99.64735921880644,23530.6772273057,33.171780424614255,0.48840466572086816,6.757642972393086,3.2246171094516405
0,1984.2340000000004,1037.5205,99.64735921880644,23530.6772273057,33.171780424614255,0.4771178701705545,6.757642972393086,3.2246171094516405
0,2382.5,1243.5833,99.64735921880644,23530.6772273057,33.171780424614255,0.47803429171038825,6.757642972393086,3.2246171094516405
0,2588.766,1447.4199,99.64735921880644,23530.6772273057,33.171780424614255,0.44088422823847345,6.757642972393086,3.2246171094516405
0,2773.766,1645.755,99.64735921880644,23530.6772273057,33.171780424614255,0.40667129094523474,6.757642972393086,3.2246171094516405
0,2874.563,1840.4645,99.64735921880644,23530.6772273057,33.171780424614255,0.35974111543215437,6.757642972393086,3.2246171094516405
0,3050.2340000000004,2039.7269,99.64735921880644,23530.6772273057,33.171780424614255,0.33128838639920755,6.757642972393086,3.2246171094516405
0,3270.016,2252.739,99.64735921880644,23530.6772273057,33.171780424614255,0.31109236162758835,6.757642972393086,3.2246171094516405
0,3535.766,2473.3157,99.64735921880644,23530.6772273057,33.171780424614255,0.3004865989434821,6.757642972393086,3.2246171094516405
0,3917.109,2688.165,99.64735921880644,23530.6772273057,33.171780424614255,0.3137375038580749,6.757642972393086,3.2246171094516405
0,4656.516,2898.2983,99.64735921880644,23530.6772273057,33.171780424614255,0.37758223100704474,6.757642972393086,3.2246171094516405
0,4765.828,3108.0757,99.64735921880644,23530.6772273057,33.171780424614255,0.34784140342454667,6.757642972393086,3.2246171094516405
0,5145.156000000001,3318.687,99.64735921880644,23530.6772273057,33.171780424614255,0.35498807033256147,6.757642972393086,3.2246171094516405
0,5368.828,3530.1465,99.64735921880644,23530.6772273057,33.171780424614255,0.3424735342611088,6.757642972393086,3.2246171094516405
0,5652.484,3743.417,99.64735921880644,23530.6772273057,33.171780424614255,0.3377394787849024,6.757642972393086,3.2246171094516405
0,5946.343999999999,3960.1125,99.64735921880644,23530.6772273057,33.171780424614255,0.334025663500127,6.757642972393086,3.2246171094516405
0,6264.391,4179.3574,99.64735921880644,23530.6772273057,33.171780424614255,0.33283899424541025,6.757642972393086,3.2246171094516405
0,6920.016,4398.17,99.64735921880644,23530.6772273057,33.171780424614255,0.364427770109202,6.757642972393086,3.2246171094516405
0,8002.313,4627.125,99.64735921880644,23530.6772273057,33.171780424614255,0.42177655385386703,6.757642972393086,3.2246171094516405
0,9131.781,4935.9966,99.64735921880644,23530.6772273057,33.171780424614255,0.45947054577852886,6.757642972393086,3.2246171094516405
0,10497.719,5451.5947,99.64735921880644,23530.6772273057,33.171780424614255,0.4806876903449216,6.757642972393086,3.2246171094516405
2,11828.516,5990.674,99.64735921880644,23530.6772273057,33.171780424614255,0.4935396798719298,6.757642972393086,3.2246171094516405
3,12293.469,6284.651,99.64735921880644,23530.6772273057,33.171780424614255,0.488781319577086,6.757642972393086,3.2246171094516405
4,12485.187000000002,6500.8984,99.64735921880644,23530.6772273057,33.171780424614255,0.47931109081505957,6.757642972393086,3.2246171094516405
3,13017.703,6721.729,99.64735921880644,23530.6772273057,33.171780424614255,0.4836470766002266,6.757642972393086,3.2246171094516405
3,13719.672,7000.322,99.64735921880644,23530.6772273057,33.171780424614255,0.48976025082815394,6.757642972393086,3.2246171094516405
4,14548.25,7455.4297,99.64735921880644,23530.6772273057,33.171780424614255,0.48753769697386284,6.757642972393086,3.2246171094516405
6,15013.859,7952.174,99.64735921880644,23530.6772273057,33.171780424614255,0.47034443310011104,6.757642972393086,3.2246171094516405
7,15397.469,8298.104,99.64735921880644,23530.6772273057,33.171780424614255,0.46107350500267286,6.757642972393086,3.2246171094516405
8,15822.156,8560.043,99.64735921880644,23530.6772273057,33.171780424614255,0.4589837819826831,6.757642972393086,3.2246171094516405
8,16162.0,8790.169,99.64735921880644,23530.6772273057,33.171780424614255,0.4561212102462567,6.757642972393086,3.2246171094516405
8,16411.25,9015.778,99.64735921880644,23530.6772273057,33.171780424614255,0.45063429050194226,6.757642972393086,3.2246171094516405
8,16819.344,9229.924,99.64735921880644,23530.6772273057,33.171780424614255,0.45123162948566836,6.757642972393086,3.2246171094516405
8,17028.203,9430.885,99.64735921880644,23530.6772273057,33.171780424614255,0.44616087792704845,6.757642972393086,3.2246171094516405
5,17377.531,9619.855,99.64735921880644,23530.6772273057,33.171780424614255,0.4464199200680465,6.757642972393086,3.2246171094516405
0,17676.016,9813.876,99.64735921880644,23530.6772273057,33.171780424614255,0.4447914054841317,6.757642972393086,3.2246171094516405
0,18072.422,10004.527,99.64735921880644,23530.6772273057,33.171780424614255,0.44642024184694223,6.757642972393086,3.2246171094516405
0,18381.109,10195.998,99.64735921880644,23530.6772273057,33.171780424614255,0.4453001720407621,6.757642972393086,3.2246171094516405
