time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
3726859,2024-09-03 15:35:15,2024-09-03 15:35:11,9,48,True,9.0,63.063,53,4.512,0.0,82,28,862.0,14.5,4,5408.5,-5.312,1308562.125,0,-9,37.455807,49.618374,12,268.32,0.0,-23,0.0
3727359,2024-09-03 15:35:15,2024-09-03 15:35:11,9,48,True,9.0,64.403,52,4.213,0.0,82,27,840.25,14.5,4,5408.504,-3.0,1308763.375,0,-9,37.455807,49.618374,12,268.32,0.0,-23,0.0
3727859,2024-09-03 15:35:15,2024-09-03 15:35:11,9,48,True,8.929,65.1,52,4.199,0.0,82,25,845.5,14.5,4,5408.504,-2.812,1308973.125,0,-9,37.455807,49.618374,12,268.32,0.0,-23,0.0
3728359,2024-09-03 16:35:18,2024-09-03 15:35:13,9,48,False,9.0,65.727,52,4.33,0.0,82,24,841.25,14.5,4,5408.508,-2.75,1309177.75,0,-8,37.455799,49.618221,12,266.23,-0.0729547627333621,-23,0.0
3728859,2024-09-03 16:35:18,2024-09-03 15:35:13,9,48,False,8.929,65.821,52,4.33,0.0,82,23,850.75,14.5,4,5408.512,-2.812,1309361.375,0,-8,37.455799,49.618221,12,266.23,0.0,-23,0.0
3729359,2024-09-03 16:35:18,2024-09-03 15:35:13,9,48,False,9.0,65.122,53,6.592,32.013,82,23,1107.0,14.5,3,5408.516,17.375,1309563.5,0,-8,37.455799,49.618221,12,266.23,0.0,-23,0.0
3729859,2024-09-03 16:35:18,2024-09-03 15:35:13,9,48,False,8.929,65.041,92,19.613,40.912,82,23,1042.75,14.5,3,5408.52,50.812,1309890.625,0,-8,37.455799,49.618221,12,266.23,0.0,-23,0.0
3730359,2024-09-03 15:35:18,2024-09-03 15:35:15,9,48,True,8.929,63.478,106,32.695,43.616,82,24,1094.75,14.5,3,5408.523,55.062,1310737.125,0,-8,37.455791,49.618065,12,266.3,0.0024434609527918,-23,0.0
3730859,2024-09-03 15:35:18,2024-09-03 15:35:15,9,48,True,9.0,63.209,109,40.637,50.244,82,25,1136.0,14.5,3,5408.527,59.438,1311363.0,0,-8,37.455791,49.618065,12,266.3,0.0,-23,0.0
3731359,2024-09-03 15:35:18,2024-09-03 15:35:15,9,48,True,9.0,62.809,115,55.156,55.502,82,26,1176.5,13.5,3,5408.527,64.188,1312117.75,0,-8,37.455791,49.618065,12,266.3,0.0,-23,0.0
3731859,2024-09-03 15:35:18,2024-09-03 15:35:15,9,48,True,9.0,62.724,120,100.082,54.526,83,26,1227.25,12.5,3,5408.531,68.562,1313039.625,0,-8,37.455791,49.618065,12,266.3,0.0,-23,0.0
3732359,2024-09-03 16:35:20,2024-09-03 15:35:17,9,48,False,8.929,62.177,124,99.059,48.825,83,28,1273.25,12.4,3,5408.535,72.188,1314279.25,0,-8,37.455769,49.617886,12,261.2,-0.1780235837034224,-23,0.0
3732859,2024-09-03 16:35:20,2024-09-03 15:35:17,9,48,False,9.0,62.391,128,100.014,45.383,83,29,1297.25,12.4,3,5408.539,74.5,1315329.5,0,-8,37.455769,49.617886,12,261.2,0.0,-23,0.0
3733359,2024-09-03 16:35:20,2024-09-03 15:35:17,9,48,False,8.929,61.603,132,99.941,41.776,83,30,1372.25,12.2,3,5408.543,79.188,1316575.5,0,-8,37.455769,49.617886,12,261.2,0.0,-23,0.0
3733859,2024-09-03 16:35:20,2024-09-03 15:35:17,9,48,False,8.929,61.129,135,56.578,35.989,83,31,1427.25,12.1,3,5408.547,86.0,1317992.25,0,-8,37.455769,49.617886,12,261.2,0.0,-23,0.0
3734359,2024-09-03 15:35:22,2024-09-03 15:35:19,9,48,True,9.0,60.702,137,36.41,26.434,83,33,1485.5,12.2,3,5408.555,91.25,1319705.625,0,-8,37.455734,49.617683,12,257.75,-0.1204277183876083,-23,0.0
