time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
941052,2024-09-01 15:20:29,2024-09-01 15:00:21,5,77,False,8.786,48.234,56,8.477,24.542,86,8,1124.25,14.5,1,4965.434,26.5,1090651.75,0.139,1243,35.715431,51.187126,12,190.51,0.0,1209,-3.875968992250904
941552,2024-09-01 15:20:32,2024-09-01 15:00:23,5,77,False,8.857,47.567,61,10.33,22.491,86,9,1275.0,14.5,1,4965.438,37.875,1091094.75,0.139,1243,35.715385,51.187111,12,194.83,0.1507964473723108,1209,-3.875968992250904
942052,2024-09-01 15:20:32,2024-09-01 15:00:23,5,77,False,8.857,46.693,63,10.17,10.638,86,11,1455.75,14.5,1,4965.438,29.875,1091488.0,0.139,1243,35.715385,51.187111,12,194.83,0.0,1209,-3.875968992250904
942552,2024-09-01 15:20:32,2024-09-01 15:00:23,5,77,False,8.857,46.023,39,6.5,0.0,86,12,1454.5,14.5,1,4965.441,-13.125,1091819.875,0.139,1243,35.715385,51.187111,12,194.83,0.0,1209,-3.875968992250904
943052,2024-09-01 15:20:32,2024-09-01 15:00:23,5,77,False,8.929,47.343,39,5.379,0.0,86,13,1236.25,14.5,2,4965.441,-15.25,1092040.625,0.139,1243,35.715385,51.187111,12,194.83,0.0,1209,-3.875968992250904
943552,2024-09-01 15:20:34,2024-09-01 15:00:25,5,77,False,8.786,45.55,42,4.869,0.0,86,12,1032.5,14.5,2,4965.441,-14.625,1092309.875,0.139,1243,35.715332,51.187077,12,207.51,0.4426154983057612,1209,-3.875968992250904
944052,2024-09-01 15:20:34,2024-09-01 15:00:25,5,77,False,8.643,44.053,44,4.869,0.0,86,12,945.0,14.5,2,4965.445,-10.375,1092457.75,0.139,1243,35.715332,51.187077,12,207.51,0.0,1209,-3.875968992250904
944552,2024-09-01 15:20:34,2024-09-01 15:00:25,5,77,False,8.786,44.119,45,4.436,0.0,86,9,932.25,14.5,1,4965.445,-12.438,1092668.625,0.139,1243,35.715332,51.187077,12,207.51,0.0,1209,-3.875968992250904
945052,2024-09-01 15:20:34,2024-09-01 15:00:25,5,77,False,8.571,42.648,44,2.816,0.0,86,8,868.25,14.5,1,4965.449,-5.0,1092853.25,0.139,1243,35.715332,51.187077,12,207.51,0.0,1209,-3.875968992250904
945552,2024-09-01 15:20:36,2024-09-01 15:00:27,5,77,False,8.714,42.697,35,2.844,0.0,86,8,888.5,14.5,1,4965.449,-9.312,1093018.5,0.139,1243,35.715305,51.187046,12,222.99,0.5403539364174451,1209,-3.875968992250904
