Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
0.0,0.0,-2508.9543,31.75669999999991,0.0
0.0,0.0,-2371.8914,137.0628999999999,0.0
0.0,0.0,-2167.9666,203.92479999999978,0.0
0.0,0.0,-1930.904,237.0626000000002,0.0
0.0,0.0,-1688.4686,242.43540000000007,0.0
0.0,0.0,-1461.9502,226.51839999999993,0.0
0.0,0.0,-1265.8578,196.0924,0.0
0.0,0.0,-1107.4414,158.41640000000007,0.0
0.0,0.0,-985.78827,121.65312999999992,0.0
0.0,0.0,-890.3949,95.39337,0.0
0.0,0.0,-799.3247,91.0702,0.0
0.0,0.0,-677.38275,121.94195000000002,0.0
0.0,0.0,-475.26544,202.11730999999997,0.0
0.0,0.0,-131.47324,343.7922,0.0
0.0,28.05586283,415.77005,547.24329,28.05586283
0.0,502.8454093,1171.9905,756.22045,474.78954646999995
0.0,2199.895879,2000.8346,828.8440999999998,1697.0504697000001
0.0,3902.091261,2783.145,782.3104000000001,1702.1953819999999
0.0,5650.745575,3471.0454,687.9004,1748.6543139999999
0.0,6896.563883,4057.4395,586.3941,1245.818308
0.0,8109.698285,4551.6855,494.24599999999964,1213.1344020000006
0.0,9223.547152,4967.9053,416.21980000000076,1113.8488669999988
0.0,10393.04038,5332.887,364.98169999999936,1169.4932280000012
0.0,11648.52019,5687.6514,354.7644,1255.479809999999
0.0,13189.13136,6063.139,375.4876000000004,1540.6111700000001
0.349211836,14536.18128,6486.19,423.0509999999995,1347.0499200000013
4.707065819,16068.72207,6983.7437,497.5537000000004,1532.540789999999
7.030143805,17205.16164,7577.4717,593.7280000000001,1136.4395699999986
7.955613938,18314.82011,8289.02,711.5483000000004,1109.6584700000021
8.695035951,18920.93473,9131.806,842.7860000000001,606.1146200000003
11.00076051,20237.47884,10088.749,956.9429999999993,1316.544109999999
12.77876106,21614.91911,11105.229,1016.4799999999996,1377.4402699999991
13.57252489,23417.48797,12128.764,1023.5349999999999,1802.5688599999994
13.6171875,24893.95561,13123.641,994.8770000000004,1476.4676400000026
13.3431969,26188.34845,14071.595,947.9539999999997,1294.3928400000004
13.27668695,27605.09831,14959.158,887.5630000000001,1416.74986
13.35287611,28984.80241,15761.958,802.8000000000011,1379.704099999999
13.42699115,30583.38122,16447.936,685.978000000001,1598.578809999999
13.47856748,31921.46585,16980.658,532.7219999999979,1338.0846300000012
12.39926715,33029.38772,17337.42,356.7619999999988,1107.9218699999983
9.748064159,33460.4122,17543.451,206.03100000000268,431.02448000000004
6.654867257,34200.82937,17659.914,116.46299999999974,740.4171700000006
4.634679204,34978.69856,17749.63,89.71600000000035,777.8691899999976
1.531664823,35819.33393,17859.174,109.54399999999805,840.6353700000036
0.026548673,36562.46045,18024.215,165.04100000000108,743.126519999998
0.0,37271.10509,18262.21,237.99499999999898,708.6446399999986
