time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
557530,2024-09-06 01:19:38,2024-09-06 01:19:36,5,58,True,9.5,65.114,101,15.639,31.345,85,62,1963.5,14.5,4,5615.434,99.938,640280.375,0.0,-8,37.383003,49.602108,12,266.34,0.0,-19,-0.2275312855517878
558030,2024-09-06 01:19:38,2024-09-06 01:19:36,5,58,True,9.5,64.407,78,12.582,29.074,85,63,1976.0,14.5,4,5615.441,83.438,641168.5,0.0,-8,37.383003,49.602108,12,266.34,0.0,-19,-0.2275312855517878
558530,2024-09-06 01:33:24,2024-09-06 01:19:38,5,58,False,9.5,63.77,75,15.199,40.869,85,63,1998.25,14.5,4,5615.449,91.688,641981.875,0.0,-8,37.382988,49.601719,12,267.22,0.030717794835102,-19,-0.2275312855517878
559030,2024-09-06 01:33:24,2024-09-06 01:19:38,5,58,False,9.5,63.236,103,24.775,41.513,84,64,2022.25,14.5,4,5615.457,117.438,642983.125,0.0,-8,37.382988,49.601719,12,267.22,0.0,-19,-0.2275312855517878
559530,2024-09-06 01:33:24,2024-09-06 01:19:38,5,58,False,9.5,62.756,116,18.715,24.548,84,65,2051.75,14.5,4,5615.469,113.562,644636.312,0.0,-8,37.382988,49.601719,12,267.22,0.0,-19,-0.2275312855517878
560030,2024-09-06 01:33:24,2024-09-06 01:19:38,5,58,False,9.5,62.323,62,10.092,0.0,85,65,2077.75,14.5,4,5615.477,25.625,645718.375,0.0,-8,37.382988,49.601719,12,267.22,0.0,-19,-0.2275312855517878
560530,2024-09-06 01:19:42,2024-09-06 01:19:40,5,58,True,9.214,63.032,40,8.275,0.0,84,65,2056.75,14.5,4,5615.484,-17.438,646119.75,0.0,-8,37.382973,49.601311,12,267.35,0.004537856055185,-19,-0.2275312855517878
561030,2024-09-06 01:19:42,2024-09-06 01:19:40,5,58,True,9.286,64.141,40,7.064,0.0,84,64,2064.75,14.5,4,5615.496,-38.125,646281.812,0.0,-8,37.382973,49.601311,12,267.35,0.0,-19,-0.2275312855517878
561529,2024-09-06 01:19:42,2024-09-06 01:19:40,5,58,True,9.357,65.178,39,6.973,0.0,84,64,2009.25,14.5,4,5615.504,-37.312,646313.25,0.0,-8,37.382973,49.601311,12,267.35,0.0,-19,-0.2275312855517878
562029,2024-09-06 01:19:42,2024-09-06 01:19:40,5,58,True,9.357,65.915,39,7.295,0.0,84,63,1985.25,14.5,4,5615.512,-36.812,646313.25,0.0,-8,37.382973,49.601311,12,267.35,0.0,-19,-0.2275312855517878
562529,2024-09-06 01:19:44,2024-09-06 01:19:42,5,58,True,9.357,66.931,40,7.039,0.0,84,62,1947.75,14.5,4,5615.52,-36.938,646313.25,0.0,-8,37.382942,49.600929,12,264.17,-0.1110029404268396,-19,-0.2275312855517878
563029,2024-09-06 01:19:44,2024-09-06 01:19:42,5,58,True,9.357,67.65,40,7.051,0.0,84,61,1927.75,14.5,4,5615.527,-36.438,646313.25,0.0,-8,37.382942,49.600929,12,264.17,0.0,-19,-0.2275312855517878
563529,2024-09-06 01:19:44,2024-09-06 01:19:42,5,58,True,9.286,68.297,36,6.984,26.105,84,60,1947.25,12.2,4,5615.539,5.625,646441.125,0.0,-8,37.382942,49.600929,12,264.17,0.0,-19,-0.2275312855517878
564029,2024-09-06 01:19:44,2024-09-06 01:19:42,5,58,True,9.286,68.918,52,12.967,37.305,84,60,1911.25,14.5,4,5615.547,48.25,646885.0,0.0,-8,37.382942,49.600929,12,264.17,0.0,-19,-0.2275312855517878
564529,2024-09-06 01:33:25,2024-09-06 01:19:44,5,58,False,9.286,68.967,94,23.158,36.407,84,60,1915.25,14.5,4,5615.555,91.375,647846.062,0.0,-8,37.3829,49.600552,12,262.02,-0.0750491578357573,-19,-0.2275312855517878
565029,2024-09-06 01:33:25,2024-09-06 01:19:44,5,58,False,9.214,68.149,110,27.547,35.736,84,61,1921.25,14.4,4,5615.562,101.562,648935.625,0.0,-8,37.3829,49.600552,12,262.02,0.0,-19,-0.2275312855517878
565529,2024-09-06 01:33:25,2024-09-06 01:19:44,5,58,False,9.286,67.177,109,16.705,31.134,84,61,1963.25,14.5,4,5615.57,92.312,650336.0,0.0,-8,37.3829,49.600552,12,262.02,0.0,-19,-0.2275312855517878
566029,2024-09-06 01:33:25,2024-09-06 01:19:44,5,58,False,9.286,66.812,90,12.861,21.561,84,62,1973.25,14.5,4,5615.578,78.25,651405.625,0.0,-8,37.3829,49.600552,12,262.02,0.0,-19,-0.2275312855517878
566529,2024-09-06 01:19:48,2024-09-06 01:19:46,5,58,True,9.286,66.602,50,8.959,7.755,84,62,1974.5,14.5,4,5615.586,22.5,652187.875,0.0,-8,37.382847,49.60017,12,260.1,-0.0670206432765808,-19,-0.2275312855517878
567029,2024-09-06 01:19:48,2024-09-06 01:19:46,5,58,True,9.214,66.569,42,7.916,7.242,84,62,1975.25,14.5,4,5615.598,13.438,652493.25,0.0,-8,37.382847,49.60017,12,260.1,0.0,-19,-0.2275312855517878
567529,2024-09-06 01:19:48,2024-09-06 01:19:46,5,58,True,9.214,66.853,41,7.402,7.065,84,62,1959.25,14.5,4,5615.605,11.25,652849.75,0.0,-8,37.382847,49.60017,12,260.1,0.0,-19,-0.2275312855517878
568029,2024-09-06 01:19:48,2024-09-06 01:19:46,5,58,True,9.357,67.109,40,7.072,7.291,84,61,1948.75,14.5,4,5615.613,9.625,653190.188,0.0,-8,37.382847,49.60017,12,260.1,0.0,-19,-0.2275312855517878
568529,2024-09-06 01:33:28,2024-09-06 01:19:48,5,58,False,9.357,67.339,38,7.213,7.309,84,61,1922.75,14.5,4,5615.621,8.125,653545.5,0.0,-8,37.382778,49.599796,12,256.93,-0.110653874576441,-19,-0.2275312855517878
569029,2024-09-06 01:33:28,2024-09-06 01:19:48,5,58,False,9.286,68.056,39,7.227,7.312,84,61,1949.25,14.5,4,5615.629,8.312,653821.375,0.0,-8,37.382778,49.599796,12,256.93,0.0,-19,-0.2275312855517878
569529,2024-09-06 01:33:28,2024-09-06 01:19:48,5,58,False,9.357,67.878,38,7.504,7.376,84,61,1907.25,14.5,4,5615.637,8.938,654120.125,0.0,-8,37.382778,49.599796,12,256.93,0.0,-19,-0.2275312855517878
570029,2024-09-06 01:33:28,2024-09-06 01:19:48,5,58,False,9.286,67.443,37,7.207,7.449,84,60,1911.25,14.5,4,5615.648,7.0,654406.625,0.0,-8,37.382778,49.599796,12,256.93,0.0,-19,-0.2275312855517878
570529,2024-09-06 01:19:52,2024-09-06 01:19:50,5,51,True,9.286,67.052,37,7.375,7.449,84,60,1905.75,14.5,4,5615.656,6.875,654723.125,0.0,-8,37.382706,49.59943,12,256.09,-0.0293215314335058,-19,-0.2275312855517878
571029,2024-09-06 01:19:52,2024-09-06 01:19:50,5,51,True,9.357,66.974,37,7.143,7.449,84,60,1876.0,14.5,4,5615.664,6.125,654961.562,0.0,-8,37.382706,49.59943,12,256.09,0.0,-19,-0.2275312855517878
571529,2024-09-06 01:19:52,2024-09-06 01:19:50,5,51,True,9.286,66.904,37,7.164,7.449,84,59,1882.25,14.5,4,5615.672,6.75,655243.375,0.0,-8,37.382706,49.59943,12,256.09,0.0,-19,-0.2275312855517878
572029,2024-09-06 01:19:52,2024-09-06 01:19:50,5,51,True,9.357,66.292,38,7.158,7.629,84,59,1874.75,14.5,4,5615.68,10.188,655517.562,0.0,-8,37.382706,49.59943,12,256.09,0.0,-19,-0.2275312855517878
572529,2024-09-06 01:33:30,2024-09-06 01:19:52,5,51,False,9.357,65.741,31,4.916,3.784,84,59,1890.25,14.5,4,5615.688,8.062,655796.375,0.0,-8,37.382633,49.599072,12,255.61,-0.0167551608191442,-21,-0.1148105625717441
573029,2024-09-06 01:33:30,2024-09-06 01:19:52,5,51,False,9.5,65.52,30,5.084,3.784,84,59,1829.25,14.5,4,5615.695,9.125,655966.812,0.0,-8,37.382633,49.599072,12,255.61,0.0,-21,-0.1148105625717441
573529,2024-09-06 01:33:30,2024-09-06 01:19:52,5,51,False,9.5,65.321,30,4.836,3.784,84,58,1836.25,14.5,4,5615.703,7.875,656159.812,0.0,-8,37.382633,49.599072,12,255.61,0.0,-21,-0.1148105625717441
574029,2024-09-06 01:33:30,2024-09-06 01:19:52,5,51,False,9.5,65.417,30,4.883,3.784,84,58,1832.0,14.5,4,5615.711,8.0,656354.625,0.0,-8,37.382633,49.599072,12,255.61,0.0,-21,-0.1148105625717441
574529,2024-09-06 01:19:56,2024-09-06 01:19:54,5,51,True,9.429,65.502,29,5.008,0.0,84,57,1835.75,14.5,4,5615.719,-3.812,656584.0,0.0,-8,37.382565,49.598732,12,255.87,0.0090757121103701,-21,-0.1148105625717441
575029,2024-09-06 01:19:56,2024-09-06 01:19:54,5,51,True,9.5,65.58,30,5.057,0.0,84,57,1815.25,14.5,4,5615.727,-14.938,656697.938,0.0,-8,37.382565,49.598732,12,255.87,0.0,-21,-0.1148105625717441
575529,2024-09-06 01:19:56,2024-09-06 01:19:54,5,51,True,9.5,65.649,32,5.0,0.0,84,57,1786.25,14.5,4,5615.734,-22.0,656738.0,0.0,-8,37.382565,49.598732,12,255.87,0.0,-21,-0.1148105625717441
576029,2024-09-06 01:19:56,2024-09-06 01:19:54,5,51,True,9.5,65.712,27,4.641,24.667,84,56,1796.5,14.5,4,5615.742,7.562,656824.125,0.0,-8,37.382565,49.598732,12,255.87,0.0,-21,-0.1148105625717441
576529,2024-09-06 01:33:33,2024-09-06 01:19:56,5,51,False,9.5,65.533,45,10.412,35.031,84,56,1803.0,14.5,4,5615.75,45.688,657158.438,0.0,-8,37.382496,49.598389,12,255.79,-0.0027925268031913,-21,-0.1148105625717441
577029,2024-09-06 01:33:33,2024-09-06 01:19:56,5,51,False,9.5,65.097,69,14.455,35.031,84,56,1776.25,14.5,4,5615.758,79.062,657667.0,0.0,-8,37.382496,49.598389,12,255.79,0.0,-21,-0.1148105625717441
577529,2024-09-06 01:33:33,2024-09-06 01:19:56,5,51,False,9.429,63.999,40,4.346,0.0,84,56,1930.0,14.5,4,5615.766,7.375,658463.312,0.0,-8,37.382496,49.598389,12,255.79,0.0,-21,-0.1148105625717441
578029,2024-09-06 01:33:33,2024-09-06 01:19:56,5,51,False,9.429,64.697,29,4.326,0.0,84,56,1714.75,14.5,4,5615.773,-5.625,658589.75,0.0,-8,37.382496,49.598389,12,255.79,0.0,-21,-0.1148105625717441
578529,2024-09-06 01:20:00,2024-09-06 01:19:58,5,51,True,9.357,65.169,28,3.426,0.0,84,56,1289.25,14.5,5,5615.781,-7.938,658763.562,0.0,-9,37.382423,49.598057,12,254.53,-0.0439822971502567,-21,-0.1148105625717441
579029,2024-09-06 01:20:00,2024-09-06 01:19:58,5,51,True,9.571,65.279,40,7.549,26.993,84,55,1276.0,14.5,4,5615.789,32.062,658900.438,0.0,-9,37.382423,49.598057,12,254.53,0.0,-21,-0.1148105625717441
579529,2024-09-06 01:20:00,2024-09-06 01:19:58,5,51,True,9.5,65.104,34,7.461,9.698,84,55,2419.5,14.5,3,5615.797,10.688,659282.312,0.0,-9,37.382423,49.598057,12,254.53,0.0,-21,-0.1148105625717441
580029,2024-09-06 01:20:00,2024-09-06 01:19:58,5,51,True,9.5,64.947,32,7.422,14.432,84,54,2471.0,14.5,3,5615.805,10.25,659621.75,0.0,-9,37.382423,49.598057,12,254.53,0.0,-21,-0.1148105625717441
580529,2024-09-06 01:20:02,2024-09-06 01:20:00,5,51,True,9.429,64.805,35,10.33,32.004,84,54,2450.0,14.5,3,5615.812,26.875,659989.25,0.0,-9,37.382359,49.597721,12,256.52,0.0694641042293736,-21,-0.1148105625717441
581029,2024-09-06 01:20:02,2024-09-06 01:20:00,5,51,True,9.429,64.677,53,13.344,36.63,84,54,2443.75,14.5,3,5615.82,54.688,660433.0,0.0,-9,37.382359,49.597721,12,256.52,0.0,-21,-0.1148105625717441
581529,2024-09-06 01:20:02,2024-09-06 01:20:00,5,51,True,9.429,64.327,76,18.994,39.511,84,55,2482.75,14.5,3,5615.828,89.25,661207.0,0.0,-9,37.382359,49.597721,12,256.52,0.0,-21,-0.1148105625717441
582029,2024-09-06 01:20:02,2024-09-06 01:20:00,5,51,True,9.5,63.738,91,20.215,36.279,84,56,2537.25,14.5,3,5615.836,103.312,662422.625,0.0,-9,37.382359,49.597721,12,256.52,0.0,-21,-0.1148105625717441
582529,2024-09-06 01:33:35,2024-09-06 01:20:02,5,51,False,9.429,62.227,82,15.791,30.145,84,57,2591.0,14.5,3,5615.844,88.438,663886.062,0.0,-9,37.382282,49.597378,12,254.22,-0.0802851455917385,-21,-0.1148105625717441
583029,2024-09-06 01:33:35,2024-09-06 01:20:02,5,51,False,9.5,61.416,70,13.625,26.877,84,58,2624.25,14.5,3,5615.852,68.0,664893.25,0.0,-9,37.382282,49.597378,12,254.22,0.0,-21,-0.1148105625717441
583529,2024-09-06 01:33:35,2024-09-06 01:20:02,5,51,False,9.5,61.627,59,12.236,22.791,84,59,2656.0,14.5,3,5615.859,51.625,665826.312,0.0,-9,37.382282,49.597378,12,254.22,0.0,-21,-0.1148105625717441
584029,2024-09-06 01:33:35,2024-09-06 01:20:02,5,51,False,9.5,61.817,52,11.693,22.501,84,59,2680.0,14.5,3,5615.867,43.438,666605.688,0.0,-9,37.382282,49.597378,12,254.22,0.0,-21,-0.1148105625717441
584529,2024-09-06 01:20:06,2024-09-06 01:20:04,5,51,True,9.5,61.753,49,11.328,20.807,84,59,2696.0,14.5,3,5615.875,36.375,667461.0,0.0,-9,37.38221,49.597023,12,255.68,0.0509636141582347,-21,-0.1148105625717441
585029,2024-09-06 01:20:06,2024-09-06 01:20:04,5,51,True,9.5,62.205,43,10.357,19.565,84,60,2697.5,14.5,3,5615.883,30.0,668017.625,0.0,-9,37.38221,49.597023,12,255.68,0.0,-21,-0.1148105625717441
585529,2024-09-06 01:20:06,2024-09-06 01:20:04,5,51,True,9.5,62.573,43,10.553,24.008,84,60,2707.25,14.5,3,5615.891,29.5,668582.438,0.0,-9,37.38221,49.597023,12,255.68,0.0,-21,-0.1148105625717441
586029,2024-09-06 01:20:06,2024-09-06 01:20:04,5,51,True,9.5,62.433,47,11.65,23.425,84,60,2706.5,14.5,3,5615.898,37.812,669147.938,0.0,-9,37.38221,49.597023,12,255.68,0.0,-21,-0.1148105625717441
586529,2024-09-06 01:20:09,2024-09-06 01:20:06,5,51,True,9.429,62.308,47,11.195,20.554,84,60,2715.75,14.5,3,5615.91,34.0,669807.688,0.0,-9,37.38213,49.596664,12,254.33,-0.0471238898038467,-21,-0.1148105625717441
587029,2024-09-06 01:20:09,2024-09-06 01:20:06,5,51,True,9.5,62.469,44,10.732,19.601,84,60,2721.75,14.5,3,5615.918,30.562,670301.438,0.0,-9,37.38213,49.596664,12,254.33,0.0,-21,-0.1148105625717441
587529,2024-09-06 01:20:09,2024-09-06 01:20:06,5,51,True,9.5,62.301,50,12.307,18.884,84,60,2720.5,14.5,3,5615.926,28.75,670829.75,0.0,-9,37.38213,49.596664,12,254.33,0.0,-21,-0.1148105625717441
588029,2024-09-06 01:20:09,2024-09-06 01:20:06,5,51,True,9.071,62.188,51,12.066,18.567,84,60,2709.25,14.5,3,5615.934,26.062,671482.125,0.0,-9,37.38213,49.596664,12,254.33,0.0,-21,-0.1148105625717441
588529,2024-09-06 01:33:38,2024-09-06 01:20:08,5,51,False,9.214,62.087,49,10.602,16.0,84,60,2722.5,14.5,3,5615.941,17.875,672175.938,0.0,-9,37.382046,49.596298,12,253.89,-0.015358897417551,-21,-0.1148105625717441
589029,2024-09-06 01:33:38,2024-09-06 01:20:08,5,51,False,9.286,62.231,45,10.668,13.589,84,60,2710.75,14.5,3,5615.949,16.188,672662.938,0.0,-9,37.382046,49.596298,12,253.89,0.0,-21,-0.1148105625717441
589529,2024-09-06 01:33:38,2024-09-06 01:20:08,5,51,False,9.286,62.361,43,10.283,13.303,84,60,2709.5,14.5,3,5615.957,14.188,673155.125,0.0,-9,37.382046,49.596298,12,253.89,0.0,-21,-0.1148105625717441
590029,2024-09-06 01:33:38,2024-09-06 01:20:08,5,51,False,9.286,62.478,41,10.059,13.303,84,59,2692.0,14.5,3,5615.965,11.875,673631.375,0.0,-9,37.382046,49.596298,12,253.89,0.0,-21,-0.1148105625717441
590529,2024-09-06 01:20:12,2024-09-06 01:20:10,5,51,True,9.286,62.583,41,10.186,12.296,84,59,2681.75,14.5,3,5615.977,12.25,674171.062,0.0,-9,37.381969,49.59594,12,254.85,0.0335103216382914,-21,-0.1148105625717441
591029,2024-09-06 01:20:12,2024-09-06 01:20:10,5,51,True,9.357,62.678,40,9.98,12.848,84,59,2676.5,14.5,3,5615.984,9.75,674572.25,0.0,-9,37.381969,49.59594,12,254.85,0.0,-21,-0.1148105625717441
591529,2024-09-06 01:20:12,2024-09-06 01:20:10,5,51,True,9.286,62.763,44,11.76,27.295,84,59,2670.0,14.5,3,5615.992,20.562,675025.125,0.0,-9,37.381969,49.59594,12,254.85,0.0,-21,-0.1148105625717441
592029,2024-09-06 01:20:12,2024-09-06 01:20:10,5,51,True,9.286,62.84,55,12.811,9.07,84,59,2663.5,14.5,3,5616.0,32.188,675598.75,0.0,-9,37.381969,49.59594,12,254.85,0.0,-21,-0.1148105625717441
592529,2024-09-06 01:33:45,2024-09-06 01:20:12,5,51,False,9.214,62.909,41,9.49,8.594,84,59,2666.75,14.5,3,5616.008,8.75,676222.562,0.0,-9,37.381893,49.595589,12,254.76,-0.0031415926535899,-21,-0.1148105625717441
593029,2024-09-06 01:33:45,2024-09-06 01:20:12,5,51,False,9.286,63.245,37,8.992,8.594,84,59,2645.75,14.5,3,5616.016,4.5,676607.438,0.0,-9,37.381893,49.595589,12,254.76,0.0,-21,-0.1148105625717441
593529,2024-09-06 01:33:45,2024-09-06 01:20:12,5,51,False,9.286,63.509,37,8.969,11.45,84,58,2644.5,14.5,3,5616.023,3.312,676994.188,0.0,-9,37.381893,49.595589,12,254.76,0.0,-21,-0.1148105625717441
594029,2024-09-06 01:33:45,2024-09-06 01:20:12,5,51,False,9.286,63.785,39,10.051,18.027,83,58,2627.25,14.5,3,5616.031,13.0,677396.5,0.0,-9,37.381893,49.595589,12,254.76,0.0,-21,-0.1148105625717441
594529,2024-09-06 01:20:16,2024-09-06 01:20:14,5,51,True,9.286,64.034,45,11.824,24.667,84,58,2620.25,14.5,3,5616.039,22.75,677906.125,0.0,-9,37.381817,49.595238,12,254.76,0.0,-21,-0.1148105625717441
