time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
3995534,2024-09-06 14:09:13,2024-09-06 13:22:54,7,67,False,9.643,94.097,40,9.668,16.254,91,57,2598.75,14.5,3,5632.641,21.5,258101.062,0.0,2,37.378262,49.644459,12,272.42,0.0,-14,-0.2906976744185616
3996034,2024-09-06 14:09:13,2024-09-06 13:22:54,7,67,False,9.643,94.099,40,9.668,26.434,91,57,2597.75,14.5,3,5632.648,22.25,258496.984,0.0,2,37.378262,49.644459,12,272.42,0.0,-14,-0.2906976744185616
3996534,2024-09-06 13:22:59,2024-09-06 13:22:56,7,67,True,9.643,94.101,59,14.662,36.249,91,58,2620.25,14.5,3,5632.656,58.188,259092.219,0.0,2,37.378277,49.6441,12,273.01,0.0205948851735322,-14,-0.2906976744185616
3997034,2024-09-06 13:22:59,2024-09-06 13:22:56,7,67,True,9.643,94.102,69,16.391,36.249,91,58,2642.0,14.5,3,5632.664,75.188,259747.109,0.0,2,37.378277,49.6441,12,273.01,0.0,-14,-0.2906976744185616
3997534,2024-09-06 13:22:59,2024-09-06 13:22:56,7,67,True,9.643,94.104,73,14.357,20.316,91,59,2682.75,14.5,3,5632.672,64.125,260676.641,0.0,2,37.378277,49.6441,12,273.01,0.0,-14,-0.2906976744185616
3998034,2024-09-06 13:22:59,2024-09-06 13:22:56,7,67,True,9.643,94.105,42,8.91,5.902,91,60,2704.75,14.5,3,5632.68,19.438,261321.5,0.0,2,37.378277,49.6441,12,273.01,0.0,-14,-0.2906976744185616
3998534,2024-09-06 14:09:16,2024-09-06 13:22:58,7,67,False,9.643,94.106,31,6.709,4.166,91,60,2707.75,14.5,3,5632.691,7.062,261687.484,0.0,2,37.378288,49.643726,12,272.12,-0.0310668606854985,-14,-0.2906976744185616
3999034,2024-09-06 14:09:16,2024-09-06 13:22:58,7,67,False,9.643,94.108,26,5.596,8.878,91,59,2651.0,14.5,3,5632.699,2.688,261927.578,0.0,2,37.378288,49.643726,12,272.12,0.0,-14,-0.2906976744185616
3999534,2024-09-06 14:09:16,2024-09-06 13:22:58,7,67,False,9.714,94.069,29,6.697,18.14,90,59,2656.25,14.5,3,5632.707,7.625,262161.156,0.0,2,37.378288,49.643726,12,272.12,0.0,-14,-0.2906976744185616
4000034,2024-09-06 14:09:16,2024-09-06 13:22:58,7,67,False,9.714,94.074,33,8.9,23.654,91,58,2675.5,14.5,3,5632.715,15.875,262445.031,0.0,2,37.378288,49.643726,12,272.12,0.0,-14,-0.2906976744185616
4000534,2024-09-06 13:23:02,2024-09-06 13:23:00,7,67,True,9.571,94.079,51,13.402,36.276,91,58,2644.5,14.5,3,5632.723,45.812,262898.312,0.0,2,37.378296,49.64336,12,271.58,-0.0188495559215394,-14,-0.2906976744185616
4001034,2024-09-06 13:23:02,2024-09-06 13:23:00,7,67,True,9.643,94.082,65,15.438,29.822,91,59,2668.0,14.5,3,5632.73,66.375,263463.188,0.0,2,37.378296,49.64336,12,271.58,0.0,-14,-0.2906976744185616
4001534,2024-09-06 13:23:02,2024-09-06 13:23:00,7,67,True,9.714,94.086,65,14.291,23.657,91,60,2702.5,14.5,3,5632.738,60.0,264299.688,0.0,2,37.378296,49.64336,12,271.58,0.0,-14,-0.2906976744185616
4002034,2024-09-06 13:23:02,2024-09-06 13:23:00,7,67,True,9.714,94.089,46,10.623,13.446,91,60,2715.25,14.5,3,5632.746,28.25,264950.688,0.0,2,37.378296,49.64336,12,271.58,0.0,-14,-0.2906976744185616
4002534,2024-09-06 13:23:05,2024-09-06 13:23:02,7,67,True,9.571,94.092,36,8.789,17.728,91,60,2717.5,14.5,3,5632.754,17.0,265413.938,0.0,2,37.378304,49.642986,12,271.54,-0.0013962634015941,-14,-0.2906976744185616
4003034,2024-09-06 13:23:05,2024-09-06 13:23:02,7,67,True,9.643,94.095,36,8.129,0.0,91,60,2714.25,14.5,3,5632.762,7.312,265769.938,0.0,2,37.378304,49.642986,12,271.54,0.0,-14,-0.2906976744185616
4003534,2024-09-06 13:23:05,2024-09-06 13:23:02,7,67,True,9.643,94.097,33,7.674,0.0,91,59,2651.25,14.5,3,5632.77,-15.5,266098.969,0.0,2,37.378304,49.642986,12,271.54,0.0,-14,-0.2906976744185616
4004034,2024-09-06 13:23:05,2024-09-06 13:23:02,7,67,True,9.571,94.099,29,5.838,0.0,90,58,2639.5,14.5,3,5632.781,-23.125,266157.75,0.0,2,37.378304,49.642986,12,271.54,0.0,-14,-0.2906976744185616
4004534,2024-09-06 14:09:18,2024-09-06 13:23:04,7,67,False,9.571,94.101,30,6.006,0.0,91,56,2535.5,14.5,3,5632.789,-22.875,266157.75,0.0,2,37.378319,49.642635,12,273.08,0.053756140961424,-14,-0.2906976744185616
4005034,2024-09-06 14:09:18,2024-09-06 13:23:04,7,67,False,9.643,94.102,30,6.082,0.0,91,54,2428.25,14.5,3,5632.793,-22.062,266157.75,0.0,2,37.378319,49.642635,12,273.08,0.0,-14,-0.2906976744185616
4005534,2024-09-06 14:09:18,2024-09-06 13:23:04,7,67,False,9.571,94.104,29,5.656,0.0,90,51,2305.0,14.5,3,5632.801,-21.75,266157.75,0.0,2,37.378319,49.642635,12,273.08,0.0,-14,-0.2906976744185616
4006034,2024-09-06 14:09:18,2024-09-06 13:23:04,7,67,False,9.643,94.105,29,5.26,0.0,90,48,2172.5,14.5,3,5632.809,-21.375,266157.75,0.0,2,37.378319,49.642635,12,273.08,0.0,-14,-0.2906976744185616
4006534,2024-09-06 13:23:08,2024-09-06 13:23:06,7,67,True,9.571,94.107,30,4.701,0.0,90,44,1994.5,14.5,3,5632.816,-20.688,266157.75,0.0,1,37.37833,49.642342,12,272.7,-0.0132645023151567,-14,-0.2906976744185616
4007034,2024-09-06 13:23:08,2024-09-06 13:23:06,7,67,True,9.643,94.108,30,4.656,0.0,91,42,1905.0,14.5,3,5632.82,-20.562,266157.75,0.0,1,37.37833,49.642342,12,272.7,0.0,-14,-0.2906976744185616
4007534,2024-09-06 13:23:08,2024-09-06 13:23:06,7,67,True,9.643,94.109,31,4.998,0.0,90,39,1767.75,14.5,3,5632.828,-20.875,266157.75,0.0,1,37.37833,49.642342,12,272.7,0.0,-14,-0.2906976744185616
4008034,2024-09-06 13:23:08,2024-09-06 13:23:06,7,67,True,9.643,94.11,31,4.365,0.0,90,36,1638.0,14.5,3,5632.832,-21.375,266157.75,0.0,1,37.37833,49.642342,12,272.7,0.0,-14,-0.2906976744185616
4008534,2024-09-06 13:23:11,2024-09-06 13:23:08,7,93,True,9.643,94.11,31,4.541,0.0,91,35,1588.25,14.5,3,5632.836,-21.562,266157.75,0.0,1,37.378342,49.642113,12,273.77,0.0373500459926784,-14,-0.2906976744185616
4009034,2024-09-06 13:23:11,2024-09-06 13:23:08,7,93,True,9.786,94.111,30,3.994,0.0,90,34,1514.75,14.5,3,5632.84,-22.5,266157.75,0.0,1,37.378342,49.642113,12,273.77,0.0,-14,-0.2906976744185616
4009534,2024-09-06 13:23:11,2024-09-06 13:23:08,7,93,True,9.714,94.112,33,4.338,0.0,90,33,1525.5,11.6,3,5632.848,-22.0,266157.75,0.0,1,37.378342,49.642113,12,273.77,0.0,-14,-0.2906976744185616
4010034,2024-09-06 13:23:11,2024-09-06 13:23:08,7,93,True,9.714,94.112,29,2.496,27.036,90,32,1373.25,12.2,3,5632.852,1.125,266329.312,0.0,1,37.378342,49.642113,12,273.77,0.0,-14,-0.2906976744185616
4010534,2024-09-06 14:09:20,2024-09-06 13:23:10,7,93,False,9.714,94.113,45,6.877,0.0,90,32,1461.5,14.5,3,5632.855,19.312,266690.0,0.0,2,37.378349,49.641911,12,272.5,-0.0443313630006553,-14,-0.2906976744185616
4011034,2024-09-06 14:09:20,2024-09-06 13:23:10,7,93,False,9.643,94.113,30,4.039,0.0,90,32,1675.75,14.5,3,5632.859,-5.312,266965.062,0.0,2,37.378349,49.641911,12,272.5,0.0,-14,-0.2906976744185616
4011534,2024-09-06 14:09:20,2024-09-06 13:23:10,7,93,False,9.643,94.114,30,2.645,0.0,90,32,1295.75,14.5,3,5632.863,-11.312,267156.125,0.0,2,37.378349,49.641911,12,272.5,0.0,-14,-0.2906976744185616
4012034,2024-09-06 14:09:20,2024-09-06 13:23:10,7,93,False,9.643,94.114,33,2.746,24.008,90,31,988.5,14.5,4,5632.867,3.375,267293.5,0.0,2,37.378349,49.641911,12,272.5,0.0,-14,-0.2906976744185616
4012534,2024-09-06 13:23:14,2024-09-06 13:23:12,7,93,True,9.643,94.115,52,13.414,25.827,90,30,2197.25,14.5,2,5632.871,52.938,267574.562,0.0,2,37.378365,49.641716,12,275.9,0.1186823891356136,-14,-0.2906976744185616
4013034,2024-09-06 13:23:14,2024-09-06 13:23:12,7,93,True,9.714,94.115,39,6.328,10.19,90,31,2137.75,14.5,2,5632.875,22.0,268040.875,0.0,2,37.378365,49.641716,12,275.9,0.0,-14,-0.2906976744185616
4013534,2024-09-06 13:23:14,2024-09-06 13:23:12,7,93,True,9.714,94.115,32,6.305,10.19,90,30,2197.25,14.5,2,5632.879,11.812,268333.25,0.0,2,37.378365,49.641716,12,275.9,0.0,-14,-0.2906976744185616
4014034,2024-09-06 13:23:14,2024-09-06 13:23:12,7,93,True,9.714,94.115,34,6.738,27.02,90,30,2215.75,14.5,2,5632.887,15.188,268629.875,0.0,2,37.378365,49.641716,12,275.9,0.0,-14,-0.2906976744185616
4014534,2024-09-06 13:23:17,2024-09-06 13:23:14,7,93,True,9.714,94.116,57,14.361,43.35,90,31,2233.0,14.5,2,5632.891,63.062,269024.0,0.0,2,37.378376,49.641521,12,274.06,-0.0642281164733904,-14,-0.2906976744185616
4015034,2024-09-06 13:23:17,2024-09-06 13:23:14,7,93,True,9.643,94.116,93,25.951,42.609,90,32,2341.0,14.5,2,5632.895,101.625,269817.0,0.0,2,37.378376,49.641521,12,274.06,0.0,-14,-0.2906976744185616
4015534,2024-09-06 13:23:17,2024-09-06 13:23:14,7,93,True,9.643,94.116,117,29.102,35.684,90,35,2505.75,13.3,2,5632.898,119.0,271320.062,0.0,2,37.378376,49.641521,12,274.06,0.0,-14,-0.2906976744185616
4016034,2024-09-06 13:23:17,2024-09-06 13:23:14,7,93,True,9.714,94.116,90,15.582,31.29,90,38,2684.0,14.5,2,5632.902,87.812,273192.875,0.0,2,37.378376,49.641521,12,274.06,0.0,-14,-0.2906976744185616
4016534,2024-09-06 14:09:23,2024-09-06 13:23:16,7,93,False,9.714,94.116,74,15.041,32.971,90,40,2868.25,14.5,2,5632.91,72.625,274375.812,0.0,2,37.37841,49.641285,12,280.28,0.2171189589480936,-14,-0.2906976744185616
4017034,2024-09-06 14:09:23,2024-09-06 13:23:16,7,93,False,9.643,94.077,76,16.326,36.908,90,41,2993.75,14.5,2,5632.914,77.375,275358.656,0.0,2,37.37841,49.641285,12,280.28,0.0,-14,-0.2906976744185616
4017534,2024-09-06 14:09:23,2024-09-06 13:23:16,7,93,False,9.643,94.081,81,17.547,37.057,90,43,3136.25,14.5,2,5632.922,85.25,276683.812,0.0,2,37.37841,49.641285,12,280.28,0.0,-14,-0.2906976744185616
4018034,2024-09-06 14:09:23,2024-09-06 13:23:16,7,93,False,9.643,94.085,82,18.352,37.057,90,45,3292.0,14.5,2,5632.926,86.688,278071.031,0.0,2,37.37841,49.641285,12,280.28,0.0,-14,-0.2906976744185616
4018534,2024-09-06 13:23:20,2024-09-06 13:23:18,7,93,True,9.643,94.088,28,5.471,0.0,89,47,3221.25,14.5,2,5632.934,-0.875,279543.625,0.0,2,37.378441,49.640999,12,277.77,-0.087615528450115,-14,-0.2906976744185616
4019034,2024-09-06 13:23:20,2024-09-06 13:23:18,7,93,True,9.571,94.052,27,5.08,0.0,89,47,2786.75,14.5,3,5632.941,-12.438,279712.875,0.0,2,37.378441,49.640999,12,277.77,0.0,-14,-0.2906976744185616
4019534,2024-09-06 13:23:20,2024-09-06 13:23:18,7,93,True,9.643,94.058,23,3.627,0.0,90,46,2157.0,14.5,3,5632.945,-13.438,279953.438,0.0,2,37.378441,49.640999,12,277.77,0.0,-14,-0.2906976744185616
4020034,2024-09-06 13:23:20,2024-09-06 13:23:18,7,93,True,9.643,94.064,24,4.607,31.381,90,46,1755.5,14.5,3,5632.953,6.938,280137.125,0.0,2,37.378441,49.640999,12,277.77,0.0,-14,-0.2906976744185616
4020534,2024-09-06 13:23:23,2024-09-06 13:23:20,7,83,True,9.643,94.07,51,12.988,37.802,90,46,2131.5,14.5,3,5632.961,56.562,280461.625,0.0,2,37.378483,49.640713,12,280.47,0.0942477796076953,-14,-0.2906976744185616
4021034,2024-09-06 13:23:23,2024-09-06 13:23:20,7,83,True,9.714,94.075,73,15.66,37.741,90,46,2101.75,14.5,3,5632.965,79.125,281032.375,0.0,2,37.378483,49.640713,12,280.47,0.0,-14,-0.2906976744185616
4021534,2024-09-06 13:23:23,2024-09-06 13:23:20,7,83,True,9.643,94.079,89,19.875,36.45,89,48,2171.75,14.5,3,5632.973,97.312,281942.812,0.0,2,37.378483,49.640713,12,280.47,0.0,-14,-0.2906976744185616
4022034,2024-09-06 13:23:23,2024-09-06 13:23:20,7,83,True,9.714,94.083,79,14.014,24.036,90,49,2259.0,14.5,3,5632.98,73.75,282963.062,0.0,2,37.378483,49.640713,12,280.47,0.0,-14,-0.2906976744185616
4022534,2024-09-06 14:09:25,2024-09-06 13:23:22,7,83,False,9.643,94.086,55,11.406,19.223,89,50,2286.75,14.5,3,5632.984,45.688,283676.469,0.0,1,37.378529,49.640415,12,280.99,0.0181514242207403,-14,-0.2906976744185616
4023034,2024-09-06 14:09:25,2024-09-06 13:23:22,7,83,False,9.643,94.089,47,10.68,19.223,90,51,2309.25,14.5,3,5632.992,36.312,284120.531,0.0,1,37.378529,49.640415,12,280.99,0.0,-14,-0.2906976744185616
4023534,2024-09-06 14:09:25,2024-09-06 13:23:22,7,83,False,9.643,94.092,45,10.645,23.773,90,51,2314.25,14.5,3,5633.0,35.562,284583.812,0.0,1,37.378529,49.640415,12,280.99,0.0,-14,-0.2906976744185616
4024034,2024-09-06 14:09:25,2024-09-06 13:23:22,7,83,False,9.714,94.095,49,9.814,17.032,90,51,2329.5,14.5,3,5633.008,32.438,285063.625,0.0,1,37.378529,49.640415,12,280.99,0.0,-14,-0.2906976744185616
4024534,2024-09-06 13:23:26,2024-09-06 13:23:24,7,83,True,9.714,94.097,43,9.332,17.032,90,52,2341.25,14.5,3,5633.016,28.125,285573.906,0.0,1,37.378578,49.640095,12,280.91,-0.0027925268031903,-14,-0.2906976744185616
4025034,2024-09-06 13:23:26,2024-09-06 13:23:24,7,83,True,9.714,94.099,40,9.256,21.054,90,52,2344.25,14.5,3,5633.02,27.0,285918.812,0.0,1,37.378578,49.640095,12,280.91,0.0,-14,-0.2906976744185616
4025534,2024-09-06 13:23:26,2024-09-06 13:23:24,7,83,True,9.714,94.101,44,10.184,22.775,90,52,2346.25,14.5,3,5633.027,30.812,286305.438,0.0,1,37.378578,49.640095,12,280.91,0.0,-14,-0.2906976744185616
4026034,2024-09-06 13:23:26,2024-09-06 13:23:24,7,83,True,9.714,94.103,51,12.221,31.754,90,52,2371.0,14.5,3,5633.035,45.188,286739.125,0.0,1,37.378578,49.640095,12,280.91,0.0,-14,-0.2906976744185616
4026534,2024-09-06 13:23:29,2024-09-06 13:23:26,7,83,True,9.643,94.104,62,14.258,31.781,90,53,2393.5,14.5,3,5633.043,63.375,287448.5,0.0,1,37.378635,49.639771,12,282.48,0.0548033385126217,-14,-0.2906976744185616
4027034,2024-09-06 13:23:29,2024-09-06 13:23:26,7,83,True,9.643,94.105,62,12.088,12.527,90,53,2430.0,14.5,3,5633.051,49.875,288119.969,0.0,1,37.378635,49.639771,12,282.48,0.0,-14,-0.2906976744185616
4027534,2024-09-06 13:23:29,2024-09-06 13:23:26,7,83,True,9.643,94.107,37,8.258,7.755,90,54,2441.75,14.5,3,5633.059,17.188,288683.812,0.0,1,37.378635,49.639771,12,282.48,0.0,-14,-0.2906976744185616
4028034,2024-09-06 13:23:29,2024-09-06 13:23:26,7,83,True,9.643,94.108,33,6.865,7.318,90,54,2433.5,14.5,3,5633.066,10.688,289044.25,0.0,1,37.378635,49.639771,12,282.48,0.0,-14,-0.2906976744185616
4028534,2024-09-06 14:09:28,2024-09-06 13:23:28,7,83,False,9.643,94.109,28,6.131,7.175,90,53,2413.25,14.5,3,5633.074,6.812,289381.531,0.0,1,37.378689,49.639446,12,281.81,-0.0233874119767245,-14,-0.2906976744185616
4029034,2024-09-06 14:09:28,2024-09-06 13:23:28,7,83,False,9.643,94.11,28,5.984,9.619,90,53,2384.75,14.5,3,5633.078,6.312,289630.5,0.0,1,37.378689,49.639446,12,281.81,0.0,-14,-0.2906976744185616
4029534,2024-09-06 14:09:28,2024-09-06 13:23:28,7,83,False,9.714,94.11,29,6.975,18.372,90,52,2386.75,14.5,3,5633.086,9.438,289898.25,0.0,1,37.378689,49.639446,12,281.81,0.0,-14,-0.2906976744185616
4030034,2024-09-06 14:09:28,2024-09-06 13:23:28,7,83,False,9.714,94.111,32,8.84,19.086,90,52,2356.0,14.5,3,5633.094,18.562,290191.0,0.0,1,37.378689,49.639446,12,281.81,0.0,-14,-0.2906976744185616
4030534,2024-09-06 13:23:32,2024-09-06 13:23:30,7,83,True,9.714,94.112,35,8.07,12.643,90,52,2375.25,14.5,3,5633.102,16.812,290598.25,0.0,1,37.378746,49.639126,12,282.63,0.0286233997327067,-14,-0.2906976744185616
