Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
101,1232.0,1722.0316,1232.0,835.7936
101,2610.0,2678.6277,1378.0,956.5961
101,3410.0,3884.589,800.0,1205.9613
102,4402.0,5150.7295,992.0,1266.1405000000004
102,5194.0,6371.162,792.0,1220.4325
101,5510.0,7104.299,316.0,733.1369999999997
101,5526.0,7552.5537,16.0,448.2547000000004
100,5846.0,7968.5503,320.0,415.9965999999995
100,6418.0,8427.066,572.0,458.51570000000083
99,7114.0,9205.865,696.0,778.7989999999991
100,7744.0,10025.428,630.0,819.5630000000001
100,8566.0,11381.044,822.0,1355.616
100,9402.0,12554.078,836.0,1173.0339999999997
100,10492.0,13594.24,1090.0,1040.1620000000003
100,11724.0,14727.999,1232.0,1133.759
101,13218.0,15995.27,1494.0,1267.2710000000006
101,14692.0,17561.479,1474.0,1566.208999999999
102,15844.0,18700.064,1152.0,1138.5849999999991
101,16356.0,19336.453,512.0,636.3890000000029
101,16690.0,19748.39,334.0,411.9369999999981
100,16950.0,20161.732,260.0,413.34200000000055
100,17440.0,20928.562,490.0,766.8300000000017
101,18706.0,22146.156,1266.0,1217.5939999999973
101,20814.0,23727.803,2108.0,1581.6470000000008
102,22420.0,25302.396,1606.0,1574.5930000000008
102,23708.0,26763.123,1288.0,1460.726999999999
103,24898.0,28148.367,1190.0,1385.2439999999988
103,26398.0,29589.033,1500.0,1440.666000000001
104,27938.0,31195.727,1540.0,1606.6939999999995
105,29548.0,32792.906,1610.0,1597.1790000000037
105,30550.0,33947.07,1002.0,1154.163999999997
105,31458.0,34685.742,908.0,738.6719999999987
105,32100.0,35066.57,642.0,380.82800000000134
104,32558.0,35193.562,458.0,126.99199999999837
103,32702.0,35257.28,144.0,63.71800000000076
103,32702.0,35332.57,0.0,75.29000000000087
102,32702.0,35381.414,0.0,48.84399999999732
99,32702.0,35399.4,0.0,53.96600000000035
99,32756.0,35598.98,54.0,199.58000000000175
98,33390.0,35992.62,634.0,393.6399999999994
99,33842.0,36594.457,452.0,601.8369999999995
98,34454.0,37066.94,612.0,472.4830000000002
98,34900.0,37586.863,446.0,519.9229999999952
98,35810.0,38389.727,910.0,802.8640000000014
99,36810.0,39613.1,1000.0,1223.3729999999996
100,38480.0,41027.4,1670.0,1414.300000000003
100,40100.0,42329.3,1620.0,1301.9000000000015
101,41828.0,43642.61,1728.0,1313.3099999999977
102,42794.0,44957.066,966.0,1314.4559999999983
102,43982.0,46164.277,1188.0,1207.211000000003
103,45226.0,47218.93,1244.0,1054.6529999999984
103,46108.0,48155.53,882.0,936.5999999999985
103,46650.0,49078.28,542.0,922.75
104,47298.0,50055.17,648.0,976.8899999999994
104,48118.0,50952.246,820.0,897.0760000000009
104,48922.0,51583.31,804.0,631.0639999999985
104,49130.0,51956.152,208.0,372.8420000000042
