Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
35,1187.656000000003,1541.4768,1187.656000000003,865.2788599999999
36,2252.8439999999973,2461.0547,1065.1879999999944,919.5779000000002
37,3337.7810000000027,3366.6677,1084.9370000000054,905.6129999999998
37,4077.781000000002,4021.6619,739.9999999999995,654.9942000000001
38,4656.687000000005,4718.211,578.9060000000031,696.5491000000002
38,5115.156000000003,5141.4233,458.4689999999973,423.21230000000014
37,5572.016000000003,5446.982,456.8600000000006,305.5586999999996
37,5936.937000000005,5831.8,364.9210000000021,384.8180000000002
37,6356.625,6326.862,419.68799999999464,495.0619999999999
37,6820.718999999997,6847.5737,464.0939999999973,520.7116999999998
37,7531.781000000003,7350.5137,711.0620000000054,502.9400000000005
37,8139.797000000006,7849.6226,608.0160000000033,499.10889999999927
37,8936.031000000003,8445.875,796.2339999999967,596.2524000000003
38,9773.469000000012,9184.654,837.4380000000092,738.7790000000005
39,10768.625,10120.296,995.1559999999881,935.6419999999998
40,11541.219000000012,10940.11,772.5940000000119,819.8140000000003
40,12146.405999999988,11466.508,605.1869999999763,526.3979999999992
40,12560.608999999997,11891.825,414.2030000000086,425.3170000000009
40,12927.312999999996,12283.708,366.7039999999997,391.8829999999998
40,13250.766000000003,12694.276,323.4530000000068,410.5679999999993
40,14002.891000000003,13272.499,752.125,578.223
41,15153.030999999988,14614.896,1150.1399999999849,1342.3970000000008
43,16728.530999999988,16007.944,1575.5,1393.0479999999989
43,17233.280999999988,16647.654,504.75,639.7099999999991
44,17812.625,17071.797,579.3440000000119,424.14300000000003
44,18355.57800000001,17521.922,542.9530000000086,450.125
44,18973.625,17941.193,618.0469999999914,419.27100000000064
44,19508.109,18457.521,534.4840000000004,516.3280000000013
45,20356.405999999988,19471.22,848.2969999999877,1013.6990000000005
46,21375.29699999999,20773.85,1018.8910000000033,1302.6299999999974
47,22248.84400000001,21575.445,873.5470000000169,801.5950000000012
47,22675.859,22034.395,427.01499999999214,458.9500000000007
47,23049.625,22446.264,373.7659999999996,411.8689999999988
47,23393.766000000003,22768.492,344.14100000000326,322.22799999999916
46,23845.70300000001,23030.354,451.93700000000536,261.862000000001
46,24164.155999999988,23399.059,318.4529999999795,368.70500000000175
46,24582.375,23883.436,418.2190000000119,484.3770000000004
46,25032.79699999999,24406.053,450.4219999999914,522.6169999999984
46,25573.25,24927.842,540.4530000000086,521.7890000000007
46,26026.32800000001,25457.744,453.0780000000086,529.9019999999982
46,26692.125,26015.838,665.7969999999914,558.094000000001
47,27504.937000000005,26579.975,812.8120000000054,564.1369999999988
47,28119.84400000001,27114.094,614.9070000000029,534.1190000000024
47,28488.905999999988,27612.045,369.0619999999799,497.9509999999973
47,28951.46900000001,28073.223,462.5630000000201,461.1780000000035
47,29418.95300000001,28537.414,467.4840000000004,464.1909999999989
47,29931.95300000001,29013.762,513.0,476.34799999999814
47,30369.516000000003,29498.701,437.56299999999464,484.9390000000021
47,30843.516000000003,29987.266,474.0,488.5649999999987
47,31336.391000000003,30476.467,492.875,489.20100000000093
47,31894.95300000001,30965.18,558.5620000000054,488.71299999999974
47,32290.59400000001,31453.312,395.6409999999996,488.1320000000014
47,32759.57800000001,31941.203,468.9840000000004,487.8909999999996
47,33236.641,32429.508,477.06299999999464,488.3050000000003
47,33780.875,32919.32,544.2339999999967,489.8119999999981
47,34213.53099999999,33411.246,432.6559999999881,491.9259999999995
47,34658.70300000001,33901.785,445.1720000000205,490.5390000000043
47,35082.484,34378.707,423.7809999999881,476.92199999999866
47,35547.29699999999,34822.945,464.81299999999464,444.23799999999756
47,35929.84400000001,35213.777,382.5470000000205,390.83200000000215
46,36345.21900000001,35579.94,415.375,366.16300000000047
47,36805.95300000001,35933.73,460.73399999999674,353.7900000000009
46,37414.484,36464.54,608.5309999999881,530.8099999999977
