Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
0,92.01600000000008,382.6263,92.01600000000008,208.09124000000003
0,287.578,572.08624,195.5619999999999,189.45993999999996
0,432.125,756.89435,144.54700000000003,184.80811000000006
0,584.297,946.3945,152.17200000000003,189.50014999999996
0,738.9070000000002,1143.1781,154.61000000000013,196.7836000000001
0,1263.4070000000002,1346.2158,524.5,203.03769999999986
0,1832.469,1553.1654,569.0619999999999,206.94960000000015
0,2410.188,1761.1543,577.719,207.98889999999983
0,2671.9530000000004,1966.4995,261.7650000000003,205.34519999999998
0,2973.875,2166.206,301.92199999999957,199.70650000000023
0,3181.313,2364.697,207.4380000000001,198.49099999999999
0,3383.157,2585.8916,201.84400000000005,221.1945999999998
0,3570.11,2914.8167,186.95299999999997,328.92509999999993
2,3766.391,3172.5227,196.28099999999995,257.70600000000013
3,3888.578,3414.834,122.1869999999999,242.31129999999985
3,4080.641,3554.6802,192.0630000000001,139.84619999999995
3,4285.781,3722.6653,205.13999999999987,167.98510000000033
2,4544.328,3947.8335,258.5470000000005,225.16820000000007
3,4736.094,4142.915,191.76599999999962,195.08149999999978
3,5216.266,4355.7583,480.17199999999957,212.84330000000045
3,5532.485,4554.9214,316.21900000000005,199.16309999999976
3,5635.141,4761.515,102.65599999999995,206.59360000000015
3,5841.907,4967.046,206.76600000000053,205.53099999999995
3,6405.031,5166.388,563.1239999999998,199.34199999999964
2,6616.063,5392.209,211.03200000000015,225.8209999999999
0,6692.531,5635.7485,76.46799999999985,243.53949999999986
0,6893.875000000001,5852.143,201.34400000000096,216.39450000000033
0,7377.594,6079.081,483.71899999999914,226.9380000000001
0,7398.328,6292.84,20.73400000000038,213.75900000000001
0,7463.297,6494.3433,64.96899999999914,201.5033000000003
0,7696.969,6694.1895,233.67200000000048,199.84619999999995
0,7939.094,6898.65,242.125,204.46049999999923
0,7997.157,7089.381,58.0630000000001,190.73100000000068
0,8096.625000000001,7287.2915,99.46800000000076,197.91049999999996
0,8294.562999999998,7497.4766,197.93799999999737,210.1850999999997
0,9104.407,7754.5234,809.844000000001,257.0468000000001
0,9504.75,8154.177,400.34300000000076,399.65359999999964
0,10252.657,8940.199,747.9069999999992,786.0220000000008
3,10596.094,9488.733,343.4369999999999,548.5339999999997
4,10867.828,9713.747,271.7340000000004,225.0139999999992
4,11122.687999999998,9956.939,254.85999999999876,243.19200000000092
4,11365.797,10210.139,243.1090000000022,253.1999999999989
3,11558.407,10471.336,192.60999999999876,261.1970000000001
3,11755.985,10697.641,197.57800000000134,226.3050000000003
2,11933.937999999998,10931.257,177.9529999999977,233.61599999999999
0,12131.86,11152.898,197.9220000000023,221.64099999999962
0,12315.672,11364.959,183.8119999999999,212.0610000000015
0,12519.875,11590.196,204.20299999999952,225.23699999999917
0,12713.203,11803.549,193.32799999999952,213.35300000000097
0,12926.5,12005.62,213.29700000000048,202.0709999999999
0,13083.016,12201.611,156.51599999999962,195.99099999999999
0,13263.25,12394.724,180.23400000000038,193.11299999999937
0,13433.516,12586.323,170.26599999999962,191.59900000000016
0,13635.344,12776.771,201.82799999999952,190.44800000000032
0,13788.36,12966.002,153.01600000000144,189.23099999999977
0,13962.469,13153.858,174.10899999999856,187.85599999999977
0,14139.578,13340.275,177.10900000000038,186.41699999999946
0,14334.078,13525.384,194.5,185.10900000000038
0,14493.672,13709.576,159.59400000000096,184.1919999999991
0,14666.437999999998,13893.561,172.7659999999978,183.98500000000058
0,14848.657,14078.358,182.21900000000096,184.79700000000048
0,15033.938000000002,14265.219,185.28100000000268,186.86099999999897
0,15196.797000000002,14455.349,162.85900000000038,190.13000000000102
0,15365.438000000002,14649.377,168.64099999999962,194.02800000000025
0,15677.531000000004,14846.766,312.0930000000026,197.3889999999992
0,16438.969,15046.977,761.4379999999965,200.21100000000115
0,16769.203,15256.897,330.2340000000004,209.92000000000007
0,17237.672000000002,15510.225,468.46900000000096,253.32799999999952
0,17785.688000000002,15915.967,548.0159999999996,405.7420000000002
0,18424.875,16717.652,639.1869999999981,801.6849999999977
3,18766.75,17037.924,341.875,320.27200000000084
3,19051.188,17273.344,284.4379999999983,235.4200000000019
3,19336.407,17537.123,285.21900000000096,263.77899999999863
4,19633.688,17731.258,297.28099999999904,194.13500000000204
4,19827.25,17971.686,193.56200000000172,240.42799999999988
4,20048.266,18197.357,221.01599999999962,225.67099999999846
4,20241.625,18429.611,193.35900000000038,232.25400000000081
4,20444.235,18679.506,202.61000000000058,249.89500000000044
5,20585.25,18918.148,141.01499999999942,238.64199999999983
5,20751.219,19145.453,165.96900000000096,227.3050000000003
5,20956.547,19387.756,205.3279999999977,242.30299999999988
6,21220.735,19625.82,264.1880000000019,238.0639999999985
6,21385.531000000003,19866.09,164.7960000000021,240.27000000000044
6,21585.813,20127.76,200.2819999999956,261.66999999999825
7,21785.11,20377.248,199.2970000000023,249.4880000000012
7,22013.5,20599.68,228.38999999999942,222.4320000000007
5,22179.235,20829.865,165.73500000000058,230.1850000000013
4,22381.922,21042.445,202.68699999999808,212.5799999999981
0,22566.047,21277.348,184.125,234.90300000000207
0,22793.328,21481.492,227.28100000000268,204.1439999999966
0,22968.938,21713.703,175.60999999999694,232.21100000000297
0,23173.407,21936.336,204.46900000000096,222.632999999998
0,23369.235,22144.373,195.82800000000134,208.03700000000026
0,23583.344,22345.086,214.10900000000038,200.71299999999974
0,23751.344,22543.209,168.0,198.1229999999996
0,23946.469,22740.768,195.125,197.5590000000011
0,24138.344,22938.336,191.875,197.5679999999993
0,24350.078,23135.84,211.73400000000038,197.50400000000081
0,24510.219,23333.008,160.14099999999962,197.16800000000148
0,24686.5,23529.604,176.28099999999904,196.59599999999773
0,24868.61,23725.494,182.11000000000058,195.88999999999942
0,25072.407,23920.648,203.79699999999866,195.15400000000227
0,25242.25,24115.1,169.84300000000076,194.4519999999975
0,25423.5,24308.906,181.25,193.8060000000005
0,25600.125,24502.129,176.625,193.22300000000178
0,25815.657,24694.826,215.53199999999924,192.69700000000012
0,25981.657,24887.041,166.0,192.21500000000015
0,26161.969,25078.816,180.31200000000172,191.77499999999782
0,26348.0,25270.217,186.03099999999904,191.40100000000166
0,26545.172,25461.361,197.17199999999866,191.14400000000023
0,26709.328,25652.475,164.15600000000268,191.11399999999776
0,26886.828,25843.955,177.5,191.4800000000032
0,27082.578,26036.44,195.75,192.48499999999694
0,27287.735,26230.832,205.15699999999924,194.39199999999983
0,27448.531000000003,26428.25,160.7960000000021,197.41800000000148
0,27620.094,26629.754,171.56299999999828,201.50400000000081
0,27790.016,26835.527,169.92199999999866,205.7729999999974
0,27987.25,27042.883,197.23400000000038,207.3560000000034
0,28153.078,27243.252,165.82800000000134,200.36899999999878
0,28354.407,27422.104,201.3289999999979,178.85199999999895
0,28820.985,27569.613,466.57800000000134,147.50900000000183
0,29857.203,27713.326,1036.2180000000008,143.71299999999974
0,30635.391,28014.145,778.1879999999983,300.8189999999995
2,31581.453,28610.05,946.0620000000017,595.9049999999988
4,32712.391,29127.678,1130.9379999999983,517.6280000000006
6,33704.469,29710.078,992.0779999999977,582.4000000000015
8,34428.452999999994,30435.455,723.9839999999967,725.3770000000004
10,35227.797,31318.865,799.3440000000046,883.4099999999999
12,35916.672,32227.191,688.875,908.3259999999973
14,36461.5,32883.93,544.8280000000013,656.7390000000014
14,36609.485,33239.4,147.98500000000058,355.47000000000116
15,36890.063,33544.215,280.57800000000134,304.81499999999505
16,37181.016,33936.824,290.95300000000134,392.609000000004
17,37552.078,34423.043,371.0619999999981,486.2189999999973
18,37796.953,34883.48,244.875,460.43700000000536
18,38092.407,35292.69,295.4539999999979,409.2099999999991
19,38343.5,35627.363,251.09300000000076,334.6729999999952
19,38605.438,35925.934,261.9380000000019,298.57100000000355
19,38781.86,36140.406,176.42199999999866,214.47200000000157
18,38990.188,36340.344,208.32800000000134,199.93799999999464
16,39176.641,36552.656,186.45300000000134,212.31200000000536
13,39366.797,36777.965,190.1559999999954,225.30899999999383
11,39523.969,36983.32,157.17199999999866,205.3550000000032
11,39673.485,37187.863,149.51600000000326,204.54299999999785
11,39817.11,37413.277,143.625,225.4140000000043
11,40154.563,37645.035,337.45300000000134,231.75800000000163
11,40412.5,37953.414,257.9369999999981,308.37899999999354
12,40773.344,38294.008,360.8439999999973,340.5940000000046
12,41179.922,38601.723,406.57800000000134,307.7149999999965
13,41702.547,38966.953,522.625,365.2300000000032
14,42098.297,39399.293,395.75,432.3399999999965
15,42661.578,39931.457,563.2810000000027,532.1640000000043
16,43141.625,40504.516,480.04699999999866,573.0590000000011
17,43597.516,40697.695,455.89100000000326,193.17899999999645
17,43878.016,41014.246,280.5,316.5509999999995
17,44068.641,41280.043,190.625,265.79699999999866
17,44278.281,41501.484,209.63999999999942,221.4409999999989
15,44518.36,41730.9,240.0789999999979,229.41600000000471
15,44695.75,41933.39,177.38999999999942,202.48999999999796
15,44893.797,42173.754,198.04699999999866,240.3640000000014
15,45076.907,42446.96,183.11000000000058,273.2059999999983
16,45408.75,42765.832,331.84300000000076,318.872000000003
16,45892.125,43142.39,483.375,376.55799999999726
17,46395.969,43465.855,503.8439999999973,323.4650000000038
17,46558.5,43829.688,162.53100000000268,363.8329999999987
18,46786.422,44110.4,227.92199999999866,280.71199999999953
18,46978.641,44382.883,192.2190000000046,272.4830000000002
18,47216.407,44640.477,237.76599999999598,257.5939999999973
19,47458.5,44958.68,242.09300000000076,318.20300000000134
19,47824.719,45356.85,366.2189999999973,398.16999999999825
20,48118.11,45748.812,293.39100000000326,391.96199999999953
21,48537.75,46200.168,419.6399999999994,451.35599999999977
21,48899.094,46560.883,361.3439999999973,360.7150000000038
22,49341.141,46915.617,442.04700000000594,354.73399999999674
22,49610.703,47302.8,269.5619999999981,387.18300000000454
23,49858.828,47816.598,248.125,513.7979999999952
23,50110.063,48107.38,251.23500000000058,290.78199999999924
23,50386.407,48445.316,276.3439999999973,337.9360000000015
24,50630.5,48868.793,244.09300000000076,423.47699999999895
24,50817.203,49354.754,186.70300000000134,485.96100000000297
25,50999.078,49849.03,181.875,494.275999999998
25,51157.547,50195.38,158.46899999999732,346.34999999999854
25,51264.344,50486.06,106.79699999999866,290.6800000000003
25,51388.453,50839.605,124.10900000000402,353.54500000000553
26,51517.813,51293.848,129.36000000000058,454.24299999999494
26,51688.641,51614.723,170.82800000000134,320.875
26,51829.469,51877.92,140.82799999999406,263.1970000000001
26,52011.938,52199.63,182.4690000000046,321.7099999999991
27,52217.985,52643.52,206.04699999999866,443.8899999999994
27,52401.657,53054.418,183.67199999999866,410.89800000000105
27,52534.203,53529.54,132.5460000000021,475.122000000003
28,52687.657,54008.465,153.4539999999979,478.92499999999563
28,52822.828,54207.73,135.1710000000021,199.2650000000067
27,52962.657,54355.418,139.8289999999979,147.68799999999464
27,53050.797,54421.023,88.13999999999942,65.6050000000032
27,53141.375,54516.887,90.57800000000134,95.8640000000014
27,53246.594,54662.24,105.21899999999732,145.35299999999552
27,53523.735,54845.5,277.14100000000326,183.26000000000204
27,53761.407,55168.242,237.67199999999866,322.74199999999837
27,53936.672,55427.64,175.26499999999942,259.39800000000105
28,54132.922,55939.723,196.25,512.0829999999987
29,54385.485,56520.62,252.56300000000192,580.8970000000045
29,54532.797,57079.72,147.31199999999808,559.0999999999985
30,54660.61,57719.027,127.81300000000192,639.3070000000007
30,54787.485,58231.617,126.875,512.5899999999965
31,54919.063,58613.25,131.57800000000134,381.63300000000163
30,55034.36,58755.59,115.29699999999866,142.3399999999965
30,55215.157,58928.11,180.79699999999866,172.52000000000407
30,55427.36,59135.97,212.20300000000134,207.86000000000058
30,55659.797,59377.79,232.43699999999808,241.8199999999997
30,55804.61,59639.164,144.81300000000192,261.37399999999616
30,55987.516,59863.03,182.90600000000268,223.8660000000018
30,56174.375,59983.805,186.85899999999674,120.77500000000146
29,56364.125,60085.04,189.75,101.23500000000058
27,56521.86,60212.426,157.73500000000058,127.3859999999986
26,56698.625,60324.848,176.76499999999942,112.42199999999866
25,56887.5,60468.52,188.875,143.67199999999866
25,57143.875,60646.9,256.375,178.38000000000466
25,57581.766,61023.51,437.89100000000326,376.6100000000006
26,58251.86,61683.477,670.0939999999973,659.9669999999969
27,58500.828,62275.26,248.96800000000076,591.7830000000031
28,58960.828,62843.0,460.0,567.739999999998
28,59485.328,63497.766,524.5,654.7660000000033
29,59960.625,64327.297,475.29699999999866,829.5309999999954
30,60144.781,65072.668,184.15600000000268,745.3709999999992
30,60361.875,65390.83,217.09399999999732,318.1620000000039
30,60527.625,65612.2,165.75,221.36999999999534
