Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
69,1057.75,1091.1249,1057.75,555.99105
69,3048.25,1732.8989,1990.5,641.7739999999999
69,4873.25,2477.3835,1825.0,744.4846
69,6703.125,3290.4656,1829.875,813.0821000000001
69,7638.375,4155.135,935.25,864.6694000000002
69,8876.625,5139.048,1238.25,983.9129999999996
69,10837.375,6381.0107,1960.75,1241.9627
70,13062.125,7829.1626,2224.75,1448.1518999999998
70,14354.5,8666.976,1292.375,837.8134000000009
69,15111.375,9231.205,756.875,564.2289999999994
69,16205.375,9814.597,1094.0,583.3919999999998
69,18128.875,10648.182,1923.5,833.585000000001
69,19884.5,11815.535,1755.625,1167.3529999999992
70,21583.75,13357.695,1699.25,1542.1599999999999
70,22721.625,14537.666,1137.875,1179.9709999999995
70,24033.875,15444.355,1312.25,906.6890000000003
70,25133.375,16252.393,1099.5,808.0380000000005
70,26990.25,17035.068,1856.875,782.6749999999993
70,28790.125,17726.502,1799.875,691.4340000000011
70,30507.75,18193.375,1717.625,466.8729999999996
69,31102.25,18456.176,594.5,262.8009999999995
68,31778.875,18592.104,676.625,135.92799999999988
67,32374.375,18721.447,595.5,129.34300000000076
66,33123.625,18908.781,749.25,187.33399999999892
65,33696.625,19199.69,573.0,290.90899999999965
65,34365.0,19669.078,668.375,469.38800000000265
65,35250.0,20277.594,885.0,608.5159999999996
65,36857.875,20905.938,1607.875,628.3439999999973
65,38525.5,21593.766,1667.625,687.8280000000013
65,40571.875,22597.178,2046.375,1003.4120000000003
66,42875.625,24133.09,2303.75,1535.9120000000003
67,45584.125,25973.854,2708.5,1840.7639999999992
68,47319.375,27469.18,1735.25,1495.326000000001
68,48722.5,28224.254,1403.125,755.0740000000005
68,49696.5,28802.385,974.0,578.1309999999976
68,50780.375,29252.701,1083.875,450.31600000000253
68,51489.875,29564.668,709.5,311.96700000000055
67,51962.125,29733.898,472.25,169.22999999999956
66,52286.875,29769.64,324.75,35.74199999999837
63,52483.875,29767.795,0.0,15.28099999999904
63,52483.875,29806.738,0.0,38.94300000000294
61,52483.875,29816.123,0.0,9.3849999999984
53,52483.875,29765.666,0.0,40.60399999999936
51,52483.875,29861.188,0.0,95.5219999999972
49,52671.875,30007.53,188.0,146.34200000000055
48,52866.375,30148.887,194.5,141.35699999999997
47,52977.5,30256.072,111.125,107.18500000000131
46,53125.75,30321.387,148.25,65.31499999999869
44,53363.75,30404.133,238.0,82.74600000000282
42,53543.75,30513.725,180.0,109.59199999999691
41,53782.375,30634.086,238.625,120.36100000000079
39,53991.375,30722.646,209.0,88.56000000000131
38,54243.5,30761.275,252.125,38.629000000000815
37,54319.875,30787.25,76.375,25.974999999998545
35,54338.875,30832.645,19.0,45.39500000000044
32,54338.875,30917.547,0.0,84.90199999999822
29,54351.125,31034.975,12.25,117.42799999999988
27,54484.75,31182.775,133.625,147.8000000000029
26,54626.125,31326.924,141.375,144.1489999999976
26,54767.25,31479.902,141.125,152.97799999999916
26,55045.75,31673.504,278.5,193.6020000000026
26,55243.5,31858.32,197.75,184.8159999999989
26,55447.75,32035.273,204.25,176.95300000000134
25,55689.625,32350.22,241.875,314.9470000000001
26,56214.125,33110.316,524.5,760.0959999999977
28,56783.625,33907.297,569.5,796.9809999999998
28,57004.5,34316.625,220.875,409.32800000000134
28,57274.375,34734.133,269.875,417.50800000000163
29,57595.25,35221.676,320.875,487.54299999999785
29,57812.5,35671.7,217.25,450.0239999999976
29,57931.875,36057.11,119.375,385.4100000000035
29,57942.125,36372.984,10.25,315.87399999999616
28,57942.125,36640.562,0.0,267.57800000000134
28,57942.125,36981.992,0.0,341.4300000000003
28,57942.125,37289.977,0.0,307.9850000000006
27,57942.125,37433.133,0.0,143.15600000000268
26,57942.125,37506.887,0.0,73.75400000000081
24,57942.125,37569.24,0.0,62.35299999999552
22,57942.125,37630.184,0.0,60.94400000000314
20,57942.125,37733.555,0.0,103.37099999999919
20,57942.125,37999.246,0.0,265.6909999999989
21,58271.125,38530.824,329.0,531.5780000000013
22,58757.375,39309.176,486.25,778.351999999999
23,59350.625,40235.7,593.25,926.5239999999976
25,59859.875,41301.21,509.25,1065.510000000002
26,60167.625,41980.57,307.75,679.3600000000006
27,60449.25,42527.805,281.625,547.2350000000006
27,60581.625,42928.457,132.375,400.65200000000186
27,60615.625,43225.336,34.0,296.8790000000008
26,60615.625,43459.17,0.0,233.83399999999529
26,60615.625,43765.332,0.0,306.1620000000039
26,60615.625,44145.086,0.0,379.7540000000008
26,60994.875,44627.457,379.25,482.3709999999992
27,61399.25,45264.086,404.375,636.6290000000008
28,61919.375,45984.848,520.125,720.7619999999952
29,62275.5,46610.63,356.125,625.7819999999992
29,62419.5,47047.707,144.0,437.0770000000048
29,62430.625,47412.598,11.125,364.890999999996
29,62748.0,47779.266,317.375,366.6680000000051
29,63137.75,48243.78,389.75,464.5139999999956
30,63538.125,48877.895,400.375,634.114999999998
31,63851.875,49669.57,313.75,791.6750000000029
32,64315.0,50603.688,463.125,934.1180000000022
33,64841.25,51752.58,526.25,1148.8919999999998
35,65464.75,53046.25,623.5,1293.6699999999983
36,65980.125,53964.39,515.375,918.1399999999994
36,66323.25,54672.684,343.125,708.2940000000017
37,66388.0,55382.945,64.75,710.2609999999986
36,66388.0,55684.53,0.0,301.5849999999991
36,66388.0,55941.87,0.0,257.3400000000038
35,66778.875,56187.773,390.875,245.90299999999843
35,67237.5,56698.766,458.625,510.9930000000022
36,67851.25,57516.23,613.75,817.4639999999999
37,68511.625,58619.145,660.375,1102.9149999999936
39,69419.125,60057.54,907.5,1438.395000000004
41,70699.125,61731.477,1280.0,1673.936999999998
42,71673.125,62670.004,974.0,938.5270000000019
42,71956.375,63234.094,283.25,564.0899999999965
42,72160.125,63668.113,203.75,434.01900000000023
42,72613.25,64005.184,453.125,337.07100000000355
42,72905.125,64338.5,291.875,333.3159999999989
42,73382.625,64990.055,477.5,651.5550000000003
44,74522.375,66628.42,1139.75,1638.364999999998
46,75870.5,68743.94,1348.125,2115.520000000004
49,77970.0,71203.95,2099.5,2460.0099999999948
51,80335.75,73469.64,2365.75,2265.6900000000023
54,82442.125,75920.125,2106.375,2450.4850000000006
54,82696.25,76210.16,254.125,290.0350000000035
54,83045.125,76544.02,348.875,333.8600000000006
54,83323.125,76861.53,278.0,317.50999999999476
54,83711.125,77319.64,388.0,458.1100000000006
55,84344.125,78073.445,633.0,753.8050000000076
56,85238.25,79175.46,894.125,1102.0149999999994
57,86031.25,80696.99,793.0,1521.5299999999988
59,87187.125,82558.66,1155.875,1861.6699999999983
61,88771.0,84344.03,1583.875,1785.3699999999953
62,89726.25,85106.99,955.25,762.9600000000064
62,90299.125,85734.73,572.875,627.7399999999907
63,91085.5,86425.26,786.375,690.5299999999988
64,92018.625,87660.23,933.125,1234.9700000000012
66,93690.5,89398.05,1671.875,1737.820000000007
68,95183.5,91519.445,1493.0,2121.395000000004
68,96001.25,92478.16,817.75,958.7149999999965
68,96310.375,92714.07,309.125,235.9100000000035
69,96617.125,92872.99,306.75,158.91999999999825
68,96749.125,93132.72,132.0,259.7299999999959
68,97057.625,93458.516,308.5,325.7960000000021
68,97257.875,93876.195,200.25,417.6790000000037
68,97269.75,94313.05,11.875,436.8549999999959
68,97269.75,94762.42,0.0,449.36999999999534
68,97696.125,95397.36,426.375,634.9400000000023
69,98222.25,96413.18,526.125,1015.8199999999924
70,99305.25,97856.52,1083.0,1443.340000000011
71,100317.25,99700.97,1012.0,1844.449999999997
73,101709.75,101980.98,1392.5,2280.0099999999948
74,103463.25,104233.14,1753.5,2252.1600000000035
76,104738.375,106282.32,1275.125,2049.1800000000076
76,105134.625,106878.09,396.25,595.7699999999895
76,105492.75,107212.33,358.125,334.24000000000524
76,105561.875,107409.49,69.125,197.1600000000035
75,105561.875,107549.805,0.0,140.31499999998778
75,105561.875,107706.65,0.0,156.84500000000116
75,105561.875,107873.26,0.0,166.61000000000058
74,105561.875,107947.32,0.0,74.06000000001222
69,105561.875,107894.625,0.0,11.934999999997672
69,105561.875,107939.53,0.0,44.904999999998836
67,105561.875,107940.67,0.0,1.139999999999418
64,105561.875,107934.09,0.0,10.139999999999418
64,105561.875,108092.266,0.0,158.17600000000675
64,105792.75,108438.03,230.875,345.7639999999956
64,106219.0,109055.05,426.25,617.0200000000041
65,106980.25,110149.52,761.25,1094.4700000000012
66,108042.625,111825.17,1062.375,1675.6499999999942
68,109478.375,113973.766,1435.75,2148.596000000005
70,111428.625,116440.4,1950.25,2466.633999999991
72,113069.375,118862.4,1640.75,2422.0
73,114010.75,120812.88,941.375,1950.4800000000105
75,115851.5,123270.63,1840.75,2457.75
77,117850.25,125950.836,1998.75,2680.205999999991
79,119591.875,128307.3,1741.625,2356.464000000007
80,120469.875,129261.734,878.0,954.4339999999938
80,121409.625,130101.46,939.75,839.7260000000097
82,122920.125,131764.39,1510.5,1662.9300000000076
84,125092.25,133832.97,2172.125,2068.579999999987
84,125737.0,135058.23,644.75,1225.2600000000093
85,126499.625,136276.81,762.625,1218.5799999999872
86,127627.0,137779.03,1127.375,1502.2200000000012
87,129052.125,139310.5,1425.125,1531.4700000000012
88,129785.75,140962.98,733.625,1652.4800000000105
89,130408.875,142230.23,623.125,1267.25
89,130912.75,143056.62,503.875,826.3899999999849
89,131484.375,143780.95,571.625,724.3300000000163
90,131907.5,144682.97,423.125,902.0199999999895
90,133100.25,146090.83,1192.75,1407.859999999986
92,134495.375,147919.28,1395.125,1828.4500000000116
92,135127.125,149012.52,631.75,1093.2399999999907
92,135427.625,149716.62,300.5,704.1000000000058
92,135464.375,150204.36,36.75,487.7399999999907
92,135464.375,150518.62,0.0,314.2600000000093
91,135464.375,150732.48,0.0,213.86000000001513
91,135476.375,151077.55,12.0,345.0699999999779
91,136074.375,151870.92,598.0,793.3700000000244
92,137135.75,153233.94,1061.375,1363.0199999999895
93,138985.125,155124.06,1849.375,1890.1199999999953
94,140497.5,157083.44,1512.375,1959.3800000000047
95,142133.125,158586.36,1635.625,1502.9199999999837
95,143248.0,159714.84,1114.875,1128.4800000000105
96,144059.625,160536.69,811.625,821.8500000000058
95,144566.25,161117.39,506.625,580.7000000000116
95,145357.625,161752.23,791.375,634.8399999999965
96,146401.625,162491.03,1044.0,738.7999999999884
95,146954.625,162957.25,553.0,466.22000000000116
95,147032.375,163173.86,77.75,216.60999999998603
94,147032.375,163242.4,0.0,68.54000000000815
90,147032.375,163203.78,0.0,19.119999999995343
89,147032.375,163233.1,0.0,29.320000000006985
88,147032.375,163266.81,0.0,33.70999999999185
87,147032.375,163302.67,0.0,35.860000000015134
86,147032.375,163339.52,0.0,36.84999999997672
85,147032.375,163376.61,0.0,37.08999999999651
84,147032.375,163413.03,0.0,36.420000000012806
83,147032.375,163447.17,0.0,34.14000000001397
82,147032.375,163476.14,0.0,28.970000000001164
81,147032.375,163495.12,0.0,18.979999999981374
80,147032.375,163498.39,0.0,3.2700000000186265
78,147032.375,163502.12,0.0,14.64999999999418
77,147100.625,163700.7,68.25,198.5800000000163
77,147914.375,164250.75,813.75,550.0499999999884
77,148976.0,165191.67,1061.625,940.9200000000128
78,150681.625,166637.14,1705.625,1445.4700000000012
78,151550.25,167312.05,868.625,674.9099999999744
77,151866.25,167535.89,316.0,223.8400000000256
76,151918.0,167612.25,51.75,76.35999999998603
76,151993.75,167744.34,75.75,132.0899999999965
75,152468.375,167982.1,474.625,237.7600000000093
75,153501.75,168400.31,1033.375,418.20999999999185
75,154222.875,168900.03,721.125,499.72000000000116
75,154655.0,169310.84,432.125,410.8099999999977
74,154860.25,169534.28,205.25,223.44000000000233
74,154868.875,169643.48,8.625,109.20000000001164
73,154919.375,169707.95,50.5,64.47000000000116
72,155279.625,169865.17,360.25,157.22000000000116
72,155719.5,170253.02,439.875,387.8499999999767
72,156465.625,170780.16,746.125,527.140000000014
72,157002.0,171309.56,536.375,529.3999999999942
72,157320.625,171718.77,318.625,409.20999999999185
71,157400.75,172035.94,80.125,317.1700000000128
71,157830.75,172389.62,430.0,353.679999999993
71,158393.125,172781.77,562.375,392.1499999999942
71,158881.75,173119.48,488.625,337.71000000002095
70,159111.5,173395.16,229.75,275.679999999993
70,159214.0,173714.42,102.5,319.2600000000093
70,159455.875,174136.39,241.875,421.97000000000116
70,159895.125,174649.14,439.25,512.75
70,160772.875,175396.42,877.75,747.2799999999988
71,162168.875,176694.73,1396.0,1298.3099999999977
72,163509.75,178582.05,1340.875,1887.3199999999779
74,165462.5,180913.72,1952.75,2331.670000000013
75,166360.875,182791.22,898.375,1877.5
76,167225.625,183675.58,864.75,884.359999999986
76,167685.625,184195.77,460.0,520.1900000000023
76,168134.875,184714.34,449.25,518.570000000007
76,168769.0,185448.66,634.125,734.320000000007
77,169791.0,186698.19,1022.0,1249.5299999999988
78,170752.5,188158.34,961.5,1460.1499999999942
78,171972.125,189365.55,1219.625,1207.2099999999919
79,172991.0,190644.25,1018.875,1278.7000000000116
80,174109.125,191870.64,1118.125,1226.390000000014
80,174921.875,192859.78,812.75,989.1399999999849
81,175913.75,193773.95,991.875,914.1700000000128
81,177131.125,194865.11,1217.375,1091.1599999999744
82,178400.75,196335.1,1269.625,1469.9900000000198
83,179513.25,198139.16,1112.5,1804.0599999999977
84,180682.25,199552.81,1169.0,1413.6499999999942
84,181596.125,200556.23,913.875,1003.4200000000128
85,182509.375,201387.34,913.25,831.109999999986
85,183209.125,202213.75,699.75,826.4100000000035
85,184143.875,203152.86,934.75,939.109999999986
86,185475.25,204551.89,1331.375,1399.030000000028
87,187126.125,206046.1,1650.875,1494.2099999999919
87,188062.125,207004.64,936.0,958.5400000000081
87,188899.625,207785.58,837.5,780.9399999999732
87,189592.75,208440.4,693.125,654.820000000007
87,190153.375,208914.0,560.625,473.6000000000058
86,190385.375,209159.0,232.0,245.0
86,190528.75,209392.81,143.375,233.80999999999767
85,191035.5,209681.62,506.75,288.8099999999977
85,191996.0,210207.56,960.5,525.9400000000023
85,192949.625,211142.55,953.625,934.9899999999907
86,194344.75,212182.38,1395.125,1039.8300000000163
85,194946.375,212833.97,601.625,651.5899999999965
85,195554.75,213450.08,608.375,616.109999999986
85,196904.875,214437.05,1350.125,986.9700000000012
86,199279.125,216010.25,2374.25,1573.2000000000116
87,200911.125,217339.69,1632.0,1329.4400000000023
86,201402.75,217886.08,491.625,546.3899999999849
86,201594.375,218232.03,191.625,345.95000000001164
85,202004.125,218529.69,409.75,297.6600000000035
85,202774.125,219068.64,770.0,538.9500000000116
85,204458.25,220147.11,1684.125,1078.469999999972
