Speed,Actual,Predicted,Predicted_Diff,Actual_Diff,Unnamed: 5
0.0,132943.4285,109407.46,292.08000000000175,194.19120000000112,0.822962528
0.0,229221.7665,210849.6,278.55000000001746,206.51720000000205,0.919849817
0.0,320137.2046,315334.22,316.0999999999767,160.7378000000026,0.984997106
0.0,405765.3386,417518.38,269.78000000002794,189.6921999999904,1.028965119
0.0,812961.5313,849789.9,252.8399999999674,0.0,1.04530149
0.0,1221052.728,1280865.8,165.9000000001397,0.0,1.04898484
0.0,1629143.924,1717978.8,149.80000000004657,0.0,1.054528562
