Speed,Actual,Predicted
0.0,0.0,3.5505617
0.0,0.0,102.63407
0.0,0.0,259.1895
0.0,0.0,447.94696
0.0,0.0,653.18976
0.0,0.0,865.7687
0.0,0.0,1080.7362
0.0,0.0,1295.625
0.0,0.0,1509.3153
0.0,0.0,1721.2704
0.0,0.0,1931.2278
0.0,0.0,2139.0098
0.0,0.0,2344.5513
0.0,0.0,2547.9565
0.0,0.0,2749.641
0.0,0.0,2950.5974
0.0,0.0,3152.5344
0.0,0.0,3358.0557
0.0,0.0,3570.709
0.0,0.0,3794.8323
0.0,0.0,4035.0247
0.0,0.0,4294.961
0.0,0.0,4575.461
0.0,0.0,4871.505
0.0,43.26544118,5160.154
0.0,488.2805147,5460.8193
0.0,1662.4501839999998,5807.919
0.0,3278.359007,6219.538
0.0,4633.737132,6691.0806
0.0,5822.9625,7207.5024
0.0,6841.637868,7753.5884
0.0,7884.108824,8316.2
0.0,8781.567096,8891.293
0.0,9683.277941,9491.593
0.0,10582.53971,10155.737
0.0,11604.92096,10915.773
0.0,12922.2489,11755.405
0.0,14026.03051,12638.811
1.629136029,15182.61967,13527.663
5.593014706,16302.07574,14382.703
7.062683824,17236.17188,15168.417
7.827481618,18200.74724,15857.206
8.223529412,18688.62537,16510.814
9.620220588,19415.40625,17224.066
11.51654412,20493.29026,18024.96
12.83235294,21690.81563,18902.568
13.54347426,23171.54449,19812.146
13.64264706,24388.73254,20720.473
13.53152574,25483.36893,21615.59
13.27058824,26478.97794,22503.875
13.27665441,27713.63658,23409.36
13.34558824,28848.21581,24340.998
13.375,29977.62537,25287.191
13.49944853,31157.43658,26214.725
13.41470588,32382.48989,27033.492
12.26994485,33049.17243,27680.654
10.17389706,33398.09559,28180.69
7.503308824,33909.06563,28580.713
5.598805147,34583.52243,28923.045
3.999816176,35243.91857,29235.5
1.167279412,35876.11379,29536.33
0.030882353,36485.20515,29831.783
0.0,37056.71691,30119.492
0.0,37579.9807,30399.38
0.0,38027.02518,30670.174
0.0,38409.44761,30936.48
0.0,38819.13787,31203.246
0.0,39243.47114,31473.223
0.0,39662.53125,31747.578
0.0,40058.21691,32026.42
0.0,40486.48732,32309.143
0.0,40895.85386,32594.375
0.0,41358.48989,32881.016
0.0,41767.24945,33168.156
0.0,42197.1193,33455.324
0.0,42628.83952,33742.203
0.0,43066.31893,34028.633
0.0,43515.90368,34314.477
0.0,43963.77243,34599.36
0.0,44399.6204,34883.39
0.0,44834.85754,35165.953
0.0,45298.73235,35446.395
0.0,45725.09007,35723.316
0.0,46147.64154,35994.33
0.0,46580.79632,36255.17
0.0,46999.03658,36499.56
0.0,47462.46268,36718.273
0.0,47865.2136,36901.723
0.11875,48133.17316,37053.246
1.879871324,48417.02279,37188.125
3.301470588,48708.50625,37357.28
4.619944853,49047.44945,37643.223
6.617555147,49643.53107,38112.004
9.218933824,50487.65938,38771.36
12.15634191,51463.34614,39594.742
15.05634191,52595.73401,40573.527
18.17049632,54020.78051,41625.023
20.5078125,55113.72371,42644.707
22.20441176,55910.33824,43598.004
23.31617647,56654.32316,44522.02
24.87720588,57746.25,45473.74
26.79007353,58923.23805,46480.434
28.61498162,60072.12996,47540.977
