time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
109001,2024-09-03 01:42:22,2024-09-03 01:37:02,64,41,False,7.357,75.02,68,8.174,0.0,28,0,1301.75,7.9,13.0,5374.375,27.0,538.703,0.0,,,,,,,,4,37.379692,49.568409,10,57.82,0.0
109501,2024-09-03 01:37:06,2024-09-03 01:37:04,64,38,True,8.714,74.969,42,6.188,0.0,28,0,1194.25,9.2,13.0,5374.375,20.5,1442.016,0.0,,,,,,,,4,37.379692,49.568409,10,57.82,0.0
110001,2024-09-03 01:37:06,2024-09-03 01:37:04,64,38,True,9.643,74.923,40,5.129,0.0,28,0,1112.75,10.0,13.0,5374.375,23.688,1856.203,0.0,,,,,,,,4,37.379692,49.568409,10,57.82,0.0
110501,2024-09-03 01:37:06,2024-09-03 01:37:04,64,38,True,9.643,74.882,40,4.873,0.0,28,0,965.0,9.8,13.0,5374.375,22.188,2215.516,0.0,,,,,,,,4,37.379692,49.568409,10,57.82,0.0
111001,2024-09-03 01:37:06,2024-09-03 01:37:04,64,38,True,9.643,74.845,45,5.795,0.0,28,0,976.25,9.1,13.0,5374.375,24.25,2605.766,0.0,,,,,,,,4,37.379692,49.568409,10,57.82,0.0
111501,2024-09-03 01:37:08,2024-09-03 01:37:06,64,38,True,9.571,74.811,44,5.84,0.0,28,0,1097.5,9.9,13.0,5374.375,17.938,3154.938,0.0,,,,,,,,3,37.379692,49.568417,10,90.0,1.123293906583551
112001,2024-09-03 01:37:08,2024-09-03 01:37:06,64,38,True,9.643,74.781,41,5.176,0.0,28,0,1095.75,10.6,13.0,5374.375,15.062,3508.594,0.0,,,,,,,,3,37.379692,49.568417,10,90.0,0.0
112501,2024-09-03 01:37:08,2024-09-03 01:37:06,64,38,True,9.643,74.754,39,4.688,0.0,28,0,1034.5,11.2,13.0,5374.375,15.938,3782.375,0.0,,,,,,,,3,37.379692,49.568417,10,90.0,0.0
113001,2024-09-03 01:37:08,2024-09-03 01:37:06,64,38,True,9.643,74.73,38,4.217,0.0,28,0,953.25,11.3,13.0,5374.375,15.375,4010.516,0.0,,,,,,,,3,37.379692,49.568417,10,90.0,0.0
113501,2024-09-03 01:37:11,2024-09-03 01:37:08,64,38,True,9.643,74.708,40,4.164,0.0,28,0,842.25,11.2,13.0,5374.375,19.5,4277.938,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
114001,2024-09-03 01:37:11,2024-09-03 01:37:08,64,38,True,9.714,74.688,42,4.84,0.0,28,0,818.25,10.2,13.0,5374.375,26.188,4503.859,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
114501,2024-09-03 01:37:11,2024-09-03 01:37:08,64,38,True,9.643,74.67,46,5.762,0.0,28,0,1011.75,10.7,13.0,5374.375,20.0,4916.469,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
115001,2024-09-03 01:37:11,2024-09-03 01:37:08,64,38,True,9.714,74.654,42,5.725,0.0,28,0,1129.75,11.2,13.0,5374.375,16.312,5307.453,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
115501,2024-09-03 01:42:24,2024-09-03 01:37:10,64,38,False,9.643,74.64,40,5.275,0.0,28,0,1109.0,11.6,13.0,5374.375,15.812,5640.422,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
116001,2024-09-03 01:42:24,2024-09-03 01:37:10,64,38,False,9.714,74.627,39,5.02,0.0,28,0,1066.0,11.9,13.0,5374.375,17.125,5907.141,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
116501,2024-09-03 01:42:24,2024-09-03 01:37:10,64,38,False,9.714,74.615,40,4.949,0.0,28,0,1048.75,12.1,13.0,5374.375,16.812,6184.656,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
117001,2024-09-03 01:42:24,2024-09-03 01:37:10,64,38,False,9.643,74.604,39,4.98,0.0,28,0,1052.25,12.2,13.0,5374.375,15.875,6449.266,0.0,,,,,,,,2,37.379692,49.568417,10,90.0,0.0
117501,2024-09-03 01:37:14,2024-09-03 01:37:12,64,38,True,9.786,74.595,38,4.777,0.0,28,0,1011.5,12.3,13.0,5374.375,14.812,6735.281,0.0,,,,,,,,1,37.379696,49.568417,10,0.0,-3.141592653589793
118001,2024-09-03 01:37:14,2024-09-03 01:37:12,64,38,True,9.714,74.586,39,4.736,0.0,28,0,986.75,12.4,13.0,5374.375,16.562,6949.531,0.0,,,,,,,,1,37.379696,49.568417,10,0.0,0.0
118501,2024-09-03 01:37:14,2024-09-03 01:37:12,64,38,True,9.714,74.579,39,4.77,0.0,28,0,1004.75,12.5,13.0,5374.375,15.5,7221.922,0.0,,,,,,,,1,37.379696,49.568417,10,0.0,0.0
119001,2024-09-03 01:37:14,2024-09-03 01:37:12,64,38,True,9.786,74.572,39,4.736,0.0,28,0,1012.25,12.6,13.0,5374.375,14.938,7480.875,0.0,,,,,,,,1,37.379696,49.568417,10,0.0,0.0
119501,2024-09-03 01:37:17,2024-09-03 01:37:14,64,38,True,9.786,74.566,41,5.957,3.711,28,0,1021.5,12.5,13.0,5374.375,20.625,7745.594,0.0,,,,,,,,1,37.379696,49.568424,10,90.0,3.141592653589793
120001,2024-09-03 01:37:17,2024-09-03 01:37:14,64,38,True,9.714,74.56,37,4.346,3.937,28,0,1178.0,12.8,13.0,5374.375,10.188,8021.578,0.0,,,,,,,,1,37.379696,49.568424,10,90.0,0.0
120501,2024-09-03 01:37:17,2024-09-03 01:37:14,64,38,True,9.786,74.555,40,5.607,4.703,28,0,1060.75,12.8,13.0,5374.375,17.125,8231.734,0.0,,,,,,,,1,37.379696,49.568424,10,90.0,0.0
121001,2024-09-03 01:37:17,2024-09-03 01:37:14,64,38,True,9.786,74.551,39,5.188,6.87,28,0,1177.75,13.0,13.0,5374.375,13.375,8522.5,0.0,,,,,,,,1,37.379696,49.568424,10,90.0,0.0
121501,2024-09-03 01:42:27,2024-09-03 01:37:16,64,38,False,9.786,74.546,38,5.184,6.87,28,0,1168.5,13.0,13.0,5374.375,12.188,8784.125,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
122001,2024-09-03 01:42:27,2024-09-03 01:37:16,64,38,False,9.786,74.543,38,5.176,6.87,28,0,1157.0,13.1,13.0,5374.375,13.0,9014.828,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
122500,2024-09-03 01:42:27,2024-09-03 01:37:16,64,38,False,9.714,74.539,38,5.225,6.256,28,0,1156.5,13.1,13.0,5374.375,12.625,9267.391,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
123000,2024-09-03 01:42:27,2024-09-03 01:37:16,64,38,False,9.786,74.537,38,5.225,5.554,28,0,1158.25,13.2,13.0,5374.375,12.375,9503.797,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
123500,2024-09-03 01:37:20,2024-09-03 01:37:18,64,38,True,9.786,74.534,37,4.885,4.26,28,0,1153.5,13.2,13.0,5374.375,10.562,9812.062,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
124000,2024-09-03 01:37:20,2024-09-03 01:37:18,64,38,True,9.786,74.531,37,5.031,3.897,28,0,1095.25,13.2,13.0,5374.375,12.188,9992.172,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
124500,2024-09-03 01:37:20,2024-09-03 01:37:18,64,38,True,9.786,74.529,40,4.672,0.0,28,0,1174.5,13.3,13.0,5374.375,11.812,10251.297,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
125000,2024-09-03 01:37:20,2024-09-03 01:37:18,64,38,True,9.714,74.527,38,4.553,0.0,28,0,1058.0,13.3,13.0,5374.375,10.812,10494.25,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
125500,2024-09-03 01:37:23,2024-09-03 01:37:20,64,41,True,9.714,74.526,37,4.32,0.0,28,0,979.0,13.3,13.0,5374.375,12.062,10759.5,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
126000,2024-09-03 01:37:23,2024-09-03 01:37:20,64,41,True,9.786,74.524,37,4.217,0.0,28,0,918.75,13.3,13.0,5374.375,13.438,10931.984,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
126500,2024-09-03 01:37:23,2024-09-03 01:37:20,64,41,True,9.786,74.523,39,4.109,0.0,28,0,858.25,13.3,13.0,5374.375,16.188,11134.75,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
127000,2024-09-03 01:37:23,2024-09-03 01:37:20,64,41,True,9.786,74.521,40,4.65,0.0,28,0,858.75,13.3,13.0,5374.375,18.75,11333.781,0.0,,,,,,,,0,37.379696,49.568424,10,90.0,0.0
127500,2024-09-03 01:42:29,2024-09-03 01:37:22,64,41,False,9.714,74.52,42,5.389,0.0,28,0,1035.5,13.3,13.0,5374.375,13.75,11617.5,0.0,,,,,,,,0,37.3797,49.568424,10,0.0,-3.141592653589793
128000,2024-09-03 01:42:29,2024-09-03 01:37:22,64,41,False,9.786,74.519,41,5.428,0.0,28,0,1113.75,13.4,13.0,5374.375,11.312,11837.016,0.0,,,,,,,,0,37.3797,49.568424,10,0.0,0.0
