time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
7334,2024-09-23 12:00:56,2024-09-21 11:35:09,159,0,False,8.286,29.421,71,8.877,0.0,30,0,264.25,11.1,14.0,6547.398,25.688,9195.609,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
7834,2024-09-23 12:00:56,2024-09-21 11:35:09,159,0,False,9.0,29.537,87,11.287,0.0,30,0,785.75,11.0,14.0,6547.398,21.375,9725.422,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
8334,2024-09-23 12:01:22,2024-09-21 11:35:11,159,0,False,9.286,30.152,51,6.371,0.0,30,0,924.5,12.1,14.0,6547.398,31.188,10231.641,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
8834,2024-09-23 12:01:09,2024-09-21 11:35:11,159,0,False,9.071,30.666,49,7.52,0.0,30,0,724.5,12.0,14.0,6547.398,37.375,10253.391,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
9334,2024-09-23 12:01:09,2024-09-21 11:35:11,159,0,False,9.143,31.404,77,9.15,0.0,30,0,724.25,11.9,14.0,6547.398,31.0,10522.531,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
9834,2024-09-23 12:01:22,2024-09-21 11:35:11,159,0,False,9.143,31.322,44,5.021,0.0,31,0,891.5,12.6,13.0,6547.398,22.812,10837.219,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
10334,2024-09-23 12:01:24,2024-09-21 11:35:13,159,0,False,8.929,32.543,62,13.875,29.938,31,0,541.0,11.6,13.0,6547.398,51.0,10908.125,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
10834,2024-09-23 12:01:24,2024-09-21 11:35:13,159,0,False,9.357,32.818,92,26.516,29.938,31,0,776.25,11.5,13.0,6547.398,69.875,11410.641,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
11334,2024-09-23 12:01:24,2024-09-21 11:35:13,159,0,False,9.286,32.36,93,34.939,29.938,31,0,1569.0,12.3,13.0,6547.398,84.688,12491.578,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
11834,2024-09-23 12:01:24,2024-09-21 11:35:13,159,0,False,9.143,32.379,92,19.418,25.574,31,0,2006.0,12.7,13.0,6547.398,77.188,13593.422,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
12334,2024-09-23 12:01:25,2024-09-21 11:35:15,159,0,False,9.214,31.807,59,13.211,16.345,31,3,2298.25,13.0,1.0,6547.398,23.812,14370.656,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
12834,2024-09-23 12:01:25,2024-09-21 11:35:15,159,0,False,9.214,32.117,51,9.719,14.508,31,4,1638.75,13.0,1.0,6547.398,20.125,14731.906,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
13334,2024-09-23 12:01:25,2024-09-21 11:35:15,159,0,False,9.071,31.415,61,7.553,0.0,31,6,762.0,12.8,1.0,6547.398,21.438,15051.812,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
13834,2024-09-23 12:01:25,2024-09-21 11:35:15,159,0,False,9.214,32.038,53,5.578,0.0,31,7,781.0,13.0,1.0,6547.398,33.438,15386.984,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
14334,2024-09-23 12:01:26,2024-09-21 11:35:17,159,0,False,9.357,32.599,47,6.508,0.0,31,6,872.5,13.1,1.0,6547.402,31.875,15583.016,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
14834,2024-09-23 12:01:26,2024-09-21 11:35:17,159,0,False,9.357,33.535,44,6.398,0.0,31,4,1065.0,13.2,1.0,6547.402,12.75,15746.328,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
15334,2024-09-23 12:01:26,2024-09-21 11:35:17,159,0,False,9.286,35.201,40,4.666,0.0,31,0,817.75,13.3,14.0,6547.402,20.625,15916.422,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
15834,2024-09-23 12:01:26,2024-09-21 11:35:17,159,0,False,9.357,36.034,45,4.736,35.77,31,0,615.25,13.2,14.0,6547.402,23.5,16048.781,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
16334,2024-09-23 12:01:27,2024-09-21 11:35:19,159,0,False,9.571,36.078,90,25.557,41.391,31,0,857.0,12.3,14.0,6547.402,73.875,16398.812,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
16834,2024-09-23 12:01:27,2024-09-21 11:35:19,159,0,False,9.357,36.235,93,37.785,37.595,31,0,1127.25,12.9,14.0,6547.402,79.875,17118.062,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
17334,2024-09-23 12:01:27,2024-09-21 11:35:19,159,0,False,9.429,36.415,93,29.506,21.863,31,0,1184.75,12.6,14.0,6547.402,72.5,17999.5,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
17834,2024-09-23 12:01:27,2024-09-21 11:35:19,159,0,False,9.571,37.127,56,10.023,14.163,31,0,1508.25,13.4,14.0,6547.402,28.938,18521.484,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
18334,2024-09-23 12:01:29,2024-09-21 11:35:21,159,0,False,9.5,37.061,51,9.139,10.004,31,0,1364.0,13.3,14.0,6547.402,5.75,18626.375,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
18834,2024-09-23 12:01:29,2024-09-21 11:35:21,159,0,False,9.429,37.12,57,9.611,9.998,31,0,1167.75,13.2,14.0,6547.402,24.688,18869.828,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
19334,2024-09-23 12:01:29,2024-09-21 11:35:21,159,0,False,9.143,37.604,58,6.605,0.0,31,0,800.25,13.2,14.0,6547.402,21.5,19243.906,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
19834,2024-09-23 12:01:29,2024-09-21 11:35:21,159,0,False,9.286,37.49,62,7.918,0.0,31,0,711.5,13.1,14.0,6547.402,22.938,19473.953,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
20334,2024-09-23 12:01:30,2024-09-21 11:35:23,159,0,False,9.429,36.996,51,7.006,0.0,31,0,980.5,13.3,13.0,6547.402,6.25,19789.0,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
20834,2024-09-23 12:01:30,2024-09-21 11:35:23,159,0,False,9.214,36.669,49,6.773,0.0,31,0,954.0,13.4,13.0,6547.402,7.938,19934.094,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
21334,2024-09-23 12:01:30,2024-09-21 11:35:23,159,0,False,9.214,36.257,48,6.432,0.0,32,0,860.75,13.3,13.0,6547.402,11.75,20134.422,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
21834,2024-09-23 12:01:30,2024-09-21 11:35:23,159,0,False,9.286,35.769,50,6.465,0.0,32,0,849.25,13.4,13.0,6547.402,13.75,20352.656,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
22334,2024-09-23 12:01:31,2024-09-21 11:35:25,159,74,False,9.357,36.388,49,6.359,0.0,32,0,877.25,13.4,13.0,6547.402,10.938,20612.609,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
22834,2024-09-23 12:01:31,2024-09-21 11:35:25,159,74,False,9.143,36.396,49,6.432,0.0,32,0,864.25,13.4,13.0,6547.402,9.938,20787.422,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
23334,2024-09-23 12:01:31,2024-09-21 11:35:25,159,74,False,9.214,35.894,48,6.5,0.0,32,0,897.5,13.4,13.0,6547.402,8.938,20997.688,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
23834,2024-09-23 12:01:31,2024-09-21 11:35:25,159,74,False,9.143,36.069,48,6.74,0.0,32,0,955.5,13.4,13.0,6547.402,5.188,21220.047,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
24334,2024-09-23 12:01:32,2024-09-21 11:35:27,159,74,False,9.214,36.188,47,6.641,0.0,32,0,953.75,13.4,13.0,6547.402,5.0,21479.078,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
24834,2024-09-23 12:01:32,2024-09-21 11:35:27,159,74,False,9.143,36.334,46,6.508,0.0,32,0,947.0,13.5,13.0,6547.402,4.562,21654.609,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
25334,2024-09-23 12:01:32,2024-09-21 11:35:27,159,74,False,9.214,36.308,46,6.465,0.0,32,0,930.5,13.5,13.0,6547.402,4.812,21854.266,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
25834,2024-09-23 12:01:32,2024-09-21 11:35:27,159,74,False,9.143,36.442,46,6.225,0.0,32,0,908.25,13.5,13.0,6547.402,5.062,22065.203,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
26334,2024-09-23 12:01:34,2024-09-21 11:35:29,159,74,False,9.143,36.563,46,6.234,0.0,32,0,885.5,13.5,13.0,6547.402,5.062,22291.344,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
26834,2024-09-23 12:01:34,2024-09-21 11:35:29,159,74,False,9.214,36.553,46,5.959,0.0,32,0,880.75,13.5,13.0,6547.402,3.812,22452.891,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
27334,2024-09-23 12:01:34,2024-09-21 11:35:29,159,74,False,9.143,36.663,46,5.992,0.0,32,0,839.75,13.5,13.0,6547.402,6.312,22646.375,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
27834,2024-09-23 12:01:34,2024-09-21 11:35:29,159,74,False,9.143,36.643,47,5.926,0.0,32,0,823.25,13.5,13.0,6547.402,5.938,22837.703,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
28334,2024-09-23 12:01:35,2024-09-21 11:35:31,159,74,False,9.214,36.744,47,6.127,0.0,32,0,839.0,13.5,13.0,6547.402,5.625,23044.281,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
28834,2024-09-23 12:01:35,2024-09-21 11:35:31,159,74,False,9.143,36.834,48,6.465,0.0,33,0,870.0,13.5,13.0,6547.402,6.438,23208.141,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
29334,2024-09-23 12:01:35,2024-09-21 11:35:31,159,74,False,9.214,36.798,46,6.465,0.0,33,0,927.75,13.5,13.0,6547.402,3.75,23409.172,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
29834,2024-09-23 12:01:35,2024-09-21 11:35:31,159,74,False,9.214,36.883,46,6.367,0.0,33,0,929.0,13.5,13.0,6547.402,3.375,23606.078,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
30334,2024-09-23 12:01:36,2024-09-21 11:35:33,159,74,False,9.143,36.959,46,6.291,0.0,33,0,914.75,13.5,13.0,6547.402,4.438,23830.0,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
30834,2024-09-23 12:01:36,2024-09-21 11:35:33,159,74,False,9.143,37.028,46,6.127,0.0,33,0,901.75,13.5,13.0,6547.402,4.0,23980.047,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
31334,2024-09-23 12:01:36,2024-09-21 11:35:33,159,74,False,9.214,37.09,45,5.957,0.0,33,0,865.0,13.5,13.0,6547.402,4.5,24166.25,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
31834,2024-09-23 12:01:36,2024-09-21 11:35:33,159,74,False,9.143,37.146,47,5.959,0.0,33,0,827.75,13.5,13.0,6547.402,6.188,24342.781,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
32334,2024-09-23 12:01:37,2024-09-21 11:35:35,159,74,False,9.286,37.196,47,5.992,0.0,33,0,822.25,13.5,13.0,6547.402,5.75,24552.234,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
32834,2024-09-23 12:01:37,2024-09-21 11:35:35,159,74,False,9.214,37.241,47,6.166,0.0,33,0,829.0,13.5,13.0,6547.402,4.625,24707.578,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
33334,2024-09-23 12:01:37,2024-09-21 11:35:35,159,74,False,9.214,37.281,48,6.572,0.0,33,0,876.5,13.5,13.0,6547.402,6.625,24894.203,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
33834,2024-09-23 12:01:37,2024-09-21 11:35:35,159,74,False,9.214,37.318,46,6.566,0.0,33,0,945.0,13.5,13.0,6547.402,4.125,25083.359,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
34334,2024-09-23 12:01:39,2024-09-21 11:35:37,159,74,False,9.286,37.233,46,6.543,0.0,33,0,952.75,13.5,13.0,6547.402,3.312,25309.062,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
34834,2024-09-23 12:01:39,2024-09-21 11:35:37,159,74,False,9.143,37.275,45,6.367,0.0,33,0,946.25,13.5,13.0,6547.402,3.188,25461.391,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
35334,2024-09-23 12:01:39,2024-09-21 11:35:37,159,74,False,9.214,37.312,45,5.992,0.0,33,0,904.75,13.5,13.0,6547.402,3.25,25634.031,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
35834,2024-09-23 12:01:39,2024-09-21 11:35:37,159,74,False,9.214,37.345,46,6.006,0.0,33,0,831.0,13.5,13.0,6547.402,6.125,25807.969,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
36334,2024-09-23 12:01:40,2024-09-21 11:35:39,159,74,False,9.286,37.376,48,5.895,0.0,34,0,772.0,13.5,13.0,6547.402,6.875,26011.234,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
36834,2024-09-23 12:01:40,2024-09-21 11:35:39,159,74,False,9.286,37.403,91,24.428,30.017,34,0,742.0,12.7,13.0,6547.402,47.938,26204.406,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
37334,2024-09-23 12:01:40,2024-09-21 11:35:39,159,74,False,9.429,37.349,95,32.129,32.837,34,0,745.75,12.7,13.0,6547.402,53.938,26732.672,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
37834,2024-09-23 12:01:40,2024-09-21 11:35:39,159,74,False,9.357,36.908,96,37.34,32.837,34,0,750.25,12.7,13.0,6547.402,56.375,27302.203,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
38335,2024-09-23 12:01:41,2024-09-21 11:35:41,159,74,False,9.357,36.315,98,34.633,32.712,34,2,556.5,12.7,1.0,6547.402,48.062,27777.734,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
38835,2024-09-23 12:01:41,2024-09-21 11:35:41,159,74,False,9.214,35.978,97,33.34,26.84,34,3,575.25,12.7,1.0,6547.402,47.0,27994.516,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
39335,2024-09-23 12:01:41,2024-09-21 11:35:41,159,74,False,9.357,35.674,95,25.988,12.839,34,4,577.25,12.7,1.0,6547.402,47.5,28308.312,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
39835,2024-09-23 12:01:41,2024-09-21 11:35:41,159,74,False,9.357,35.636,80,6.465,0.0,34,5,732.5,13.1,1.0,6547.402,20.5,28608.922,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
40334,2024-09-23 12:01:43,2024-09-21 11:35:43,159,74,False,9.429,35.367,51,5.719,0.0,34,6,878.5,13.5,1.0,6547.402,7.188,28683.438,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
40834,2024-09-23 12:01:43,2024-09-21 11:35:43,159,74,False,9.143,35.634,51,5.936,0.0,34,6,758.0,13.5,1.0,6547.406,10.438,28711.297,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
41334,2024-09-23 12:01:43,2024-09-21 11:35:43,159,74,False,9.214,36.031,59,6.73,0.0,34,5,805.75,13.5,1.0,6547.406,19.5,28866.281,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
41834,2024-09-23 12:01:43,2024-09-21 11:35:43,159,74,False,9.143,36.82,52,6.465,0.0,34,4,886.25,13.5,1.0,6547.406,10.438,29084.188,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
42334,2024-09-23 12:01:44,2024-09-21 11:35:45,159,74,False,9.143,37.53,51,5.992,0.0,34,3,828.75,13.5,1.0,6547.406,11.062,29309.109,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
42834,2024-09-23 12:01:44,2024-09-21 11:35:45,159,74,False,9.143,38.17,54,6.432,0.0,34,3,749.5,13.5,13.0,6547.406,16.125,29460.219,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
43334,2024-09-23 12:01:44,2024-09-21 11:35:45,159,74,False,9.143,38.745,56,6.74,0.0,34,0,829.0,13.5,1.0,6547.406,15.0,29691.844,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
43834,2024-09-23 12:01:44,2024-09-21 11:35:45,159,74,False,9.286,38.831,53,7.08,0.0,34,3,847.0,13.5,1.0,6547.406,16.812,29918.438,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
44334,2024-09-23 12:01:45,2024-09-21 11:35:47,159,74,False,9.214,39.654,53,6.973,0.0,35,0,930.75,13.5,13.0,6547.41,7.0,30204.062,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
44834,2024-09-23 12:01:45,2024-09-21 11:35:47,159,74,False,9.143,39.218,52,6.848,0.0,35,0,925.75,13.5,13.0,6547.41,7.375,30372.266,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
45334,2024-09-23 12:01:45,2024-09-21 11:35:47,159,74,False,9.286,38.002,66,15.213,26.151,35,0,888.25,13.0,13.0,6547.41,42.125,30582.047,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
45834,2024-09-23 12:01:45,2024-09-21 11:35:47,159,74,False,9.0,38.633,95,29.375,36.804,35,2,757.75,12.9,1.0,6547.41,57.562,31127.859,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
46334,2024-09-23 12:01:47,2024-09-21 11:35:49,159,74,False,9.429,38.182,95,46.193,38.229,35,3,1110.75,13.0,1.0,6547.41,65.438,31966.969,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
46834,2024-09-23 12:01:47,2024-09-21 11:35:49,159,74,False,9.357,38.324,97,56.969,49.036,35,3,1089.75,13.0,1.0,6547.41,65.938,32511.406,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
47334,2024-09-23 12:01:47,2024-09-21 11:35:49,159,74,False,9.357,38.06,98,100.256,49.338,35,3,1114.5,13.0,1.0,6547.41,67.812,33204.406,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
47834,2024-09-23 12:01:47,2024-09-21 11:35:49,159,74,False,9.429,38.647,98,99.824,47.345,35,3,1207.75,13.2,1.0,6547.41,71.375,33912.703,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
48334,2024-09-23 12:01:48,2024-09-21 11:35:51,159,74,False,9.5,38.743,103,99.816,40.329,35,4,1363.75,13.4,1.0,6547.41,68.312,34879.5,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
48834,2024-09-23 12:01:48,2024-09-21 11:35:51,159,74,False,9.286,38.986,106,55.867,34.86,35,3,1558.5,13.7,1.0,6547.41,78.938,35656.266,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
49334,2024-09-23 12:01:48,2024-09-21 11:35:51,159,74,False,9.286,39.323,110,28.055,33.322,35,3,2847.25,13.7,13.0,6547.41,100.0,37121.547,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
49834,2024-09-23 12:01:48,2024-09-21 11:35:51,159,74,False,9.214,38.959,69,15.686,26.639,35,4,3546.25,13.6,1.0,6547.414,43.75,38648.578,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
50334,2024-09-23 12:01:49,2024-09-21 11:35:53,159,74,False,9.357,38.161,61,13.518,23.672,35,6,2604.75,13.6,1.0,6547.414,40.0,39750.547,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
50834,2024-09-23 12:01:49,2024-09-21 11:35:53,159,74,False,9.286,38.424,61,12.598,23.672,35,7,2097.25,13.7,1.0,6547.414,40.438,40381.375,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
51334,2024-09-23 12:01:49,2024-09-21 11:35:53,159,74,False,9.286,38.15,64,12.166,23.672,36,8,1653.0,13.6,1.0,6547.414,44.0,41017.172,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
51834,2024-09-23 12:01:49,2024-09-21 11:35:53,159,74,False,9.357,37.903,70,12.199,22.079,36,9,1421.25,13.5,1.0,6547.418,48.062,41590.625,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
52334,2024-09-23 12:01:50,2024-09-21 11:35:55,159,74,False,9.429,37.603,63,10.023,9.534,36,10,1473.75,13.7,1.0,6547.418,29.625,42203.172,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
52834,2024-09-23 12:01:50,2024-09-21 11:35:55,159,74,False,9.357,38.078,48,8.238,24.408,36,10,1474.75,13.6,1.0,6547.418,10.562,42417.156,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
53334,2024-09-23 12:01:50,2024-09-21 11:35:55,159,74,False,9.286,37.839,58,11.379,29.355,36,9,1342.25,13.6,1.0,6547.422,38.188,42667.219,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
53834,2024-09-23 12:01:50,2024-09-21 11:35:55,159,74,False,9.286,38.604,73,14.803,29.355,36,9,1451.75,13.6,1.0,6547.422,55.938,43234.516,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
54334,2024-09-23 12:01:53,2024-09-21 11:35:57,159,74,False,9.286,38.705,75,14.465,21.445,36,10,1862.0,13.7,1.0,6547.422,52.375,44125.844,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
54834,2024-09-23 12:01:53,2024-09-21 11:35:57,159,74,False,9.286,38.246,59,13.357,21.185,36,10,2021.25,13.7,1.0,6547.426,38.812,44558.469,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
55334,2024-09-23 12:01:53,2024-09-21 11:35:57,159,74,False,9.214,37.951,59,13.045,20.789,36,10,2015.75,13.7,1.0,6547.426,36.875,45100.812,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
55834,2024-09-23 12:01:53,2024-09-21 11:35:57,159,74,False,9.286,37.842,59,12.973,21.426,36,11,1988.5,13.7,1.0,6547.426,37.312,45656.531,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
56334,2024-09-23 12:01:54,2024-09-21 11:35:59,159,74,False,9.286,38.293,62,13.75,27.734,36,11,1985.0,13.7,1.0,6547.43,43.125,46301.953,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
56834,2024-09-23 12:01:54,2024-09-21 11:35:59,159,74,False,9.214,38.15,68,15.344,32.111,36,12,2009.75,13.7,1.0,6547.43,55.312,46788.281,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
57334,2024-09-23 12:01:54,2024-09-21 11:35:59,159,74,False,9.143,37.511,77,18.539,32.205,36,14,2016.5,13.7,1.0,6547.434,70.0,47535.984,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
57834,2024-09-23 12:01:54,2024-09-21 11:35:59,159,74,False,9.143,36.466,85,20.33,33.057,36,15,2128.5,13.7,1.0,6547.434,79.375,48467.938,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
58334,2024-09-23 12:01:55,2024-09-21 11:36:01,159,74,False,9.357,35.525,88,20.396,31.75,37,18,2242.75,13.7,1.0,6547.438,79.25,49658.156,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
58834,2024-09-23 12:01:55,2024-09-21 11:36:01,159,74,False,9.214,34.679,89,19.848,31.75,37,19,2454.25,13.7,1.0,6547.441,78.875,50599.719,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
59334,2024-09-23 12:01:55,2024-09-21 11:36:01,159,74,False,9.214,33.329,51,7.783,0.0,37,21,2579.5,13.9,1.0,6547.441,1.75,51784.547,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
59834,2024-09-23 12:01:55,2024-09-21 11:36:01,159,74,False,9.214,34.231,43,7.992,0.0,37,21,1798.5,13.8,2.0,6547.445,-11.062,51903.891,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
60334,2024-09-23 12:01:58,2024-09-21 11:36:03,159,74,False,9.357,34.612,58,18.529,46.423,37,20,1547.5,13.6,2.0,6547.449,68.125,52251.828,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
60834,2024-09-23 12:01:58,2024-09-21 11:36:03,159,74,False,9.143,34.562,94,32.461,40.07,37,21,1979.0,13.7,1.0,6547.453,93.688,53211.172,0.33,,,,,,,,0,0.0,0.0,0,244.96,0.0
