time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
10328,2024-09-14 17:32:47,2024-09-14 17:18:26,126,0,False,9.5,12.139,92,36.352,31.766,35,3,719.75,12.2,1.0,6219.453,41.938,9404.234,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
10828,2024-09-14 17:32:47,2024-09-14 17:18:26,126,0,False,9.286,12.062,91,37.193,31.793,35,4,717.0,12.2,1.0,6219.453,40.5,9787.562,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
11328,2024-09-14 17:32:47,2024-09-14 17:18:26,126,0,False,9.5,11.915,91,38.629,31.845,35,5,774.75,12.3,1.0,6219.453,42.312,10230.859,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
11828,2024-09-14 17:32:48,2024-09-14 17:18:26,126,0,False,9.286,11.9,90,43.818,39.175,35,6,862.5,12.4,1.0,6219.453,47.25,10763.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
12328,2024-09-14 17:32:49,2024-09-14 17:18:28,126,0,False,9.286,11.965,91,97.35,44.046,35,7,917.0,12.5,1.0,6219.457,47.625,11391.016,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
12828,2024-09-14 17:32:49,2024-09-14 17:18:28,126,0,False,9.357,12.023,92,100.105,44.073,35,8,961.75,12.6,1.0,6219.457,49.438,11882.906,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
13328,2024-09-14 17:32:49,2024-09-14 17:18:28,126,0,False,9.357,11.919,92,100.0,43.234,35,9,1094.0,12.8,1.0,6219.457,57.562,12546.906,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
13828,2024-09-14 17:32:49,2024-09-14 17:18:28,126,0,False,9.5,11.315,94,99.877,32.025,35,10,1350.0,12.9,1.0,6219.461,62.375,13333.391,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
14328,2024-09-14 17:32:50,2024-09-14 17:18:30,126,0,False,9.357,11.321,94,25.844,0.0,35,11,1524.75,13.2,1.0,6219.461,57.562,14412.688,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
14828,2024-09-14 17:32:50,2024-09-14 17:18:30,126,0,False,9.357,10.659,66,10.686,0.0,35,13,1697.75,13.5,1.0,6219.461,20.0,15064.328,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
15328,2024-09-14 17:32:50,2024-09-14 17:18:30,126,0,False,9.286,10.378,39,7.088,0.0,35,13,1688.5,13.8,1.0,6219.465,-7.688,15178.094,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
15828,2024-09-14 17:32:50,2024-09-14 17:18:30,126,0,False,9.286,10.124,38,6.957,0.0,35,13,1470.75,13.6,1.0,6219.465,-14.0,15298.031,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
16328,2024-09-14 17:32:51,2024-09-14 17:18:32,126,0,False,9.357,10.994,40,5.91,0.0,35,12,1166.0,13.6,2.0,6219.469,-13.375,15596.812,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
16828,2024-09-14 17:32:51,2024-09-14 17:18:32,126,0,False,9.286,11.62,42,5.51,0.0,35,11,1018.0,13.6,2.0,6219.469,-7.688,15812.031,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
17328,2024-09-14 17:32:51,2024-09-14 17:18:32,126,0,False,9.357,13.36,43,5.244,0.0,36,10,940.5,13.6,1.0,6219.473,-4.125,16047.469,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
17828,2024-09-14 17:32:51,2024-09-14 17:18:32,126,0,False,9.286,14.573,44,4.973,0.0,36,8,907.25,13.6,1.0,6219.473,-4.0,16283.375,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
18328,2024-09-14 17:32:53,2024-09-14 17:18:34,126,0,False,9.357,15.9,43,4.711,0.0,36,3,887.0,13.6,13.0,6219.473,-6.75,16524.297,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
18828,2024-09-14 17:32:53,2024-09-14 17:18:34,126,0,False,9.286,17.291,43,4.824,0.0,36,0,891.75,13.6,13.0,6219.473,-8.5,16692.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
19328,2024-09-14 17:32:53,2024-09-14 17:18:34,126,0,False,9.357,16.346,44,4.967,0.0,36,0,901.25,13.6,14.0,6219.473,-8.938,16903.516,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
19828,2024-09-14 17:32:53,2024-09-14 17:18:34,126,0,False,9.357,15.182,44,4.998,23.917,36,0,866.5,13.6,14.0,6219.473,-2.625,17122.984,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
20328,2024-09-14 17:32:54,2024-09-14 17:18:36,126,0,False,9.357,15.389,60,6.707,9.576,36,0,705.25,13.4,14.0,6219.473,23.625,17412.016,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
20828,2024-09-14 17:32:54,2024-09-14 17:18:36,126,0,False,9.429,15.968,55,5.518,3.879,36,0,850.0,13.6,14.0,6219.473,5.375,17724.641,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
21328,2024-09-14 17:32:54,2024-09-14 17:18:36,126,0,False,9.357,16.097,51,4.955,10.907,36,0,757.75,13.6,14.0,6219.473,11.312,17945.219,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
21828,2024-09-14 17:32:54,2024-09-14 17:18:36,126,0,False,8.929,16.958,61,5.459,3.543,36,0,446.5,13.5,14.0,6219.473,7.062,18098.672,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
22328,2024-09-14 17:32:55,2024-09-14 17:18:38,126,70,False,9.214,17.811,77,7.24,0.0,36,0,674.0,13.3,14.0,6219.473,4.312,18408.375,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
22828,2024-09-14 17:32:55,2024-09-14 17:18:38,126,70,False,9.429,17.285,47,5.959,1.077,36,0,1244.25,13.7,14.0,6219.473,10.812,18727.453,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
23328,2024-09-14 17:32:55,2024-09-14 17:18:38,126,70,False,9.429,17.478,35,4.701,0.0,36,2,1254.0,13.8,14.0,6219.473,-3.688,18798.734,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
23828,2024-09-14 17:32:55,2024-09-14 17:18:38,126,70,False,9.571,17.848,34,4.053,0.0,36,2,1043.5,13.7,14.0,6219.473,-5.375,18901.484,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
24328,2024-09-14 17:32:56,2024-09-14 17:18:40,126,70,False,9.5,17.475,36,3.652,0.0,36,1,925.75,13.8,14.0,6219.473,-4.812,19071.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
24828,2024-09-14 17:32:56,2024-09-14 17:18:40,126,70,False,9.5,17.806,35,3.182,0.0,36,0,841.0,13.8,14.0,6219.473,3.25,19186.141,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
25328,2024-09-14 17:32:56,2024-09-14 17:18:40,126,70,False,9.429,18.143,38,3.068,0.0,37,0,708.75,13.7,14.0,6219.473,14.875,19316.047,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
25828,2024-09-14 17:32:56,2024-09-14 17:18:40,126,70,False,9.571,17.701,41,3.176,0.0,37,0,670.75,13.7,14.0,6219.473,15.562,19459.438,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
26328,2024-09-14 17:32:57,2024-09-14 17:18:42,126,70,False,9.214,17.656,58,6.697,0.0,37,0,503.5,13.5,14.0,6219.473,36.625,19620.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
26828,2024-09-14 17:32:57,2024-09-14 17:18:42,126,70,False,9.643,17.773,64,5.391,0.0,37,0,778.75,13.6,14.0,6219.473,13.562,19877.125,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
27328,2024-09-14 17:32:57,2024-09-14 17:18:42,126,70,False,9.571,17.878,47,5.545,0.0,37,0,833.5,13.7,14.0,6219.473,6.75,20151.5,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
27828,2024-09-14 17:32:57,2024-09-14 17:18:42,126,70,False,8.929,18.208,77,11.955,0.0,37,0,445.5,13.1,14.0,6219.473,26.75,20319.141,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
28328,2024-09-14 17:32:58,2024-09-14 17:18:44,126,70,False,9.143,18.505,75,7.207,0.0,37,2,771.0,13.6,14.0,6219.473,5.75,20761.484,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
28828,2024-09-14 17:32:58,2024-09-14 17:18:44,126,70,False,9.5,17.948,41,3.535,0.0,37,0,937.75,13.7,14.0,6219.473,1.312,20974.891,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
29328,2024-09-14 17:32:58,2024-09-14 17:18:44,126,70,False,9.5,17.408,40,3.486,0.0,37,0,707.25,13.7,14.0,6219.473,15.562,20991.844,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
29828,2024-09-14 17:32:58,2024-09-14 17:18:44,126,70,False,9.5,17.785,42,3.613,0.0,37,0,674.0,13.7,14.0,6219.473,15.812,21071.172,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
32328,2024-09-14 17:33:01,2024-09-14 17:18:45,126,64,False,9.714,18.392,79,8.404,6.107,37,0,759.5,13.5,14.0,6219.473,45.188,22009.875,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
32828,2024-09-14 17:33:01,2024-09-14 17:18:45,126,64,False,9.571,18.906,47,5.861,0.0,38,0,1066.5,13.7,14.0,6219.473,-5.375,22345.578,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
33328,2024-09-14 17:33:01,2024-09-14 17:18:45,126,64,False,8.714,19.133,53,5.156,0.0,38,0,699.0,13.6,14.0,6219.473,10.812,22472.812,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
33828,2024-09-14 17:33:01,2024-09-14 17:18:45,126,64,False,9.071,18.945,68,8.334,0.0,38,0,622.0,13.2,14.0,6219.473,18.812,22663.953,0.0,,,,,,,,0,0.0,0.0,0,244.91,0.0
