time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
334,2024-09-10 14:58:02,2024-09-10 14:37:22,113,0,False,9.429,3.137,36,4.184,0.0,39,0,903.75,13.0,13.0,6141.695,2.688,2453.141,0.0,,,,,,,,0,0.0,0.0,0,244.86,-0.001872209335662441
834,2024-09-10 14:58:02,2024-09-10 14:37:22,113,0,False,9.429,5.961,36,3.912,0.0,39,0,891.0,13.1,13.0,6141.695,2.625,2595.891,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
1334,2024-09-10 14:58:02,2024-09-10 14:37:22,113,0,False,9.429,8.502,35,3.717,0.0,39,0,861.75,13.2,13.0,6141.695,4.625,2768.969,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
1834,2024-09-10 14:38:36,2024-09-10 14:37:22,113,0,True,9.429,10.789,35,3.68,0.0,39,0,847.0,13.2,13.0,6141.695,4.688,2950.266,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
2334,2024-09-10 14:56:57,2024-09-10 14:37:24,113,0,False,9.429,12.847,35,3.773,0.0,39,0,847.75,13.3,13.0,6141.695,4.25,3131.844,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
2834,2024-09-10 14:56:57,2024-09-10 14:37:24,113,0,False,9.5,14.7,35,3.76,0.0,39,0,858.25,13.3,13.0,6141.695,3.625,3290.344,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
3334,2024-09-10 14:56:57,2024-09-10 14:37:24,113,0,False,9.5,16.367,35,3.773,0.0,39,0,849.5,13.3,13.0,6141.695,3.812,3461.25,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
3834,2024-09-10 14:56:57,2024-09-10 14:37:24,113,0,False,9.429,17.868,35,3.795,0.0,39,0,851.5,13.4,13.0,6141.695,4.688,3630.516,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
4334,2024-09-10 14:56:58,2024-09-10 14:37:26,113,0,False,9.429,19.218,34,3.822,0.0,39,0,862.25,13.4,13.0,6141.695,3.25,3831.812,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
4834,2024-09-10 14:56:58,2024-09-10 14:37:26,113,0,False,9.5,20.434,34,3.795,0.0,39,0,868.5,13.4,13.0,6141.695,2.875,3970.438,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
5334,2024-09-10 14:56:58,2024-09-10 14:37:26,113,0,False,9.571,21.528,34,3.762,0.0,39,0,869.0,13.5,13.0,6141.695,2.062,4128.781,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
5834,2024-09-10 14:56:58,2024-09-10 14:37:26,113,0,False,9.571,22.512,34,3.801,0.0,39,0,870.0,13.5,13.0,6141.695,1.5,4299.266,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
6334,2024-09-10 14:56:59,2024-09-10 14:37:28,113,0,False,9.429,23.398,34,3.771,0.0,39,0,876.25,13.5,13.0,6141.695,1.5,4492.562,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
6834,2024-09-10 14:56:59,2024-09-10 14:37:28,113,0,False,9.5,24.196,41,6.18,0.0,39,0,981.0,13.3,13.0,6141.695,-3.5,4656.672,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
7334,2024-09-10 14:56:59,2024-09-10 14:37:28,113,0,False,8.857,24.913,46,5.887,0.0,39,0,877.75,13.1,13.0,6141.695,2.312,4955.281,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
7834,2024-09-10 14:56:59,2024-09-10 14:37:28,113,0,False,9.286,25.559,48,5.525,0.0,39,0,837.0,13.1,13.0,6141.695,3.75,5241.594,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
8334,2024-09-10 14:57:01,2024-09-10 14:37:30,113,0,False,9.357,26.062,49,4.961,0.0,39,0,751.75,13.2,13.0,6141.695,6.562,5534.391,0.0,,,,,,,,0,0.0,0.0,0,244.86,0.0
