time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
5103854,2024-09-03 15:58:10,2024-09-03 15:58:07,69,100,True,8.929,52.8,36,9.096,4.019,84,64,2888.5,14.5,3.0,5425.242,-2.5,3446443.75,0.0,,,,,,,,7,37.383083,49.607624,12,276.8,0.0
5104354,2024-09-03 16:47:54,2024-09-03 15:58:09,69,100,False,8.857,53.637,39,10.246,24.286,84,63,2867.0,14.5,3.0,5425.25,5.062,3446913.0,0.0,,,,,,,,7,37.383129,49.607235,12,278.46,0.05794493116621063
5104854,2024-09-03 16:47:54,2024-09-03 15:58:09,69,100,False,8.929,53.882,52,13.527,33.002,84,63,2890.0,14.5,3.0,5425.258,28.812,3447387.0,0.0,,,,,,,,7,37.383129,49.607235,12,278.46,0.0
5105354,2024-09-03 16:47:54,2024-09-03 15:58:09,69,100,False,8.929,53.239,69,17.123,36.203,84,63,2859.25,14.5,3.0,5425.266,57.5,3448254.75,0.0,,,,,,,,7,37.383129,49.607235,12,278.46,0.0
5105854,2024-09-03 16:47:54,2024-09-03 15:58:09,69,100,False,8.857,52.464,80,16.885,22.855,84,64,2887.5,14.5,3.0,5425.277,61.125,3449390.0,0.0,,,,,,,,7,37.383129,49.607235,12,278.46,0.0
5106354,2024-09-03 15:58:14,2024-09-03 15:58:11,69,100,True,8.857,51.962,51,11.047,7.617,84,64,2897.0,14.5,3.0,5425.285,15.812,3450555.25,0.0,,,,,,,,7,37.383175,49.606834,12,278.21,-0.008726646259971648
5106854,2024-09-03 15:58:14,2024-09-03 15:58:11,69,100,True,8.857,52.413,40,9.82,12.93,84,64,2892.25,14.5,3.0,5425.293,3.312,3451011.5,0.0,,,,,,,,7,37.383175,49.606834,12,278.21,0.0
5107354,2024-09-03 15:58:14,2024-09-03 15:58:11,69,100,True,8.786,52.819,48,12.953,35.162,84,63,2886.25,14.5,3.0,5425.301,23.875,3451521.0,0.0,,,,,,,,7,37.383175,49.606834,12,278.21,0.0
5107854,2024-09-03 15:58:14,2024-09-03 15:58:11,69,100,True,8.857,53.419,82,22.279,48.798,84,63,2907.5,14.5,3.0,5425.312,86.062,3452372.0,0.0,,,,,,,,7,37.383175,49.606834,12,278.21,0.0
5108354,2024-09-03 15:58:16,2024-09-03 15:58:13,69,100,True,8.857,53.215,124,32.197,48.38,84,65,2944.25,12.8,3.0,5425.32,115.375,3454397.75,0.0,,,,,,,,7,37.383205,49.60643,12,275.34,-0.1001818990644747
5108854,2024-09-03 15:58:16,2024-09-03 15:58:13,69,100,True,8.857,52.325,132,37.697,37.943,84,66,3011.25,12.1,3.0,5425.328,119.938,3457066.25,0.0,,,,,,,,7,37.383205,49.60643,12,275.34,0.0
5109354,2024-09-03 15:58:16,2024-09-03 15:58:13,69,100,True,8.857,51.524,104,21.309,36.053,85,67,3061.75,14.5,3.0,5425.336,93.062,3459705.75,0.0,,,,,,,,7,37.383205,49.60643,12,275.34,0.0
5109853,2024-09-03 15:58:16,2024-09-03 15:58:13,69,100,True,8.857,51.783,98,20.775,42.111,84,69,3111.5,14.5,3.0,5425.348,87.188,3461271.5,0.0,,,,,,,,7,37.383205,49.60643,12,275.34,0.0
5110353,2024-09-03 16:47:57,2024-09-03 15:58:15,69,100,False,8.857,51.507,117,29.381,48.795,85,70,3179.75,13.0,3.0,5425.355,116.312,3463375.25,0.0,,,,,,,,6,37.383221,49.605991,12,272.63,-0.09459684545809195
5110853,2024-09-03 16:47:57,2024-09-03 15:58:15,69,100,False,8.857,50.787,89,6.676,0.0,84,71,3248.75,14.5,3.0,5425.367,-3.625,3466137.5,0.0,,,,,,,,6,37.383221,49.605991,12,272.63,0.0
5111353,2024-09-03 16:47:57,2024-09-03 15:58:15,69,100,False,8.786,52.062,38,8.324,0.0,85,71,2652.75,14.5,4.0,5425.375,-12.312,3466847.25,0.0,,,,,,,,6,37.383221,49.605991,12,272.63,0.0
5111853,2024-09-03 16:47:57,2024-09-03 15:58:15,69,100,False,8.929,53.483,37,8.309,28.229,84,71,2285.5,14.5,4.0,5425.387,2.812,3467160.0,0.0,,,,,,,,6,37.383221,49.605991,12,272.63,0.0
5112353,2024-09-03 15:58:20,2024-09-03 15:58:17,69,100,True,8.929,54.487,65,14.535,43.893,85,71,2242.0,14.5,4.0,5425.395,54.188,3467724.5,0.0,,,,,,,,6,37.383205,49.605541,12,267.44,-0.1811651763570113
5112852,2024-09-03 15:58:20,2024-09-03 15:58:17,69,100,True,8.857,54.451,104,29.797,56.189,85,71,2250.75,14.4,4.0,5425.406,92.438,3468637.25,0.0,,,,,,,,6,37.383205,49.605541,12,267.44,0.0
5113352,2024-09-03 15:58:20,2024-09-03 15:58:17,69,100,True,8.929,54.417,132,44.729,62.543,84,72,2258.0,12.4,4.0,5425.414,106.688,3470355.0,0.0,,,,,,,,6,37.383205,49.605541,12,267.44,0.0
5113852,2024-09-03 15:58:20,2024-09-03 15:58:17,69,100,True,8.857,54.623,142,83.504,62.659,84,73,2314.75,12.0,4.0,5425.426,116.188,3473006.25,0.0,,,,,,,,6,37.383205,49.605541,12,267.44,0.0
5114352,2024-09-03 15:58:23,2024-09-03 15:58:19,69,100,True,8.857,53.592,154,99.986,57.779,84,74,2343.25,11.3,4.0,5425.434,128.188,3475938.25,0.0,,,,,,,,6,37.383186,49.60508,12,267.03,-0.01431169986635438
