time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
5333,2024-09-20 21:03:29,2024-09-20 19:57:57,156,0,False,9.429,36.165,54,10.434,27.695,27,5,1461.0,12.3,1.0,6432.223,24.75,12338.062,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
5833,2024-09-20 21:03:29,2024-09-20 19:57:57,156,0,False,9.429,37.294,67,13.311,22.986,27,7,1595.75,12.5,1.0,6432.227,43.562,13047.359,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
6333,2024-09-20 21:03:30,2024-09-20 19:57:59,156,0,False,9.5,38.309,67,15.178,23.813,27,8,2144.75,12.7,1.0,6432.227,45.125,14097.656,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
6833,2024-09-20 21:03:30,2024-09-20 19:57:59,156,0,False,9.429,39.223,70,16.869,25.4,27,10,2440.25,12.8,1.0,6432.227,48.625,14937.188,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
7333,2024-09-20 21:03:30,2024-09-20 19:57:59,156,0,False,9.429,40.046,50,9.914,0.0,27,11,2559.5,13.5,1.0,6432.23,0.25,15991.469,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
7833,2024-09-20 21:03:30,2024-09-20 19:57:59,156,0,False,9.357,41.14,50,9.686,0.0,27,12,1983.25,13.4,1.0,6432.23,-10.75,16221.688,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
8333,2024-09-20 21:03:33,2024-09-20 19:58:01,156,0,False,9.357,42.281,62,10.531,0.0,28,12,1541.5,13.1,1.0,6432.23,-8.875,17016.938,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
8833,2024-09-20 21:03:33,2024-09-20 19:58:01,156,0,False,9.357,45.307,58,9.145,0.0,28,11,1384.0,13.1,1.0,6432.234,-3.5,17430.875,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
9333,2024-09-20 21:03:33,2024-09-20 19:58:01,156,0,False,9.429,47.679,57,8.6,0.0,28,10,1204.0,13.1,1.0,6432.234,6.188,17866.719,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
9833,2024-09-20 21:03:33,2024-09-20 19:58:01,156,0,False,9.429,47.656,57,8.465,0.0,28,10,1177.5,13.2,1.0,6432.238,6.375,18267.109,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
10333,2024-09-20 21:03:34,2024-09-20 19:58:03,156,0,False,9.429,49.792,58,8.193,0.0,27,9,1144.25,13.2,1.0,6432.238,7.062,18744.672,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
10833,2024-09-20 21:03:34,2024-09-20 19:58:03,156,0,False,9.5,50.225,58,8.193,0.0,28,8,1124.5,13.2,1.0,6432.238,8.5,19088.75,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
11333,2024-09-20 21:03:34,2024-09-20 19:58:03,156,0,False,9.357,50.575,59,8.092,0.0,28,7,1102.25,13.2,1.0,6432.238,8.312,19470.359,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
11833,2024-09-20 21:03:34,2024-09-20 19:58:03,156,0,False,9.429,50.223,62,8.16,0.0,28,7,1071.75,13.2,1.0,6432.242,10.25,19891.562,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
12333,2024-09-20 21:03:36,2024-09-20 19:58:05,156,0,False,9.5,49.75,60,7.422,0.0,28,7,1376.75,13.4,1.0,6432.242,8.125,20472.328,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
12833,2024-09-20 21:03:36,2024-09-20 19:58:05,156,0,False,9.429,49.049,56,9.893,0.0,28,8,1335.0,13.3,1.0,6432.242,-1.25,20690.734,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
13333,2024-09-20 21:03:36,2024-09-20 19:58:05,156,0,False,9.357,48.694,59,8.498,0.0,28,6,1177.0,13.3,1.0,6432.246,-1.375,21147.172,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
13833,2024-09-20 21:03:36,2024-09-20 19:58:05,156,0,False,9.286,48.099,61,8.301,0.0,28,3,1121.0,13.3,13.0,6432.246,-4.312,21564.156,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
14333,2024-09-20 21:03:38,2024-09-20 19:58:07,156,0,False,9.357,47.563,60,7.764,0.0,28,0,1044.5,13.3,13.0,6432.246,-2.25,22034.5,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
14833,2024-09-20 21:03:38,2024-09-20 19:58:07,156,0,False,9.429,47.905,60,15.275,38.931,28,0,1029.25,12.9,13.0,6432.246,73.812,22361.391,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
15333,2024-09-20 21:03:38,2024-09-20 19:58:07,156,0,False,9.357,46.84,96,55.768,39.206,29,0,2186.5,13.5,13.0,6432.246,92.938,23482.875,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
15833,2024-09-20 21:03:38,2024-09-20 19:58:07,156,0,False,9.357,46.587,65,15.551,17.639,29,0,3719.0,13.6,13.0,6432.246,16.938,24851.109,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
16333,2024-09-20 21:03:39,2024-09-20 19:58:09,156,0,False,9.071,45.654,52,13.006,8.987,29,0,3316.5,13.7,13.0,6432.246,0.688,25551.688,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
16833,2024-09-20 21:03:39,2024-09-20 19:58:09,156,0,False,9.214,45.834,49,11.146,0.0,29,0,2861.5,13.8,13.0,6432.246,-39.188,26179.484,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
17333,2024-09-20 21:03:39,2024-09-20 19:58:09,156,0,False,9.214,45.682,51,8.291,0.0,29,0,1823.25,13.5,13.0,6432.246,1.375,26326.344,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
17833,2024-09-20 21:03:39,2024-09-20 19:58:09,156,0,False,9.143,45.388,52,7.586,0.0,29,0,1360.0,13.5,13.0,6432.246,-4.062,26746.953,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
18333,2024-09-20 21:03:40,2024-09-20 19:58:11,156,0,False,9.357,45.594,56,7.652,34.628,29,0,1054.5,13.4,14.0,6432.246,18.25,27274.547,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
18833,2024-09-20 21:03:40,2024-09-20 19:58:11,156,0,False,9.286,45.466,86,19.244,29.645,29,0,1231.5,13.3,14.0,6432.246,59.75,27765.688,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
19333,2024-09-20 21:03:40,2024-09-20 19:58:11,156,0,False,9.214,45.822,75,14.465,23.355,29,0,1932.0,13.6,14.0,6432.246,45.062,28963.922,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
19833,2024-09-20 21:03:40,2024-09-20 19:58:11,156,0,False,9.143,45.985,72,14.705,23.355,29,0,2041.75,13.6,14.0,6432.246,41.562,29554.875,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
20333,2024-09-20 21:03:41,2024-09-20 19:58:13,156,0,False,9.214,46.131,46,11.404,11.536,30,0,2219.5,13.8,14.0,6432.246,-2.688,30461.25,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
20833,2024-09-20 21:03:41,2024-09-20 19:58:13,156,0,False,9.143,45.636,57,10.213,12.534,30,0,1578.25,13.5,14.0,6432.246,17.562,30666.125,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
21333,2024-09-20 21:03:41,2024-09-20 19:58:13,156,0,False,9.143,45.66,60,9.719,12.695,30,0,1459.5,13.5,14.0,6432.246,19.062,31239.078,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
21833,2024-09-20 21:03:41,2024-09-20 19:58:13,156,0,False,9.143,45.839,61,9.744,12.695,30,0,1413.0,13.5,14.0,6432.246,19.812,31749.094,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
30332,2024-09-20 21:03:48,2024-09-20 19:58:14,156,77,False,9.286,46.029,63,7.113,0.0,31,4,1048.25,13.4,1.0,6432.246,18.438,38828.062,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
30832,2024-09-20 21:03:48,2024-09-20 19:58:14,156,77,False,9.143,46.171,61,5.895,0.0,32,4,846.0,13.3,1.0,6432.246,12.438,39073.859,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
31332,2024-09-20 21:03:48,2024-09-20 19:58:14,156,77,False,9.143,48.809,64,6.557,0.0,31,2,761.75,13.1,13.0,6432.246,11.312,39320.156,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
31832,2024-09-20 21:03:48,2024-09-20 19:58:14,156,77,False,9.071,51.732,65,6.465,0.0,32,0,856.5,13.4,14.0,6432.246,0.125,39625.812,0.483,,,,,,,,0,0.0,0.0,0,244.96,0.0
