time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed
142858,2024-09-01 22:05:53,2024-09-01 22:05:51,55,58,True,7.0,47.262,92,7.205,0.0,91,0,169.5,11.5,13.0,4985.762,78.875,0.0,0.139,,,,,,,,1231,35.689758,51.263241,12,305.13,0.0
143358,2024-09-01 22:05:55,2024-09-01 22:05:53,55,58,True,8.5,47.242,44,4.814,0.0,91,0,1523.75,13.0,13.0,4985.762,-5.438,373.391,0.139,,,,,,,,1231,35.689758,51.263241,12,305.13,0.0
143858,2024-09-01 22:05:55,2024-09-01 22:05:53,55,58,True,8.929,47.224,33,4.211,0.0,91,0,1372.5,13.3,13.0,4985.762,-2.75,609.266,0.139,,,,,,,,1231,35.689758,51.263241,12,305.13,0.0
144358,2024-09-01 22:05:55,2024-09-01 22:05:53,55,58,True,9.143,47.207,33,2.393,0.0,91,0,1024.25,13.5,13.0,4985.762,-0.875,806.734,0.139,,,,,,,,1231,35.689758,51.263241,12,305.13,0.0
144858,2024-09-01 22:05:55,2024-09-01 22:05:53,55,58,True,9.357,47.192,42,3.355,0.0,91,0,770.25,13.5,13.0,4985.762,11.0,958.719,0.139,,,,,,,,1231,35.689758,51.263241,12,305.13,0.0
145358,2024-09-01 22:05:57,2024-09-01 22:05:55,55,58,True,9.429,47.179,44,3.154,0.0,91,0,742.25,13.6,13.0,4985.762,4.312,1136.672,0.139,,,,,,,,1231,35.689762,51.263233,12,301.62,-0.1225221134900016
145858,2024-09-01 22:05:57,2024-09-01 22:05:55,55,58,True,9.429,47.167,44,3.164,0.0,91,0,737.0,13.7,13.0,4985.762,1.75,1285.906,0.139,,,,,,,,1231,35.689762,51.263233,12,301.62,0.0
146358,2024-09-01 22:05:57,2024-09-01 22:05:55,55,58,True,9.5,47.195,44,3.197,0.0,91,0,734.25,13.8,13.0,4985.762,-1.438,1457.203,0.139,,,,,,,,1231,35.689762,51.263233,12,301.62,0.0
146858,2024-09-01 22:05:57,2024-09-01 22:05:55,55,58,True,9.571,47.182,43,2.865,0.0,91,0,716.5,13.9,13.0,4985.762,-0.688,1609.703,0.139,,,,,,,,1231,35.689762,51.263233,12,301.62,0.0
147357,2024-09-01 22:05:59,2024-09-01 22:05:57,55,58,True,9.571,47.209,42,2.791,0.0,91,0,690.25,14.0,13.0,4985.762,-1.188,1764.859,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
147857,2024-09-01 22:05:59,2024-09-01 22:05:57,55,58,True,9.643,47.194,43,2.617,0.0,91,0,680.5,14.0,13.0,4985.762,-0.438,1884.172,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
148357,2024-09-01 22:05:59,2024-09-01 22:05:57,55,58,True,9.571,47.18,41,2.551,0.0,91,0,692.75,14.0,13.0,4985.762,-0.125,2011.766,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
148857,2024-09-01 22:05:59,2024-09-01 22:05:57,55,58,True,9.643,47.207,41,2.344,0.0,92,0,671.0,14.0,13.0,4985.762,-2.5,2136.156,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
149357,2024-09-01 22:06:01,2024-09-01 22:05:59,55,61,True,9.714,47.192,40,2.416,0.0,92,0,675.25,14.1,13.0,4985.762,-2.375,2280.406,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
149857,2024-09-01 22:06:01,2024-09-01 22:05:59,55,61,True,9.714,47.179,40,2.352,0.0,92,0,674.0,14.1,13.0,4985.762,-2.938,2388.375,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
150357,2024-09-01 22:06:01,2024-09-01 22:05:59,55,61,True,9.643,47.167,40,2.352,0.0,92,0,665.75,14.1,13.0,4985.762,-2.375,2507.516,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
150857,2024-09-01 22:06:01,2024-09-01 22:05:59,55,61,True,9.643,47.195,41,2.426,0.0,92,0,657.25,14.1,13.0,4985.762,-2.938,2627.234,0.139,,,,,,,,1232,35.689762,51.263233,12,301.62,0.0
151357,2024-09-01 22:06:03,2024-09-01 22:06:01,55,61,True,9.571,47.221,41,2.352,0.0,91,0,658.75,14.1,13.0,4985.762,-2.562,2758.266,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,2.037846434628579
151857,2024-09-01 22:06:03,2024-09-01 22:06:01,55,61,True,9.643,47.244,40,2.246,0.0,92,0,662.5,14.1,13.0,4985.762,-2.562,2866.172,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
152357,2024-09-01 22:06:03,2024-09-01 22:06:01,55,61,True,9.643,47.225,39,2.209,0.0,92,0,668.25,14.2,13.0,4985.762,-0.75,2981.406,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
152857,2024-09-01 22:06:03,2024-09-01 22:06:01,55,61,True,9.643,47.248,39,2.246,0.0,92,0,663.0,14.2,13.0,4985.762,-3.562,3096.078,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
153357,2024-09-01 22:06:05,2024-09-01 22:06:03,55,61,True,9.643,47.229,40,2.178,0.0,91,0,664.0,14.2,13.0,4985.762,-3.375,3231.734,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
153857,2024-09-01 22:06:05,2024-09-01 22:06:03,55,61,True,9.714,47.251,40,2.285,0.0,92,0,655.75,14.2,13.0,4985.762,-3.625,3336.344,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
154357,2024-09-01 22:06:05,2024-09-01 22:06:03,55,61,True,9.714,47.271,40,2.203,0.0,92,0,664.25,14.2,13.0,4985.762,-3.188,3451.922,0.139,,,,,,,,1232,35.689766,51.263233,12,0.0,0.0
