Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
12,248.60899999999677,263.78384,146.638935,248.60899999999677
11,553.7339999999967,408.92072,145.13688000000002,305.125
10,758.2649999999849,550.03973,141.11900999999995,204.53099999998813
8,1003.046000000002,690.993,140.9532700000001,244.78100000001712
6,1233.1089999999967,836.8123,145.8193,230.06299999999476
5,1430.8589999999967,1009.7013,172.8889999999999,197.75
6,1517.280999999988,1240.8539,231.15260000000012,86.42199999999116
6,1626.3280000000086,1508.1968,267.3428999999999,109.04700000002072
7,1816.125,1834.7777,326.58090000000016,189.79699999999139
8,2151.796000000002,2241.8286,407.05089999999973,335.6710000000021
10,2405.4530000000086,2625.9055,384.0769,253.65700000000652
10,2548.342999999993,2864.5652,238.65970000000016,142.8899999999844
10,2659.7339999999967,3047.132,182.56680000000006,111.39100000000371
9,2793.4530000000086,3213.5945,166.4625000000001,133.71900000001187
8,2896.014999999985,3372.758,159.16349999999966,102.56199999997625
7,3007.2339999999967,3540.504,167.7460000000001,111.21900000001187
7,3118.217999999993,3735.2444,194.74040000000014,110.98399999999629
7,3252.6719999999914,3944.6816,209.43719999999985,134.45399999999836
7,3337.530999999988,4140.7476,196.0659999999998,84.85899999999674
7,3439.796000000002,4316.473,175.72540000000026,102.26500000001397
6,3536.5,4483.673,167.19999999999982,96.7039999999979
6,3641.3589999999967,4667.024,183.35100000000057,104.85899999999674
6,3721.155999999988,4864.1177,197.09369999999944,79.79699999999139
6,3814.905999999988,5057.6733,193.5556000000006,93.75
6,3904.4839999999967,5239.3247,181.65139999999974,89.57800000000861
6,4028.937000000005,5409.9863,170.66159999999945,124.45300000000816
5,4176.2179999999935,5585.705,175.71870000000035,147.28099999998858
6,4354.75,5794.2544,208.54939999999988,178.53200000000652
6,4532.9679999999935,6005.7695,211.51510000000053,178.21799999999348
6,4744.5929999999935,6200.297,194.52749999999924,211.625
6,4892.187000000005,6375.4995,175.20250000000033,147.59400000001187
3,5069.483999999997,6530.2812,154.78170000000046,177.29699999999139
0,5247.812000000005,6691.819,161.53780000000006,178.32800000000861
0,5487.7179999999935,6866.1055,174.28649999999925,239.90599999998813
0,5661.453000000009,7045.3223,179.21680000000015,173.73500000001513
0,5874.25,7205.4736,160.15130000000045,212.79699999999139
0,6092.062000000005,7364.268,158.79439999999977,217.81200000000536
0,6355.687000000005,7529.4546,165.1866,263.625
0,6511.187000000005,7691.7407,162.28610000000026,155.5
0,6732.187000000005,7851.0933,159.35260000000017,221.0
0,6959.155999999988,8013.4346,162.34129999999914,226.96899999998277
0,7216.421999999991,8177.789,164.35440000000017,257.26600000000326
0,7404.358999999997,8341.054,163.26500000000033,187.93700000000536
0,7629.453000000009,8504.94,163.88600000000042,225.09400000001187
0,7859.905999999988,8671.92,166.97999999999956,230.4529999999795
0,8140.233999999997,8842.108,170.1880000000001,280.3280000000086
0,8324.655999999988,9015.834,173.72600000000057,184.42199999999139
0,8550.875,9194.274,178.4399999999987,226.21900000001187
0,8780.562000000005,9376.386,182.112000000001,229.68700000000536
0,9041.562000000004,9557.94,181.5540000000001,260.9999999999982
0,9235.108999999997,9737.731,179.79099999999926,193.5469999999932
0,9472.030999999988,9930.099,192.3680000000004,236.92199999999139
0,9704.733999999997,10168.764,238.66499999999905,232.70300000000861
2,10097.592999999992,10474.864,306.10000000000036,392.8589999999949
3,10615.687000000004,10828.44,353.57600000000093,518.0940000000119
5,11094.328000000009,11267.885,439.4449999999997,478.6410000000051
7,11413.280999999988,11751.13,483.244999999999,318.9529999999795
9,11822.375,12116.04,364.9100000000017,409.0940000000119
9,12093.625,12361.09,245.04999999999927,271.25
10,12354.155999999988,12599.124,238.03399999999965,260.5309999999881
10,12614.608999999997,12825.934,226.8099999999995,260.4530000000086
10,12914.453000000009,13031.121,205.1869999999999,299.8440000000119
10,13085.046000000002,13237.021,205.90000000000146,170.59299999999348
10,13316.467999999992,13454.849,217.82799999999952,231.42199999998957
10,13529.828000000009,13668.693,213.84399999999914,213.36000000001695
10,13782.5,13862.928,194.23500000000058,252.67199999999139
9,13946.530999999988,14045.152,182.22400000000016,164.03099999998813
9,14082.655999999988,14230.185,185.03299999999945,136.125
8,14187.437000000004,14400.8125,170.6275000000005,104.78100000001541
7,14311.062000000004,14562.749,161.9364999999998,123.625
6,14389.203000000009,14733.907,171.15799999999945,78.14100000000508
6,14478.875,14926.115,192.20800000000054,89.67199999999139
