Speed,Actual,Predicted
0,0.0,12.1082735
0,378.0159999999996,156.24416
0,928.7659999999996,353.57727
0,1443.2970000000005,561.1061
0,2015.375,769.6724
0,2454.218999999999,977.25903
0,2966.7659999999996,1182.6985
0,3426.1720000000005,1389.7274
0,4473.437,1624.4474
0,5426.125,1988.0475
0,5929.5779999999995,2597.0024
4,6647.156000000001,3264.2673
6,7555.891,3707.31
9,8152.093999999999,4215.688
11,8734.437000000002,4720.4653
12,9032.25,5194.0693
13,9566.969000000001,5612.674
13,10046.094000000001,5952.165
13,10496.421999999999,6333.1367
13,10950.359,6742.139
13,11440.266,7162.6284
13,11799.578000000001,7579.827
13,12225.421999999999,7988.585
13,12647.812999999998,8390.297
13,13113.828000000001,8791.627
12,13454.312999999998,9188.103
11,13848.766,9581.976
10,14262.625,9976.705
10,14742.125,10379.93
9,15076.905999999999,10766.118
8,15486.171999999999,11137.865
8,15888.312999999998,11515.25
7,16359.75,11872.883
6,16667.078,12221.261
6,17063.063,12607.078
6,17494.906,13078.651
7,18436.359,13731.736
8,19171.109,14526.086
10,19771.937,15395.079
12,20307.609,16209.888
14,20871.719,16712.8
15,21231.156,17066.146
15,21599.125,17420.982
15,21951.141,17807.383
15,22380.156,18203.223
15,22679.516,18586.402
14,23064.859,18952.695
13,23433.469,19321.041
12,23850.875,19708.607
11,24158.141,20126.22
10,24513.875,20558.467
10,24836.984,20983.219
10,25244.968999999997,21398.584
10,25520.031000000003,21813.295
10,25943.733999999997,22269.803
11,26452.828,22769.5
11,26929.828,23250.87
12,27334.686999999998,23723.58
12,27910.391000000003,24171.703
12,28453.233999999997,24632.492
13,29060.016000000003,25099.424
13,29335.968999999997,25519.535
13,29808.828,25880.033
13,30239.608999999997,26223.238
13,30693.75,26576.65
13,31005.828,26934.395
13,31357.5,27294.31
12,31773.031000000003,27642.303
10,32170.953,27974.848
9,32438.156000000003,28300.121
8,32811.813,28622.303
7,33181.75,28940.285
7,33611.375,29262.29
7,33861.625,29593.848
7,34069.234,29935.68
8,34358.5,30289.195
8,34734.891,30642.53
8,34957.75,31026.479
10,35622.906,31469.447
10,35924.594,31872.21
11,36259.516,32262.3
12,36456.5,32579.11
13,36720.813,32907.598
14,36959.656,33224.215
14,37286.391,33520.168
14,37597.969,33823.535
14,37911.031,34135.56
14,38198.922,34461.05
15,38491.016,34797.684
15,38636.672,35121.555
15,38800.281,35438.28
15,38967.656,35757.223
15,39167.313,36094.902
16,39300.687,36450.824
16,39464.094,36742.35
16,39619.406,37010.66
16,39796.219,37289.09
17,39922.484,37577.37
17,40075.641,37853.91
17,40228.422,38134.04
17,40383.641,38413.36
17,40505.125,38689.824
17,40646.5,38963.113
17,40790.078,39232.62
17,40944.437,39496.96
17,41069.156,39755.586
17,41212.469,40010.9
17,41354.641,40266.527
18,41528.203,40526.227
18,41632.531,40780.625
18,41771.172,41041.543
18,41901.25,41303.035
18,42051.609,41565.375
18,42169.656,41836.93
18,42311.406,42147.195
18,42538.172,42512.457
19,42884.672,42921.684
19,43101.516,43309.246
19,43389.203,43715.89
20,43663.156,44164.49
20,43971.828,44628.695
21,44248.437,45148.863
22,44586.313,45697.312
23,44955.187,46233.523
24,45350.172,46676.258
24,45542.656,46939.316
24,45725.437,47172.99
23,45914.406,47447.906
21,46100.797,47721.625
19,46249.906,47982.156
17,46399.734,48227.06
15,46538.375,48453.223
12,46690.125,48657.168
11,46817.141,48836.52
12,46983.719,49090.707
12,47332.266,49456.215
13,47955.625,49967.176
14,48298.875,50557.812
16,48696.25,51220.508
17,49112.891,51810.1
19,49503.172,52400.723
19,49577.453,52628.684
19,49718.813,52820.4
19,49872.453,53055.684
17,50056.625,53292.9
18,50192.703,53531.94
18,50363.281,53828.48
18,50627.297,54174.566
18,50920.594,54568.34
19,51132.953,55037.293
20,51393.437,55517.117
20,51683.391,55973.734
21,52058.672,56476.695
22,52332.453,57002.438
23,52705.297,57514.34
24,53105.469,57999.836
25,53590.578,58424.043
25,53827.281,58715.727
26,54027.75,58924.56
26,54203.891,59146.07
26,54423.687,59366.742
25,54552.766,59597.863
24,54712.875,59833.99
24,54855.328,60081.414
22,55009.609,60313.2
21,55148.609,60530.58
19,55281.125,60732.266
17,55416.078,60934.332
17,55732.437,61284.934
17,56327.219,61970.52
18,57213.469,62821.61
18,58012.922000000006,63656.516
18,58910.625,64523.043
19,59666.891,65553.12
20,60671.297000000006,66677.95
21,61767.562999999995,67916.25
23,63346.797000000006,69405.164
26,64669.827999999994,71205.766
30,66699.953,73410.44
34,68747.797,75712.125
38,70701.219,77869.93
41,72252.922,79504.21
43,74096.906,81036.98
46,75979.344,83035.484
49,77767.937,84814.99
49,77918.672,85413.44
48,78623.625,85826.04
48,78893.797,86192.21
47,79889.844,86559.4
46,80590.984,87180.15
46,81097.234,87986.3
46,81471.984,88596.7
46,82321.328,89259.95
46,83342.828,90143.07
47,84644.781,91356.96
48,86101.578,92720.586
49,87849.094,94139.77
51,89098.328,95558.74
50,89395.234,95778.56
50,89525.141,95930.16
49,89728.766,96113.79
47,89903.219,96284.71
45,90082.781,96449.22
45,90259.766,96609.555
44,90460.875,96762.06
43,90576.484,96899.81
41,90723.563,97029.64
37,90866.766,97165.734
31,91019.141,97302.46
26,91142.187,97432.64
20,91284.141,97558.984
17,91428.641,97670.164
14,91607.25,97777.06
14,91717.75,97888.78
15,91886.531,98102.65
16,92184.672,98401.1
17,92850.391,98717.8
17,93391.406,99061.92
18,93937.125,99491.22
20,94540.172,99974.23
20,95186.203,100419.375
21,95721.359,100913.14
22,96381.531,101474.49
23,97093.703,102095.98
25,97943.625,102847.16
26,98657.281,103584.78
28,99537.563,104483.33
30,100555.031,105446.19
32,101857.516,106359.28
33,102357.187,107080.46
35,103164.0,107903.945
36,103988.266,108408.875
37,104310.875,108526.43
37,104386.297,108600.86
37,104697.469,108728.38
37,105307.063,108932.69
38,106049.781,109294.63
39,106245.109,109644.42
39,106412.313,109785.18
39,106531.313,109893.37
38,106692.781,110018.36
37,106810.906,110146.08
35,106954.859,110281.56
34,107096.156,110415.836
34,107258.281,110547.45
32,107388.797,110677.516
32,107528.422,110799.53
31,107674.563,110925.39
30,107838.75,111050.06
29,107949.766,111172.75
29,108100.625,111298.81
29,108354.297,111445.03
29,108878.609,111621.9
30,109328.281,111875.01
30,109852.734,112164.67
31,110397.734,112523.88
32,111018.047,112908.47
32,111406.719,113252.42
33,111918.016,113642.61
34,112463.953,114062.195
34,113086.5,114430.2
35,113550.313,114856.62
36,114001.813,115316.38
37,114428.422,115705.56
37,114928.344,115962.14
38,115285.109,116241.914
38,115723.266,116532.11
39,116197.187,116909.58
40,116710.359,117271.29
40,117076.922,117516.34
41,117493.625,117750.61
41,117932.687,117946.055
42,118428.359,118138.305
42,118774.156,118286.28
42,119212.859,118427.58
43,119609.594,118575.08
43,119882.922,118683.03
43,120065.766,118772.78
43,120300.063,118863.7
43,120551.297,118959.8
43,120813.875,119045.34
42,120934.578,119149.46
42,121079.937,119267.33
35,121218.344,119392.086
29,121395.094,119507.86
28,121494.719,119602.484
25,121623.953,119702.25
24,121757.266,119803.96
23,122049.531,119947.65
24,122514.359,120317.22
25,123072.656,120848.37
26,123521.53099999999,121432.43
27,124187.484,122056.664
27,124722.063,122677.8
28,125358.891,123448.125
29,126027.75,124346.39
31,126939.29699999999,125400.09
32,127487.42199999999,126367.88
33,128265.53099999999,127387.13
35,129022.391,128569.97
36,129830.95300000001,129395.75
37,130401.65599999999,130066.69
38,131099.359,130751.02
39,131766.563,131497.17
40,132581.156,132283.53
41,133021.219,133040.67
42,133470.453,133619.31
42,133857.203,133884.08
42,134028.078,134043.31
42,134143.344,134208.38
40,134287.328,134365.27
38,134426.359,134517.56
35,134585.766,134671.55
33,134685.875,134818.08
33,134805.0,134955.16
32,134931.078,135100.12
32,135069.75,135241.86
31,135150.625,135379.06
30,135256.609,135520.53
28,135369.984,135662.28
26,135508.203,135799.11
24,135598.078,135933.23
21,135713.437,136069.77
15,135830.297,136217.11
11,135954.187,136350.97
10,136052.609,136455.66
10,136182.094,136590.78
10,136315.5,136846.45
11,136583.406,137263.0
12,136900.625,137781.69
13,137450.672,138353.06
14,137906.234,138959.42
15,138428.094,139595.36
